loss,l1,res_lf,dir,preserve,bound,color,residual_cosine,pred_lf_norm,target_lf_norm,residual_norm_ratio,gate_lf_mean,gate_hf_mean,c_lf_norm,step
0.03142941743135452,0.00961387064307928,0.008458463475108147,1.0,0.01798621192574501,0.0,0.0035193897783756256,0.0,0.0,4.913923263549805,0.0,0.01798621006309986,0.006692850962281227,0.0,1
0.030642373487353325,0.01104674767702818,0.009791746735572815,0.9247817397117615,8.072395303315716e-07,5.4509051494733285e-08,0.006038752384483814,0.07521827518939972,9.162882633972913e-05,5.930515766143799,1.5450397768290713e-05,8.018650987651199e-07,4.6007380660739727e-07,0.00012862570292782038,100
0.029881590977311134,0.00903018843382597,0.00774289621040225,1.001172423362732,9.90475895745746e-11,7.411482018382376e-12,0.0026832702569663525,-0.0011724703945219517,5.803281766247892e-08,4.403163433074951,1.3179801250373657e-08,9.4748806023226e-11,5.151296056382648e-11,2.107203300738547e-07,200
0.02946804277598858,0.008492344990372658,0.007425518240779638,1.0083848237991333,1.9748733204316693e-10,1.1450425677073106e-11,0.0032726179342716932,-0.008384855464100838,1.014909258856278e-07,4.362968444824219,2.326189729728867e-08,1.9157342379116926e-10,1.3286978461923837e-10,4.410497922435752e-07,300
0.03135222941637039,0.010373435914516449,0.009030348621308804,1.0,6.832154517663386e-17,2.0375867237124826e-17,0.003787842346355319,0.0,0.0,5.398345947265625,0.0,6.408831935171818e-17,2.1869264408983983e-16,4.753600399594327e-13,400
0.0334438681602478,0.012292588129639626,0.010492848232388496,1.0,2.6885365158083757e-20,1.0379872039212546e-19,0.005099819973111153,0.0,0.0,6.180858612060547,0.0,2.5193821195091163e-20,1.4807651726477673e-18,1.8836440442027299e-16,500
0.031122494488954544,0.010085119865834713,0.009126462042331696,1.0007365942001343,3.537984622880696e-16,1.4019720714214534e-13,0.005499830469489098,-0.0007366478675976396,1.6545725900485309e-09,5.234262466430664,3.1610425388350905e-10,1.481551426679717e-12,1.5211056155969849e-12,6.718751333067985e-09,600
0.03644249960780144,0.014866335317492485,0.013818332925438881,1.0,1.1713563041042556e-16,1.0068188306111277e-15,0.009716486558318138,0.0,0.0,8.002820014953613,0.0,9.17891742566743e-15,9.867496766511816e-15,4.861510846665418e-11,700
0.03284261375665665,0.011716092005372047,0.01034499891102314,1.0,3.0986078212756785e-18,5.601864080592468e-19,0.004601163323968649,0.0,0.0,5.731449604034424,0.0,2.8960157796249566e-18,4.316213960640979e-18,1.1059703263068769e-14,800
0.03113221935927868,0.010195497423410416,0.008242139592766762,1.0025445222854614,3.752787577221417e-12,4.884185503956084e-13,0.003080912632867694,-0.002544478280469775,3.5718430435593973e-09,4.980478286743164,7.171686577933656e-10,3.574629741515123e-12,5.003006689485723e-12,1.6070541564161545e-09,900
0.031286127865314484,0.010281809605658054,0.008816534653306007,1.0022794008255005,1.609498298527079e-11,2.062269625902058e-12,0.003853745758533478,-0.002279404317960143,8.601531042984334e-09,5.179732322692871,1.6606130914809114e-09,1.538282348723108e-11,2.3819628561239092e-11,6.172450106589622e-09,1000
