target_margin,feature_set,head,split_family,split_group,splits,eligible_for_pass,intervention_precision_mean,intervention_precision_std,nochange_false_intervention_rate_mean,nochange_false_intervention_rate_std,strong_nochange_false_intervention_rate_mean,strong_nochange_false_intervention_rate_std,residual_low_false_intervention_rate_mean,residual_low_false_intervention_rate_std,mean_oracle_gated_gain_mean,mean_oracle_gated_gain_std,bootstrap_gain_p05_mean,bootstrap_gain_p05_std,oracle_recovery_mean,oracle_recovery_std,confidence_corr_mean,confidence_corr_std,intervention_rate_mean,intervention_rate_std,labeled_n_mean,labeled_n_std,ignored_n_mean,ignored_n_std,sim_delta_vs_official_mean,sim_delta_vs_official_std,precision_gap_vs_shuffled,passes_line
0.15,A_output_plus_meta,hgb,residual_energy_bin,residual_energy_bin=residual_low_q1,1,1,0.6476683937823834,0.0,0.723404255319149,0.0,0.6911764705882353,0.0,0.848,0.0,0.37319595651938675,0.0,0.30107550350501805,0.0,0.8687406734196792,0.0,0.4492793131302609,0.0,0.848,0.0,225.0,0.0,25.0,0.0,0.37319595651938675,0.0,0.026978738609969577,False
0.15,A_output_plus_meta,hgb,residual_energy_bin,residual_energy_bin=residual_midhigh_q3,1,1,0.6666666666666666,0.0,0.6504854368932039,0.0,0.5,0.0,0.0,0.0,0.707487784466338,0.0,0.5890746717128297,0.0,0.9155149554562485,0.0,0.4014467482395951,0.0,0.836,0.0,242.0,0.0,8.0,0.0,0.707487784466338,0.0,0.02515723270440251,False
0.15,A_output_plus_meta,hgb,residual_energy_bin,residual_energy_bin=residual_midlow_q2,1,1,0.6532663316582915,0.0,0.696969696969697,0.0,0.5263157894736842,0.0,0.0,0.0,0.4361142130245123,0.0,0.359139678164648,0.0,0.8392789831634879,0.0,0.4701025848210334,0.0,0.84,0.0,235.0,0.0,15.0,0.0,0.4361142130245123,0.0,0.04578969614427286,False
0.15,B_candidate_output_deltas,hgb,airlight_bin,airlight_bin=0.65<=A<0.75,1,1,0.6233766233766234,0.0,0.6823529411764706,0.0,0.6296296296296297,0.0,0.8571428571428571,0.0,0.5132440776128308,0.0,0.38938089126455344,0.0,0.889151869951698,0.0,0.4248197148772869,0.0,0.8505154639175257,0.0,182.0,0.0,12.0,0.0,0.5132440776128308,0.0,0.06197311460469357,False
0.15,B_candidate_output_deltas,hgb,airlight_bin,airlight_bin=0.75<=A<0.85,1,1,0.7333333333333333,0.0,0.5128205128205128,0.0,0.5,0.0,0.8148148148148148,0.0,0.5460869577686785,0.0,0.4526872505413292,0.0,0.9094566753147616,0.0,0.5599577437230439,0.0,0.7619047619047619,0.0,196.0,0.0,14.0,0.0,0.5460869577686785,0.0,0.06267465069860279,False
0.15,B_candidate_output_deltas,hgb,airlight_bin,airlight_bin=0.85<=A<0.95,1,1,0.5808823529411765,0.0,0.7307692307692307,0.0,0.8571428571428571,0.0,0.875,0.0,0.49877631217428303,0.0,0.37797796589253146,0.0,0.893177600437099,0.0,0.5127182912097957,0.0,0.8457142857142858,0.0,159.0,0.0,16.0,0.0,0.49877631217428303,0.0,0.02915821501014204,False
0.15,B_candidate_output_deltas,hgb,airlight_bin,airlight_bin=A<0.65,1,1,0.6954545454545454,0.0,0.5929203539823009,0.0,0.4339622641509434,0.0,0.723404255319149,0.0,0.765644966606417,0.0,0.6328372562132413,0.0,0.9098579608192519,0.0,0.46217928414427073,0.0,0.7830508474576271,0.0,277.0,0.0,18.0,0.0,0.765644966606417,0.0,0.062390029325513185,False
0.15,B_candidate_output_deltas,hgb,airlight_bin,airlight_bin=A>=0.95,1,1,0.5727272727272728,0.0,0.8245614035087719,0.0,1.0,0.0,1.0,0.0,0.4223941018265365,0.0,0.28758413760484464,0.0,0.8600102764471842,0.0,0.3159387247008243,0.0,0.9206349206349206,0.0,120.0,0.0,6.0,0.0,0.4223941018265365,0.0,0.02405470635559137,False
0.15,B_candidate_output_deltas,hgb,beta_bin,beta_bin=0.8<=beta<1.1,1,1,0.5578231292517006,0.0,0.7142857142857143,0.0,0.6470588235294118,0.0,0.8833333333333333,0.0,0.4645069322529014,0.0,0.3401152786666977,0.0,0.865342207961608,0.0,0.48827266354062904,0.0,0.8404255319148937,0.0,176.0,0.0,12.0,0.0,0.4645069322529014,0.0,0.051573129251700656,False
0.15,B_candidate_output_deltas,hgb,beta_bin,beta_bin=1.1<=beta<1.4,1,1,0.7133333333333334,0.0,0.5972222222222222,0.0,0.6153846153846154,0.0,0.8888888888888888,0.0,0.732722587600719,0.0,0.5877902216437622,0.0,0.9427696493989844,0.0,0.5069503405181579,0.0,0.8190954773869347,0.0,180.0,0.0,19.0,0.0,0.732722587600719,0.0,0.05901234567901237,False
0.15,B_candidate_output_deltas,hgb,beta_bin,beta_bin=1.4<=beta<1.7,1,1,0.6024096385542169,0.0,0.7674418604651163,0.0,0.7857142857142857,0.0,0.8928571428571429,0.0,0.5100788232344562,0.0,0.38515617707660005,0.0,0.8903633140485342,0.0,0.4864730137198139,0.0,0.8844221105527639,0.0,188.0,0.0,11.0,0.0,0.5100788232344562,0.0,0.02526678141135974,False
0.15,B_candidate_output_deltas,hgb,beta_bin,beta_bin=beta<0.8,1,1,0.6625766871165644,0.0,0.7432432432432432,0.0,0.6153846153846154,0.0,0.8425925925925926,0.0,0.6790275297129507,0.0,0.5234274765310032,0.0,0.8817814768379684,0.0,0.4293538585257714,0.0,0.8673469387755102,0.0,188.0,0.0,8.0,0.0,0.6790275297129507,0.0,0.0162352237019302,False
0.15,B_candidate_output_deltas,hgb,beta_bin,beta_bin=beta>=1.7,1,1,0.630057803468208,0.0,0.7272727272727273,0.0,0.75,0.0,1.0,0.0,0.5012017924327211,0.0,0.38492856327111113,0.0,0.8712163620819733,0.0,0.3704268378297323,0.0,0.8577981651376146,0.0,202.0,0.0,16.0,0.0,0.5012017924327211,0.0,0.014238594428660045,False
0.15,B_candidate_output_deltas,hgb,content_cluster,content_cluster=content_k5_c0,1,1,0.7098445595854922,0.0,0.9333333333333333,0.0,0.0,0.0,0.984375,0.0,1.0430893577336706,0.0,0.9119912442895516,0.0,0.9503024543109139,0.0,0.19423643432439106,0.0,0.9803921568627451,0.0,197.0,0.0,7.0,0.0,1.0430893577336706,0.0,0.014413087504273947,False
0.15,B_candidate_output_deltas,hgb,content_cluster,content_cluster=content_k5_c1,1,1,0.7476635514018691,0.0,0.9,0.0,1.0,0.0,1.0,0.0,1.2995315182615943,0.0,1.0073107543152329,0.0,0.9604492834000646,0.0,0.3571473338150343,0.0,0.9732142857142857,0.0,110.0,0.0,2.0,0.0,1.2995315182615943,0.0,0.013718597273428723,False
0.15,B_candidate_output_deltas,hgb,content_cluster,content_cluster=content_k5_c2,1,1,0.413953488372093,0.0,0.8456375838926175,0.0,0.9195402298850575,0.0,0.9666666666666667,0.0,0.0792521268322373,0.0,0.02751254845064943,0.0,0.36034060334430373,0.0,0.326565452087827,0.0,0.9080459770114943,0.0,239.0,0.0,22.0,0.0,0.0792521268322373,0.0,0.015723399876517774,False
0.15,B_candidate_output_deltas,hgb,content_cluster,content_cluster=content_k5_c3,1,1,0.6881720430107527,0.0,0.9354838709677419,0.0,0.0,0.0,1.0,0.0,0.7523884401253303,0.0,0.6079838689333709,0.0,0.9173120661756037,0.0,0.21643435621254029,0.0,0.9796954314720813,0.0,190.0,0.0,7.0,0.0,0.7523884401253303,0.0,0.014487832484436969,False
0.15,B_candidate_output_deltas,hgb,content_cluster,content_cluster=content_k5_c4,1,1,0.5058139534883721,0.0,0.7727272727272727,0.0,0.8857142857142857,0.0,0.9387755102040817,0.0,0.1693900812958356,0.0,0.1221615912318622,0.0,0.7435490073674577,0.0,0.3732959557285802,0.0,0.8672566371681416,0.0,198.0,0.0,28.0,0.0,0.1693900812958356,0.0,0.0301382778126964,False
0.15,B_candidate_output_deltas,hgb,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,1,1,0.6190476190476191,0.0,0.631578947368421,0.0,0.5652173913043478,0.0,0.9166666666666666,0.0,0.6363181330011414,0.0,0.4912491789245032,0.0,0.88797166613693,0.0,0.4808293380608001,0.0,0.788,0.0,239.0,0.0,11.0,0.0,0.6363181330011414,0.0,0.048292902066486953,False
0.15,B_candidate_output_deltas,hgb,cr_strength_bin,cr_strength_bin=midlow_cr_q2,1,1,0.6621004566210046,0.0,0.7789473684210526,0.0,1.0,0.0,1.0,0.0,0.7207653405054567,0.0,0.5907653292252537,0.0,0.919946429490478,0.0,0.38654717841589004,0.0,0.912,0.0,241.0,0.0,9.0,0.0,0.7207653405054567,0.0,0.02493231502808424,False
0.15,B_candidate_output_deltas,hgb,cr_strength_bin,cr_strength_bin=strong_cr_q4,1,1,0.5444444444444444,0.0,0.7192982456140351,0.0,0.7227722772277227,0.0,0.8333333333333334,0.0,0.24827439080205052,0.0,0.17817836038006926,0.0,0.7896301364342242,0.0,0.4534925551308383,0.0,0.824,0.0,219.0,0.0,31.0,0.0,0.24827439080205052,0.0,0.01183574879227045,False
0.15,B_candidate_output_deltas,hgb,cr_strength_bin,cr_strength_bin=weak_cr_q1,1,1,0.6282051282051282,0.0,0.9886363636363636,0.0,0.0,0.0,1.0,0.0,0.7014128800814334,0.0,0.5639230048177114,0.0,0.9118517115956433,0.0,0.24105009962923285,0.0,0.996,0.0,235.0,0.0,15.0,0.0,0.7014128800814334,0.0,0.002673213311511158,False
0.15,B_candidate_output_deltas,hgb,official_strength_bin,official_strength_bin=midhigh_official_q3,1,1,0.4627659574468085,0.0,0.7112676056338029,0.0,0.0,0.0,0.8611111111111112,0.0,0.17186322517634842,0.0,0.1123510137065783,0.0,0.6196676332317188,0.0,0.38410549722140247,0.0,0.796,0.0,236.0,0.0,14.0,0.0,0.17186322517634842,0.0,0.0334730281538792,False
0.15,B_candidate_output_deltas,hgb,official_strength_bin,official_strength_bin=midlow_official_q2,1,1,0.62882096069869,0.0,0.9659090909090909,0.0,0.0,0.0,1.0,0.0,0.6946650098764284,0.0,0.5704322973071642,0.0,0.8965097051119463,0.0,0.2215983496006655,0.0,0.964,0.0,233.0,0.0,17.0,0.0,0.6946650098764284,0.0,-0.0016138219100056972,False
0.15,B_candidate_output_deltas,hgb,official_strength_bin,official_strength_bin=strong_official_q4,1,1,0.48677248677248675,0.0,0.776,0.0,0.776,0.0,0.8947368421052632,0.0,0.10753091754140402,0.0,0.06293146759773723,0.0,0.528033104902328,0.0,0.2268185322129122,0.0,0.86,0.0,222.0,0.0,28.0,0.0,0.10753091754140402,0.0,0.012282690854119371,False
0.15,B_candidate_output_deltas,hgb,official_strength_bin,official_strength_bin=weak_official_q1,1,1,0.775,0.0,0.9642857142857143,0.0,0.0,0.0,1.0,0.0,1.2862753384946184,0.0,1.122942064260914,0.0,0.9686730304041964,0.0,0.24854523640668524,0.0,0.984,0.0,243.0,0.0,7.0,0.0,1.2862753384946184,0.0,0.0032157676348547604,False
0.15,B_candidate_output_deltas,hgb,random,random,3,1,0.6429990714807522,0.02208144781049493,0.6958916900093369,0.028926532522411928,0.5640303968477344,0.05116293853828333,0.8321691491183016,0.04822211416423588,0.642233845348771,0.08211052076636939,0.5129757864936001,0.07885541188570061,0.9105753290452147,0.023642219758979375,0.48188914291735796,0.045631398672802144,0.8506666666666667,0.007542472332656513,233.66666666666666,2.8674417556808756,16.333333333333332,2.8674417556808756,0.642233845348771,0.08211052076636939,0.03721382235156856,False
0.15,B_candidate_output_deltas,hgb,residual_energy_bin,residual_energy_bin=residual_high_q4,1,1,0.5352112676056338,0.0,0.8608695652173913,0.0,0.8181818181818182,0.0,0.0,0.0,0.7683345799430196,0.0,0.5998732540604262,0.0,0.8916164294836729,0.0,0.3726233049114288,0.0,0.92,0.0,232.0,0.0,18.0,0.0,0.7683345799430196,0.0,0.01751215256138594,False
0.15,B_candidate_output_deltas,hgb,residual_energy_bin,residual_energy_bin=residual_low_q1,1,1,0.6612903225806451,0.0,0.6702127659574468,0.0,0.6176470588235294,0.0,0.824,0.0,0.3621770062643486,0.0,0.2900820741050097,0.0,0.8430903144119912,0.0,0.41941578117532397,0.0,0.824,0.0,225.0,0.0,25.0,0.0,0.3621770062643486,0.0,0.04060066740823132,False
0.15,B_candidate_output_deltas,hgb,residual_energy_bin,residual_energy_bin=residual_midhigh_q3,1,1,0.6617647058823529,0.0,0.6699029126213593,0.0,0.625,0.0,0.0,0.0,0.7102357907935745,0.0,0.5895063154540533,0.0,0.9190709757091934,0.0,0.4020681736820325,0.0,0.848,0.0,242.0,0.0,8.0,0.0,0.7102357907935745,0.0,0.020255271920088802,False
0.15,B_candidate_output_deltas,hgb,residual_energy_bin,residual_energy_bin=residual_midlow_q2,1,1,0.6633165829145728,0.0,0.6767676767676768,0.0,0.5263157894736842,0.0,0.0,0.0,0.44988762542414,0.0,0.36582005166281184,0.0,0.8657851946287886,0.0,0.4949555569226567,0.0,0.844,0.0,235.0,0.0,15.0,0.0,0.44988762542414,0.0,0.0558399474005542,False
0.15,C_official_internal,hgb,airlight_bin,airlight_bin=0.65<=A<0.75,1,1,0.6,0.0,0.7294117647058823,0.0,0.6666666666666666,0.0,0.8392857142857143,0.0,0.5007958950470128,0.0,0.3767106118166233,0.0,0.8675864485689956,0.0,0.40222045072610096,0.0,0.8556701030927835,0.0,182.0,0.0,12.0,0.0,0.5007958950470128,0.0,0.038596491228070184,False
0.15,C_official_internal,hgb,airlight_bin,airlight_bin=0.75<=A<0.85,1,1,0.7207792207792207,0.0,0.5512820512820513,0.0,0.5,0.0,0.8148148148148148,0.0,0.5434055406466695,0.0,0.4480504602688555,0.0,0.9049910262707361,0.0,0.5734642084337968,0.0,0.780952380952381,0.0,196.0,0.0,14.0,0.0,0.5434055406466695,0.0,0.050120538144490245,False
0.15,C_official_internal,hgb,airlight_bin,airlight_bin=0.85<=A<0.95,1,1,0.5851851851851851,0.0,0.717948717948718,0.0,0.8571428571428571,0.0,0.875,0.0,0.5015534817579939,0.0,0.3798909011291229,0.0,0.898150783012616,0.0,0.4936199670505056,0.0,0.84,0.0,159.0,0.0,16.0,0.0,0.5015534817579939,0.0,0.033461047254150666,False
0.15,C_official_internal,hgb,airlight_bin,airlight_bin=A<0.65,1,1,0.6696428571428571,0.0,0.6548672566371682,0.0,0.5471698113207547,0.0,0.7340425531914894,0.0,0.7512392506668311,0.0,0.6200559722211815,0.0,0.8927388574481057,0.0,0.4333560682653254,0.0,0.8033898305084746,0.0,277.0,0.0,18.0,0.0,0.7512392506668311,0.0,0.036578341013824844,False
0.15,C_official_internal,hgb,airlight_bin,airlight_bin=A>=0.95,1,1,0.5727272727272728,0.0,0.8245614035087719,0.0,1.0,0.0,1.0,0.0,0.4211564512181023,0.0,0.28511870829172337,0.0,0.8574903732636363,0.0,0.3224998320024775,0.0,0.9206349206349206,0.0,120.0,0.0,6.0,0.0,0.4211564512181023,0.0,0.02405470635559137,False
0.15,C_official_internal,hgb,beta_bin,beta_bin=0.8<=beta<1.1,1,1,0.5734265734265734,0.0,0.6703296703296703,0.0,0.6470588235294118,0.0,0.8666666666666667,0.0,0.4641566341676212,0.0,0.3396376321061082,0.0,0.8646896284250855,0.0,0.4816813589027998,0.0,0.8138297872340425,0.0,176.0,0.0,12.0,0.0,0.4641566341676212,0.0,0.06717657342657346,False
0.15,C_official_internal,hgb,beta_bin,beta_bin=1.1<=beta<1.4,1,1,0.7019867549668874,0.0,0.625,0.0,0.5769230769230769,0.0,0.8444444444444444,0.0,0.7278349354239543,0.0,0.5820334191382946,0.0,0.936480870798394,0.0,0.5132745578439163,0.0,0.8241206030150754,0.0,180.0,0.0,19.0,0.0,0.7278349354239543,0.0,0.04766576731256644,False
0.15,C_official_internal,hgb,beta_bin,beta_bin=1.4<=beta<1.7,1,1,0.6234567901234568,0.0,0.7093023255813954,0.0,0.7857142857142857,0.0,0.9285714285714286,0.0,0.5132247059669354,0.0,0.3873804298568716,0.0,0.8958545801974345,0.0,0.4895751539711084,0.0,0.8592964824120602,0.0,188.0,0.0,11.0,0.0,0.5132247059669354,0.0,0.046313932980599604,False
0.15,C_official_internal,hgb,beta_bin,beta_bin=beta<0.8,1,1,0.6709677419354839,0.0,0.6891891891891891,0.0,0.48717948717948717,0.0,0.7777777777777778,0.0,0.6959599655891789,0.0,0.5408466557560936,0.0,0.9037698464696334,0.0,0.3932030314579608,0.0,0.826530612244898,0.0,188.0,0.0,8.0,0.0,0.6959599655891789,0.0,0.024626278520849754,False
0.15,C_official_internal,hgb,beta_bin,beta_bin=beta>=1.7,1,1,0.6228571428571429,0.0,0.75,0.0,0.8333333333333334,0.0,1.0,0.0,0.5062661918368708,0.0,0.3863499369130151,0.0,0.8800195780553194,0.0,0.3876712954649473,0.0,0.8715596330275229,0.0,202.0,0.0,16.0,0.0,0.5062661918368708,0.0,0.007037933817594877,False
0.15,C_official_internal,hgb,content_cluster,content_cluster=content_k5_c0,1,1,0.7061855670103093,0.0,0.95,0.0,0.0,0.0,0.984375,0.0,1.0395207205597339,0.0,0.9072565828265907,0.0,0.947051261457882,0.0,0.1560624195974563,0.0,0.9852941176470589,0.0,197.0,0.0,7.0,0.0,1.0395207205597339,0.0,0.010754094929091074,False
0.15,C_official_internal,hgb,content_cluster,content_cluster=content_k5_c1,1,1,0.7339449541284404,0.0,0.9666666666666667,0.0,1.0,0.0,1.0,0.0,1.2995312669192518,0.0,1.0071280056659582,0.0,0.9604490976396045,0.0,0.39620667412001875,0.0,0.9910714285714286,0.0,110.0,0.0,2.0,0.0,1.2995312669192518,0.0,0.0,False
0.15,C_official_internal,hgb,content_cluster,content_cluster=content_k5_c2,1,1,0.42105263157894735,0.0,0.8120805369127517,0.0,0.8275862068965517,0.0,0.9166666666666666,0.0,0.07813174060874124,0.0,0.026639516260756464,0.0,0.35524647320685243,0.0,0.2767269435189343,0.0,0.8850574712643678,0.0,239.0,0.0,22.0,0.0,0.07813174060874124,0.0,0.022822543083372115,False
0.15,C_official_internal,hgb,content_cluster,content_cluster=content_k5_c3,1,1,0.6772486772486772,0.0,0.9838709677419355,0.0,0.0,0.0,1.0,0.0,0.7456665256270661,0.0,0.6036036700968238,0.0,0.909116707304817,0.0,0.2013656911155074,0.0,0.9949238578680203,0.0,190.0,0.0,7.0,0.0,0.7456665256270661,0.0,0.003564466722361437,False
0.15,C_official_internal,hgb,content_cluster,content_cluster=content_k5_c4,1,1,0.47802197802197804,0.0,0.8636363636363636,0.0,0.8571428571428571,0.0,0.9591836734693877,0.0,0.16071285751039074,0.0,0.11657329366009993,0.0,0.7054597574951191,0.0,0.3527866657898909,0.0,0.9247787610619469,0.0,198.0,0.0,28.0,0.0,0.16071285751039074,0.0,0.0023463023463023425,False
0.15,C_official_internal,hgb,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,1,1,0.6514285714285715,0.0,0.5350877192982456,0.0,0.4782608695652174,0.0,0.8611111111111112,0.0,0.6353355034574858,0.0,0.4898397183139399,0.0,0.8866004224966461,0.0,0.48642207421611616,0.0,0.724,0.0,239.0,0.0,11.0,0.0,0.6353355034574858,0.0,0.08067385444743935,False
0.15,C_official_internal,hgb,cr_strength_bin,cr_strength_bin=midlow_cr_q2,1,1,0.6517857142857143,0.0,0.8210526315789474,0.0,1.0,0.0,1.0,0.0,0.7158895909718721,0.0,0.5837608660484745,0.0,0.9137232828955467,0.0,0.3897545232458447,0.0,0.932,0.0,241.0,0.0,9.0,0.0,0.7158895909718721,0.0,0.014617572692793956,False
0.15,C_official_internal,hgb,cr_strength_bin,cr_strength_bin=strong_cr_q4,1,1,0.5568181818181818,0.0,0.6842105263157895,0.0,0.6732673267326733,0.0,0.8148148148148148,0.0,0.2377734566166335,0.0,0.173454172931894,0.0,0.7562321928656958,0.0,0.4766833515269803,0.0,0.816,0.0,219.0,0.0,31.0,0.0,0.2377734566166335,0.0,0.02420948616600782,False
0.15,C_official_internal,hgb,cr_strength_bin,cr_strength_bin=weak_cr_q1,1,1,0.6391304347826087,0.0,0.9431818181818182,0.0,0.0,0.0,1.0,0.0,0.7069987600030395,0.0,0.5716290547350088,0.0,0.919113474691144,0.0,0.20747930877145307,0.0,0.976,0.0,235.0,0.0,15.0,0.0,0.7069987600030395,0.0,0.013598519888991634,False
0.15,C_official_internal,hgb,official_strength_bin,official_strength_bin=midhigh_official_q3,1,1,0.44041450777202074,0.0,0.7605633802816901,0.0,0.0,0.0,0.8333333333333334,0.0,0.1627743099715886,0.0,0.10265356517432213,0.0,0.5868967680987143,0.0,0.3990406734104346,0.0,0.816,0.0,236.0,0.0,14.0,0.0,0.1627743099715886,0.0,0.011121578479091454,False
0.15,C_official_internal,hgb,official_strength_bin,official_strength_bin=midlow_official_q2,1,1,0.62882096069869,0.0,0.9659090909090909,0.0,0.0,0.0,0.9767441860465116,0.0,0.6949036019982857,0.0,0.5714702825186351,0.0,0.8968176235327205,0.0,0.2393860397036643,0.0,0.972,0.0,233.0,0.0,17.0,0.0,0.6949036019982857,0.0,-0.0016138219100056972,False
0.15,C_official_internal,hgb,official_strength_bin,official_strength_bin=strong_official_q4,1,1,0.48947368421052634,0.0,0.776,0.0,0.776,0.0,0.8947368421052632,0.0,0.1074978355874729,0.0,0.06472345298615294,0.0,0.5278706551878656,0.0,0.26925576595968304,0.0,0.856,0.0,222.0,0.0,28.0,0.0,0.1074978355874729,0.0,0.014983888292158964,False
0.15,C_official_internal,hgb,official_strength_bin,official_strength_bin=weak_official_q1,1,1,0.7727272727272727,0.0,0.9821428571428571,0.0,0.0,0.0,1.0,0.0,1.2904365761080658,0.0,1.1281009021261028,0.0,0.9718067907497594,0.0,0.22598873288137905,0.0,0.992,0.0,243.0,0.0,7.0,0.0,1.2904365761080658,0.0,0.0009430403621274452,False
0.15,C_official_internal,hgb,random,random,3,1,0.6469906095411903,0.025165394521517923,0.6865546218487394,0.04971653438802668,0.5643274853801169,0.07315787136372398,0.8169234720082178,0.0345252664295645,0.643299474999676,0.08532458501912153,0.5142016708135984,0.08436542664954949,0.9115997668067765,0.02911109651409305,0.4750045892202979,0.037403033421947035,0.848,0.014236104336041762,233.66666666666666,2.8674417556808756,16.333333333333332,2.8674417556808756,0.643299474999676,0.08532458501912153,0.04120536041200662,False
0.15,C_official_internal,hgb,residual_energy_bin,residual_energy_bin=residual_high_q4,1,1,0.5342465753424658,0.0,0.8869565217391304,0.0,1.0,0.0,0.0,0.0,0.7653416533132904,0.0,0.5901442092044641,0.0,0.8881432777800184,0.0,0.3546943303763605,0.0,0.944,0.0,232.0,0.0,18.0,0.0,0.7653416533132904,0.0,0.016547460298217964,False
0.15,C_official_internal,hgb,residual_energy_bin,residual_energy_bin=residual_low_q1,1,1,0.6649214659685864,0.0,0.6808510638297872,0.0,0.6617647058823529,0.0,0.844,0.0,0.38058953930190365,0.0,0.3086862708648387,0.0,0.8859517550867289,0.0,0.436002678125749,0.0,0.844,0.0,225.0,0.0,25.0,0.0,0.38058953930190365,0.0,0.044231810796172555,False
0.15,C_official_internal,hgb,residual_energy_bin,residual_energy_bin=residual_midhigh_q3,1,1,0.6683417085427136,0.0,0.6407766990291263,0.0,0.5,0.0,0.0,0.0,0.70611526557127,0.0,0.5907080262565275,0.0,0.9137388660273281,0.0,0.4116908442848245,0.0,0.824,0.0,242.0,0.0,8.0,0.0,0.70611526557127,0.0,0.026832274580449456,False
0.15,C_official_internal,hgb,residual_energy_bin,residual_energy_bin=residual_midlow_q2,1,1,0.6515151515151515,0.0,0.696969696969697,0.0,0.5263157894736842,0.0,0.0,0.0,0.43371886861054093,0.0,0.35732518074564235,0.0,0.8346692681758884,0.0,0.4732617244682269,0.0,0.836,0.0,235.0,0.0,15.0,0.0,0.43371886861054093,0.0,0.044038516001132844,False
0.15,D_internal_contrast,hgb,airlight_bin,airlight_bin=0.65<=A<0.75,1,1,0.6012658227848101,0.0,0.7411764705882353,0.0,0.5925925925925926,0.0,0.875,0.0,0.5036392093141172,0.0,0.37958370365863,0.0,0.8725122495820631,0.0,0.39166940957835433,0.0,0.8711340206185567,0.0,182.0,0.0,12.0,0.0,0.5036392093141172,0.0,0.03986231401288032,False
0.15,D_internal_contrast,hgb,airlight_bin,airlight_bin=0.75<=A<0.85,1,1,0.7254901960784313,0.0,0.5384615384615384,0.0,0.5416666666666666,0.0,0.7962962962962963,0.0,0.5481819827789385,0.0,0.4528503121371311,0.0,0.9129457432249668,0.0,0.5575501355912672,0.0,0.780952380952381,0.0,196.0,0.0,14.0,0.0,0.5481819827789385,0.0,0.05483151344370085,False
0.15,D_internal_contrast,hgb,airlight_bin,airlight_bin=0.85<=A<0.95,1,1,0.5808823529411765,0.0,0.7307692307692307,0.0,0.7857142857142857,0.0,0.875,0.0,0.5000221428477606,0.0,0.3806111178721994,0.0,0.8954085565276898,0.0,0.535335511754594,0.0,0.8514285714285714,0.0,159.0,0.0,16.0,0.0,0.5000221428477606,0.0,0.02915821501014204,False
0.15,D_internal_contrast,hgb,airlight_bin,airlight_bin=A<0.65,1,1,0.6681222707423581,0.0,0.672566371681416,0.0,0.49056603773584906,0.0,0.7553191489361702,0.0,0.7631762543768292,0.0,0.6254481641499734,0.0,0.9069242545023175,0.0,0.4204112918294999,0.0,0.823728813559322,0.0,277.0,0.0,18.0,0.0,0.7631762543768292,0.0,0.03505775461332583,False
0.15,D_internal_contrast,hgb,airlight_bin,airlight_bin=A>=0.95,1,1,0.5596330275229358,0.0,0.8421052631578947,0.0,0.8571428571428571,0.0,1.0,0.0,0.412488524729168,0.0,0.2771729553784516,0.0,0.8398421489543074,0.0,0.3379633921655746,0.0,0.9126984126984127,0.0,120.0,0.0,6.0,0.0,0.412488524729168,0.0,0.010960461151254375,False
0.15,D_internal_contrast,hgb,beta_bin,beta_bin=0.8<=beta<1.1,1,1,0.5655172413793104,0.0,0.6923076923076923,0.0,0.7058823529411765,0.0,0.9,0.0,0.47142849790891256,0.0,0.3443088831604019,0.0,0.8782365750666891,0.0,0.4850783216841745,0.0,0.8138297872340425,0.0,176.0,0.0,12.0,0.0,0.47142849790891256,0.0,0.05926724137931039,False
0.15,D_internal_contrast,hgb,beta_bin,beta_bin=1.1<=beta<1.4,1,1,0.7019867549668874,0.0,0.625,0.0,0.5,0.0,0.8444444444444444,0.0,0.7308896023906053,0.0,0.5884114252094965,0.0,0.9404112086287184,0.0,0.5194900619783609,0.0,0.8291457286432161,0.0,180.0,0.0,19.0,0.0,0.7308896023906053,0.0,0.04766576731256644,False
0.15,D_internal_contrast,hgb,beta_bin,beta_bin=1.4<=beta<1.7,1,1,0.6111111111111112,0.0,0.7325581395348837,0.0,0.5,0.0,0.7857142857142857,0.0,0.5106633582477729,0.0,0.3888247095622856,0.0,0.8913836436680503,0.0,0.5075153371913487,0.0,0.8592964824120602,0.0,188.0,0.0,11.0,0.0,0.5106633582477729,0.0,0.03396825396825398,False
0.15,D_internal_contrast,hgb,beta_bin,beta_bin=beta<0.8,1,1,0.6907894736842105,0.0,0.6351351351351351,0.0,0.41025641025641024,0.0,0.7592592592592593,0.0,0.6953156820794619,0.0,0.5390617934441462,0.0,0.902933183389212,0.0,0.43353630011848393,0.0,0.8112244897959183,0.0,188.0,0.0,8.0,0.0,0.6953156820794619,0.0,0.044448010269576343,False
0.15,D_internal_contrast,hgb,beta_bin,beta_bin=beta>=1.7,1,1,0.632183908045977,0.0,0.7272727272727273,0.0,0.5833333333333334,0.0,0.8888888888888888,0.0,0.5010704332861873,0.0,0.3828216397855499,0.0,0.8709880264305505,0.0,0.3817264814085432,0.0,0.8623853211009175,0.0,202.0,0.0,16.0,0.0,0.5010704332861873,0.0,0.016364699006429007,False
