filename,image_id,airlight,beta,airlight_bin,beta_bin,airlight_beta_bin,official_strength_bin,cr_strength_bin,content_cluster,residual_energy_bin,official_psnr,official_ssim,best_candidate,best_candidate_psnr,best_candidate_gain_vs_official,oracle_with_nochange_gain_vs_official,label_nochange,label_strong_official_nochange,label_residual_low_energy,warm_psnr,warm_ssim,warm_delta_official_psnr,cold_cr_psnr,cold_cr_ssim,cold_cr_delta_official_psnr,lfv1_psnr,lfv1_ssim,lfv1_delta_official_psnr,residualcalib_psnr,residualcalib_ssim,residualcalib_delta_official_psnr,crplus_psnr,crplus_ssim,crplus_delta_official_psnr,cbrfrc_psnr,cbrfrc_ssim,cbrfrc_delta_official_psnr,label_intervene_m015,label_preserve_m015,label_ignore_m015,label_class_m015,label_intervene_m020,label_preserve_m020,label_ignore_m020,label_class_m020
109_0.74_1.74.png,109,0.74,1.74,0.65<=A<0.75,beta>=1.7,0.65<=A<0.75 | beta>=1.7,midlow_official_q2,weak_cr_q1,content_k5_c3,residual_midhigh_q3,30.714966069651084,,warm,30.62405422053638,-0.09091184911470407,0.0,1,0,0,30.62405422053638,,-0.09091184911470407,28.09889074226099,,-2.6160753273900923,26.47126499733365,,-4.243701072317435,28.480155090246306,,-2.2348109794047772,28.646033288291846,0.9874687790870667,-2.068932781359237,28.092279358607666,,-2.6226867110434178,0,1,0,0,0,1,0,0
10_0.6_1.67.png,10,0.6,1.67,A<0.65,1.4<=beta<1.7,A<0.65 | 1.4<=beta<1.7,midhigh_official_q3,midlow_cr_q2,content_k5_c1,residual_midhigh_q3,35.44274825738474,,warm,36.18319320068152,0.7404449432967795,0.7404449432967795,0,0,0,36.18319320068152,,0.7404449432967795,31.131781531339968,,-4.310966726044775,30.549060253777853,,-4.89368800360689,29.35949116057436,,-6.083257096810382,30.201519336286427,0.9921550750732422,-5.241228921098315,31.121811020763076,,-4.320937236621667,1,0,0,1,1,0,0,1
110_0.68_1.22.png,110,0.68,1.22,0.65<=A<0.75,1.1<=beta<1.4,0.65<=A<0.75 | 1.1<=beta<1.4,midlow_official_q2,weak_cr_q1,content_k5_c0,residual_midlow_q2,30.681352847731794,,warm,30.283042096161044,-0.3983107515707509,0.0,1,0,0,30.283042096161044,,-0.3983107515707509,28.094142010741443,,-2.5872108369903515,27.656337041390067,,-3.0250158063417274,28.791720352129655,,-1.8896324956021395,27.623150829894257,0.9899271130561829,-3.0582020178375373,28.084695877874445,,-2.5966569698573494,0,1,0,0,0,1,0,0
111_0.98_0.89.png,111,0.98,0.89,A>=0.95,0.8<=beta<1.1,A>=0.95 | 0.8<=beta<1.1,midlow_official_q2,weak_cr_q1,content_k5_c0,residual_midhigh_q3,30.888019892718603,,warm,30.234360706315062,-0.6536591864035408,0.0,1,0,0,30.234360706315062,,-0.6536591864035408,26.927077189631305,,-3.960942703087298,27.923621376261938,,-2.964398516456665,28.571009208311256,,-2.3170106844073466,28.5166077130331,0.9852627515792847,-2.371412179685503,26.92683051468965,,-3.9611893780289513,0,1,0,0,0,1,0,0
112_0.54_0.98.png,112,0.54,0.98,A<0.65,0.8<=beta<1.1,A<0.65 | 0.8<=beta<1.1,weak_official_q1,weak_cr_q1,content_k5_c0,residual_midlow_q2,27.696469662173943,,warm,27.4497033545496,-0.24676630762434115,0.0,1,0,0,27.4497033545496,,-0.24676630762434115,26.025125940911444,,-1.6713437212624989,26.07047309026428,,-1.6259965719096634,26.977317016603575,,-0.7191526455703681,25.41466374760457,0.9895192980766296,-2.2818059145693717,26.014540855353438,,-1.6819288068205047,0,1,0,0,0,1,0,0
113_0.71_1.48.png,113,0.71,1.48,0.65<=A<0.75,1.4<=beta<1.7,0.65<=A<0.75 | 1.4<=beta<1.7,midhigh_official_q3,midlow_cr_q2,content_k5_c3,residual_midhigh_q3,34.575261873315334,,warm,34.41825285761355,-0.1570090157017816,0.0,1,0,0,34.41825285761355,,-0.1570090157017816,30.89224148275838,,-3.6830203905569547,32.082872995619304,,-2.4923888776960297,32.0574267276662,,-2.517835145649137,32.710479139591264,0.9869794845581055,-1.8647827337240699,30.886809250754954,,-3.68845262256038,0,1,0,0,0,1,0,0
114_0.7_0.91.png,114,0.7,0.91,0.65<=A<0.75,0.8<=beta<1.1,0.65<=A<0.75 | 0.8<=beta<1.1,midhigh_official_q3,midhigh_cr_q3,content_k5_c0,residual_midlow_q2,37.07014005138871,,warm,36.94184881716721,-0.1282912342214999,0.0,1,0,0,36.94184881716721,,-0.1282912342214999,33.73400174245174,,-3.336138308936974,33.43298012207194,,-3.6371599293167733,34.35529049438687,,-2.714849557001841,34.55474765492197,0.9916490912437439,-2.515392396466744,33.72989154153944,,-3.3402485098492747,0,1,0,0,0,1,0,0
115_0.52_0.82.png,115,0.52,0.82,A<0.65,0.8<=beta<1.1,A<0.65 | 0.8<=beta<1.1,midhigh_official_q3,midhigh_cr_q3,content_k5_c0,residual_midlow_q2,38.73203420079771,,warm,38.946402421966745,0.21436822116903187,0.21436822116903187,0,0,0,38.946402421966745,,0.21436822116903187,35.23220424039092,,-3.4998299604067924,33.89127191655018,,-4.840762284247532,35.01292165124916,,-3.719112549548555,36.64757134693954,0.9940459728240967,-2.08446285385817,35.223962009817605,,-3.5080721909801085,1,0,0,1,1,0,0,1
116_0.73_1.62.png,116,0.73,1.62,0.65<=A<0.75,1.4<=beta<1.7,0.65<=A<0.75 | 1.4<=beta<1.7,midlow_official_q2,midlow_cr_q2,content_k5_c3,residual_midhigh_q3,33.54507113405704,,warm,33.421499471791286,-0.12357166226575345,0.0,1,0,0,33.421499471791286,,-0.12357166226575345,29.72195050715989,,-3.8231206268971505,31.8335813376869,,-1.711489796370138,31.415248688932962,,-2.129822445124077,31.86492946521995,0.9846682548522949,-1.6801416688370878,29.716409340353266,,-3.8286617937037732,0,1,0,0,0,1,0,0
117_0.69_1.13.png,117,0.69,1.13,0.65<=A<0.75,1.1<=beta<1.4,0.65<=A<0.75 | 1.1<=beta<1.4,weak_official_q1,weak_cr_q1,content_k5_c0,residual_midlow_q2,27.850105348363947,,cold_cr,28.051096408013713,0.20099105964976616,0.20099105964976616,0,0,0,27.528574367001095,,-0.3215309813628515,28.051096408013713,,0.20099105964976616,25.99201425874994,,-1.8580910896140068,25.931959487098396,,-1.9181458612655504,26.567122997659567,0.9850414395332336,-1.2829823507043798,28.040682202632073,,0.19057685426812654,1,0,0,1,1,0,0,1
118_0.68_1.96.png,118,0.68,1.96,0.65<=A<0.75,beta>=1.7,0.65<=A<0.75 | beta>=1.7,weak_official_q1,weak_cr_q1,content_k5_c1,residual_midlow_q2,24.876532012319785,,cold_cr,26.590670759584864,1.7141387472650784,1.7141387472650784,0,0,0,24.722805968722152,,-0.15372604359763287,26.590670759584864,,1.7141387472650784,24.91006692177505,,0.03353490945526616,24.834793265688834,,-0.04173874663095134,24.178155535986043,0.9746018052101135,-0.6983764763337419,26.58234297757749,,1.7058109652577045,1,0,0,1,1,0,0,1
119_0.81_0.75.png,119,0.81,0.75,0.75<=A<0.85,beta<0.8,0.75<=A<0.85 | beta<0.8,weak_official_q1,midlow_cr_q2,content_k5_c0,residual_midlow_q2,29.51966287569267,,cold_cr,29.371107659806363,-0.14855521588630793,0.0,1,0,0,29.292182972617255,,-0.227479903075416,29.371107659806363,,-0.14855521588630793,27.295271069189045,,-2.2243918065036254,26.829133951905103,,-2.690528923787568,28.857775364498266,0.9902912974357605,-0.6618875111944043,29.35870204124636,,-0.16096083444631049,0,1,0,0,0,1,0,0
11_0.98_0.72.png,11,0.98,0.72,A>=0.95,beta<0.8,A>=0.95 | beta<0.8,midhigh_official_q3,midhigh_cr_q3,content_k5_c0,residual_low_q1,37.181077577957296,,warm,37.56383709522902,0.3827595172717224,0.3827595172717224,0,0,1,37.56383709522902,,0.3827595172717224,34.57209403704238,,-2.608983540914913,34.939278452216556,,-2.241799125740741,37.559927946323256,,0.37885036836595987,36.877789622192566,0.9955776333808899,-0.30328795576473055,34.59493104420631,,-2.586146533750984,1,0,0,1,1,0,0,1
120_0.8_0.89.png,120,0.8,0.89,0.75<=A<0.85,0.8<=beta<1.1,0.75<=A<0.85 | 0.8<=beta<1.1,weak_official_q1,midlow_cr_q2,content_k5_c0,residual_midlow_q2,28.96219087983696,,cold_cr,29.292342767799457,0.33015188796249717,0.33015188796249717,0,0,0,28.74809597405315,,-0.21409490578380996,29.292342767799457,,0.33015188796249717,27.011206501597123,,-1.9509843782398377,26.838993113834782,,-2.1231977660021784,28.31759281138753,0.9889920949935913,-0.6445980684494295,29.280700854956415,,0.3185099751194542,1,0,0,1,1,0,0,1
121_0.86_1.21.png,121,0.86,1.21,0.85<=A<0.95,1.1<=beta<1.4,0.85<=A<0.95 | 1.1<=beta<1.4,midlow_official_q2,midlow_cr_q2,content_k5_c3,residual_low_q1,31.379929432263175,,crplus,32.036171654887575,0.6562422226243996,0.6562422226243996,0,0,1,31.168570802337943,,-0.21135862992523258,30.10065596556405,,-1.2792734666991237,30.92812434044682,,-0.45180509181635387,29.464387935978404,,-1.9155414962847708,32.036171654887575,0.9829457998275757,0.6562422226243996,30.102189411159607,,-1.2777400211035683,1,0,0,1,1,0,0,1
122_0.94_1.72.png,122,0.94,1.72,0.85<=A<0.95,beta>=1.7,0.85<=A<0.95 | beta>=1.7,midlow_official_q2,midlow_cr_q2,content_k5_c3,residual_midhigh_q3,30.470215576846435,,lfv1,31.092017895661797,0.6218023188153623,0.6218023188153623,0,0,0,30.144425091797515,,-0.3257904850489197,30.390295886816517,,-0.07991969002991794,31.092017895661797,,0.6218023188153623,27.626768670369792,,-2.843446906476643,30.659454118687126,0.9742456078529358,0.189238541840691,30.390851813987698,,-0.07936376285873692,1,0,0,1,1,0,0,1
123_0.59_0.7.png,123,0.59,0.7,A<0.65,beta<0.8,A<0.65 | beta<0.8,midhigh_official_q3,midlow_cr_q2,content_k5_c0,residual_low_q1,34.8837471858285,,warm,34.604164380037545,-0.27958280579095174,0.0,1,0,1,34.604164380037545,,-0.27958280579095174,32.109124484696416,,-2.774622701132081,34.533141913348445,,-0.3506052724800526,33.42473095255903,,-1.459016233269466,32.80654792874644,0.9872276186943054,-2.077199257082057,32.10927608876394,,-2.7744710970645556,0,1,0,0,0,1,0,0
124_1.0_0.82.png,124,1.0,0.82,A>=0.95,0.8<=beta<1.1,A>=0.95 | 0.8<=beta<1.1,weak_official_q1,midlow_cr_q2,content_k5_c0,residual_midhigh_q3,29.79282852607731,,crplus,31.858930801083524,2.0661022750062124,2.0661022750062124,0,0,0,29.82914548466588,,0.03631695858856787,29.4413996959021,,-0.3514288301752124,31.182580742554986,,1.3897522164776746,30.06401631259951,,0.2711877865221979,31.858930801083524,0.9843980669975281,2.0661022750062124,29.445697200149827,,-0.3471313259274851,1,0,0,1,1,0,0,1
125_0.57_1.94.png,125,0.57,1.94,A<0.65,beta>=1.7,A<0.65 | beta>=1.7,weak_official_q1,midlow_cr_q2,content_k5_c3,residual_high_q4,29.131971877221154,,cold_cr,32.2782638827745,3.1462920055533488,3.1462920055533488,0,0,0,28.838427405987147,,-0.2935444712340072,32.2782638827745,,3.1462920055533488,29.642787060465107,,0.5108151832439525,28.41312082506041,,-0.7188510521607441,30.2875001348325,0.9858752489089966,1.1555282576113441,32.27746815610339,,3.1454962788822343,1,0,0,1,1,0,0,1
126_0.64_1.73.png,126,0.64,1.73,A<0.65,beta>=1.7,A<0.65 | beta>=1.7,midlow_official_q2,midhigh_cr_q3,content_k5_c3,residual_high_q4,30.833302071976142,,cold_cr,33.832474139615606,2.9991720676394635,2.9991720676394635,0,0,0,30.548099664795068,,-0.2852024071810746,33.832474139615606,,2.9991720676394635,30.725702774625297,,-0.10759929735084484,30.068401366004622,,-0.7649007059715203,31.709493444656317,0.9874430894851685,0.8761913726801751,33.82895583190057,,2.99565375992443,1,0,0,1,1,0,0,1
127_0.57_0.92.png,127,0.57,0.92,A<0.65,0.8<=beta<1.1,A<0.65 | 0.8<=beta<1.1,midlow_official_q2,strong_cr_q4,content_k5_c0,residual_midlow_q2,33.198195589792824,,cbrfrc,36.20392995204208,3.0057343622492567,3.0057343622492567,0,0,0,33.327197780143145,,0.12900219035032023,36.19361522886562,,2.995419639072793,32.17895822014329,,-1.019237369649531,30.13565969238585,,-3.062535897406974,34.97578397012871,0.9938043355941772,1.7775883803358852,36.20392995204208,,3.0057343622492567,1,0,0,1,1,0,0,1
128_0.65_0.67.png,128,0.65,0.67,0.65<=A<0.75,beta<0.8,0.65<=A<0.75 | beta<0.8,midhigh_official_q3,strong_cr_q4,content_k5_c0,residual_low_q1,35.503810542515446,,cbrfrc,37.03700216692893,1.5331916244134831,1.5331916244134831,0,0,1,35.5016587691095,,-0.0021517734059486315,37.02428332705829,,1.5204727845428465,34.69880371623677,,-0.805006826278678,32.17163095309572,,-3.3321795894197237,36.62061080893025,0.9950342178344727,1.1168002664148062,37.03700216692893,,1.5331916244134831,1,0,0,1,1,0,0,1
129_0.76_1.71.png,129,0.76,1.71,0.75<=A<0.85,beta>=1.7,0.75<=A<0.85 | beta>=1.7,midlow_official_q2,midlow_cr_q2,content_k5_c3,residual_midhigh_q3,32.30841948665248,,residualcalib,32.51792821800852,0.20950873135603842,0.20950873135603842,0,0,0,31.90235498062963,,-0.40606450602285094,30.254476596901043,,-2.05394288975144,31.74529239004009,,-0.5631270966123942,32.51792821800852,,0.20950873135603842,31.335953207946076,0.9657308459281921,-0.9724662787064062,30.259986595080363,,-2.0484328915721193,1,0,0,1,1,0,0,1
12_0.75_1.95.png,12,0.75,1.95,0.75<=A<0.85,beta>=1.7,0.75<=A<0.85 | beta>=1.7,midhigh_official_q3,midhigh_cr_q3,content_k5_c3,residual_midhigh_q3,35.28147364389539,,warm,34.80290720432017,-0.47856643957521783,0.0,1,0,0,34.80290720432017,,-0.47856643957521783,34.31502103816969,,-0.9664526057256992,32.14540936811102,,-3.1360642757843706,31.692602957661236,,-3.588870686234152,32.06577931540126,0.9903783202171326,-3.2156943284941306,34.31187534777198,,-0.969598296123408,0,1,0,0,0,1,0,0
130_0.9_0.92.png,130,0.9,0.92,0.85<=A<0.95,0.8<=beta<1.1,0.85<=A<0.95 | 0.8<=beta<1.1,midlow_official_q2,midlow_cr_q2,content_k5_c0,residual_midhigh_q3,33.90667360230616,,warm,33.441647562951275,-0.46502603935488196,0.0,1,0,0,33.441647562951275,,-0.46502603935488196,30.257445167550742,,-3.6492284347554147,31.639366507649743,,-2.267307094656413,32.79638188116488,,-1.110291721141273,32.315751759506526,0.9751656651496887,-1.5909218427996308,30.263945243215367,,-3.642728359090789,0,1,0,0,0,1,0,0
131_0.72_0.59.png,131,0.72,0.59,0.65<=A<0.75,beta<0.8,0.65<=A<0.75 | beta<0.8,midhigh_official_q3,midlow_cr_q2,content_k5_c0,residual_midlow_q2,36.779720908452155,,warm,36.54115195745498,-0.2385689509971769,0.0,1,0,0,36.54115195745498,,-0.2385689509971769,32.22385570915422,,-4.5558651992979335,33.48801013154225,,-3.291710776909909,34.51968089589717,,-2.260040012554988,34.5440317490514,0.9796529412269592,-2.2356891594007564,32.23070845548757,,-4.549012452964583,0,1,0,0,0,1,0,0
132_1.0_1.29.png,132,1.0,1.29,A>=0.95,1.1<=beta<1.4,A>=0.95 | 1.1<=beta<1.4,midlow_official_q2,weak_cr_q1,content_k5_c3,residual_midhigh_q3,30.927865790762095,,residualcalib,30.639194386985267,-0.2886714037768279,0.0,1,0,0,30.569675844443044,,-0.358189946319051,28.818187292781168,,-2.1096784979809264,29.511287460688678,,-1.416578330073417,30.639194386985267,,-0.2886714037768279,29.054365375354003,0.9501121044158936,-1.8735004154080919,28.82345104272277,,-2.104414748039325,0,1,0,0,0,1,0,0
133_0.67_1.65.png,133,0.67,1.65,0.65<=A<0.75,1.4<=beta<1.7,0.65<=A<0.75 | 1.4<=beta<1.7,midlow_official_q2,midlow_cr_q2,content_k5_c1,residual_midhigh_q3,30.4198298499891,,lfv1,30.920721388156434,0.500891538167334,0.500891538167334,0,0,0,30.629021545092478,,0.2091916951033781,29.466522520464785,,-0.9533073295243142,30.920721388156434,,0.500891538167334,29.426379426835258,,-0.9934504231538419,29.395747240275245,0.9853832125663757,-1.0240826097138545,29.460772488944833,,-0.9590573610442661,1,0,0,1,1,0,0,1
134_0.53_0.77.png,134,0.53,0.77,A<0.65,beta<0.8,A<0.65 | beta<0.8,midlow_official_q2,midlow_cr_q2,content_k5_c1,residual_midhigh_q3,31.99552330413196,,lfv1,32.74709979317483,0.751576489042872,0.751576489042872,0,0,0,32.02455079737486,,0.02902749324289644,32.220936277037005,,0.22541297290504403,32.74709979317483,,0.751576489042872,31.520352191145967,,-0.47517111298599346,32.24385567010307,0.9927150011062622,0.24833236597111252,32.215165601150794,,0.21964229701883298,1,0,0,1,1,0,0,1
135_0.54_1.58.png,135,0.54,1.58,A<0.65,1.4<=beta<1.7,A<0.65 | 1.4<=beta<1.7,midlow_official_q2,weak_cr_q1,content_k5_c1,residual_high_q4,30.99586417255534,,warm,30.96447628047043,-0.03138789208491133,0.0,1,0,0,30.96447628047043,,-0.03138789208491133,28.670018484863217,,-2.325845687692123,29.291209723555276,,-1.7046544490000635,28.10839367202432,,-2.8874705005310197,28.95635081085874,0.9877475500106812,-2.0395133616965992,28.66219966319931,,-2.33366450935603,0,1,0,0,0,1,0,0
136_0.75_0.8.png,136,0.75,0.8,0.75<=A<0.85,0.8<=beta<1.1,0.75<=A<0.85 | 0.8<=beta<1.1,midlow_official_q2,midlow_cr_q2,content_k5_c0,residual_midlow_q2,31.48490181896038,,residualcalib,33.23620172155629,1.7512999025959104,1.7512999025959104,0,0,0,31.58177816376272,,0.09687634480233953,31.96487154341277,,0.4799697244523884,32.873238685749506,,1.3883368667891247,33.23620172155629,,1.7512999025959104,32.02146713181163,0.9918034076690674,0.536565312851252,31.963961542988947,,0.47905972402856634,1,0,0,1,1,0,0,1
137_0.99_1.98.png,137,0.99,1.98,A>=0.95,beta>=1.7,A>=0.95 | beta>=1.7,midlow_official_q2,midlow_cr_q2,content_k5_c3,residual_high_q4,31.36513877051176,,warm,31.213775706774328,-0.15136306373743125,0.0,1,0,0,31.213775706774328,,-0.15136306373743125,29.37532869027255,,-1.9898100802392094,30.095779761706815,,-1.269359008804944,26.790668581893826,,-4.5744701886179335,29.307576910289512,0.9760946035385132,-2.057561860222247,29.384671547656627,,-1.9804672228551325,0,1,0,0,0,1,0,0
138_1.0_1.48.png,138,1.0,1.48,A>=0.95,1.4<=beta<1.7,A>=0.95 | 1.4<=beta<1.7,midlow_official_q2,midlow_cr_q2,content_k5_c3,residual_midhigh_q3,34.17581187246143,,warm,34.62933586998686,0.45352399752542993,0.45352399752542993,0,0,0,34.62933586998686,,0.45352399752542993,32.16752200057168,,-2.008289871889751,33.2863456806814,,-0.8894661917800306,31.634500974527164,,-2.5413108979342667,32.473437580498306,0.9832776188850403,-1.7023742919631246,32.177814828162006,,-1.9979970442994244,1,0,0,1,1,0,0,1
139_0.85_0.96.png,139,0.85,0.96,0.85<=A<0.95,0.8<=beta<1.1,0.85<=A<0.95 | 0.8<=beta<1.1,midhigh_official_q3,midlow_cr_q2,content_k5_c3,residual_midlow_q2,36.90226181321129,,warm,37.41401218994849,0.5117503767371971,0.5117503767371971,0,0,0,37.41401218994849,,0.5117503767371971,32.20023027191565,,-4.702031541295639,35.92357372808732,,-0.9786880851239701,33.151125527703,,-3.751136285508288,32.61224345759294,0.9875389337539673,-4.290018355618351,32.21268999101223,,-4.689571822199056,1,0,0,1,1,0,0,1
13_0.52_1.9.png,13,0.52,1.9,A<0.65,beta>=1.7,A<0.65 | beta>=1.7,weak_official_q1,weak_cr_q1,content_k5_c1,residual_high_q4,29.3058331337433,,warm,29.552608131916102,0.24677499817280335,0.24677499817280335,0,0,0,29.552608131916102,,0.24677499817280335,25.925332917056167,,-3.380500216687132,29.069072285886257,,-0.23676084785704177,27.33950589369551,,-1.9663272400477894,27.271017005032725,0.9819756150245667,-2.034816128710574,25.918833390822233,,-3.3869997429210663,1,0,0,1,1,0,0,1
140_0.94_1.55.png,140,0.94,1.55,0.85<=A<0.95,1.4<=beta<1.7,0.85<=A<0.95 | 1.4<=beta<1.7,midlow_official_q2,midlow_cr_q2,content_k5_c3,residual_high_q4,34.07299828060949,,warm,34.36502243135316,0.2920241507436714,0.2920241507436714,0,0,0,34.36502243135316,,0.2920241507436714,31.63496028249019,,-2.4380379981192988,32.701557902728375,,-1.3714403778811146,30.574699344518525,,-3.498298936090965,31.5660530597537,0.9824674725532532,-2.5069452208557905,31.646372006442295,,-2.4266262741671945,1,0,0,1,1,0,0,1
141_0.79_1.1.png,141,0.79,1.1,0.75<=A<0.85,1.1<=beta<1.4,0.75<=A<0.85 | 1.1<=beta<1.4,midlow_official_q2,midhigh_cr_q3,content_k5_c0,residual_low_q1,32.54116945676309,,cold_cr,33.74624582810781,1.2050763713447168,1.2050763713447168,0,0,1,32.64076394121457,,0.09959448445147956,33.74624582810781,,1.2050763713447168,33.14019401767871,,0.5990245609156162,32.17501084753951,,-0.36615860922358223,31.65764605576955,0.9877424836158752,-0.8835234009935427,33.743162042092514,,1.201992585329421,1,0,0,1,1,0,0,1
