name,feature_set,model_type,num_images,mean_psnr,mean_ssim,gain_vs_lfv1_psnr,gain_vs_baseline_psnr,residual_selection_count,lfv1_selection_count,residual_precision,residual_recall,two_way_accuracy,lost_lfv1_gain_selected_count,residual_worst_selected_count,split_family,split,oracle_recovery,prob_threshold
ridge_logistic,agreement_proxy,logistic,300,32.205075590163666,0.9836640512943268,0.07701678911579346,0.33608642624642293,118,182,0.6016949152542372,0.46405228758169936,0.57,24,17,random_stratified,4,0.13117274817613775,0.538442784962347
always_lfv1,agreement_proxy,baseline,194,32.72398095315908,0.9853693649326403,0.0,0.2198776864233745,0,194,,0.0,0.4536082474226804,0,0,airlight_leave_one,0.65<=A<0.75,0.0,
always_residual,agreement_proxy,baseline,194,32.85884173501074,0.9853769104505322,0.13486078185166564,0.35473846827504013,194,0,0.5463917525773195,1.0,0.5463917525773195,40,23,airlight_leave_one,0.65<=A<0.75,0.1961183392068737,
two_way_oracle,agreement_proxy,oracle,194,33.41163098322286,0.9861935487727529,0.6876500300637818,0.907527716487156,106,88,1.0,1.0,1.0,0,0,airlight_leave_one,0.65<=A<0.75,1.0,
decision_stump,agreement_proxy,stump,194,32.9376910713214,0.9854088588473723,0.2137101181623233,0.4335878045856978,114,80,0.5701754385964912,0.6132075471698113,0.5360824742268041,20,14,airlight_leave_one,0.65<=A<0.75,0.3107832601163429,
ridge_logistic,agreement_proxy,logistic,194,32.90417545185421,0.9852914607401976,0.1801944986951263,0.40007218511850073,90,104,0.6222222222222222,0.5283018867924528,0.5670103092783505,16,10,airlight_leave_one,0.65<=A<0.75,0.2620439043366473,0.506522429213046
always_lfv1,agreement_proxy,baseline,210,32.55321279027625,0.9846461673577627,0.0,0.07687369739468619,0,210,,0.0,0.5380952380952381,0,0,airlight_leave_one,0.75<=A<0.85,0.0,
always_residual,agreement_proxy,baseline,210,32.506851874944864,0.9844869468893324,-0.04636091533138486,0.03051278206330134,210,0,0.46190476190476193,1.0,0.46190476190476193,49,35,airlight_leave_one,0.75<=A<0.85,-0.09333475029682921,
two_way_oracle,agreement_proxy,oracle,210,33.04992934208514,0.9853752757821764,0.4967165518088909,0.573590249203577,97,113,1.0,1.0,1.0,0,0,airlight_leave_one,0.75<=A<0.85,1.0,
decision_stump,agreement_proxy,stump,210,32.56659644465654,0.9844505715937841,0.013383654380294326,0.09025735177498052,133,77,0.48872180451127817,0.6701030927835051,0.5238095238095238,29,19,airlight_leave_one,0.75<=A<0.85,0.02694424885088914,
ridge_logistic,agreement_proxy,logistic,210,32.620668851550846,0.9846702686377934,0.06745606127459329,0.14432975866927947,121,89,0.5289256198347108,0.6597938144329897,0.5714285714285714,25,16,airlight_leave_one,0.75<=A<0.85,0.13580393290487058,0.4921411866312259
always_lfv1,agreement_proxy,baseline,175,31.48941879868601,0.9829617415155684,0.0,0.13356019155896867,0,175,,0.0,0.4857142857142857,0,0,airlight_leave_one,0.85<=A<0.95,0.0,
always_residual,agreement_proxy,baseline,175,31.520560080719005,0.9829386118480138,0.031141282032992733,0.16470147359196138,175,0,0.5142857142857142,1.0,0.5142857142857142,37,30,airlight_leave_one,0.85<=A<0.95,0.05633019354111248,
two_way_oracle,agreement_proxy,oracle,175,32.04225343452415,0.983566220828465,0.5528346358381376,0.6863948273971061,90,85,1.0,1.0,1.0,0,0,airlight_leave_one,0.85<=A<0.95,1.0,
decision_stump,agreement_proxy,stump,175,31.515751165394967,0.9826958625657218,0.02633236670895481,0.15989255826792348,114,61,0.5350877192982456,0.6777777777777778,0.5314285714285715,26,16,airlight_leave_one,0.85<=A<0.95,0.04763154296407826,
ridge_logistic,agreement_proxy,logistic,175,31.519407858884698,0.982733051436288,0.029989060198685157,0.1635492517576538,92,83,0.5760869565217391,0.5888888888888889,0.5657142857142857,19,12,airlight_leave_one,0.85<=A<0.95,0.054245986511354434,0.5081130333208669
always_lfv1,agreement_proxy,baseline,295,33.595404552131086,0.9868459776296454,0.0,0.3517347290424155,0,295,,0.0,0.5084745762711864,0,0,airlight_leave_one,A<0.65,0.0,
always_residual,agreement_proxy,baseline,295,33.36853644612589,0.9868452734866384,-0.2268681060051953,0.12486662303722025,295,0,0.4915254237288136,1.0,0.4915254237288136,65,59,airlight_leave_one,A<0.65,-0.41487962950884033,
two_way_oracle,agreement_proxy,oracle,295,34.14223329441901,0.9875332793946994,0.546828742287915,0.8985634713303305,145,150,1.0,1.0,1.0,0,0,airlight_leave_one,A<0.65,1.0,
decision_stump,agreement_proxy,stump,295,33.40999317532648,0.9866825833158978,-0.18541137680461023,0.16632335223780528,266,29,0.48120300751879697,0.8827586206896552,0.4745762711864407,56,56,airlight_leave_one,A<0.65,-0.3390666262875185,
ridge_logistic,agreement_proxy,logistic,295,33.50676881429416,0.9867947160187415,-0.08863573783693025,0.26309899120548524,191,104,0.5340314136125655,0.7034482758620689,0.5525423728813559,37,32,airlight_leave_one,A<0.65,-0.16209048826892491,0.5021846555284546
always_lfv1,agreement_proxy,baseline,126,30.336149654124622,0.9791977471775479,0.0,0.13511515608511754,0,126,,0.0,0.4365079365079365,0,0,airlight_leave_one,A>=0.95,0.0,
always_residual,agreement_proxy,baseline,126,30.418116484267454,0.979845522888123,0.08196683014283014,0.2170819862279477,126,0,0.5634920634920635,1.0,0.5634920634920635,27,18,airlight_leave_one,A>=0.95,0.13016345670381282,
two_way_oracle,agreement_proxy,oracle,126,30.965871944992678,0.9809680666242327,0.6297222908680569,0.7648374469531746,71,55,1.0,1.0,1.0,0,0,airlight_leave_one,A>=0.95,1.0,
decision_stump,agreement_proxy,stump,126,30.30342252599939,0.9793645219197349,-0.032727128125230084,0.10238802795988747,92,34,0.5543478260869565,0.7183098591549296,0.5158730158730159,23,12,airlight_leave_one,A>=0.95,-0.051970731542814744,
ridge_logistic,agreement_proxy,logistic,126,30.362594957601893,0.9795991877714793,0.02644530347727236,0.16156045956238993,93,33,0.5483870967741935,0.7183098591549296,0.5079365079365079,25,10,airlight_leave_one,A>=0.95,0.04199518400534647,0.47036388823358466
always_lfv1,agreement_proxy,baseline,188,32.79166596173211,0.987475020454285,0.0,0.13191455297026322,0,188,,0.0,0.48936170212765956,0,0,beta_leave_one,0.8<=beta<1.1,0.0,
always_residual,agreement_proxy,baseline,188,32.78604082977242,0.9871054507316427,-0.0056251319596862664,0.12628942101057694,188,0,0.5106382978723404,1.0,0.5106382978723404,47,29,beta_leave_one,0.8<=beta<1.1,-0.009405950970095183,
two_way_oracle,agreement_proxy,oracle,188,33.389705647200444,0.9880901613134019,0.5980396854683311,0.7299542384385941,96,92,1.0,1.0,1.0,0,0,beta_leave_one,0.8<=beta<1.1,1.0,
decision_stump,agreement_proxy,stump,188,32.88464082044373,0.9872741648491393,0.09297485871162245,0.22488941168188564,123,65,0.5447154471544715,0.6979166666666666,0.5478723404255319,24,18,beta_leave_one,0.8<=beta<1.1,0.15546603506557072,
ridge_logistic,agreement_proxy,logistic,188,32.94206334629058,0.9872846749234707,0.15039738455847373,0.28231193752873696,80,108,0.65,0.5416666666666666,0.6170212765957447,15,8,beta_leave_one,0.8<=beta<1.1,0.2514839536789201,0.5254709744162357
always_lfv1,agreement_proxy,baseline,199,32.26798471026849,0.9851079720947611,0.0,0.09065307024159061,0,199,,0.0,0.4824120603015075,0,0,beta_leave_one,1.1<=beta<1.4,0.0,
always_residual,agreement_proxy,baseline,199,32.244656212228854,0.985421401172427,-0.023328498039636297,0.06732457220195431,199,0,0.5175879396984925,1.0,0.5175879396984925,40,38,beta_leave_one,1.1<=beta<1.4,-0.03873623845477236,
two_way_oracle,agreement_proxy,oracle,199,32.87022434349654,0.9861514208903864,0.6022396332280476,0.6928927034696383,103,96,1.0,1.0,1.0,0,0,beta_leave_one,1.1<=beta<1.4,1.0,
decision_stump,agreement_proxy,stump,199,32.41148870929511,0.9852638604053899,0.14350399902661162,0.23415706926820226,136,63,0.5514705882352942,0.7281553398058253,0.5527638190954773,25,24,beta_leave_one,1.1<=beta<1.4,0.23828388420307028,
ridge_logistic,agreement_proxy,logistic,199,32.41523470525954,0.9853151093176262,0.14724999499104255,0.23790306523263322,119,80,0.5966386554621849,0.6893203883495146,0.5979899497487438,22,18,beta_leave_one,1.1<=beta<1.4,0.2445039928736872,0.4956932361252202
always_lfv1,agreement_proxy,baseline,199,31.368530132496904,0.9826412147013985,0.0,0.1332233335984894,0,199,,0.0,0.4723618090452261,0,0,beta_leave_one,1.4<=beta<1.7,0.0,
always_residual,agreement_proxy,baseline,199,31.486320593666946,0.9828299304947781,0.11779046117004316,0.2510137947685325,199,0,0.5276381909547738,1.0,0.5276381909547738,35,26,beta_leave_one,1.4<=beta<1.7,0.2022120308388628,
two_way_oracle,agreement_proxy,oracle,199,31.951039791696694,0.983429592458447,0.5825096591997888,0.7157329927982782,105,94,1.0,1.0,1.0,0,0,beta_leave_one,1.4<=beta<1.7,1.0,
decision_stump,agreement_proxy,stump,199,31.48777378336441,0.982689838613098,0.11924365086750914,0.2524669844659985,108,91,0.5555555555555556,0.5714285714285714,0.5326633165829145,24,10,beta_leave_one,1.4<=beta<1.7,0.20470673573261902,
ridge_logistic,agreement_proxy,logistic,199,31.47987978646493,0.9826346513014942,0.11134965396802438,0.24457298756651377,101,98,0.6138613861386139,0.5904761904761905,0.5879396984924623,19,9,beta_leave_one,1.4<=beta<1.7,0.1911550344435297,0.5083428101104411
always_lfv1,agreement_proxy,baseline,196,35.38784521165776,0.9889203112344352,0.0,0.2753037221979693,0,196,,0.0,0.5255102040816326,0,0,beta_leave_one,beta<0.8,0.0,
always_residual,agreement_proxy,baseline,196,35.30822065418469,0.9890349054214905,-0.07962455747307993,0.19567916472488933,196,0,0.4744897959183674,1.0,0.4744897959183674,47,34,beta_leave_one,beta<0.8,-0.13876485846158715,
two_way_oracle,agreement_proxy,oracle,196,35.961654448058354,0.9895339349702913,0.5738092364005948,0.8491129585985641,93,103,1.0,1.0,1.0,0,0,beta_leave_one,beta<0.8,1.0,
decision_stump,agreement_proxy,stump,196,35.37356892114613,0.9887045509352976,-0.014276290511630195,0.2610274316863391,121,75,0.4793388429752066,0.6236559139784946,0.5,28,22,beta_leave_one,beta<0.8,-0.024879854847201267,
ridge_logistic,agreement_proxy,logistic,196,35.444983794919175,0.9890225654353901,0.057138583261414994,0.3324423054593843,85,111,0.5294117647058824,0.4838709677419355,0.5510204081632653,19,14,beta_leave_one,beta<0.8,0.09957766385887296,0.5265401328975468
always_lfv1,agreement_proxy,baseline,218,30.567693412561603,0.9788915744615257,0.0,0.36535855964535896,0,218,,0.0,0.48623853211009177,0,0,beta_leave_one,beta>=1.7,0.0,
always_residual,agreement_proxy,baseline,218,30.39863222243345,0.9788570959086812,-0.16906119012814788,0.19629736951721113,218,0,0.5137614678899083,1.0,0.5137614678899083,49,38,beta_leave_one,beta>=1.7,-0.3220017603081646,
two_way_oracle,agreement_proxy,oracle,218,31.092725294270416,0.9800115394482919,0.5250318817088194,0.8903904413541784,112,106,1.0,1.0,1.0,0,0,beta_leave_one,beta>=1.7,1.0,
decision_stump,agreement_proxy,stump,218,30.54286972988568,0.9790131416889506,-0.024823682675914643,0.3405348769694443,131,87,0.5267175572519084,0.6160714285714286,0.518348623853211,29,21,beta_leave_one,beta>=1.7,-0.04728033390109776,
ridge_logistic,agreement_proxy,logistic,218,30.478854941128276,0.9788249556077729,-0.08883847143332073,0.2765200882120383,135,83,0.5407407407407407,0.6517857142857143,0.536697247706422,26,23,beta_leave_one,beta>=1.7,-0.16920586068826615,0.48711522106572774
always_lfv1,agreement_proxy,baseline,201,32.708904872369175,0.9841775173571572,0.0,0.09890395262523503,0,201,,0.0,0.4925373134328358,0,0,degradation_combo_group5,0,0.0,
always_residual,agreement_proxy,baseline,201,32.65704601531476,0.9843229535800307,-0.05185885705441115,0.04704509557082388,201,0,0.5074626865671642,1.0,0.5074626865671642,45,35,degradation_combo_group5,0,-0.08391657571571237,
two_way_oracle,agreement_proxy,oracle,201,33.32688596385336,0.9852840417060093,0.6179810914841846,0.7168850441094196,102,99,1.0,1.0,1.0,0,0,degradation_combo_group5,0,1.0,
decision_stump,agreement_proxy,stump,201,32.856784802051074,0.9842574486685036,0.14787992968190083,0.24678388230713583,126,75,0.5476190476190477,0.6764705882352942,0.5522388059701493,26,19,degradation_combo_group5,0,0.23929523365632846,
ridge_logistic,agreement_proxy,logistic,201,32.82337494382522,0.9843667970961006,0.11447007145605129,0.21337402408128633,118,83,0.576271186440678,0.6666666666666666,0.582089552238806,26,16,degradation_combo_group5,0,0.18523232026587147,0.4919602649650156
always_lfv1,agreement_proxy,baseline,201,32.02017583848577,0.9855695458786997,0.0,0.12504922312102068,0,201,,0.0,0.4925373134328358,0,0,degradation_combo_group5,1,0.0,
always_residual,agreement_proxy,baseline,201,31.958771241277898,0.9853763085099595,-0.06140459720786712,0.06364462591315356,201,0,0.5074626865671642,1.0,0.5074626865671642,50,26,degradation_combo_group5,1,-0.11328161653806566,
two_way_oracle,agreement_proxy,oracle,201,32.56222845994738,0.9863448736086413,0.5420526214616078,0.6671018445826284,102,99,1.0,1.0,1.0,0,0,degradation_combo_group5,1,1.0,
decision_stump,agreement_proxy,stump,201,32.015016673330045,0.9853883785987968,-0.005159165155722675,0.119890057965298,129,72,0.5193798449612403,0.6568627450980392,0.5174129353233831,32,12,degradation_combo_group5,1,-0.00951783083681311,
ridge_logistic,agreement_proxy,logistic,201,32.068595106537956,0.9855294533036835,0.04841926805218487,0.17346849117320554,110,91,0.5727272727272728,0.6176470588235294,0.572139303482587,28,8,degradation_combo_group5,1,0.08932577047893546,0.4943120900873423
always_lfv1,agreement_proxy,baseline,200,32.45291236213332,0.9838723185658454,0.0,0.24784623787573629,0,200,,0.0,0.51,0,0,degradation_combo_group5,2,0.0,
always_residual,agreement_proxy,baseline,200,32.500769631702646,0.9844684001803398,0.047857269569325955,0.29570350744506224,200,0,0.49,1.0,0.49,37,38,degradation_combo_group5,2,0.0730537261202191,
two_way_oracle,agreement_proxy,oracle,200,33.108009262879634,0.9849791279435158,0.6550969007463192,0.9029431386220554,98,102,1.0,1.0,1.0,0,0,degradation_combo_group5,2,1.0,
decision_stump,agreement_proxy,stump,200,32.54671081008,0.9842392408847809,0.09379844794667823,0.34164468582241453,120,80,0.5166666666666667,0.6326530612244898,0.53,21,25,degradation_combo_group5,2,0.1431825548858777,
ridge_logistic,agreement_proxy,logistic,200,32.59509400914943,0.9843527647852898,0.14218164701610397,0.39002788489184026,148,52,0.5135135135135135,0.7755102040816326,0.53,24,28,degradation_combo_group5,2,0.21703910803748808,0.4545212173923189
always_lfv1,agreement_proxy,baseline,201,33.09541116575052,0.9855069559604968,0.0,0.23559164596227836,0,201,,0.0,0.4577114427860697,0,0,degradation_combo_group5,3,0.0,
always_residual,agreement_proxy,baseline,201,33.13855394552408,0.9854454421878454,0.043142779773561415,0.2787344257358398,201,0,0.5422885572139303,1.0,0.5422885572139303,40,32,degradation_combo_group5,3,0.07393473174867025,
two_way_oracle,agreement_proxy,oracle,201,33.678936374447,0.9860535447870321,0.5835252086964846,0.819116854658763,109,92,1.0,1.0,1.0,0,0,degradation_combo_group5,3,1.0,
decision_stump,agreement_proxy,stump,201,33.19940844710093,0.9854961091013097,0.10399728135041543,0.3395889273126938,134,67,0.6119402985074627,0.7522935779816514,0.6069651741293532,20,23,degradation_combo_group5,3,0.1782224311829323,
ridge_logistic,agreement_proxy,logistic,201,33.069499982559336,0.9853670816516402,-0.0259111831911821,0.20968046277109625,88,113,0.5454545454545454,0.44036697247706424,0.4975124378109453,19,13,degradation_combo_group5,3,-0.04440456522703472,0.5173929682608794
always_lfv1,agreement_proxy,baseline,197,31.852635230025072,0.9831147953338429,0.0,0.3097526859772236,0,197,,0.0,0.5025380710659898,0,0,degradation_combo_group5,4,0.0,
always_residual,agreement_proxy,baseline,197,31.69934312241206,0.9828515863660628,-0.1532921076130105,0.1564605783642131,197,0,0.49746192893401014,1.0,0.49746192893401014,46,34,degradation_combo_group5,4,-0.32247758966341294,
two_way_oracle,agreement_proxy,oracle,197,32.32799262702438,0.9838007044066027,0.4753573969993066,0.7851100829765304,98,99,1.0,1.0,1.0,0,0,degradation_combo_group5,4,1.0,
decision_stump,agreement_proxy,stump,197,31.70879617085858,0.9827878184730027,-0.14383905916649664,0.1659136268107269,81,116,0.43209876543209874,0.35714285714285715,0.4467005076142132,25,12,degradation_combo_group5,4,-0.3025913977030349,
ridge_logistic,agreement_proxy,logistic,197,31.82662402499352,0.982868844785061,-0.02601120503154854,0.283741480945675,122,75,0.5409836065573771,0.673469387755102,0.5532994923857868,26,16,degradation_combo_group5,4,-0.05471926006778113,0.48472181482328547
always_lfv1,rich_output_proxy,baseline,300,32.42341415318364,0.9850379580259323,0.0,0.14849304493636575,0,300,,0.0,0.49,0,0,random_stratified,0,0.0,
always_residual,rich_output_proxy,baseline,300,32.38798337562583,0.984958867430687,-0.035430777557812765,0.11306226737855297,300,0,0.51,1.0,0.51,64,53,random_stratified,0,-0.05824763580979427,
two_way_oracle,rich_output_proxy,oracle,300,33.0316925333313,0.9858817841609319,0.6082783801476647,0.7567714250840303,153,147,1.0,1.0,1.0,0,0,random_stratified,0,1.0,
ridge_logistic,rich_output_proxy,logistic,300,32.55387774818868,0.985243621468544,0.13046359500503996,0.27895663994140574,165,135,0.6242424242424243,0.673202614379085,0.6266666666666667,34,15,random_stratified,0,0.21448007896215024,0.5119548094553658
always_lfv1,rich_output_proxy,baseline,300,32.54768417896968,0.9839076377948125,0.0,0.1849676030290456,0,300,,0.0,0.49,0,0,random_stratified,1,0.0,
always_residual,rich_output_proxy,baseline,300,32.54663334236749,0.9840051833788553,-0.0010508366021808632,0.18391676642686475,300,0,0.51,1.0,0.51,65,48,random_stratified,1,-0.0016499442478817644,
two_way_oracle,rich_output_proxy,oracle,300,33.18457636701175,0.9848209047317504,0.6368921880420814,0.821859791071127,153,147,1.0,1.0,1.0,0,0,random_stratified,1,1.0,
ridge_logistic,rich_output_proxy,logistic,300,32.627005450258096,0.983957836230596,0.0793212712884136,0.2642888743174592,119,181,0.5966386554621849,0.46405228758169936,0.5666666666666667,22,15,random_stratified,1,0.12454426789604868,0.5552896877072058
always_lfv1,rich_output_proxy,baseline,300,32.40869465143019,0.9844014889001846,0.0,0.2601049467771159,0,300,,0.0,0.49,0,0,random_stratified,2,0.0,
always_residual,rich_output_proxy,baseline,300,32.372741106397314,0.9841548754771551,-0.03595354503287437,0.22415140174424153,300,0,0.51,1.0,0.51,63,51,random_stratified,2,-0.06838066030131681,
two_way_oracle,rich_output_proxy,oracle,300,32.93447993742255,0.9849240066607793,0.5257852859923614,0.7858902327694774,153,147,1.0,1.0,1.0,0,0,random_stratified,2,1.0,
ridge_logistic,rich_output_proxy,logistic,300,32.51255991386847,0.9844741133848826,0.10386526243827893,0.36397020921539486,141,159,0.5957446808510638,0.5490196078431373,0.58,23,18,random_stratified,2,0.19754311352065465,0.5189852233449921
always_lfv1,rich_output_proxy,baseline,300,32.45845241610133,0.9838229829072952,0.0,0.24174490459312087,0,300,,0.0,0.49,0,0,random_stratified,3,0.0,
always_residual,rich_output_proxy,baseline,300,32.370664318805574,0.9839528248707453,-0.087788097295755,0.15395680729736588,300,0,0.51,1.0,0.51,62,55,random_stratified,3,-0.16130961275575179,
two_way_oracle,rich_output_proxy,oracle,300,33.002673530987266,0.9848424629370371,0.5442211148859432,0.7859660194790641,153,147,1.0,1.0,1.0,0,0,random_stratified,3,1.0,
ridge_logistic,rich_output_proxy,logistic,300,32.49756519476754,0.9840898408492407,0.03911277866621207,0.28085768325933297,198,102,0.5656565656565656,0.7320261437908496,0.5766666666666667,40,32,random_stratified,3,0.07186927812311959,0.481085398746001
always_lfv1,rich_output_proxy,baseline,300,32.12805880104787,0.9834058014551799,0.0,0.2590696371306295,0,300,,0.0,0.49,0,0,random_stratified,4,0.0,
always_residual,rich_output_proxy,baseline,300,32.090713697414664,0.9837073910236359,-0.03734510363320063,0.2217245334974289,300,0,0.51,1.0,0.51,69,48,random_stratified,4,-0.06360509092536355,
two_way_oracle,rich_output_proxy,oracle,300,32.71519896687237,0.9844519972801209,0.5871401658245042,0.8462098029551339,153,147,1.0,1.0,1.0,0,0,random_stratified,4,1.0,
ridge_logistic,rich_output_proxy,logistic,300,32.25323810334071,0.9836232306559881,0.12517930229283858,0.3842489394234681,103,197,0.6407766990291263,0.43137254901960786,0.5866666666666667,19,12,random_stratified,4,0.2132017354272686,0.5610189148333669
always_lfv1,rich_output_proxy,baseline,194,32.72398095315908,0.9853693649326403,0.0,0.2198776864233745,0,194,,0.0,0.4536082474226804,0,0,airlight_leave_one,0.65<=A<0.75,0.0,
always_residual,rich_output_proxy,baseline,194,32.85884173501074,0.9853769104505322,0.13486078185166564,0.35473846827504013,194,0,0.5463917525773195,1.0,0.5463917525773195,40,23,airlight_leave_one,0.65<=A<0.75,0.1961183392068737,
two_way_oracle,rich_output_proxy,oracle,194,33.41163098322286,0.9861935487727529,0.6876500300637818,0.907527716487156,106,88,1.0,1.0,1.0,0,0,airlight_leave_one,0.65<=A<0.75,1.0,
ridge_logistic,rich_output_proxy,logistic,194,32.85375140705619,0.9854587101444756,0.12977045389711048,0.349648140320485,58,136,0.6379310344827587,0.3490566037735849,0.5360824742268041,13,5,airlight_leave_one,0.65<=A<0.75,0.18871584123260177,0.561458290612312
always_lfv1,rich_output_proxy,baseline,210,32.55321279027625,0.9846461673577627,0.0,0.07687369739468619,0,210,,0.0,0.5380952380952381,0,0,airlight_leave_one,0.75<=A<0.85,0.0,
always_residual,rich_output_proxy,baseline,210,32.506851874944864,0.9844869468893324,-0.04636091533138486,0.03051278206330134,210,0,0.46190476190476193,1.0,0.46190476190476193,49,35,airlight_leave_one,0.75<=A<0.85,-0.09333475029682921,
two_way_oracle,rich_output_proxy,oracle,210,33.04992934208514,0.9853752757821764,0.4967165518088909,0.573590249203577,97,113,1.0,1.0,1.0,0,0,airlight_leave_one,0.75<=A<0.85,1.0,
ridge_logistic,rich_output_proxy,logistic,210,32.65316691100022,0.9847406009833019,0.09995412072397204,0.17682781811865825,79,131,0.5569620253164557,0.4536082474226804,0.580952380952381,14,9,airlight_leave_one,0.75<=A<0.85,0.20122969601067142,0.5470719182302123
always_lfv1,rich_output_proxy,baseline,175,31.48941879868601,0.9829617415155684,0.0,0.13356019155896867,0,175,,0.0,0.4857142857142857,0,0,airlight_leave_one,0.85<=A<0.95,0.0,
always_residual,rich_output_proxy,baseline,175,31.520560080719005,0.9829386118480138,0.031141282032992733,0.16470147359196138,175,0,0.5142857142857142,1.0,0.5142857142857142,37,30,airlight_leave_one,0.85<=A<0.95,0.05633019354111248,
two_way_oracle,rich_output_proxy,oracle,175,32.04225343452415,0.983566220828465,0.5528346358381376,0.6863948273971061,90,85,1.0,1.0,1.0,0,0,airlight_leave_one,0.85<=A<0.95,1.0,
ridge_logistic,rich_output_proxy,logistic,175,31.59919848449464,0.9831198423249381,0.10977968580862829,0.24333987736759696,77,98,0.6233766233766234,0.5333333333333333,0.5942857142857143,16,9,airlight_leave_one,0.85<=A<0.95,0.19857599124952488,0.5488767922464334
always_lfv1,rich_output_proxy,baseline,295,33.595404552131086,0.9868459776296454,0.0,0.3517347290424155,0,295,,0.0,0.5084745762711864,0,0,airlight_leave_one,A<0.65,0.0,
always_residual,rich_output_proxy,baseline,295,33.36853644612589,0.9868452734866384,-0.2268681060051953,0.12486662303722025,295,0,0.4915254237288136,1.0,0.4915254237288136,65,59,airlight_leave_one,A<0.65,-0.41487962950884033,
two_way_oracle,rich_output_proxy,oracle,295,34.14223329441901,0.9875332793946994,0.546828742287915,0.8985634713303305,145,150,1.0,1.0,1.0,0,0,airlight_leave_one,A<0.65,1.0,
ridge_logistic,rich_output_proxy,logistic,295,33.60574902842012,0.98702071400012,0.010344476289034595,0.36207920533145005,157,138,0.5668789808917197,0.6137931034482759,0.5796610169491525,30,22,airlight_leave_one,A<0.65,0.01891721390824048,0.5303723366600135
always_lfv1,rich_output_proxy,baseline,126,30.336149654124622,0.9791977471775479,0.0,0.13511515608511754,0,126,,0.0,0.4365079365079365,0,0,airlight_leave_one,A>=0.95,0.0,
always_residual,rich_output_proxy,baseline,126,30.418116484267454,0.979845522888123,0.08196683014283014,0.2170819862279477,126,0,0.5634920634920635,1.0,0.5634920634920635,27,18,airlight_leave_one,A>=0.95,0.13016345670381282,
two_way_oracle,rich_output_proxy,oracle,126,30.965871944992678,0.9809680666242327,0.6297222908680569,0.7648374469531746,71,55,1.0,1.0,1.0,0,0,airlight_leave_one,A>=0.95,1.0,
ridge_logistic,rich_output_proxy,logistic,126,30.333986579447632,0.9794093261635493,-0.0021630746769901715,0.1329520814081274,57,69,0.543859649122807,0.43661971830985913,0.47619047619047616,17,6,airlight_leave_one,A>=0.95,-0.003434966029245091,0.5377460429291196
always_lfv1,rich_output_proxy,baseline,188,32.79166596173211,0.987475020454285,0.0,0.13191455297026322,0,188,,0.0,0.48936170212765956,0,0,beta_leave_one,0.8<=beta<1.1,0.0,
always_residual,rich_output_proxy,baseline,188,32.78604082977242,0.9871054507316427,-0.0056251319596862664,0.12628942101057694,188,0,0.5106382978723404,1.0,0.5106382978723404,47,29,beta_leave_one,0.8<=beta<1.1,-0.009405950970095183,
two_way_oracle,rich_output_proxy,oracle,188,33.389705647200444,0.9880901613134019,0.5980396854683311,0.7299542384385941,96,92,1.0,1.0,1.0,0,0,beta_leave_one,0.8<=beta<1.1,1.0,
ridge_logistic,rich_output_proxy,logistic,188,32.803215226834354,0.9872579533368984,0.011549265102243631,0.14346381807250685,69,119,0.5652173913043478,0.40625,0.5372340425531915,17,9,beta_leave_one,0.8<=beta<1.1,0.019311870738476632,0.5612201445680652
always_lfv1,rich_output_proxy,baseline,199,32.26798471026849,0.9851079720947611,0.0,0.09065307024159061,0,199,,0.0,0.4824120603015075,0,0,beta_leave_one,1.1<=beta<1.4,0.0,
always_residual,rich_output_proxy,baseline,199,32.244656212228854,0.985421401172427,-0.023328498039636297,0.06732457220195431,199,0,0.5175879396984925,1.0,0.5175879396984925,40,38,beta_leave_one,1.1<=beta<1.4,-0.03873623845477236,
two_way_oracle,rich_output_proxy,oracle,199,32.87022434349654,0.9861514208903864,0.6022396332280476,0.6928927034696383,103,96,1.0,1.0,1.0,0,0,beta_leave_one,1.1<=beta<1.4,1.0,
ridge_logistic,rich_output_proxy,logistic,199,32.349561161801006,0.9853348881755043,0.08157645153251124,0.17222952177410186,106,93,0.5660377358490566,0.5825242718446602,0.5527638190954773,24,16,beta_leave_one,1.1<=beta<1.4,0.1354551361810175,0.5090922541567101
always_lfv1,rich_output_proxy,baseline,199,31.368530132496904,0.9826412147013985,0.0,0.1332233335984894,0,199,,0.0,0.4723618090452261,0,0,beta_leave_one,1.4<=beta<1.7,0.0,
always_residual,rich_output_proxy,baseline,199,31.486320593666946,0.9828299304947781,0.11779046117004316,0.2510137947685325,199,0,0.5276381909547738,1.0,0.5276381909547738,35,26,beta_leave_one,1.4<=beta<1.7,0.2022120308388628,
two_way_oracle,rich_output_proxy,oracle,199,31.951039791696694,0.983429592458447,0.5825096591997888,0.7157329927982782,105,94,1.0,1.0,1.0,0,0,beta_leave_one,1.4<=beta<1.7,1.0,
ridge_logistic,rich_output_proxy,logistic,199,31.51191088839237,0.982704457326151,0.1433807558954681,0.27660408949395754,68,131,0.6617647058823529,0.42857142857142855,0.5829145728643216,11,6,beta_leave_one,1.4<=beta<1.7,0.24614313879779193,0.5654458220348618
always_lfv1,rich_output_proxy,baseline,196,35.38784521165776,0.9889203112344352,0.0,0.2753037221979693,0,196,,0.0,0.5255102040816326,0,0,beta_leave_one,beta<0.8,0.0,
