feature,weight,abs_weight,split_family,split,feature_set,bias,prob_threshold
residual_lfv1_dark_channel_mean_delta_abs,0.06405068000597922,0.06405068000597922,random_stratified,3,strict_output_proxy,0.030710179457768008,0.5166805022496895
lfv1_baseline_edge_mean_delta,0.05893807886355363,0.05893807886355363,random_stratified,3,strict_output_proxy,0.030710179457768008,0.5166805022496895
baseline_saturation_mean,0.05447424123100691,0.05447424123100691,random_stratified,3,strict_output_proxy,0.030710179457768008,0.5166805022496895
residual_baseline_edge_mean_delta,0.053980297086224704,0.053980297086224704,random_stratified,3,strict_output_proxy,0.030710179457768008,0.5166805022496895
residual_saturation_mean,0.05361500446002738,0.05361500446002738,random_stratified,3,strict_output_proxy,0.030710179457768008,0.5166805022496895
lfv1_saturation_mean,0.05269392522284245,0.05269392522284245,random_stratified,3,strict_output_proxy,0.030710179457768008,0.5166805022496895
lfv1_baseline_luma_std_delta,0.051786858992738154,0.051786858992738154,random_stratified,3,strict_output_proxy,0.030710179457768008,0.5166805022496895
residual_baseline_lap_var_delta_abs,-0.08911717904422338,0.08911717904422338,random_stratified,4,strict_output_proxy,0.029213567322841392,0.4904459418087579
baseline_saturation_mean,0.07076162687844116,0.07076162687844116,random_stratified,4,strict_output_proxy,0.029213567322841392,0.4904459418087579
residual_saturation_mean,0.06945892460071443,0.06945892460071443,random_stratified,4,strict_output_proxy,0.029213567322841392,0.4904459418087579
residual_lfv1_luma_mean_delta,0.06827816767974597,0.06827816767974597,random_stratified,4,strict_output_proxy,0.029213567322841392,0.4904459418087579
residual_lfv1_luma_std_delta_abs,-0.06788519550667904,0.06788519550667904,random_stratified,4,strict_output_proxy,0.029213567322841392,0.4904459418087579
lfv1_saturation_mean,0.06715648269217533,0.06715648269217533,random_stratified,4,strict_output_proxy,0.029213567322841392,0.4904459418087579
lfv1_baseline_saturation_mean_delta,-0.06472445763499325,0.06472445763499325,random_stratified,4,strict_output_proxy,0.029213567322841392,0.4904459418087579
residual_baseline_edge_mean_delta,0.06468528413726742,0.06468528413726742,random_stratified,4,strict_output_proxy,0.029213567322841392,0.4904459418087579
residual_lfv1_lap_var_delta,0.06150400729578209,0.06150400729578209,random_stratified,4,strict_output_proxy,0.029213567322841392,0.4904459418087579
lfv1_baseline_lap_var_delta_abs,-0.059901650196069724,0.059901650196069724,random_stratified,4,strict_output_proxy,0.029213567322841392,0.4904459418087579
lfv1_baseline_edge_mean_delta,0.05385105235419494,0.05385105235419494,random_stratified,4,strict_output_proxy,0.029213567322841392,0.4904459418087579
residual_baseline_highfreq_abs_mean_delta,0.05283354023014434,0.05283354023014434,random_stratified,4,strict_output_proxy,0.029213567322841392,0.4904459418087579
residual_lfv1_luma_std_delta_abs,-0.08381782929392238,0.08381782929392238,airlight_leave_one,0.65<=A<0.75,strict_output_proxy,-0.004460693955608305,0.5319017856602563
residual_baseline_lap_var_delta_abs,-0.08232581682666115,0.08232581682666115,airlight_leave_one,0.65<=A<0.75,strict_output_proxy,-0.004460693955608305,0.5319017856602563
residual_lfv1_luma_mean_delta,0.08027935155331963,0.08027935155331963,airlight_leave_one,0.65<=A<0.75,strict_output_proxy,-0.004460693955608305,0.5319017856602563
residual_lfv1_luma_mean_delta_abs,-0.06745303340143134,0.06745303340143134,airlight_leave_one,0.65<=A<0.75,strict_output_proxy,-0.004460693955608305,0.5319017856602563
lfv1_baseline_saturation_mean_delta,-0.06253130347574253,0.06253130347574253,airlight_leave_one,0.65<=A<0.75,strict_output_proxy,-0.004460693955608305,0.5319017856602563
residual_lfv1_lap_var_delta,0.05542845272421165,0.05542845272421165,airlight_leave_one,0.65<=A<0.75,strict_output_proxy,-0.004460693955608305,0.5319017856602563
residual_lfv1_saturation_mean_delta_abs,0.05522342928776971,0.05522342928776971,airlight_leave_one,0.65<=A<0.75,strict_output_proxy,-0.004460693955608305,0.5319017856602563
lfv1_baseline_luma_mean_delta,-0.04782270596987548,0.04782270596987548,airlight_leave_one,0.65<=A<0.75,strict_output_proxy,-0.004460693955608305,0.5319017856602563
lfv1_baseline_lap_var_delta_abs,-0.044404845205871346,0.044404845205871346,airlight_leave_one,0.65<=A<0.75,strict_output_proxy,-0.004460693955608305,0.5319017856602563
residual_lfv1_dark_channel_mean_delta,0.03909667417201743,0.03909667417201743,airlight_leave_one,0.65<=A<0.75,strict_output_proxy,-0.004460693955608305,0.5319017856602563
lfv1_baseline_dark_channel_mean_delta,-0.03871772444706323,0.03871772444706323,airlight_leave_one,0.65<=A<0.75,strict_output_proxy,-0.004460693955608305,0.5319017856602563
residual_baseline_edge_mean_delta,0.03730935248048932,0.03730935248048932,airlight_leave_one,0.65<=A<0.75,strict_output_proxy,-0.004460693955608305,0.5319017856602563
residual_lfv1_luma_mean_delta,0.10325782677536255,0.10325782677536255,airlight_leave_one,0.75<=A<0.85,strict_output_proxy,0.08250204631520762,0.5023922698946068
residual_lfv1_lap_var_delta,0.07328180051202746,0.07328180051202746,airlight_leave_one,0.75<=A<0.85,strict_output_proxy,0.08250204631520762,0.5023922698946068
lfv1_baseline_dark_channel_mean_delta_abs,-0.07068496684801394,0.07068496684801394,airlight_leave_one,0.75<=A<0.85,strict_output_proxy,0.08250204631520762,0.5023922698946068
residual_baseline_lap_var_delta_abs,-0.06294616477380187,0.06294616477380187,airlight_leave_one,0.75<=A<0.85,strict_output_proxy,0.08250204631520762,0.5023922698946068
baseline_saturation_mean,0.053691998865457245,0.053691998865457245,airlight_leave_one,0.75<=A<0.85,strict_output_proxy,0.08250204631520762,0.5023922698946068
residual_saturation_mean,0.053121908672903666,0.053121908672903666,airlight_leave_one,0.75<=A<0.85,strict_output_proxy,0.08250204631520762,0.5023922698946068
lfv1_saturation_mean,0.050841067575119706,0.050841067575119706,airlight_leave_one,0.75<=A<0.85,strict_output_proxy,0.08250204631520762,0.5023922698946068
lfv1_baseline_saturation_mean_delta,-0.04932372002036858,0.04932372002036858,airlight_leave_one,0.75<=A<0.85,strict_output_proxy,0.08250204631520762,0.5023922698946068
residual_baseline_luma_mean_delta,0.049216963232302575,0.049216963232302575,airlight_leave_one,0.75<=A<0.85,strict_output_proxy,0.08250204631520762,0.5023922698946068
residual_lfv1_dark_channel_mean_delta,0.04900809331632327,0.04900809331632327,airlight_leave_one,0.75<=A<0.85,strict_output_proxy,0.08250204631520762,0.5023922698946068
residual_lfv1_saturation_mean_delta,0.04776528728223706,0.04776528728223706,airlight_leave_one,0.75<=A<0.85,strict_output_proxy,0.08250204631520762,0.5023922698946068
lfv1_baseline_luma_mean_delta,-0.04470900100125461,0.04470900100125461,airlight_leave_one,0.75<=A<0.85,strict_output_proxy,0.08250204631520762,0.5023922698946068
residual_baseline_lap_var_delta_abs,-0.07773843035137186,0.07773843035137186,airlight_leave_one,0.85<=A<0.95,strict_output_proxy,0.025173234052829528,0.4881290011363613
residual_lfv1_luma_mean_delta,0.07479113664021214,0.07479113664021214,airlight_leave_one,0.85<=A<0.95,strict_output_proxy,0.025173234052829528,0.4881290011363613
residual_lfv1_luma_std_delta,0.06788804886902243,0.06788804886902243,airlight_leave_one,0.85<=A<0.95,strict_output_proxy,0.025173234052829528,0.4881290011363613
residual_baseline_edge_mean_delta,0.055092437481471634,0.055092437481471634,airlight_leave_one,0.85<=A<0.95,strict_output_proxy,0.025173234052829528,0.4881290011363613
residual_lfv1_lap_var_delta,0.05270866742535424,0.05270866742535424,airlight_leave_one,0.85<=A<0.95,strict_output_proxy,0.025173234052829528,0.4881290011363613
residual_baseline_luma_std_delta,0.04988954665817095,0.04988954665817095,airlight_leave_one,0.85<=A<0.95,strict_output_proxy,0.025173234052829528,0.4881290011363613
lfv1_baseline_edge_mean_delta,0.04770610107272904,0.04770610107272904,airlight_leave_one,0.85<=A<0.95,strict_output_proxy,0.025173234052829528,0.4881290011363613
residual_lfv1_luma_mean_delta_abs,-0.04518284597037687,0.04518284597037687,airlight_leave_one,0.85<=A<0.95,strict_output_proxy,0.025173234052829528,0.4881290011363613
residual_baseline_highfreq_abs_mean_delta,0.04394157991546562,0.04394157991546562,airlight_leave_one,0.85<=A<0.95,strict_output_proxy,0.025173234052829528,0.4881290011363613
lfv1_baseline_saturation_mean_delta,-0.04305925850660322,0.04305925850660322,airlight_leave_one,0.85<=A<0.95,strict_output_proxy,0.025173234052829528,0.4881290011363613
lfv1_baseline_dark_channel_mean_delta_abs,-0.0410056484769799,0.0410056484769799,airlight_leave_one,0.85<=A<0.95,strict_output_proxy,0.025173234052829528,0.4881290011363613
baseline_saturation_mean,0.0386676727126226,0.0386676727126226,airlight_leave_one,0.85<=A<0.95,strict_output_proxy,0.025173234052829528,0.4881290011363613
residual_lfv1_luma_std_delta_abs,-0.10335498664637899,0.10335498664637899,airlight_leave_one,A<0.65,strict_output_proxy,0.0654054619544894,0.5375804574423829
lfv1_baseline_saturation_mean_delta,-0.09504779959177194,0.09504779959177194,airlight_leave_one,A<0.65,strict_output_proxy,0.0654054619544894,0.5375804574423829
residual_lfv1_lap_var_delta,0.08929723310769952,0.08929723310769952,airlight_leave_one,A<0.65,strict_output_proxy,0.0654054619544894,0.5375804574423829
residual_lfv1_saturation_mean_delta,0.08495250246638478,0.08495250246638478,airlight_leave_one,A<0.65,strict_output_proxy,0.0654054619544894,0.5375804574423829
lfv1_baseline_dark_channel_mean_delta_abs,-0.08156409791641811,0.08156409791641811,airlight_leave_one,A<0.65,strict_output_proxy,0.0654054619544894,0.5375804574423829
residual_baseline_lap_var_delta_abs,-0.058613166028336126,0.058613166028336126,airlight_leave_one,A<0.65,strict_output_proxy,0.0654054619544894,0.5375804574423829
residual_baseline_lap_var_delta,0.05536243375640505,0.05536243375640505,airlight_leave_one,A<0.65,strict_output_proxy,0.0654054619544894,0.5375804574423829
residual_baseline_luma_std_delta_abs,-0.05177224246384123,0.05177224246384123,airlight_leave_one,A<0.65,strict_output_proxy,0.0654054619544894,0.5375804574423829
lfv1_baseline_lap_var_delta_abs,-0.05115116276486946,0.05115116276486946,airlight_leave_one,A<0.65,strict_output_proxy,0.0654054619544894,0.5375804574423829
residual_lfv1_dark_channel_mean_delta_abs,0.047913533351713125,0.047913533351713125,airlight_leave_one,A<0.65,strict_output_proxy,0.0654054619544894,0.5375804574423829
residual_lfv1_luma_std_delta,-0.04510616508533759,0.04510616508533759,airlight_leave_one,A<0.65,strict_output_proxy,0.0654054619544894,0.5375804574423829
residual_lfv1_luma_mean_delta,0.042717967137156095,0.042717967137156095,airlight_leave_one,A<0.65,strict_output_proxy,0.0654054619544894,0.5375804574423829
residual_lfv1_luma_mean_delta,0.09912631074888843,0.09912631074888843,airlight_leave_one,A>=0.95,strict_output_proxy,-0.0021852931777191485,0.4348693360399954
residual_lfv1_lap_var_delta,0.09582496724150154,0.09582496724150154,airlight_leave_one,A>=0.95,strict_output_proxy,-0.0021852931777191485,0.4348693360399954
residual_baseline_lap_var_delta_abs,-0.07236773200548251,0.07236773200548251,airlight_leave_one,A>=0.95,strict_output_proxy,-0.0021852931777191485,0.4348693360399954
lfv1_baseline_luma_mean_delta,-0.06355754073925458,0.06355754073925458,airlight_leave_one,A>=0.95,strict_output_proxy,-0.0021852931777191485,0.4348693360399954
residual_lfv1_saturation_mean_delta_abs,0.06247692308499373,0.06247692308499373,airlight_leave_one,A>=0.95,strict_output_proxy,-0.0021852931777191485,0.4348693360399954
lfv1_baseline_dark_channel_mean_delta_abs,-0.05595600020288445,0.05595600020288445,airlight_leave_one,A>=0.95,strict_output_proxy,-0.0021852931777191485,0.4348693360399954
residual_lfv1_luma_std_delta_abs,-0.053119794549066464,0.053119794549066464,airlight_leave_one,A>=0.95,strict_output_proxy,-0.0021852931777191485,0.4348693360399954
residual_lfv1_dark_channel_mean_delta,0.05180146344494897,0.05180146344494897,airlight_leave_one,A>=0.95,strict_output_proxy,-0.0021852931777191485,0.4348693360399954
lfv1_baseline_saturation_mean_delta,-0.05044487599467518,0.05044487599467518,airlight_leave_one,A>=0.95,strict_output_proxy,-0.0021852931777191485,0.4348693360399954
residual_baseline_luma_std_delta_abs,-0.050243726795280816,0.050243726795280816,airlight_leave_one,A>=0.95,strict_output_proxy,-0.0021852931777191485,0.4348693360399954
baseline_saturation_mean,0.04983229002424277,0.04983229002424277,airlight_leave_one,A>=0.95,strict_output_proxy,-0.0021852931777191485,0.4348693360399954
lfv1_baseline_lap_var_delta,-0.04905643192105352,0.04905643192105352,airlight_leave_one,A>=0.95,strict_output_proxy,-0.0021852931777191485,0.4348693360399954
residual_lfv1_saturation_mean_delta_abs,0.0885381101271192,0.0885381101271192,beta_leave_one,0.8<=beta<1.1,strict_output_proxy,0.03152539140536966,0.5335735094331557
residual_lfv1_lap_var_delta,0.07866486847950584,0.07866486847950584,beta_leave_one,0.8<=beta<1.1,strict_output_proxy,0.03152539140536966,0.5335735094331557
residual_lfv1_luma_mean_delta,0.07537204089428931,0.07537204089428931,beta_leave_one,0.8<=beta<1.1,strict_output_proxy,0.03152539140536966,0.5335735094331557
residual_lfv1_luma_std_delta_abs,-0.07438665755885021,0.07438665755885021,beta_leave_one,0.8<=beta<1.1,strict_output_proxy,0.03152539140536966,0.5335735094331557
lfv1_baseline_dark_channel_mean_delta_abs,-0.06888492683891026,0.06888492683891026,beta_leave_one,0.8<=beta<1.1,strict_output_proxy,0.03152539140536966,0.5335735094331557
residual_baseline_lap_var_delta_abs,-0.06433134078342533,0.06433134078342533,beta_leave_one,0.8<=beta<1.1,strict_output_proxy,0.03152539140536966,0.5335735094331557
baseline_saturation_mean,0.05765195402897606,0.05765195402897606,beta_leave_one,0.8<=beta<1.1,strict_output_proxy,0.03152539140536966,0.5335735094331557
residual_saturation_mean,0.05569838011033699,0.05569838011033699,beta_leave_one,0.8<=beta<1.1,strict_output_proxy,0.03152539140536966,0.5335735094331557
lfv1_saturation_mean,0.054696387981910954,0.054696387981910954,beta_leave_one,0.8<=beta<1.1,strict_output_proxy,0.03152539140536966,0.5335735094331557
lfv1_baseline_saturation_mean_delta,-0.053481379832689295,0.053481379832689295,beta_leave_one,0.8<=beta<1.1,strict_output_proxy,0.03152539140536966,0.5335735094331557
residual_lfv1_dark_channel_mean_delta_abs,0.044608507274007066,0.044608507274007066,beta_leave_one,0.8<=beta<1.1,strict_output_proxy,0.03152539140536966,0.5335735094331557
residual_lfv1_dark_channel_mean_delta,0.04438047237520553,0.04438047237520553,beta_leave_one,0.8<=beta<1.1,strict_output_proxy,0.03152539140536966,0.5335735094331557
residual_lfv1_lap_var_delta,0.08053854842120872,0.08053854842120872,beta_leave_one,1.1<=beta<1.4,strict_output_proxy,0.023780643003127353,0.5059620668785672
residual_baseline_lap_var_delta_abs,-0.07452572805379236,0.07452572805379236,beta_leave_one,1.1<=beta<1.4,strict_output_proxy,0.023780643003127353,0.5059620668785672
residual_lfv1_luma_mean_delta,0.0663027124599513,0.0663027124599513,beta_leave_one,1.1<=beta<1.4,strict_output_proxy,0.023780643003127353,0.5059620668785672
residual_lfv1_luma_mean_delta_abs,-0.0650045033022362,0.0650045033022362,beta_leave_one,1.1<=beta<1.4,strict_output_proxy,0.023780643003127353,0.5059620668785672
lfv1_baseline_luma_mean_delta,-0.05941072935954551,0.05941072935954551,beta_leave_one,1.1<=beta<1.4,strict_output_proxy,0.023780643003127353,0.5059620668785672
lfv1_baseline_saturation_mean_delta,-0.05847947040269264,0.05847947040269264,beta_leave_one,1.1<=beta<1.4,strict_output_proxy,0.023780643003127353,0.5059620668785672
lfv1_baseline_luma_std_delta,0.0577008092137457,0.0577008092137457,beta_leave_one,1.1<=beta<1.4,strict_output_proxy,0.023780643003127353,0.5059620668785672
residual_lfv1_saturation_mean_delta,0.05500632319696996,0.05500632319696996,beta_leave_one,1.1<=beta<1.4,strict_output_proxy,0.023780643003127353,0.5059620668785672
lfv1_baseline_dark_channel_mean_delta_abs,-0.05407983600948421,0.05407983600948421,beta_leave_one,1.1<=beta<1.4,strict_output_proxy,0.023780643003127353,0.5059620668785672
residual_lfv1_luma_std_delta_abs,-0.052105052618204424,0.052105052618204424,beta_leave_one,1.1<=beta<1.4,strict_output_proxy,0.023780643003127353,0.5059620668785672
lfv1_baseline_lap_var_delta,-0.04808675806279431,0.04808675806279431,beta_leave_one,1.1<=beta<1.4,strict_output_proxy,0.023780643003127353,0.5059620668785672
residual_baseline_luma_std_delta,0.04604223881330909,0.04604223881330909,beta_leave_one,1.1<=beta<1.4,strict_output_proxy,0.023780643003127353,0.5059620668785672
residual_lfv1_luma_mean_delta,0.09203502610974332,0.09203502610974332,beta_leave_one,1.4<=beta<1.7,strict_output_proxy,0.0137623282804271,0.5203870591295742
residual_lfv1_lap_var_delta,0.09152828327731484,0.09152828327731484,beta_leave_one,1.4<=beta<1.7,strict_output_proxy,0.0137623282804271,0.5203870591295742
lfv1_baseline_saturation_mean_delta,-0.07310030542898656,0.07310030542898656,beta_leave_one,1.4<=beta<1.7,strict_output_proxy,0.0137623282804271,0.5203870591295742
residual_lfv1_luma_std_delta_abs,-0.07128194860958542,0.07128194860958542,beta_leave_one,1.4<=beta<1.7,strict_output_proxy,0.0137623282804271,0.5203870591295742
residual_baseline_lap_var_delta,0.06228881256892578,0.06228881256892578,beta_leave_one,1.4<=beta<1.7,strict_output_proxy,0.0137623282804271,0.5203870591295742
residual_baseline_lap_var_delta_abs,-0.05890087350519613,0.05890087350519613,beta_leave_one,1.4<=beta<1.7,strict_output_proxy,0.0137623282804271,0.5203870591295742
residual_baseline_edge_mean_delta,0.054444893937545286,0.054444893937545286,beta_leave_one,1.4<=beta<1.7,strict_output_proxy,0.0137623282804271,0.5203870591295742
lfv1_baseline_dark_channel_mean_delta_abs,-0.05020136292586269,0.05020136292586269,beta_leave_one,1.4<=beta<1.7,strict_output_proxy,0.0137623282804271,0.5203870591295742
lfv1_baseline_edge_mean_delta,0.0486325336186973,0.0486325336186973,beta_leave_one,1.4<=beta<1.7,strict_output_proxy,0.0137623282804271,0.5203870591295742
baseline_saturation_mean,0.047365547768511956,0.047365547768511956,beta_leave_one,1.4<=beta<1.7,strict_output_proxy,0.0137623282804271,0.5203870591295742
residual_baseline_highfreq_abs_mean_delta,0.04591805193355543,0.04591805193355543,beta_leave_one,1.4<=beta<1.7,strict_output_proxy,0.0137623282804271,0.5203870591295742
residual_saturation_mean,0.04502687832302942,0.04502687832302942,beta_leave_one,1.4<=beta<1.7,strict_output_proxy,0.0137623282804271,0.5203870591295742
residual_baseline_lap_var_delta_abs,-0.07389194053930366,0.07389194053930366,beta_leave_one,beta<0.8,strict_output_proxy,0.06503072812771919,0.4551794639081575
residual_lfv1_lap_var_delta,0.07075676468352815,0.07075676468352815,beta_leave_one,beta<0.8,strict_output_proxy,0.06503072812771919,0.4551794639081575
residual_lfv1_luma_mean_delta,0.06658079134538573,0.06658079134538573,beta_leave_one,beta<0.8,strict_output_proxy,0.06503072812771919,0.4551794639081575
residual_lfv1_luma_std_delta_abs,-0.06596148762164378,0.06596148762164378,beta_leave_one,beta<0.8,strict_output_proxy,0.06503072812771919,0.4551794639081575
lfv1_baseline_saturation_mean_delta,-0.05791575134183166,0.05791575134183166,beta_leave_one,beta<0.8,strict_output_proxy,0.06503072812771919,0.4551794639081575
lfv1_baseline_saturation_mean_delta_abs,-0.05030124845729656,0.05030124845729656,beta_leave_one,beta<0.8,strict_output_proxy,0.06503072812771919,0.4551794639081575
residual_lfv1_dark_channel_mean_delta_abs,0.04935956578982555,0.04935956578982555,beta_leave_one,beta<0.8,strict_output_proxy,0.06503072812771919,0.4551794639081575
residual_baseline_edge_mean_delta,0.04884537932011894,0.04884537932011894,beta_leave_one,beta<0.8,strict_output_proxy,0.06503072812771919,0.4551794639081575
lfv1_baseline_edge_mean_delta,0.04452321468031006,0.04452321468031006,beta_leave_one,beta<0.8,strict_output_proxy,0.06503072812771919,0.4551794639081575
lfv1_baseline_dark_channel_mean_delta_abs,-0.0438295223083594,0.0438295223083594,beta_leave_one,beta<0.8,strict_output_proxy,0.06503072812771919,0.4551794639081575
residual_luma_std,0.043486745170379704,0.043486745170379704,beta_leave_one,beta<0.8,strict_output_proxy,0.06503072812771919,0.4551794639081575
residual_baseline_highfreq_abs_mean_delta,0.0430156005509295,0.0430156005509295,beta_leave_one,beta<0.8,strict_output_proxy,0.06503072812771919,0.4551794639081575
residual_lfv1_luma_mean_delta,0.11862099138459438,0.11862099138459438,beta_leave_one,beta>=1.7,strict_output_proxy,0.026167114461568722,0.5054559753492777
residual_baseline_saturation_mean_delta_abs,0.08393551061826435,0.08393551061826435,beta_leave_one,beta>=1.7,strict_output_proxy,0.026167114461568722,0.5054559753492777
residual_baseline_lap_var_delta_abs,-0.07684534727213148,0.07684534727213148,beta_leave_one,beta>=1.7,strict_output_proxy,0.026167114461568722,0.5054559753492777
lfv1_baseline_dark_channel_mean_delta_abs,-0.06506530463365362,0.06506530463365362,beta_leave_one,beta>=1.7,strict_output_proxy,0.026167114461568722,0.5054559753492777
residual_lfv1_dark_channel_mean_delta,0.06134852394881355,0.06134852394881355,beta_leave_one,beta>=1.7,strict_output_proxy,0.026167114461568722,0.5054559753492777
residual_baseline_luma_std_delta_abs,-0.05967095358524951,0.05967095358524951,beta_leave_one,beta>=1.7,strict_output_proxy,0.026167114461568722,0.5054559753492777
lfv1_baseline_luma_mean_delta,-0.058420630942169816,0.058420630942169816,beta_leave_one,beta>=1.7,strict_output_proxy,0.026167114461568722,0.5054559753492777
residual_baseline_luma_mean_delta,0.05564049457502516,0.05564049457502516,beta_leave_one,beta>=1.7,strict_output_proxy,0.026167114461568722,0.5054559753492777
residual_lfv1_lap_var_delta,0.05316145767970335,0.05316145767970335,beta_leave_one,beta>=1.7,strict_output_proxy,0.026167114461568722,0.5054559753492777
lfv1_baseline_saturation_mean_delta_abs,-0.05196070925986093,0.05196070925986093,beta_leave_one,beta>=1.7,strict_output_proxy,0.026167114461568722,0.5054559753492777
