confidence_corr_mean,confidence_corr_std,cr_psnr_mean,cr_psnr_std,eligible_for_pass,feature_set,head,ignored_n_mean,ignored_n_std,intervention_precision_mean,intervention_precision_std,intervention_rate_mean,intervention_rate_std,labeled_n_mean,labeled_n_std,lfv1_gain_preservation_mean,lfv1_gain_preservation_std,lfv1_psnr_mean,lfv1_psnr_std,lfv1_regression_rescue_mean,lfv1_regression_rescue_std,passes_heldout_line,passes_random_line,precision_gap_vs_shuffled,sim_delta_vs_cr_mean,sim_delta_vs_cr_std,sim_delta_vs_lfv1_mean,sim_delta_vs_lfv1_std,sim_psnr_mean,sim_psnr_std,split_family,split_group,splits,strong_q4_false_intervention_rate_mean,strong_q4_false_intervention_rate_std,strong_q4_preserve_recall_mean,strong_q4_preserve_recall_std
-0.010577252272996787,0.05823988535500424,31.956312033341487,1.0648926492171205,1,A_output,calibrated_logistic,0.8,0.7483314773547883,0.43875706214689264,0.1467442100862789,0.22902765504827363,0.3855570795534398,199.2,55.722167940596144,0.21745647969052223,0.3918047783848962,32.13952772049234,1.1232109325274193,0.7737571851889589,0.38742431664541244,False,False,0.0730095238095238,0.06529883482024917,0.14415449306179556,-0.11791685233060104,0.07222132834914675,32.02161086816174,1.1691082416629905,airlight_bin,airlight_bin,5,0.22957393483709274,0.3858781922562147,0.7704260651629072,0.3858781922562147
0.008787690091030847,0.08504787781214812,32.27759028649185,1.6484107624305353,1,A_output,calibrated_logistic,0.8,0.4000000000000001,0.4247679476332228,0.056346810223920754,0.6298513845824869,0.4533890611706856,199.2,9.620810776644555,0.6406436398945762,0.4406508424213903,32.47665864840711,1.6426370042719598,0.3775396825396825,0.4624662217922687,False,False,0.07893447812096122,0.1775293302675688,0.1243331365276141,-0.021539031647687796,0.040339385015211046,32.45511961675942,1.6393573514877164,beta_bin,beta_bin,5,0.6278716216216216,0.4564099164895282,0.37212837837837837,0.45640991648952817
0.13466769149830837,0.0,34.04503071047144,0.0,1,A_output,calibrated_logistic,2.0,0.0,0.5555555555555556,0.0,0.036,0.0,248.0,0.0,0.04807692307692308,0.0,34.02203298411348,0.0,0.9789473684210527,0.0,False,False,0.18862007168458783,0.01235814992348017,0.0,0.03535587628144411,0.0,34.057388860394916,0.0,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,1,0.0,0.0,0.0,0.0
0.06510682452298988,0.0,30.608817918382723,0.0,1,A_output,calibrated_logistic,2.0,0.0,0.5192307692307693,0.0,0.212,0.0,248.0,0.0,0.23622047244094488,0.0,31.001063936872356,0.0,0.8409090909090909,0.0,False,False,0.25000000000000006,0.14667013824824032,0.0,-0.2455758802413929,0.0,30.755488056630966,0.0,cr_strength_bin,cr_strength_bin=midlow_cr_q2,1,0.0,0.0,0.0,0.0
-0.191676181903894,0.0,38.6090236085328,0.0,1,A_output,calibrated_logistic,0.0,0.0,0.324,0.0,1.0,0.0,250.0,0.0,1.0,0.0,38.5569258688665,0.0,0.0,0.0,False,False,-0.003731092436974781,-0.052097739666305445,0.0,0.0,0.0,38.5569258688665,0.0,cr_strength_bin,cr_strength_bin=strong_cr_q4,1,1.0,0.0,0.0,0.0
0.13288832520191407,0.0,25.638930021630642,0.0,1,A_output,calibrated_logistic,0.0,0.0,0.5158730158730159,0.0,0.504,0.0,250.0,0.0,0.5433070866141733,0.0,26.132728469466894,0.0,0.5942028985507246,0.0,False,False,0.02995752291526943,0.3568241669001343,0.0,-0.1369742809361215,0.0,25.99575418853078,0.0,cr_strength_bin,cr_strength_bin=weak_cr_q1,1,0.0,0.0,0.0,0.0
-0.032044041845633114,0.018617434911636543,32.12310956760292,0.06396826329518289,1,A_output,calibrated_logistic,0.6666666666666666,0.4714045207910317,0.25117536813922353,0.17765037918385268,0.668,0.46951890270786756,249.33333333333334,0.4714045207910317,0.6696696696696697,0.4671576332163377,32.335156247883724,0.1484563968456966,0.3333333333333333,0.4714045207910317,False,False,-0.1338688085676038,0.11806822200215661,0.10620018404599232,-0.09397845827864737,0.13290561026857717,32.241177789605075,0.14874517043443475,random,random,3,0.6666666666666666,0.4714045207910317,0.3333333333333333,0.4714045207910317
0.3252260681568923,0.06056128146693765,31.956312033341487,1.0648926492171205,1,A_output,hgb,0.8,0.7483314773547883,0.4819945833682377,0.0442673274800369,0.6469663984645637,0.06673264802524032,199.2,55.722167940596144,0.7383290103282767,0.05620819921378241,32.13952772049234,1.1232109325274193,0.4364742428418772,0.08039138032395159,False,False,0.07253198531107952,0.25879497251940575,0.08966494389658183,0.07557928536855553,0.047958069043200595,32.215107005860894,1.1383754472232401,airlight_bin,airlight_bin,5,0.5265940808304915,0.15011748394989397,0.47340591916950847,0.15011748394989397
0.35906865734116045,0.05983509927916726,32.27759028649185,1.6484107624305353,1,A_output,hgb,0.8,0.4000000000000001,0.4908656975613856,0.06967788444376466,0.6916675012616013,0.06111832662724755,199.2,9.620810776644555,0.8189142554948935,0.05186933243304646,32.47665864840711,1.6426370042719598,0.43004261919821685,0.0861430136905606,False,False,0.07837839973051447,0.3114114372708267,0.06103168726593111,0.11234307535557016,0.058043246234705394,32.58900172376268,1.627495084809688,beta_bin,beta_bin,5,0.5636084014815357,0.12709193765296534,0.4363915985184642,0.1270919376529653
0.2957441749375306,0.0,34.04503071047144,0.0,1,A_output,hgb,2.0,0.0,0.43352601156069365,0.0,0.7,0.0,248.0,0.0,0.8076923076923077,0.0,34.02203298411348,0.0,0.3894736842105263,0.0,False,False,0.045770909519877334,0.12737674187266024,0.0,0.1503744682306242,0.0,34.1724074523441,0.0,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,1,0.0,0.0,0.0,0.0
0.16507960776384917,0.0,30.608817918382723,0.0,1,A_output,hgb,2.0,0.0,0.41968911917098445,0.0,0.772,0.0,248.0,0.0,0.7795275590551181,0.0,31.001063936872356,0.0,0.2727272727272727,0.0,False,False,0.0066456409101148806,0.37883803417135786,0.0,-0.013407984318275354,0.0,30.98765595255408,0.0,cr_strength_bin,cr_strength_bin=midlow_cr_q2,1,0.0,0.0,0.0,0.0
0.28162068343113694,0.0,38.6090236085328,0.0,1,A_output,hgb,0.0,0.0,0.3389121338912134,0.0,0.956,0.0,250.0,0.0,0.9578947368421052,0.0,38.5569258688665,0.0,0.06,0.0,False,False,0.008333621494519161,-0.028893451455119134,0.0,0.023204288211186308,0.0,38.58013015707768,0.0,cr_strength_bin,cr_strength_bin=strong_cr_q4,1,0.9349112426035503,0.0,0.0650887573964497,0.0
0.11018163695288004,0.0,25.638930021630642,0.0,1,A_output,hgb,0.0,0.0,0.5798319327731093,0.0,0.476,0.0,250.0,0.0,0.5354330708661418,0.0,26.132728469466894,0.0,0.6231884057971014,0.0,False,False,0.0580928023383267,0.32735873390610726,0.0,-0.16643971393014848,0.0,25.96628875553675,0.0,cr_strength_bin,cr_strength_bin=weak_cr_q1,1,0.0,0.0,0.0,0.0
0.3350527538592131,0.024699072169265934,32.12310956760292,0.06396826329518289,1,A_output,hgb,0.6666666666666666,0.4714045207910317,0.4921814296814297,0.007029670035573123,0.68,0.03680579664491268,249.33333333333334,0.4714045207910317,0.7731436239261388,0.02397651401201125,32.335156247883724,0.1484563968456966,0.4273879142300195,0.038406561834782374,False,False,0.07219873947220229,0.2902263622188956,0.06423683690196334,0.07817968193809159,0.027670386328189578,32.41333592982182,0.12711350803664775,random,random,3,0.6401151457455007,0.1070174314249125,0.3598848542544993,0.1070174314249125
0.1064112427832045,0.0856896265515999,31.956312033341487,1.0648926492171205,1,A_output,logistic,0.8,0.7483314773547883,0.46727709103266635,0.13556181442596565,0.2831598146160439,0.05435848705367879,199.2,55.722167940596144,0.32906663850537654,0.04341300461634412,32.13952772049234,1.1232109325274193,0.7625896857456057,0.08995652275840867,False,False,0.08206992107507527,0.10506731768366744,0.062158595307264294,-0.07814836946718279,0.07985506540151942,32.06137935102516,1.0964761128145797,airlight_bin,airlight_bin,5,0.2745245627730528,0.10317745569578614,0.7254754372269472,0.10317745569578615
0.14223982112851213,0.058155333792719366,32.27759028649185,1.6484107624305353,1,A_output,logistic,0.8,0.4000000000000001,0.4965384508297138,0.06589037463127329,0.3098204635658223,0.06414932234379256,199.2,9.620810776644555,0.3652474889492422,0.07278539723834371,32.47665864840711,1.6426370042719598,0.7534193247191349,0.04578821376948092,False,False,0.07716168088135467,0.14319266279295934,0.0865092672600316,-0.055875699122297284,0.05682530500405601,32.420782949284806,1.6038632643558481,beta_bin,beta_bin,5,0.3409959569474495,0.20319706694554324,0.6590040430525506,0.20319706694554326
0.15490962038115524,0.0,34.04503071047144,0.0,1,A_output,logistic,2.0,0.0,0.4631578947368421,0.0,0.38,0.0,248.0,0.0,0.4519230769230769,0.0,34.02203298411348,0.0,0.6631578947368421,0.0,False,False,0.07030075187969925,0.05073867907502717,0.0,0.0737364054329911,0.0,34.09576938954647,0.0,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,1,0.0,0.0,0.0,0.0
-0.024109865124339564,0.0,30.608817918382723,0.0,1,A_output,logistic,2.0,0.0,0.42857142857142855,0.0,0.224,0.0,248.0,0.0,0.2125984251968504,0.0,31.001063936872356,0.0,0.7272727272727273,0.0,False,False,0.13186813186813184,0.08104869282400672,0.0,-0.3111973256656265,0.0,30.689866611206728,0.0,cr_strength_bin,cr_strength_bin=midlow_cr_q2,1,0.0,0.0,0.0,0.0
0.21219851687148286,0.0,38.6090236085328,0.0,1,A_output,logistic,0.0,0.0,0.3404255319148936,0.0,0.94,0.0,250.0,0.0,0.968421052631579,0.0,38.5569258688665,0.0,0.09,0.0,False,False,-0.027995520716685318,-0.00027662209373542624,0.0,0.05182111757257002,0.0,38.60874698643907,0.0,cr_strength_bin,cr_strength_bin=strong_cr_q4,1,0.9171597633136095,0.0,0.08284023668639054,0.0
