feature,weight,abs_weight,split_family,split,feature_set,bias,prob_threshold
lfv1_baseline_down3_channel_mean_std_abs_delta,0.19232799196670938,0.19232799196670938,random_stratified,0,activation_only_proxy,-0.15412237929226574,0.9962774929367767
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.14412807215267023,0.14412807215267023,random_stratified,0,activation_only_proxy,-0.15412237929226574,0.9962774929367767
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.13949897550901216,0.13949897550901216,random_stratified,0,activation_only_proxy,-0.15412237929226574,0.9962774929367767
residual_lfv1_down_level2_block4_min_ratio,0.12957470008166888,0.12957470008166888,random_stratified,0,activation_only_proxy,-0.15412237929226574,0.9962774929367767
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.12352284426629692,0.12352284426629692,random_stratified,0,activation_only_proxy,-0.15412237929226574,0.9962774929367767
lfv1_baseline_down3_channel_mean_std_ratio,0.11890673736185303,0.11890673736185303,random_stratified,0,activation_only_proxy,-0.15412237929226574,0.9962774929367767
residual_lf_calib_alpha_min,0.1156047917007221,0.1156047917007221,random_stratified,0,activation_only_proxy,-0.15412237929226574,0.9962774929367767
lfv1_baseline_down3_channel_mean_std_signed_norm_delta,0.11490621559652738,0.11490621559652738,random_stratified,0,activation_only_proxy,-0.15412237929226574,0.9962774929367767
lfv1_baseline_level3_block8_max_abs_delta,0.11046182726683844,0.11046182726683844,random_stratified,0,activation_only_proxy,-0.15412237929226574,0.9962774929367767
residual_baseline_down_level2_block4_min_ratio,0.10747689887910471,0.10747689887910471,random_stratified,0,activation_only_proxy,-0.15412237929226574,0.9962774929367767
residual_baseline_down_level2_block4_min_abs_delta,-0.10384008637831371,0.10384008637831371,random_stratified,0,activation_only_proxy,-0.15412237929226574,0.9962774929367767
lfv1_baseline_mix1_channel_mean_std_abs_delta,0.10194046152349845,0.10194046152349845,random_stratified,0,activation_only_proxy,-0.15412237929226574,0.9962774929367767
lfv1_baseline_down3_channel_mean_std_abs_delta,0.20011089866262532,0.20011089866262532,random_stratified,1,activation_only_proxy,-0.19874159657870724,0.9644351605546765
residual_lfv1_mix2_min_abs_delta,0.1403976900151733,0.1403976900151733,random_stratified,1,activation_only_proxy,-0.19874159657870724,0.9644351605546765
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.13842820426568678,0.13842820426568678,random_stratified,1,activation_only_proxy,-0.19874159657870724,0.9644351605546765
lfv1_baseline_level3_block8_min_abs_delta,0.1357764090785565,0.1357764090785565,random_stratified,1,activation_only_proxy,-0.19874159657870724,0.9644351605546765
residual_lfv1_down_level2_block4_min_ratio,0.13496752695784486,0.13496752695784486,random_stratified,1,activation_only_proxy,-0.19874159657870724,0.9644351605546765
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.13307065615196237,0.13307065615196237,random_stratified,1,activation_only_proxy,-0.19874159657870724,0.9644351605546765
lfv1_baseline_level3_block8_max_abs_delta,0.12920507245423798,0.12920507245423798,random_stratified,1,activation_only_proxy,-0.19874159657870724,0.9644351605546765
lfv1_baseline_down1_active_frac_001_abs_delta,0.12456038743268313,0.12456038743268313,random_stratified,1,activation_only_proxy,-0.19874159657870724,0.9644351605546765
residual_lf_calib_alpha_min,0.11845313207725845,0.11845313207725845,random_stratified,1,activation_only_proxy,-0.19874159657870724,0.9644351605546765
lfv1_baseline_down3_channel_mean_std_ratio,0.11654819155651375,0.11654819155651375,random_stratified,1,activation_only_proxy,-0.19874159657870724,0.9644351605546765
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.11251909855565262,0.11251909855565262,random_stratified,1,activation_only_proxy,-0.19874159657870724,0.9644351605546765
lfv1_baseline_down3_channel_mean_std_signed_norm_delta,0.11242000140178868,0.11242000140178868,random_stratified,1,activation_only_proxy,-0.19874159657870724,0.9644351605546765
lfv1_baseline_down3_channel_mean_std_abs_delta,0.16789309900799687,0.16789309900799687,random_stratified,2,activation_only_proxy,-0.1595816062925437,0.9146642424337004
lfv1_baseline_level3_block8_min_abs_delta,0.15391363904498329,0.15391363904498329,random_stratified,2,activation_only_proxy,-0.1595816062925437,0.9146642424337004
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.15205916950603823,0.15205916950603823,random_stratified,2,activation_only_proxy,-0.1595816062925437,0.9146642424337004
residual_lfv1_level3_block4_active_frac_001_abs_delta,-0.14707952562704,0.14707952562704,random_stratified,2,activation_only_proxy,-0.1595816062925437,0.9146642424337004
residual_lfv1_down_level2_block4_min_ratio,0.14445940472792634,0.14445940472792634,random_stratified,2,activation_only_proxy,-0.1595816062925437,0.9146642424337004
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.1428689384121504,0.1428689384121504,random_stratified,2,activation_only_proxy,-0.1595816062925437,0.9146642424337004
residual_lfv1_mix2_min_abs_delta,0.1405647087363481,0.1405647087363481,random_stratified,2,activation_only_proxy,-0.1595816062925437,0.9146642424337004
lfv1_baseline_mix1_channel_mean_std_abs_delta,0.13054252460067017,0.13054252460067017,random_stratified,2,activation_only_proxy,-0.1595816062925437,0.9146642424337004
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.12857292490685474,0.12857292490685474,random_stratified,2,activation_only_proxy,-0.1595816062925437,0.9146642424337004
residual_baseline_down3_max_delta,-0.12462078722517826,0.12462078722517826,random_stratified,2,activation_only_proxy,-0.1595816062925437,0.9146642424337004
lfv1_baseline_level3_block8_max_abs_delta,0.1192398746321326,0.1192398746321326,random_stratified,2,activation_only_proxy,-0.1595816062925437,0.9146642424337004
lfv1_baseline_mix2_channel_mean_std_abs_delta,0.11711455437246,0.11711455437246,random_stratified,2,activation_only_proxy,-0.1595816062925437,0.9146642424337004
lfv1_baseline_down3_channel_mean_std_abs_delta,0.17521119125040419,0.17521119125040419,random_stratified,3,activation_only_proxy,-0.19739612112878163,0.8986375950470247
lfv1_baseline_level3_block8_min_abs_delta,0.15802318137453775,0.15802318137453775,random_stratified,3,activation_only_proxy,-0.19739612112878163,0.8986375950470247
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.14376656763757867,0.14376656763757867,random_stratified,3,activation_only_proxy,-0.19739612112878163,0.8986375950470247
residual_lfv1_down_level2_block4_min_ratio,0.1418812058589783,0.1418812058589783,random_stratified,3,activation_only_proxy,-0.19739612112878163,0.8986375950470247
lfv1_baseline_level3_block8_max_abs_delta,0.13767047900710738,0.13767047900710738,random_stratified,3,activation_only_proxy,-0.19739612112878163,0.8986375950470247
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.12949927361855368,0.12949927361855368,random_stratified,3,activation_only_proxy,-0.19739612112878163,0.8986375950470247
residual_baseline_down_level1_block4_min_delta,0.12029559045581445,0.12029559045581445,random_stratified,3,activation_only_proxy,-0.19739612112878163,0.8986375950470247
residual_baseline_down_level1_block4_min_signed_norm_delta,0.11589082954410507,0.11589082954410507,random_stratified,3,activation_only_proxy,-0.19739612112878163,0.8986375950470247
residual_baseline_down_level1_block4_min_ratio,-0.11422832106648154,0.11422832106648154,random_stratified,3,activation_only_proxy,-0.19739612112878163,0.8986375950470247
residual_lfv1_mix2_active_frac_001_abs_delta,-0.10748364128695266,0.10748364128695266,random_stratified,3,activation_only_proxy,-0.19739612112878163,0.8986375950470247
residual_lfv1_level3_block4_min_abs_delta,0.1037418701329886,0.1037418701329886,random_stratified,3,activation_only_proxy,-0.19739612112878163,0.8986375950470247
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.10332582715895458,0.10332582715895458,random_stratified,3,activation_only_proxy,-0.19739612112878163,0.8986375950470247
lfv1_baseline_down3_channel_mean_std_abs_delta,0.17884759554919957,0.17884759554919957,random_stratified,4,activation_only_proxy,-0.22771323983226074,0.9086244593250886
lfv1_baseline_level3_block8_min_abs_delta,0.14215887265338029,0.14215887265338029,random_stratified,4,activation_only_proxy,-0.22771323983226074,0.9086244593250886
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.13977127892004443,0.13977127892004443,random_stratified,4,activation_only_proxy,-0.22771323983226074,0.9086244593250886
residual_baseline_down_level2_block4_min_ratio,0.13134998487966534,0.13134998487966534,random_stratified,4,activation_only_proxy,-0.22771323983226074,0.9086244593250886
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.13044857538038876,0.13044857538038876,random_stratified,4,activation_only_proxy,-0.22771323983226074,0.9086244593250886
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.127112990197548,0.127112990197548,random_stratified,4,activation_only_proxy,-0.22771323983226074,0.9086244593250886
residual_lfv1_down_level2_block4_min_ratio,0.1255302310865194,0.1255302310865194,random_stratified,4,activation_only_proxy,-0.22771323983226074,0.9086244593250886
lfv1_baseline_level3_block8_active_frac_001_abs_delta,-0.12492330679862286,0.12492330679862286,random_stratified,4,activation_only_proxy,-0.22771323983226074,0.9086244593250886
residual_baseline_down_level1_block4_mean_ratio,0.1229233945695645,0.1229233945695645,random_stratified,4,activation_only_proxy,-0.22771323983226074,0.9086244593250886
residual_lfv1_level3_block4_min_abs_delta,0.11806719217314046,0.11806719217314046,random_stratified,4,activation_only_proxy,-0.22771323983226074,0.9086244593250886
residual_lfv1_down3_spatial_std_mean_abs_delta,0.11619979736909139,0.11619979736909139,random_stratified,4,activation_only_proxy,-0.22771323983226074,0.9086244593250886
residual_lf_calib_alpha_min,0.11447041581724553,0.11447041581724553,random_stratified,4,activation_only_proxy,-0.22771323983226074,0.9086244593250886
lfv1_baseline_down3_channel_mean_std_abs_delta,0.18640886619553768,0.18640886619553768,airlight_leave_one,0.65<=A<0.75,activation_only_proxy,-0.4025682218913729,0.9756250837108779
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.1786936826588624,0.1786936826588624,airlight_leave_one,0.65<=A<0.75,activation_only_proxy,-0.4025682218913729,0.9756250837108779
residual_lfv1_down_level2_block4_min_ratio,0.17074147638864984,0.17074147638864984,airlight_leave_one,0.65<=A<0.75,activation_only_proxy,-0.4025682218913729,0.9756250837108779
lfv1_baseline_level3_block8_active_frac_001_abs_delta,-0.14424552431823714,0.14424552431823714,airlight_leave_one,0.65<=A<0.75,activation_only_proxy,-0.4025682218913729,0.9756250837108779
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.13487718140031377,0.13487718140031377,airlight_leave_one,0.65<=A<0.75,activation_only_proxy,-0.4025682218913729,0.9756250837108779
lfv1_baseline_level3_block8_max_abs_delta,0.1340135427223373,0.1340135427223373,airlight_leave_one,0.65<=A<0.75,activation_only_proxy,-0.4025682218913729,0.9756250837108779
lfv1_baseline_level3_block8_min_abs_delta,0.1322917757509848,0.1322917757509848,airlight_leave_one,0.65<=A<0.75,activation_only_proxy,-0.4025682218913729,0.9756250837108779
residual_baseline_down_level1_block4_mean_signed_norm_delta,-0.11799934067853923,0.11799934067853923,airlight_leave_one,0.65<=A<0.75,activation_only_proxy,-0.4025682218913729,0.9756250837108779
lfv1_baseline_level3_block8_mean_abs_delta,0.11750125689591838,0.11750125689591838,airlight_leave_one,0.65<=A<0.75,activation_only_proxy,-0.4025682218913729,0.9756250837108779
lfv1_baseline_down_level1_block4_abs_mean_abs_delta,-0.11718134198845971,0.11718134198845971,airlight_leave_one,0.65<=A<0.75,activation_only_proxy,-0.4025682218913729,0.9756250837108779
residual_baseline_down_level2_block4_min_ratio,0.11501892313689586,0.11501892313689586,airlight_leave_one,0.65<=A<0.75,activation_only_proxy,-0.4025682218913729,0.9756250837108779
residual_lfv1_level3_block4_active_frac_001_abs_delta,-0.11437239582887221,0.11437239582887221,airlight_leave_one,0.65<=A<0.75,activation_only_proxy,-0.4025682218913729,0.9756250837108779
lfv1_baseline_down3_channel_mean_std_abs_delta,0.16686503569174346,0.16686503569174346,airlight_leave_one,0.75<=A<0.85,activation_only_proxy,-0.03889958835100501,0.9635339686812308
lfv1_baseline_down2_rms_abs_delta,-0.1323772821865016,0.1323772821865016,airlight_leave_one,0.75<=A<0.85,activation_only_proxy,-0.03889958835100501,0.9635339686812308
lfv1_baseline_level3_block4_mean_abs_delta,0.12203569935656747,0.12203569935656747,airlight_leave_one,0.75<=A<0.85,activation_only_proxy,-0.03889958835100501,0.9635339686812308
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.12091770153105107,0.12091770153105107,airlight_leave_one,0.75<=A<0.85,activation_only_proxy,-0.03889958835100501,0.9635339686812308
residual_lfv1_level3_block4_active_frac_001_abs_delta,-0.1176089601896633,0.1176089601896633,airlight_leave_one,0.75<=A<0.85,activation_only_proxy,-0.03889958835100501,0.9635339686812308
residual_lfv1_down_level2_block4_min_ratio,0.11554930878901107,0.11554930878901107,airlight_leave_one,0.75<=A<0.85,activation_only_proxy,-0.03889958835100501,0.9635339686812308
residual_lfv1_level3_block4_min_abs_delta,0.11531678524790526,0.11531678524790526,airlight_leave_one,0.75<=A<0.85,activation_only_proxy,-0.03889958835100501,0.9635339686812308
lfv1_baseline_down_level1_block4_spatial_std_mean_delta,0.11179698406398995,0.11179698406398995,airlight_leave_one,0.75<=A<0.85,activation_only_proxy,-0.03889958835100501,0.9635339686812308
residual_lfv1_down3_max_delta,-0.1094078204891146,0.1094078204891146,airlight_leave_one,0.75<=A<0.85,activation_only_proxy,-0.03889958835100501,0.9635339686812308
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.10884978555168422,0.10884978555168422,airlight_leave_one,0.75<=A<0.85,activation_only_proxy,-0.03889958835100501,0.9635339686812308
lfv1_baseline_down1_active_frac_001_abs_delta,0.10617970351893109,0.10617970351893109,airlight_leave_one,0.75<=A<0.85,activation_only_proxy,-0.03889958835100501,0.9635339686812308
lfv1_baseline_down2_std_abs_delta,-0.10603619989459295,0.10603619989459295,airlight_leave_one,0.75<=A<0.85,activation_only_proxy,-0.03889958835100501,0.9635339686812308
lfv1_baseline_down3_channel_mean_std_abs_delta,0.20130313285136925,0.20130313285136925,airlight_leave_one,0.85<=A<0.95,activation_only_proxy,-0.2007353082760219,0.968790769322728
lfv1_baseline_level3_block8_min_abs_delta,0.13482261364174872,0.13482261364174872,airlight_leave_one,0.85<=A<0.95,activation_only_proxy,-0.2007353082760219,0.968790769322728
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.1317898997160002,0.1317898997160002,airlight_leave_one,0.85<=A<0.95,activation_only_proxy,-0.2007353082760219,0.968790769322728
residual_lfv1_mix1_mean_ratio,0.13170287680809878,0.13170287680809878,airlight_leave_one,0.85<=A<0.95,activation_only_proxy,-0.2007353082760219,0.968790769322728
lfv1_baseline_mix2_channel_mean_std_abs_delta,0.12772212702933072,0.12772212702933072,airlight_leave_one,0.85<=A<0.95,activation_only_proxy,-0.2007353082760219,0.968790769322728
residual_baseline_down_level1_block4_abs_mean_abs_delta,-0.12674594908692574,0.12674594908692574,airlight_leave_one,0.85<=A<0.95,activation_only_proxy,-0.2007353082760219,0.968790769322728
residual_lf_calib_alpha_min,0.11713664829435887,0.11713664829435887,airlight_leave_one,0.85<=A<0.95,activation_only_proxy,-0.2007353082760219,0.968790769322728
lfv1_baseline_mix1_channel_mean_std_abs_delta,0.11569613926347763,0.11569613926347763,airlight_leave_one,0.85<=A<0.95,activation_only_proxy,-0.2007353082760219,0.968790769322728
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.1122159802154006,0.1122159802154006,airlight_leave_one,0.85<=A<0.95,activation_only_proxy,-0.2007353082760219,0.968790769322728
residual_lfv1_down_level2_block4_min_ratio,0.11100018286413256,0.11100018286413256,airlight_leave_one,0.85<=A<0.95,activation_only_proxy,-0.2007353082760219,0.968790769322728
lfv1_baseline_down_level2_block4_active_frac_001_abs_delta,-0.10731357440695308,0.10731357440695308,airlight_leave_one,0.85<=A<0.95,activation_only_proxy,-0.2007353082760219,0.968790769322728
lfv1_baseline_level3_block8_max_abs_delta,0.10367129054675743,0.10367129054675743,airlight_leave_one,0.85<=A<0.95,activation_only_proxy,-0.2007353082760219,0.968790769322728
lfv1_baseline_down3_channel_mean_std_abs_delta,0.21970765832646053,0.21970765832646053,airlight_leave_one,A<0.65,activation_only_proxy,-0.19395643621548067,0.9468229718172259
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.21456826171786525,0.21456826171786525,airlight_leave_one,A<0.65,activation_only_proxy,-0.19395643621548067,0.9468229718172259
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.1842959041928148,0.1842959041928148,airlight_leave_one,A<0.65,activation_only_proxy,-0.19395643621548067,0.9468229718172259
residual_lfv1_down_level2_block4_min_ratio,0.17138590204272153,0.17138590204272153,airlight_leave_one,A<0.65,activation_only_proxy,-0.19395643621548067,0.9468229718172259
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.14391331213366412,0.14391331213366412,airlight_leave_one,A<0.65,activation_only_proxy,-0.19395643621548067,0.9468229718172259
residual_lfv1_down1_active_frac_001_abs_delta,0.14326643505408346,0.14326643505408346,airlight_leave_one,A<0.65,activation_only_proxy,-0.19395643621548067,0.9468229718172259
residual_baseline_down_level1_block4_min_delta,0.13454130030453132,0.13454130030453132,airlight_leave_one,A<0.65,activation_only_proxy,-0.19395643621548067,0.9468229718172259
lfv1_baseline_level3_block8_mean_abs_delta,0.13279403232885073,0.13279403232885073,airlight_leave_one,A<0.65,activation_only_proxy,-0.19395643621548067,0.9468229718172259
residual_baseline_down_level2_block4_min_ratio,0.12703055937530436,0.12703055937530436,airlight_leave_one,A<0.65,activation_only_proxy,-0.19395643621548067,0.9468229718172259
lfv1_baseline_down1_active_frac_001_abs_delta,0.12223349279571091,0.12223349279571091,airlight_leave_one,A<0.65,activation_only_proxy,-0.19395643621548067,0.9468229718172259
lfv1_baseline_level3_block8_min_abs_delta,0.1193689863343593,0.1193689863343593,airlight_leave_one,A<0.65,activation_only_proxy,-0.19395643621548067,0.9468229718172259
lfv1_baseline_level3_block8_rms_abs_delta,0.11924806275385513,0.11924806275385513,airlight_leave_one,A<0.65,activation_only_proxy,-0.19395643621548067,0.9468229718172259
lfv1_baseline_down3_channel_mean_std_abs_delta,0.20461925870735143,0.20461925870735143,airlight_leave_one,A>=0.95,activation_only_proxy,-0.32953109624839155,0.9280794024373673
lfv1_baseline_mix2_channel_mean_std_abs_delta,0.1419911347058163,0.1419911347058163,airlight_leave_one,A>=0.95,activation_only_proxy,-0.32953109624839155,0.9280794024373673
residual_baseline_down_level1_block4_abs_mean_abs_delta,-0.13792909657654595,0.13792909657654595,airlight_leave_one,A>=0.95,activation_only_proxy,-0.32953109624839155,0.9280794024373673
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.12702035964462388,0.12702035964462388,airlight_leave_one,A>=0.95,activation_only_proxy,-0.32953109624839155,0.9280794024373673
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.112495672544655,0.112495672544655,airlight_leave_one,A>=0.95,activation_only_proxy,-0.32953109624839155,0.9280794024373673
residual_baseline_down2_active_frac_001_abs_delta,-0.10706466572614416,0.10706466572614416,airlight_leave_one,A>=0.95,activation_only_proxy,-0.32953109624839155,0.9280794024373673
residual_lfv1_down_level2_block4_min_ratio,0.10666560000880874,0.10666560000880874,airlight_leave_one,A>=0.95,activation_only_proxy,-0.32953109624839155,0.9280794024373673
lfv1_baseline_level3_block8_active_frac_001_abs_delta,-0.10584612051387134,0.10584612051387134,airlight_leave_one,A>=0.95,activation_only_proxy,-0.32953109624839155,0.9280794024373673
residual_lfv1_down3_max_delta,-0.10560214719161831,0.10560214719161831,airlight_leave_one,A>=0.95,activation_only_proxy,-0.32953109624839155,0.9280794024373673
lfv1_baseline_down_level1_block4_abs_mean_abs_delta,-0.10506413984691722,0.10506413984691722,airlight_leave_one,A>=0.95,activation_only_proxy,-0.32953109624839155,0.9280794024373673
residual_lfv1_down_level2_block4_active_frac_001_abs_delta,-0.1049930304323598,0.1049930304323598,airlight_leave_one,A>=0.95,activation_only_proxy,-0.32953109624839155,0.9280794024373673
residual_lfv1_level3_block4_active_frac_001_abs_delta,-0.10484756338992206,0.10484756338992206,airlight_leave_one,A>=0.95,activation_only_proxy,-0.32953109624839155,0.9280794024373673
lfv1_baseline_down3_channel_mean_std_abs_delta,0.1713629285256802,0.1713629285256802,beta_leave_one,0.8<=beta<1.1,activation_only_proxy,-0.1131157900677344,0.9363045489795369
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.14919008604088863,0.14919008604088863,beta_leave_one,0.8<=beta<1.1,activation_only_proxy,-0.1131157900677344,0.9363045489795369
residual_lfv1_down_level2_block4_min_ratio,0.14101035096423625,0.14101035096423625,beta_leave_one,0.8<=beta<1.1,activation_only_proxy,-0.1131157900677344,0.9363045489795369
lfv1_baseline_level3_block8_min_abs_delta,0.13819180265374378,0.13819180265374378,beta_leave_one,0.8<=beta<1.1,activation_only_proxy,-0.1131157900677344,0.9363045489795369
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.13435485555917273,0.13435485555917273,beta_leave_one,0.8<=beta<1.1,activation_only_proxy,-0.1131157900677344,0.9363045489795369
residual_baseline_down_level1_block4_min_signed_norm_delta,0.11996755070554393,0.11996755070554393,beta_leave_one,0.8<=beta<1.1,activation_only_proxy,-0.1131157900677344,0.9363045489795369
residual_baseline_down_level1_block4_min_delta,0.11917689549713828,0.11917689549713828,beta_leave_one,0.8<=beta<1.1,activation_only_proxy,-0.1131157900677344,0.9363045489795369
residual_baseline_down_level1_block4_min_ratio,-0.11705195777677611,0.11705195777677611,beta_leave_one,0.8<=beta<1.1,activation_only_proxy,-0.1131157900677344,0.9363045489795369
lfv1_baseline_down3_channel_mean_std_ratio,0.11527302330248626,0.11527302330248626,beta_leave_one,0.8<=beta<1.1,activation_only_proxy,-0.1131157900677344,0.9363045489795369
lfv1_baseline_down_level2_block4_active_frac_001_abs_delta,-0.11347500018742705,0.11347500018742705,beta_leave_one,0.8<=beta<1.1,activation_only_proxy,-0.1131157900677344,0.9363045489795369
lfv1_baseline_down3_channel_mean_std_signed_norm_delta,0.11195676426130524,0.11195676426130524,beta_leave_one,0.8<=beta<1.1,activation_only_proxy,-0.1131157900677344,0.9363045489795369
residual_lfv1_level3_block4_active_frac_001_abs_delta,-0.11179225302358055,0.11179225302358055,beta_leave_one,0.8<=beta<1.1,activation_only_proxy,-0.1131157900677344,0.9363045489795369
lfv1_baseline_down3_channel_mean_std_abs_delta,0.17432566507830974,0.17432566507830974,beta_leave_one,1.1<=beta<1.4,activation_only_proxy,-0.2692108769176275,0.9784103003962307
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.14659395754198976,0.14659395754198976,beta_leave_one,1.1<=beta<1.4,activation_only_proxy,-0.2692108769176275,0.9784103003962307
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.13366349048868303,0.13366349048868303,beta_leave_one,1.1<=beta<1.4,activation_only_proxy,-0.2692108769176275,0.9784103003962307
residual_lfv1_down_level2_block4_min_ratio,0.1291044240508168,0.1291044240508168,beta_leave_one,1.1<=beta<1.4,activation_only_proxy,-0.2692108769176275,0.9784103003962307
residual_lfv1_level3_block4_active_frac_001_abs_delta,-0.12657995025657126,0.12657995025657126,beta_leave_one,1.1<=beta<1.4,activation_only_proxy,-0.2692108769176275,0.9784103003962307
lfv1_baseline_level3_block8_max_abs_delta,0.12488785346433323,0.12488785346433323,beta_leave_one,1.1<=beta<1.4,activation_only_proxy,-0.2692108769176275,0.9784103003962307
lfv1_baseline_level3_block8_min_abs_delta,0.11862768836110343,0.11862768836110343,beta_leave_one,1.1<=beta<1.4,activation_only_proxy,-0.2692108769176275,0.9784103003962307
residual_baseline_down_level1_block4_abs_mean_abs_delta,-0.11586416181178072,0.11586416181178072,beta_leave_one,1.1<=beta<1.4,activation_only_proxy,-0.2692108769176275,0.9784103003962307
lfv1_baseline_mix2_channel_mean_std_abs_delta,0.11414250540355124,0.11414250540355124,beta_leave_one,1.1<=beta<1.4,activation_only_proxy,-0.2692108769176275,0.9784103003962307
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.1130200233529369,0.1130200233529369,beta_leave_one,1.1<=beta<1.4,activation_only_proxy,-0.2692108769176275,0.9784103003962307
lfv1_baseline_level3_block8_mean_abs_delta,0.11089183852022164,0.11089183852022164,beta_leave_one,1.1<=beta<1.4,activation_only_proxy,-0.2692108769176275,0.9784103003962307
lfv1_baseline_down2_std_abs_delta,-0.10969689421230322,0.10969689421230322,beta_leave_one,1.1<=beta<1.4,activation_only_proxy,-0.2692108769176275,0.9784103003962307
lfv1_baseline_down3_channel_mean_std_abs_delta,0.22806359045661276,0.22806359045661276,beta_leave_one,1.4<=beta<1.7,activation_only_proxy,-0.3005963449966972,0.9890838959835639
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.1605074184339903,0.1605074184339903,beta_leave_one,1.4<=beta<1.7,activation_only_proxy,-0.3005963449966972,0.9890838959835639
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.15684369822430494,0.15684369822430494,beta_leave_one,1.4<=beta<1.7,activation_only_proxy,-0.3005963449966972,0.9890838959835639
residual_lfv1_down_level2_block4_min_ratio,0.15547201399667107,0.15547201399667107,beta_leave_one,1.4<=beta<1.7,activation_only_proxy,-0.3005963449966972,0.9890838959835639
lfv1_baseline_mix1_active_frac_001_abs_delta,0.13330489768672033,0.13330489768672033,beta_leave_one,1.4<=beta<1.7,activation_only_proxy,-0.3005963449966972,0.9890838959835639
residual_baseline_down_level1_block4_abs_mean_abs_delta,-0.13274216380074785,0.13274216380074785,beta_leave_one,1.4<=beta<1.7,activation_only_proxy,-0.3005963449966972,0.9890838959835639
lfv1_baseline_down2_rms_abs_delta,-0.12639579029001566,0.12639579029001566,beta_leave_one,1.4<=beta<1.7,activation_only_proxy,-0.3005963449966972,0.9890838959835639
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.12441914912915822,0.12441914912915822,beta_leave_one,1.4<=beta<1.7,activation_only_proxy,-0.3005963449966972,0.9890838959835639
residual_lfv1_down3_max_delta,-0.1187409064634592,0.1187409064634592,beta_leave_one,1.4<=beta<1.7,activation_only_proxy,-0.3005963449966972,0.9890838959835639
lfv1_baseline_mix1_channel_mean_std_abs_delta,0.11861364849039968,0.11861364849039968,beta_leave_one,1.4<=beta<1.7,activation_only_proxy,-0.3005963449966972,0.9890838959835639
lfv1_baseline_level3_block8_mean_abs_delta,0.11459227762904396,0.11459227762904396,beta_leave_one,1.4<=beta<1.7,activation_only_proxy,-0.3005963449966972,0.9890838959835639
lfv1_baseline_down_level1_block4_abs_mean_abs_delta,-0.1145693413371223,0.1145693413371223,beta_leave_one,1.4<=beta<1.7,activation_only_proxy,-0.3005963449966972,0.9890838959835639
lfv1_baseline_down3_channel_mean_std_abs_delta,0.2620419364363894,0.2620419364363894,beta_leave_one,beta<0.8,activation_only_proxy,-0.17922156326146804,0.9339895075461546
residual_baseline_down_level1_block4_mean_signed_norm_delta,-0.1693025216984051,0.1693025216984051,beta_leave_one,beta<0.8,activation_only_proxy,-0.17922156326146804,0.9339895075461546
residual_lfv1_level3_block4_active_frac_001_abs_delta,-0.14824331179043443,0.14824331179043443,beta_leave_one,beta<0.8,activation_only_proxy,-0.17922156326146804,0.9339895075461546
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.1357119260868748,0.1357119260868748,beta_leave_one,beta<0.8,activation_only_proxy,-0.17922156326146804,0.9339895075461546
lfv1_baseline_level3_block4_mean_abs_delta,0.1348989728795999,0.1348989728795999,beta_leave_one,beta<0.8,activation_only_proxy,-0.17922156326146804,0.9339895075461546
residual_lfv1_down1_active_frac_001_abs_delta,0.1286071690448687,0.1286071690448687,beta_leave_one,beta<0.8,activation_only_proxy,-0.17922156326146804,0.9339895075461546
residual_baseline_down_level1_block4_abs_mean_abs_delta,-0.12825572228490903,0.12825572228490903,beta_leave_one,beta<0.8,activation_only_proxy,-0.17922156326146804,0.9339895075461546
