name,feature_set,model_type,num_images,mean_psnr,mean_ssim,gain_vs_lfv1_psnr,gain_vs_baseline_psnr,residual_selection_count,lfv1_selection_count,residual_precision,residual_recall,two_way_accuracy,lost_lfv1_gain_selected_count,residual_worst_selected_count,split_family,split,oracle_recovery,prob_threshold
always_residual,activation_only_proxy,baseline,210,32.506851874944864,0.9844869468893324,-0.04636091533138486,0.03051278206330134,210,0,0.46190476190476193,1.0,0.46190476190476193,49,35,airlight_leave_one,0.75<=A<0.85,-0.09333475029682921,
two_way_oracle,activation_only_proxy,oracle,210,33.04992934208514,0.9853752757821764,0.4967165518088909,0.573590249203577,97,113,1.0,1.0,1.0,0,0,airlight_leave_one,0.75<=A<0.85,1.0,
ridge_logistic,activation_only_proxy,logistic,210,32.617502447047976,0.9846964350768498,0.06428965677171934,0.14116335416640555,53,157,0.6037735849056604,0.32989690721649484,0.5904761904761905,10,7,airlight_leave_one,0.75<=A<0.85,0.12942926209645306,0.9635339686812308
always_lfv1,activation_only_proxy,baseline,175,31.48941879868601,0.9829617415155684,0.0,0.13356019155896867,0,175,,0.0,0.4857142857142857,0,0,airlight_leave_one,0.85<=A<0.95,0.0,
always_residual,activation_only_proxy,baseline,175,31.520560080719005,0.9829386118480138,0.031141282032992733,0.16470147359196138,175,0,0.5142857142857142,1.0,0.5142857142857142,37,30,airlight_leave_one,0.85<=A<0.95,0.05633019354111248,
two_way_oracle,activation_only_proxy,oracle,175,32.04225343452415,0.983566220828465,0.5528346358381376,0.6863948273971061,90,85,1.0,1.0,1.0,0,0,airlight_leave_one,0.85<=A<0.95,1.0,
ridge_logistic,activation_only_proxy,logistic,175,31.49784135579357,0.9831016990116664,0.008422557107563499,0.14198274866653215,47,128,0.5319148936170213,0.2777777777777778,0.5028571428571429,11,6,airlight_leave_one,0.85<=A<0.95,0.01523521965079899,0.968790769322728
always_lfv1,activation_only_proxy,baseline,295,33.595404552131086,0.9868459776296454,0.0,0.3517347290424155,0,295,,0.0,0.5084745762711864,0,0,airlight_leave_one,A<0.65,0.0,
always_residual,activation_only_proxy,baseline,295,33.36853644612589,0.9868452734866384,-0.2268681060051953,0.12486662303722025,295,0,0.4915254237288136,1.0,0.4915254237288136,65,59,airlight_leave_one,A<0.65,-0.41487962950884033,
two_way_oracle,activation_only_proxy,oracle,295,34.14223329441901,0.9875332793946994,0.546828742287915,0.8985634713303305,145,150,1.0,1.0,1.0,0,0,airlight_leave_one,A<0.65,1.0,
ridge_logistic,activation_only_proxy,logistic,295,33.54812900897344,0.9868421368679758,-0.047275543157647495,0.304459185884768,47,248,0.48936170212765956,0.15862068965517243,0.5050847457627119,10,11,airlight_leave_one,A<0.65,-0.08645402024745087,0.9468229718172259
always_lfv1,activation_only_proxy,baseline,126,30.336149654124622,0.9791977471775479,0.0,0.13511515608511754,0,126,,0.0,0.4365079365079365,0,0,airlight_leave_one,A>=0.95,0.0,
always_residual,activation_only_proxy,baseline,126,30.418116484267454,0.979845522888123,0.08196683014283014,0.2170819862279477,126,0,0.5634920634920635,1.0,0.5634920634920635,27,18,airlight_leave_one,A>=0.95,0.13016345670381282,
two_way_oracle,activation_only_proxy,oracle,126,30.965871944992678,0.9809680666242327,0.6297222908680569,0.7648374469531746,71,55,1.0,1.0,1.0,0,0,airlight_leave_one,A>=0.95,1.0,
ridge_logistic,activation_only_proxy,logistic,126,30.45588736207539,0.9799265615523808,0.11973770795076794,0.25485286403588553,38,88,0.6578947368421053,0.352112676056338,0.5317460317460317,6,5,airlight_leave_one,A>=0.95,0.19014367076908206,0.9280794024373673
always_lfv1,activation_only_proxy,baseline,188,32.79166596173211,0.987475020454285,0.0,0.13191455297026322,0,188,,0.0,0.48936170212765956,0,0,beta_leave_one,0.8<=beta<1.1,0.0,
always_residual,activation_only_proxy,baseline,188,32.78604082977242,0.9871054507316427,-0.0056251319596862664,0.12628942101057694,188,0,0.5106382978723404,1.0,0.5106382978723404,47,29,beta_leave_one,0.8<=beta<1.1,-0.009405950970095183,
two_way_oracle,activation_only_proxy,oracle,188,33.389705647200444,0.9880901613134019,0.5980396854683311,0.7299542384385941,96,92,1.0,1.0,1.0,0,0,beta_leave_one,0.8<=beta<1.1,1.0,
ridge_logistic,activation_only_proxy,logistic,188,32.8090436469009,0.9874984346171642,0.017377685168790034,0.14929223813905326,36,152,0.5833333333333334,0.21875,0.5212765957446809,8,5,beta_leave_one,0.8<=beta<1.1,0.029057745816954254,0.9363045489795369
always_lfv1,activation_only_proxy,baseline,199,32.26798471026849,0.9851079720947611,0.0,0.09065307024159061,0,199,,0.0,0.4824120603015075,0,0,beta_leave_one,1.1<=beta<1.4,0.0,
always_residual,activation_only_proxy,baseline,199,32.244656212228854,0.985421401172427,-0.023328498039636297,0.06732457220195431,199,0,0.5175879396984925,1.0,0.5175879396984925,40,38,beta_leave_one,1.1<=beta<1.4,-0.03873623845477236,
two_way_oracle,activation_only_proxy,oracle,199,32.87022434349654,0.9861514208903864,0.6022396332280476,0.6928927034696383,103,96,1.0,1.0,1.0,0,0,beta_leave_one,1.1<=beta<1.4,1.0,
ridge_logistic,activation_only_proxy,logistic,199,32.36940715941012,0.9854458956862214,0.10142244914162754,0.19207551938321818,44,155,0.6363636363636364,0.27184466019417475,0.542713567839196,7,3,beta_leave_one,1.1<=beta<1.4,0.1684087920251876,0.9784103003962307
always_lfv1,activation_only_proxy,baseline,199,31.368530132496904,0.9826412147013985,0.0,0.1332233335984894,0,199,,0.0,0.4723618090452261,0,0,beta_leave_one,1.4<=beta<1.7,0.0,
always_residual,activation_only_proxy,baseline,199,31.486320593666946,0.9828299304947781,0.11779046117004316,0.2510137947685325,199,0,0.5276381909547738,1.0,0.5276381909547738,35,26,beta_leave_one,1.4<=beta<1.7,0.2022120308388628,
two_way_oracle,activation_only_proxy,oracle,199,31.951039791696694,0.983429592458447,0.5825096591997888,0.7157329927982782,105,94,1.0,1.0,1.0,0,0,beta_leave_one,1.4<=beta<1.7,1.0,
ridge_logistic,activation_only_proxy,logistic,199,31.409857391640763,0.982724915497267,0.04132725914385799,0.1745505927423474,37,162,0.4864864864864865,0.17142857142857143,0.46733668341708545,7,6,beta_leave_one,1.4<=beta<1.7,0.07094690790300456,0.9890838959835639
always_lfv1,activation_only_proxy,baseline,196,35.38784521165776,0.9889203112344352,0.0,0.2753037221979693,0,196,,0.0,0.5255102040816326,0,0,beta_leave_one,beta<0.8,0.0,
always_residual,activation_only_proxy,baseline,196,35.30822065418469,0.9890349054214905,-0.07962455747307993,0.19567916472488933,196,0,0.4744897959183674,1.0,0.4744897959183674,47,34,beta_leave_one,beta<0.8,-0.13876485846158715,
two_way_oracle,activation_only_proxy,oracle,196,35.961654448058354,0.9895339349702913,0.5738092364005948,0.8491129585985641,93,103,1.0,1.0,1.0,0,0,beta_leave_one,beta<0.8,1.0,
ridge_logistic,activation_only_proxy,logistic,196,35.45661005048254,0.9891307767556639,0.06876483882477982,0.3440685610227491,30,166,0.6666666666666666,0.21505376344086022,0.576530612244898,3,7,beta_leave_one,beta<0.8,0.11983919822575471,0.9339895075461546
always_lfv1,activation_only_proxy,baseline,218,30.567693412561603,0.9788915744615257,0.0,0.36535855964535896,0,218,,0.0,0.48623853211009177,0,0,beta_leave_one,beta>=1.7,0.0,
always_residual,activation_only_proxy,baseline,218,30.39863222243345,0.9788570959086812,-0.16906119012814788,0.19629736951721113,218,0,0.5137614678899083,1.0,0.5137614678899083,49,38,beta_leave_one,beta>=1.7,-0.3220017603081646,
two_way_oracle,activation_only_proxy,oracle,218,31.092725294270416,0.9800115394482919,0.5250318817088194,0.8903904413541784,112,106,1.0,1.0,1.0,0,0,beta_leave_one,beta>=1.7,1.0,
ridge_logistic,activation_only_proxy,logistic,218,30.437522104064847,0.9789091255686698,-0.13017130849675404,0.23518725114860495,79,139,0.46835443037974683,0.33035714285714285,0.463302752293578,21,15,beta_leave_one,beta>=1.7,-0.24793029343872594,0.974221230725298
always_lfv1,activation_only_proxy,baseline,201,32.708904872369175,0.9841775173571572,0.0,0.09890395262523503,0,201,,0.0,0.4925373134328358,0,0,degradation_combo_group5,0,0.0,
always_residual,activation_only_proxy,baseline,201,32.65704601531476,0.9843229535800307,-0.05185885705441115,0.04704509557082388,201,0,0.5074626865671642,1.0,0.5074626865671642,45,35,degradation_combo_group5,0,-0.08391657571571237,
two_way_oracle,activation_only_proxy,oracle,201,33.32688596385336,0.9852840417060093,0.6179810914841846,0.7168850441094196,102,99,1.0,1.0,1.0,0,0,degradation_combo_group5,0,1.0,
ridge_logistic,activation_only_proxy,logistic,201,32.741136593520594,0.9843436782039813,0.032231721151425696,0.13113567377666072,42,159,0.5238095238095238,0.21568627450980393,0.5024875621890548,8,6,degradation_combo_group5,0,0.05215648439018716,0.9808872790828733
always_lfv1,activation_only_proxy,baseline,201,32.02017583848577,0.9855695458786997,0.0,0.12504922312102068,0,201,,0.0,0.4925373134328358,0,0,degradation_combo_group5,1,0.0,
always_residual,activation_only_proxy,baseline,201,31.958771241277898,0.9853763085099595,-0.06140459720786712,0.06364462591315356,201,0,0.5074626865671642,1.0,0.5074626865671642,50,26,degradation_combo_group5,1,-0.11328161653806566,
two_way_oracle,activation_only_proxy,oracle,201,32.56222845994738,0.9863448736086413,0.5420526214616078,0.6671018445826284,102,99,1.0,1.0,1.0,0,0,degradation_combo_group5,1,1.0,
ridge_logistic,activation_only_proxy,logistic,201,32.03541220051817,0.985624046468023,0.015236362032397277,0.14028558515341796,49,152,0.5306122448979592,0.2549019607843137,0.5074626865671642,13,4,degradation_combo_group5,1,0.028108640063972883,0.9499513983646307
always_lfv1,activation_only_proxy,baseline,200,32.45291236213332,0.9838723185658454,0.0,0.24784623787573629,0,200,,0.0,0.51,0,0,degradation_combo_group5,2,0.0,
always_residual,activation_only_proxy,baseline,200,32.500769631702646,0.9844684001803398,0.047857269569325955,0.29570350744506224,200,0,0.49,1.0,0.49,37,38,degradation_combo_group5,2,0.0730537261202191,
two_way_oracle,activation_only_proxy,oracle,200,33.108009262879634,0.9849791279435158,0.6550969007463192,0.9029431386220554,98,102,1.0,1.0,1.0,0,0,degradation_combo_group5,2,1.0,
ridge_logistic,activation_only_proxy,logistic,200,32.4727385919213,0.9841516429185867,0.01982622978798256,0.2676724676637189,39,161,0.48717948717948717,0.19387755102040816,0.505,9,8,degradation_combo_group5,2,0.030264575767944443,0.9876013029359861
always_lfv1,activation_only_proxy,baseline,201,33.09541116575052,0.9855069559604968,0.0,0.23559164596227836,0,201,,0.0,0.4577114427860697,0,0,degradation_combo_group5,3,0.0,
always_residual,activation_only_proxy,baseline,201,33.13855394552408,0.9854454421878454,0.043142779773561415,0.2787344257358398,201,0,0.5422885572139303,1.0,0.5422885572139303,40,32,degradation_combo_group5,3,0.07393473174867025,
two_way_oracle,activation_only_proxy,oracle,201,33.678936374447,0.9860535447870321,0.5835252086964846,0.819116854658763,109,92,1.0,1.0,1.0,0,0,degradation_combo_group5,3,1.0,
ridge_logistic,activation_only_proxy,logistic,201,33.1595892228018,0.985625712136131,0.0641780570512781,0.2997697030135565,64,137,0.59375,0.3486238532110092,0.5174129353233831,12,10,degradation_combo_group5,3,0.1099833496390723,0.9093071869088349
always_lfv1,activation_only_proxy,baseline,197,31.852635230025072,0.9831147953338429,0.0,0.3097526859772236,0,197,,0.0,0.5025380710659898,0,0,degradation_combo_group5,4,0.0,
always_residual,activation_only_proxy,baseline,197,31.69934312241206,0.9828515863660628,-0.1532921076130105,0.1564605783642131,197,0,0.49746192893401014,1.0,0.49746192893401014,46,34,degradation_combo_group5,4,-0.32247758966341294,
two_way_oracle,activation_only_proxy,oracle,197,32.32799262702438,0.9838007044066027,0.4753573969993066,0.7851100829765304,98,99,1.0,1.0,1.0,0,0,degradation_combo_group5,4,1.0,
ridge_logistic,activation_only_proxy,logistic,197,31.82279761295731,0.9830283791885763,-0.029837617067764454,0.2799150689094591,40,157,0.6,0.24489795918367346,0.5431472081218274,8,6,degradation_combo_group5,4,-0.0627688077562575,0.980489118386658
always_lfv1,activation_plus_strict_output_proxy,baseline,300,32.42341415318364,0.9850379580259323,0.0,0.14849304493636575,0,300,,0.0,0.49,0,0,random_stratified,0,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,300,32.38798337562583,0.984958867430687,-0.035430777557812765,0.11306226737855297,300,0,0.51,1.0,0.51,64,53,random_stratified,0,-0.05824763580979427,
two_way_oracle,activation_plus_strict_output_proxy,oracle,300,33.0316925333313,0.9858817841609319,0.6082783801476647,0.7567714250840303,153,147,1.0,1.0,1.0,0,0,random_stratified,0,1.0,
ridge_logistic,activation_plus_strict_output_proxy,logistic,300,32.51982359063887,0.9851554322242737,0.09640943745523191,0.24490248239159765,74,226,0.6486486486486487,0.3137254901960784,0.5633333333333334,12,9,random_stratified,0,0.15849558459044313,0.9638580853823031
always_lfv1,activation_plus_strict_output_proxy,baseline,300,32.54768417896968,0.9839076377948125,0.0,0.1849676030290456,0,300,,0.0,0.49,0,0,random_stratified,1,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,300,32.54663334236749,0.9840051833788553,-0.0010508366021808632,0.18391676642686475,300,0,0.51,1.0,0.51,65,48,random_stratified,1,-0.0016499442478817644,
two_way_oracle,activation_plus_strict_output_proxy,oracle,300,33.18457636701175,0.9848209047317504,0.6368921880420814,0.821859791071127,153,147,1.0,1.0,1.0,0,0,random_stratified,1,1.0,
ridge_logistic,activation_plus_strict_output_proxy,logistic,300,32.59818192557111,0.9841071798404057,0.050497746601431574,0.23546534963047724,73,227,0.5616438356164384,0.2679738562091503,0.52,16,13,random_stratified,1,0.07928774688958037,0.95115400884342
always_lfv1,activation_plus_strict_output_proxy,baseline,300,32.40869465143019,0.9844014889001846,0.0,0.2601049467771159,0,300,,0.0,0.49,0,0,random_stratified,2,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,300,32.372741106397314,0.9841548754771551,-0.03595354503287437,0.22415140174424153,300,0,0.51,1.0,0.51,63,51,random_stratified,2,-0.06838066030131681,
two_way_oracle,activation_plus_strict_output_proxy,oracle,300,32.93447993742255,0.9849240066607793,0.5257852859923614,0.7858902327694774,153,147,1.0,1.0,1.0,0,0,random_stratified,2,1.0,
ridge_logistic,activation_plus_strict_output_proxy,logistic,300,32.42424157701294,0.9845053058862686,0.015546925582756645,0.27565187235987254,71,229,0.5492957746478874,0.2549019607843137,0.5133333333333333,13,12,random_stratified,2,0.02956896283891541,0.9717531072457491
always_lfv1,activation_plus_strict_output_proxy,baseline,300,32.45845241610133,0.9838229829072952,0.0,0.24174490459312087,0,300,,0.0,0.49,0,0,random_stratified,3,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,300,32.370664318805574,0.9839528248707453,-0.087788097295755,0.15395680729736588,300,0,0.51,1.0,0.51,62,55,random_stratified,3,-0.16130961275575179,
two_way_oracle,activation_plus_strict_output_proxy,oracle,300,33.002673530987266,0.9848424629370371,0.5442211148859432,0.7859660194790641,153,147,1.0,1.0,1.0,0,0,random_stratified,3,1.0,
ridge_logistic,activation_plus_strict_output_proxy,logistic,300,32.55640452722292,0.9840445697307587,0.09795211112158404,0.33969701571470495,63,237,0.6349206349206349,0.26143790849673204,0.5466666666666666,5,14,random_stratified,3,0.17998587052638093,0.9445131976306623
always_lfv1,activation_plus_strict_output_proxy,baseline,300,32.12805880104787,0.9834058014551799,0.0,0.2590696371306295,0,300,,0.0,0.49,0,0,random_stratified,4,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,300,32.090713697414664,0.9837073910236359,-0.03734510363320063,0.2217245334974289,300,0,0.51,1.0,0.51,69,48,random_stratified,4,-0.06360509092536355,
two_way_oracle,activation_plus_strict_output_proxy,oracle,300,32.71519896687237,0.9844519972801209,0.5871401658245042,0.8462098029551339,153,147,1.0,1.0,1.0,0,0,random_stratified,4,1.0,
ridge_logistic,activation_plus_strict_output_proxy,logistic,300,32.20031108064766,0.9836458124717077,0.07225227959978353,0.331321916730413,72,228,0.5833333333333334,0.27450980392156865,0.53,18,6,random_stratified,4,0.12305797457804936,0.9589697758748027
always_lfv1,activation_plus_strict_output_proxy,baseline,194,32.72398095315908,0.9853693649326403,0.0,0.2198776864233745,0,194,,0.0,0.4536082474226804,0,0,airlight_leave_one,0.65<=A<0.75,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,194,32.85884173501074,0.9853769104505322,0.13486078185166564,0.35473846827504013,194,0,0.5463917525773195,1.0,0.5463917525773195,40,23,airlight_leave_one,0.65<=A<0.75,0.1961183392068737,
two_way_oracle,activation_plus_strict_output_proxy,oracle,194,33.41163098322286,0.9861935487727529,0.6876500300637818,0.907527716487156,106,88,1.0,1.0,1.0,0,0,airlight_leave_one,0.65<=A<0.75,1.0,
ridge_logistic,activation_plus_strict_output_proxy,logistic,194,32.9001576378123,0.9854506201965293,0.17617668465321942,0.39605437107659386,50,144,0.64,0.3018867924528302,0.5257731958762887,9,4,airlight_leave_one,0.65<=A<0.75,0.2562010862369605,0.9792975347564385
always_lfv1,activation_plus_strict_output_proxy,baseline,210,32.55321279027625,0.9846461673577627,0.0,0.07687369739468619,0,210,,0.0,0.5380952380952381,0,0,airlight_leave_one,0.75<=A<0.85,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,210,32.506851874944864,0.9844869468893324,-0.04636091533138486,0.03051278206330134,210,0,0.46190476190476193,1.0,0.46190476190476193,49,35,airlight_leave_one,0.75<=A<0.85,-0.09333475029682921,
two_way_oracle,activation_plus_strict_output_proxy,oracle,210,33.04992934208514,0.9853752757821764,0.4967165518088909,0.573590249203577,97,113,1.0,1.0,1.0,0,0,airlight_leave_one,0.75<=A<0.85,1.0,
ridge_logistic,activation_plus_strict_output_proxy,logistic,210,32.609933255589986,0.9845849829060691,0.05672046531373344,0.13359416270841964,45,165,0.6,0.27835051546391754,0.580952380952381,9,6,airlight_leave_one,0.75<=A<0.85,0.1141908098435108,0.9825617803239327
always_lfv1,activation_plus_strict_output_proxy,baseline,175,31.48941879868601,0.9829617415155684,0.0,0.13356019155896867,0,175,,0.0,0.4857142857142857,0,0,airlight_leave_one,0.85<=A<0.95,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,175,31.520560080719005,0.9829386118480138,0.031141282032992733,0.16470147359196138,175,0,0.5142857142857142,1.0,0.5142857142857142,37,30,airlight_leave_one,0.85<=A<0.95,0.05633019354111248,
two_way_oracle,activation_plus_strict_output_proxy,oracle,175,32.04225343452415,0.983566220828465,0.5528346358381376,0.6863948273971061,90,85,1.0,1.0,1.0,0,0,airlight_leave_one,0.85<=A<0.95,1.0,
ridge_logistic,activation_plus_strict_output_proxy,logistic,175,31.524476315445828,0.9830824140139989,0.035057516759816706,0.16861770831878536,34,141,0.5588235294117647,0.2111111111111111,0.5085714285714286,8,3,airlight_leave_one,0.85<=A<0.95,0.06341411063485007,0.9880954936316971
always_lfv1,activation_plus_strict_output_proxy,baseline,295,33.595404552131086,0.9868459776296454,0.0,0.3517347290424155,0,295,,0.0,0.5084745762711864,0,0,airlight_leave_one,A<0.65,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,295,33.36853644612589,0.9868452734866384,-0.2268681060051953,0.12486662303722025,295,0,0.4915254237288136,1.0,0.4915254237288136,65,59,airlight_leave_one,A<0.65,-0.41487962950884033,
two_way_oracle,activation_plus_strict_output_proxy,oracle,295,34.14223329441901,0.9875332793946994,0.546828742287915,0.8985634713303305,145,150,1.0,1.0,1.0,0,0,airlight_leave_one,A<0.65,1.0,
ridge_logistic,activation_plus_strict_output_proxy,logistic,295,33.60371504494605,0.986884383225845,0.00831049281495825,0.3600452218573737,40,255,0.55,0.15172413793103448,0.5220338983050847,7,8,airlight_leave_one,A<0.65,0.015197615217128854,0.9709609876739315
always_lfv1,activation_plus_strict_output_proxy,baseline,126,30.336149654124622,0.9791977471775479,0.0,0.13511515608511754,0,126,,0.0,0.4365079365079365,0,0,airlight_leave_one,A>=0.95,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,126,30.418116484267454,0.979845522888123,0.08196683014283014,0.2170819862279477,126,0,0.5634920634920635,1.0,0.5634920634920635,27,18,airlight_leave_one,A>=0.95,0.13016345670381282,
two_way_oracle,activation_plus_strict_output_proxy,oracle,126,30.965871944992678,0.9809680666242327,0.6297222908680569,0.7648374469531746,71,55,1.0,1.0,1.0,0,0,airlight_leave_one,A>=0.95,1.0,
ridge_logistic,activation_plus_strict_output_proxy,logistic,126,30.338964485359416,0.9792117760294959,0.002814831234796803,0.13792998731991435,21,105,0.5714285714285714,0.16901408450704225,0.4603174603174603,5,3,airlight_leave_one,A>=0.95,0.0044699564802075315,0.9868067385002661
always_lfv1,activation_plus_strict_output_proxy,baseline,188,32.79166596173211,0.987475020454285,0.0,0.13191455297026322,0,188,,0.0,0.48936170212765956,0,0,beta_leave_one,0.8<=beta<1.1,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,188,32.78604082977242,0.9871054507316427,-0.0056251319596862664,0.12628942101057694,188,0,0.5106382978723404,1.0,0.5106382978723404,47,29,beta_leave_one,0.8<=beta<1.1,-0.009405950970095183,
two_way_oracle,activation_plus_strict_output_proxy,oracle,188,33.389705647200444,0.9880901613134019,0.5980396854683311,0.7299542384385941,96,92,1.0,1.0,1.0,0,0,beta_leave_one,0.8<=beta<1.1,1.0,
ridge_logistic,activation_plus_strict_output_proxy,logistic,188,32.81537183747521,0.9875171748881645,0.02370587574309767,0.15562042871336088,29,159,0.6551724137931034,0.19791666666666666,0.5372340425531915,4,5,beta_leave_one,0.8<=beta<1.1,0.039639302071623146,0.9595091558126599
always_lfv1,activation_plus_strict_output_proxy,baseline,199,32.26798471026849,0.9851079720947611,0.0,0.09065307024159061,0,199,,0.0,0.4824120603015075,0,0,beta_leave_one,1.1<=beta<1.4,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,199,32.244656212228854,0.985421401172427,-0.023328498039636297,0.06732457220195431,199,0,0.5175879396984925,1.0,0.5175879396984925,40,38,beta_leave_one,1.1<=beta<1.4,-0.03873623845477236,
two_way_oracle,activation_plus_strict_output_proxy,oracle,199,32.87022434349654,0.9861514208903864,0.6022396332280476,0.6928927034696383,103,96,1.0,1.0,1.0,0,0,beta_leave_one,1.1<=beta<1.4,1.0,
ridge_logistic,activation_plus_strict_output_proxy,logistic,199,32.41547870250482,0.9854484904351546,0.14749399223632706,0.23814706247791767,43,156,0.6744186046511628,0.2815533980582524,0.5577889447236181,6,2,beta_leave_one,1.1<=beta<1.4,0.244909142637705,0.9827793280276156
