index,filename,height,width,psnr,l1,d_pos_vgg,d_pos_freq,d_pos_lowfreq,d_pos_combined,vgg_hazy_d_neg,vgg_hazy_ratio,vgg_hazy_gap,vgg_hazy_margin_0p0,vgg_hazy_margin_0p01,vgg_hazy_margin_0p02,vgg_hazy_margin_0p05,freq_hazy_d_neg,freq_hazy_ratio,freq_hazy_gap,freq_hazy_margin_0p0,freq_hazy_margin_0p01,freq_hazy_margin_0p02,freq_hazy_margin_0p05,lowfreq_hazy_d_neg,lowfreq_hazy_ratio,lowfreq_hazy_gap,lowfreq_hazy_margin_0p0,lowfreq_hazy_margin_0p01,lowfreq_hazy_margin_0p02,lowfreq_hazy_margin_0p05,combined_hazy_d_neg,combined_hazy_ratio,combined_hazy_gap,combined_hazy_margin_0p0,combined_hazy_margin_0p01,combined_hazy_margin_0p02,combined_hazy_margin_0p05,vgg_hazy_lowpass_d_neg,vgg_hazy_lowpass_ratio,vgg_hazy_lowpass_gap,vgg_hazy_lowpass_margin_0p0,vgg_hazy_lowpass_margin_0p01,vgg_hazy_lowpass_margin_0p02,vgg_hazy_lowpass_margin_0p05,freq_hazy_lowpass_d_neg,freq_hazy_lowpass_ratio,freq_hazy_lowpass_gap,freq_hazy_lowpass_margin_0p0,freq_hazy_lowpass_margin_0p01,freq_hazy_lowpass_margin_0p02,freq_hazy_lowpass_margin_0p05,lowfreq_hazy_lowpass_d_neg,lowfreq_hazy_lowpass_ratio,lowfreq_hazy_lowpass_gap,lowfreq_hazy_lowpass_margin_0p0,lowfreq_hazy_lowpass_margin_0p01,lowfreq_hazy_lowpass_margin_0p02,lowfreq_hazy_lowpass_margin_0p05,combined_hazy_lowpass_d_neg,combined_hazy_lowpass_ratio,combined_hazy_lowpass_gap,combined_hazy_lowpass_margin_0p0,combined_hazy_lowpass_margin_0p01,combined_hazy_lowpass_margin_0p02,combined_hazy_lowpass_margin_0p05,vgg_output_lowpass_d_neg,vgg_output_lowpass_ratio,vgg_output_lowpass_gap,vgg_output_lowpass_margin_0p0,vgg_output_lowpass_margin_0p01,vgg_output_lowpass_margin_0p02,vgg_output_lowpass_margin_0p05,freq_output_lowpass_d_neg,freq_output_lowpass_ratio,freq_output_lowpass_gap,freq_output_lowpass_margin_0p0,freq_output_lowpass_margin_0p01,freq_output_lowpass_margin_0p02,freq_output_lowpass_margin_0p05,lowfreq_output_lowpass_d_neg,lowfreq_output_lowpass_ratio,lowfreq_output_lowpass_gap,lowfreq_output_lowpass_margin_0p0,lowfreq_output_lowpass_margin_0p01,lowfreq_output_lowpass_margin_0p02,lowfreq_output_lowpass_margin_0p05,combined_output_lowpass_d_neg,combined_output_lowpass_ratio,combined_output_lowpass_gap,combined_output_lowpass_margin_0p0,combined_output_lowpass_margin_0p01,combined_output_lowpass_margin_0p02,combined_output_lowpass_margin_0p05,vgg_under_dehazed_mix_d_neg,vgg_under_dehazed_mix_ratio,vgg_under_dehazed_mix_gap,vgg_under_dehazed_mix_margin_0p0,vgg_under_dehazed_mix_margin_0p01,vgg_under_dehazed_mix_margin_0p02,vgg_under_dehazed_mix_margin_0p05,freq_under_dehazed_mix_d_neg,freq_under_dehazed_mix_ratio,freq_under_dehazed_mix_gap,freq_under_dehazed_mix_margin_0p0,freq_under_dehazed_mix_margin_0p01,freq_under_dehazed_mix_margin_0p02,freq_under_dehazed_mix_margin_0p05,lowfreq_under_dehazed_mix_d_neg,lowfreq_under_dehazed_mix_ratio,lowfreq_under_dehazed_mix_gap,lowfreq_under_dehazed_mix_margin_0p0,lowfreq_under_dehazed_mix_margin_0p01,lowfreq_under_dehazed_mix_margin_0p02,lowfreq_under_dehazed_mix_margin_0p05,combined_under_dehazed_mix_d_neg,combined_under_dehazed_mix_ratio,combined_under_dehazed_mix_gap,combined_under_dehazed_mix_margin_0p0,combined_under_dehazed_mix_margin_0p01,combined_under_dehazed_mix_margin_0p02,combined_under_dehazed_mix_margin_0p05
1,1000_0.74_1.6.png,256,256,40.28530786492488,0.007017951458692551,0.028729069977998734,0.002096904907375574,0.006193104200065136,0.029558070888742804,0.20423078536987305,0.14066962783927286,0.1755017153918743,0.0,0.0,0.0,0.0,0.012174948118627071,0.17223097500166473,0.010078043211251497,0.0,0.0,0.009921956788748503,0.039921956788748506,0.17466430366039276,0.03545718109371014,0.16847119946032763,0.0,0.0,0.0,0.0,0.22291471054777504,0.13259811113464767,0.19335663965903224,0.0,0.0,0.0,0.0,0.6440029740333557,0.04461015040345019,0.615273904055357,0.0,0.0,0.0,0.0,0.02725161239504814,0.07694605763202561,0.025154707487672567,0.0,0.0,0.0,0.024845292512327435,0.17532238364219666,0.03532409107249707,0.16912927944213152,0.0,0.0,0.0,0.0,0.6642603736370802,0.04449771748677986,0.6347023027483374,0.0,0.0,0.0,0.0,0.6321398019790649,0.04544733527865537,0.6034107320010662,0.0,0.0,0.0,0.0,0.023776525631546974,0.08819219670477885,0.0216796207241714,0.0,0.0,0.0,0.028320379275828603,0.012163707986474037,0.5091456581739088,0.005970603786408901,0.0,0.004029396213591101,0.0140293962135911,0.0440293962135911,0.6357338253408671,0.04649441204099887,0.6061757544521242,0.0,0.0,0.0,0.0,0.09402352571487427,0.3055518999532143,0.06529445573687553,0.0,0.0,0.0,0.0,0.00618806341663003,0.3388623188826887,0.004091158509254456,0.0,0.005908841490745545,0.015908841490745545,0.04590884149074555,0.08733218908309937,0.07091432787776478,0.08113908488303423,0.0,0.0,0.0,0.0,0.10337555096484721,0.28592900113784153,0.0738174800761044,0.0,0.0,0.0,0.0
2,1001_0.89_1.66.png,256,256,38.72907788751974,0.008350674994289875,0.03363528847694397,0.002019682666286826,0.007817728444933891,0.03461902958806604,0.21689841151237488,0.15507392005167245,0.1832631230354309,0.0,0.0,0.0,0.0,0.008706817403435707,0.23196539597073682,0.006687134737148881,0.0,0.0033128652628511192,0.01331286526285112,0.04331286526285112,0.16459910571575165,0.047495567706660274,0.15678137727081776,0.0,0.0,0.0,0.0,0.23422900382429362,0.14779992035502243,0.1996099742362276,0.0,0.0,0.0,0.0,0.6006900668144226,0.055994413384217206,0.5670547783374786,0.0,0.0,0.0,0.0,0.020331671461462975,0.09933672579491115,0.01831198879517615,0.0,0.0,0.001688011204823852,0.031688011204823854,0.16459910571575165,0.047495567706660274,0.15678137727081776,0.0,0.0,0.0,0.0,0.6191831445321441,0.05591080657584143,0.584564114944078,0.0,0.0,0.0,0.0,0.5800386667251587,0.05798800981142412,0.5464033782482147,0.0,0.0,0.0,0.0,0.019017543643712997,0.1062009711724679,0.01699786097742617,0.0,0.0,0.003002139022573829,0.03300213902257383,0.008943192660808563,0.8741531128656189,0.001125464215874672,0.0,0.00887453578412533,0.01887453578412533,0.04887453578412533,0.5828347403556109,0.05939767587115143,0.5482157107675448,0.0,0.0,0.0,0.0,0.09338715672492981,0.36017034948727056,0.05975186824798584,0.0,0.0,0.0,0.0,0.004395963158458471,0.4594392625898255,0.002376280492171645,0.0,0.007623719507828355,0.017623719507828355,0.04762371950782836,0.08229956030845642,0.09499112104271347,0.07448183186352253,0.0,0.0,0.0,0.0,0.1020567090716213,0.33921362457057946,0.06743767948355525,0.0,0.0,0.0,0.0
3,1002_0.73_1.47.png,256,256,39.34115087492832,0.007789978291839361,0.027904417365789413,0.002065276959910989,0.007297420408576727,0.028840687102638186,0.16965973377227783,0.16447282511073177,0.14175531640648842,0.0,0.0,0.0,0.0,0.007324307691305876,0.2819753384485926,0.005259030731394887,0.0,0.004740969268605113,0.014740969268605113,0.044740969268605116,0.12553046643733978,0.058132659220960836,0.11823304602876306,0.0,0.0,0.0,0.0,0.1829452111851424,0.15764657265057022,0.15410452408250422,0.0,0.0,0.0,0.0,0.5982801914215088,0.046641050964896964,0.5703757740557194,0.0,0.0,0.0,0.0,0.020293984562158585,0.10176788771600588,0.018228707602247596,0.0,0.0,0.0017712923977524046,0.03177129239775241,0.125538170337677,0.058129091794606784,0.11824074992910028,0.0,0.0,0.0,0.0,0.6128634069114923,0.047058914444559286,0.5840227198088541,0.0,0.0,0.0,0.0,0.5815098881721497,0.04798614340615852,0.5536054708063602,0.0,0.0,0.0,0.0,0.01913507841527462,0.10793140408289817,0.01706980145536363,0.0,0.0,0.002930198544636369,0.03293019854463637,0.008996879681944847,0.8111048002757384,0.0016994592733681202,0.0,0.008300540726631882,0.01830054072663188,0.04830054072663188,0.5843230839818716,0.04935743153005168,0.5554823968792334,0.0,0.0,0.0,0.0,0.07536552846431732,0.37025433552765075,0.04746111109852791,0.0,0.0,0.0,0.0025388889014720945,0.003691187361255288,0.5595140974008058,0.0016259104013442993,0.0,0.008374089598655701,0.0183740895986557,0.0483740895986557,0.06276525557041168,0.11626526777601688,0.055467835161834955,0.0,0.0,0.0,0.0,0.08201117275748401,0.35166773765381776,0.05317048565484583,0.0,0.0,0.0,0.0
4,1003_0.9_1.06.png,256,256,39.826921441948144,0.008255263790488243,0.02670241892337799,0.0018415211234241724,0.007966112345457077,0.027683182270266116,0.14693379402160645,0.18173094408861443,0.12023137509822845,0.0,0.0,0.0,0.0,0.0066021038219332695,0.27892901774979206,0.004760582698509097,0.0,0.005239417301490903,0.015239417301490903,0.045239417301490906,0.1214425191283226,0.06559573818690537,0.11347640678286552,0.0,0.0,0.0,0.0,0.15973825631663202,0.1733033850223009,0.1320550740463659,0.0,0.0,0.0,0.0,0.5964500904083252,0.044768906745254494,0.5697476714849472,0.0,0.0,0.0,0.0,0.020265797153115273,0.09086838286335377,0.0184242760296911,0.0,0.0,0.0015757239703089003,0.0315757239703089,0.1214425191283226,0.06559573818690537,0.11347640678286552,0.0,0.0,0.0,0.0,0.610620922036469,0.04533611741402398,0.5829377397662029,0.0,0.0,0.0,0.0,0.5836786031723022,0.04574849638270954,0.5569761842489243,0.0,0.0,0.0,0.0,0.019294697791337967,0.09544177311930539,0.017453176667913795,0.0,0.0,0.002546823332086206,0.03254682333208621,0.009060639888048172,0.8791987819731463,0.001094527542591095,0.0,0.008905472457408907,0.018905472457408905,0.04890547245740891,0.5865141369402408,0.04719951328486322,0.5588309546699747,0.0,0.0,0.0,0.0,0.06628768891096115,0.40282615571322167,0.03958526998758316,0.0,0.0,0.0,0.010414730012416842,0.003330363193526864,0.5529473774901491,0.0014888420701026917,0.0,0.008511157929897309,0.01851115792989731,0.04851115792989731,0.06072127819061279,0.13119142532764314,0.052755165845155716,0.0,0.0,0.0,0.0,0.07269285304937512,0.3808239366148351,0.045009670779109,0.0,0.0,0.0,0.004990329220891002
5,1004_0.91_1.17.png,256,256,39.636394061362225,0.008133472874760628,0.02787739783525467,0.0018752290634438396,0.00780399888753891,0.028845320630352944,0.16196618974208832,0.17211861412841736,0.13408879190683365,0.0,0.0,0.0,0.0,0.00709892250597477,0.2641564857625517,0.00522369344253093,0.0,0.00477630655746907,0.01477630655746907,0.04477630655746907,0.1314527988433838,0.05936730417709668,0.12364879995584488,0.0,0.0,0.0,0.0,0.17582136187702418,0.16406037742970409,0.14697604124667124,0.0,0.0,0.0,0.0,0.5972918272018433,0.046672993165038076,0.5694144293665886,0.0,0.0,0.0,0.0,0.020311206579208374,0.09232480270844151,0.018435977515764534,0.0,0.0,0.001564022484235466,0.03156402248423547,0.1314527988433838,0.05936730417709668,0.12364879995584488,0.0,0.0,0.0,0.0,0.6124682277441025,0.04709684331811,0.5836229071137495,0.0,0.0,0.0,0.0,0.5826103091239929,0.04784913160681885,0.5547329112887383,0.0,0.0,0.0,0.0,0.01923387497663498,0.09749611509696757,0.01735864591319114,0.0,0.0,0.0026413540868088607,0.03264135408680886,0.009054522961378098,0.8618886165445184,0.0012505240738391876,0.0,0.008749475926160814,0.018749475926160813,0.048749475926160815,0.5854391489177942,0.049271252513539705,0.5565938282874413,0.0,0.0,0.0,0.0,0.07226249575614929,0.38577956221622445,0.04438509792089462,0.0,0.0,0.0,0.00561490207910538,0.0035800409968942404,0.5237995394676319,0.0017048119334504008,0.0,0.0082951880665496,0.0182951880665496,0.0482951880665496,0.06572642177343369,0.11873455894335117,0.057922422885894775,0.0,0.0,0.0,0.0,0.07919314203318208,0.36424008755538234,0.05034782140282913,0.0,0.0,0.0,0.0
6,1005_0.74_1.81.png,256,256,34.32027325348206,0.014781435951590538,0.07502558827400208,0.004904561210423708,0.012207346968352795,0.07673677909187973,0.4774543344974518,0.15713667524163139,0.4024287462234497,0.0,0.0,0.0,0.0,0.04944249615073204,0.09919726147116212,0.04453793494030833,0.0,0.0,0.0,0.00546206505969167,0.31228041648864746,0.03909097699658924,0.30007306952029467,0.0,0.0,0.0,0.0,0.5136266257613897,0.14940186849563725,0.43688984666951003,0.0,0.0,0.0,0.0,0.7829867005348206,0.09581974670139126,0.7079611122608185,0.0,0.0,0.0,0.0,0.07092910259962082,0.0691473646104791,0.06602454138919711,0.0,0.0,0.0,0.0,0.3140260875225067,0.038873670260726904,0.3018187405541539,0.0,0.0,0.0,0.0,0.8214822195470333,0.09341258560662051,0.7447454404551536,0.0,0.0,0.0,0.0,0.7826417088508606,0.0958619844392666,0.7076161205768585,0.0,0.0,0.0,0.0,0.06535240262746811,0.07504789820662695,0.0604478414170444,0.0,0.0,0.0,0.0,0.02548913285136223,0.4789234004273467,0.013281785883009434,0.0,0.0,0.00671821411699057,0.03671821411699057,0.7917258623987435,0.09692341979350164,0.7149890833068638,0.0,0.0,0.0,0.0,0.21760091185569763,0.34478525014593187,0.14257532358169556,0.0,0.0,0.0,0.0,0.024583211168646812,0.1995084849449646,0.019678649958223104,0.0,0.0,0.00032135004177689594,0.0303213500417769,0.15614020824432373,0.07818195148959693,0.14393286127597094,0.0,0.0,0.0,0.0,0.23567325379699466,0.32560663800192297,0.15893647470511493,0.0,0.0,0.0,0.0
7,1006_0.89_1.55.png,256,256,34.13366723881426,0.0146702965721488,0.07197935879230499,0.004655022639781237,0.012182675302028656,0.07366312858648598,0.44523072242736816,0.1616675434776893,0.37325136363506317,0.0,0.0,0.0,0.0,0.04644385352730751,0.10022901382965764,0.041788830887526274,0.0,0.0,0.0,0.008211169112473729,0.3757820725440979,0.03241952149381423,0.36359939724206924,0.0,0.0,0.0,0.0,0.4874533150345087,0.15111832211067813,0.41379018644802273,0.0,0.0,0.0,0.0,0.7878172397613525,0.09136555313317796,0.7158378809690475,0.0,0.0,0.0,0.0,0.07088436931371689,0.06567064118850852,0.06622934667393565,0.0,0.0,0.0,0.0,0.3766345977783203,0.03234613880517092,0.36445192247629166,0.0,0.0,0.0,0.0,0.8325691364705563,0.08847688975595622,0.7589060078840704,0.0,0.0,0.0,0.0,0.7859717607498169,0.09158008146226002,0.7139924019575119,0.0,0.0,0.0,0.0,0.06621228158473969,0.07030450885125544,0.06155725894495845,0.0,0.0,0.0,0.0,0.025724466890096664,0.47358301411053016,0.013541791588068008,0.0,0.0,0.0064582084119319955,0.036458208411931994,0.7951654355973006,0.09263874454598917,0.7215023070108146,0.0,0.0,0.0,0.0,0.20513640344142914,0.3508853332509718,0.13315704464912415,0.0,0.0,0.0,0.0,0.023153522983193398,0.20105020875907825,0.01849850034341216,0.0,0.0,0.0015014996565878395,0.03150149965658784,0.18789099156856537,0.0648390566888481,0.1757083162665367,0.0,0.0,0.0,0.0,0.226240854896605,0.3255960350936202,0.152577726310119,0.0,0.0,0.0,0.0
8,1007_0.68_1.25.png,256,256,37.14538940020343,0.010461926460266113,0.052786458283662796,0.003868957981467247,0.008252270519733429,0.053998581133782864,0.37956660985946655,0.139070338438103,0.32678015157580376,0.0,0.0,0.0,0.0,0.04119497165083885,0.093918186789348,0.037326013669371605,0.0,0.0,0.0,0.012673986330628398,0.22724387049674988,0.03631459954694558,0.21899159997701645,0.0,0.0,0.0,0.0,0.4064104940742254,0.13286709027560162,0.35241191294044255,0.0,0.0,0.0,0.0,0.7899422645568848,0.06682318440707982,0.737155806273222,0.0,0.0,0.0,0.0,0.07160216569900513,0.05403408407212694,0.06773320771753788,0.0,0.0,0.0,0.0,0.2308264970779419,0.035750965624354966,0.22257422655820847,0.0,0.0,0.0,0.0,0.8201851308345794,0.06583706342062794,0.7661865497007966,0.0,0.0,0.0,0.0,0.7902180552482605,0.06679986272786491,0.7374315969645977,0.0,0.0,0.0,0.0,0.06663506478071213,0.05806188398826766,0.06276610679924488,0.0,0.0,0.0,0.0,0.026007462292909622,0.3173038281764596,0.017755191773176193,0.0,0.0,0.002244808226823807,0.03224480822682381,0.7994823079556227,0.06754193297465796,0.7454837268218398,0.0,0.0,0.0,0.0,0.17982864379882812,0.2935375267987842,0.12704218551516533,0.0,0.0,0.0,0.0,0.02041018381714821,0.18956008042494094,0.01654122583568096,0.0,0.0,0.003458774164319039,0.03345877416431904,0.11362193524837494,0.07262919589780088,0.10536966472864151,0.0,0.0,0.0,0.0,0.19323185570538046,0.2794496701497164,0.1392332745715976,0.0,0.0,0.0,0.0
9,1008_0.52_1.98.png,256,256,32.35305060532489,0.01890438422560692,0.0819937214255333,0.00588262639939785,0.01606147550046444,0.08418813161551952,0.4976750612258911,0.16475352326481496,0.4156813398003578,0.0,0.0,0.0,0.0,0.0516536720097065,0.11388590649341157,0.04577104561030865,0.0,0.0,0.0,0.004228954389691356,0.19333313405513763,0.08307667875035327,0.1772716585546732,0.0,0.0,0.0,0.0,0.5221737418323755,0.16122628017990645,0.437985610216856,0.0,0.0,0.0,0.0,0.783216118812561,0.1046884996480403,0.7012223973870277,0.0,0.0,0.0,0.0,0.07216300815343857,0.08151857488678975,0.06628038175404072,0.0,0.0,0.0,0.0,0.1965118646621704,0.08173284962079883,0.18045038916170597,0.0,0.0,0.0,0.0,0.8100836060941219,0.10392523678165326,0.7258954744786024,0.0,0.0,0.0,0.0,0.7850267291069031,0.10444704280877697,0.7030330076813698,0.0,0.0,0.0,0.0,0.06531725823879242,0.09006234580864045,0.05943463183939457,0.0,0.0,0.0,0.0,0.025546163320541382,0.6287233433725118,0.009484687820076942,0.0,0.0005153121799230595,0.010515312179923061,0.04051531217992306,0.7941130712628365,0.10601529379372461,0.709924939647317,0.0,0.0,0.0,0.0,0.22450950741767883,0.3652126750287904,0.14251578599214554,0.0,0.0,0.0,0.0,0.025454360991716385,0.23110476394455917,0.019571734592318535,0.0,0.0,0.00042826540768146557,0.030428265407681468,0.09666653722524643,0.16615340013168134,0.08060506172478199,0.0,0.0,0.0,0.0,0.2367215972393751,0.3556419399027977,0.15253346562385559,0.0,0.0,0.0,0.0
10,1009_0.84_0.56.png,256,256,38.33972880046992,0.009407027624547482,0.029968570917844772,0.0036133124958723783,0.007588037755340338,0.031088705942966047,0.12785184383392334,0.23440075383477246,0.09788327291607857,0.0,0.0,0.0,0.0,0.021922238171100616,0.16482399376518736,0.018308925675228238,0.0,0.0,0.0016910743247717623,0.031691074324771765,0.15896178781986237,0.047734976953011085,0.15137375006452203,0.0,0.0,0.0,0.0,0.14594024643301964,0.21302351183159965,0.1148515404900536,0.0,0.0,0.0,0.0,0.7200568914413452,0.04161972596590127,0.6900883205235004,0.0,0.0,0.0,0.0,0.10010381042957306,0.036095650299525626,0.09649049793370068,0.0,0.0,0.0,0.0,0.15965193510055542,0.047528627042790345,0.15206389734521508,0.0,0.0,0.0,0.0,0.746032465994358,0.04167205442568583,0.7149437600513919,0.0,0.0,0.0,0.0,0.7176438570022583,0.041759669796983666,0.6876752860844135,0.0,0.0,0.0,0.0,0.09903083741664886,0.03648673711404509,0.09541752492077649,0.0,0.0,0.0,0.0,0.02072506584227085,0.36612834679542067,0.013137028086930513,0.0,0.0,0.006862971913069487,0.03686297191306949,0.7296194473281503,0.04260948036776893,0.6985307413851842,0.0,0.0,0.0,0.0,0.06440991908311844,0.46527874420062676,0.034441348165273666,0.0,0.0,0.0,0.015558651834726336,0.010994312353432178,0.3286525881010196,0.0073809998575598,0.0,0.0026190001424402,0.0126190001424402,0.0426190001424402,0.07948088645935059,0.09546995684958254,0.07189284870401025,0.0,0.0,0.0,0.0,0.07345743896439672,0.42322060432610575,0.04236873302143067,0.0,0.0,0.0,0.007631266978569334
