loss,l1,res_lf,dir,preserve,bound,color,residual_cosine,pred_lf_norm,target_lf_norm,residual_norm_ratio,gate_lf_mean,gate_hf_mean,c_lf_norm,step
0.02683512680232525,0.011129355058073997,0.009751404635608196,0.7310076951980591,0.0,1.2550563951663207e-05,0.005517709068953991,0.26899227499961853,0.005806821398437023,5.659955024719238,0.0010259483242407441,0.01798621006309986,0.006692850962281227,0.0038462162483483553,1
0.02808672934770584,0.01095824595540762,0.009509909898042679,0.8033790588378906,0.0,0.0010492303408682346,0.00497090071439743,0.19662097096443176,0.5870159268379211,5.659955024719238,0.10371388494968414,0.04340997710824013,0.014293109998106956,0.47896814346313477,200
0.02822338417172432,0.010946832597255707,0.009525260888040066,0.8106985092163086,0.0,0.0009541973704472184,0.00502572488039732,0.1893014758825302,0.5407856702804565,5.659955024719238,0.0955459326505661,0.04191126301884651,0.013576983474195004,0.4369974434375763,400
0.027988960966467857,0.010934880003333092,0.00950927846133709,0.7996330261230469,0.0,0.0009877183474600315,0.005030840635299683,0.2003670036792755,0.5858360528945923,5.659955024719238,0.10350542515516281,0.04093649983406067,0.012383375316858292,0.46468955278396606,600
0.026830587536096573,0.010889927856624126,0.009463487192988396,0.7441930174827576,0.0,0.001282088691368699,0.004881491418927908,0.25580698251724243,0.7011768221855164,5.659955024719238,0.12388381361961365,0.06652510911226273,0.015836745500564575,0.5236923694610596,800
0.027757467702031136,0.010970364324748516,0.009566523134708405,0.709374725818634,0.030671056360006332,0.0004628756723832339,0.005238679703325033,0.29062527418136597,0.3294169306755066,5.659955024719238,0.05820133537054062,0.03362230584025383,0.007579446770250797,0.27689075469970703,1000
0.025531847029924393,0.010976321995258331,0.009570561349391937,0.6733255386352539,0.00045724789379164577,0.0003940747701562941,0.005257713608443737,0.3266744613647461,0.2948418855667114,5.659955024719238,0.052092619240283966,0.0004707561747636646,0.007996322587132454,0.007052883971482515,1200
0.02525258995592594,0.010980973951518536,0.009579511359333992,0.659633457660675,0.0002361585502512753,0.00037309463368728757,0.005272886715829372,0.34036654233932495,0.299362450838089,5.659955024719238,0.052891314029693604,0.00024094333639368415,0.011901602149009705,0.004085295367985964,1400
0.02581622079014778,0.01100679486989975,0.009598790667951107,0.6868548393249512,8.100488048512489e-05,0.0003229875292163342,0.005258586257696152,0.31314516067504883,0.3022686839103699,5.659955024719238,0.0534047856926918,8.293597784359008e-05,0.01076193805783987,0.0015623345971107483,1600
0.024414367973804474,0.011033165268599987,0.009639712981879711,0.6152607202529907,4.981973324902356e-05,0.00019206473371014,0.005380367394536734,0.3847392797470093,0.17134055495262146,5.659955024719238,0.03027242422103882,5.0894683226943016e-05,0.01248122751712799,0.001035038148984313,1800
0.02333810366690159,0.011069176718592644,0.009684735909104347,0.55942702293396,3.87741019949317e-05,0.00011514895595610142,0.005441141780465841,0.44057297706604004,0.09937471896409988,5.659955024719238,0.01755751110613346,3.958550951210782e-05,0.01071740873157978,0.0008379528298974037,2000
