loss,l1,res_lf,dir,preserve,bound,color,residual_cosine,pred_lf_norm,target_lf_norm,residual_norm_ratio,gate_lf_mean,gate_hf_mean,c_lf_norm,step
0.02683512680232525,0.011129355058073997,0.009751404635608196,0.7310076951980591,0.0,1.2550563951663207e-05,0.005517709068953991,0.26899227499961853,0.005806821398437023,5.659955024719238,0.0010259483242407441,0.01798621006309986,0.006692850962281227,0.0038462162483483553,1
0.028037773445248604,0.010957710444927216,0.00951100792735815,0.8009470105171204,0.0,0.0010593176120892167,0.0049713677726686,0.19905300438404083,0.5908746719360352,5.659955024719238,0.10439565032720566,0.04314013570547104,0.014279050752520561,0.4777297079563141,200
0.028182417154312134,0.01094856671988964,0.009522687643766403,0.8085451126098633,0.0,0.0010608092416077852,0.005003566853702068,0.19145485758781433,0.5920066237449646,5.659955024719238,0.10459563881158829,0.04023623466491699,0.012873822823166847,0.4628835916519165,400
0.028143424540758133,0.010945482179522514,0.009520798921585083,0.8067859411239624,0.0,0.0008842984098009765,0.005065011791884899,0.1932140588760376,0.5199364423751831,5.659955024719238,0.09186229109764099,0.0258052796125412,0.008428055793046951,0.43067920207977295,600
0.027357127517461777,0.010958602651953697,0.009555178694427013,0.7666633129119873,0.0,0.0006652685115113854,0.0051542893052101135,0.2333366572856903,0.4084206819534302,5.659955024719238,0.07215970754623413,0.016648072749376297,0.006257989443838596,0.3244633376598358,800
0.026382140815258026,0.010935597121715546,0.00951878447085619,0.7153843641281128,0.015576032921671867,0.0007170249009504914,0.005096408538520336,0.2846156060695648,0.49190273880958557,5.659955024719238,0.08690930157899857,0.01645340770483017,0.0059479111805558205,0.3814253807067871,1000
0.025113990530371666,0.010966840200126171,0.009559299796819687,0.6532250642776489,0.00353420153260231,0.00042474534711800516,0.005240048281848431,0.3467749357223511,0.3345438838005066,5.659955024719238,0.059107162058353424,0.0037161686923354864,0.007508048787713051,0.06922762095928192,1200
0.024775465950369835,0.01094045490026474,0.009526560083031654,0.6380442976951599,0.0024932611268013716,0.0005989718483760953,0.005150544457137585,0.3619557023048401,0.4722859561443329,5.659955024719238,0.08344341069459915,0.002563670976087451,0.0096760094165802,0.057053908705711365,1400
0.024922313168644905,0.010979647748172283,0.009573172777891159,0.6435339450836182,0.0011805735994130373,0.0003744373971130699,0.005251184105873108,0.35646605491638184,0.3311285972595215,5.659955024719238,0.05850375071167946,0.001220553764142096,0.006804893724620342,0.02977515570819378,1600
0.024185145273804665,0.010936187580227852,0.009528388269245625,0.6088554859161377,0.0019099952187389135,0.0005161107983440161,0.005214939825236797,0.3911445140838623,0.4096275866031647,5.659955024719238,0.07237294316291809,0.0019487589597702026,0.015486292541027069,0.04879838973283768,1800
0.02370722033083439,0.010963628999888897,0.009556012228131294,0.5836677551269531,0.0011140367714688182,0.0003693564794957638,0.005268657114356756,0.41633227467536926,0.31263989210128784,5.659955024719238,0.055237170308828354,0.0011395912151783705,0.011368220672011375,0.04049849882721901,2000
