filename,baseline_psnr,baseline_ssim,lf_psnr,lf_ssim,delta_psnr,delta_ssim
1000_0.73_1.8.png,29.276544649578057,0.9898760318756104,28.7030222516761,0.9892829060554504,-0.5735223979019572,-0.0005931258201599121
147_0.87_1.14.png,21.662879101728343,0.9508435130119324,21.865434622263113,0.9519566297531128,0.20255552053476933,0.00111311674118042
195_0.61_1.47.png,26.80599894460704,0.985252857208252,28.96898891391533,0.9876977205276489,2.1629899693082884,0.0024448633193969727
241_0.85_0.72.png,28.412608281094066,0.9847348928451538,29.524076173471386,0.9900428652763367,1.1114678923773198,0.005307972431182861
28_0.81_1.96.png,30.76222439383737,0.9837497472763062,30.620114772984948,0.9839679002761841,-0.1421096208524233,0.0002181529998779297
336_0.94_1.46.png,25.024634397188766,0.972851574420929,25.04349733005856,0.9752268195152283,0.018862932869794236,0.0023752450942993164
384_0.97_0.82.png,34.89451136721047,0.9941835999488831,31.656523514974374,0.9925374984741211,-3.2379878522360954,-0.0016461014747619629
431_0.86_1.86.png,23.447172999776058,0.9778646230697632,23.02155682510799,0.9765890836715698,-0.4256161746680682,-0.0012755393981933594
479_0.79_0.62.png,30.913113915356305,0.9872231483459473,30.40363784541797,0.9844682216644287,-0.5094760699383372,-0.0027549266815185547
526_0.73_0.69.png,41.23033683837414,0.9960864782333374,41.532688224073844,0.9957898855209351,0.3023513856997013,-0.00029659271240234375
573_0.91_1.54.png,30.260982965678235,0.9783927798271179,30.15062878209946,0.9792208075523376,-0.11035418357877447,0.0008280277252197266
620_0.56_0.87.png,39.93914894565761,0.9948204159736633,40.71924775205562,0.9939073324203491,0.7800988063980157,-0.000913083553314209
668_0.69_1.25.png,37.52725023247378,0.9932368397712708,37.53123601827329,0.9931482076644897,0.003985785799507369,-8.863210678100586e-05
715_0.63_1.36.png,40.12455150955639,0.9965767860412598,38.172838848277465,0.9958339929580688,-1.9517126612789255,-0.000742793083190918
763_0.82_1.68.png,35.69475351330803,0.9829040765762329,34.623523152078086,0.982764482498169,-1.0712303612299436,-0.00013959407806396484
80_0.74_1.76.png,19.3311804384263,0.9422178268432617,20.276857664263545,0.9299402236938477,0.9456772258372439,-0.012277603149414062
858_0.8_1.72.png,34.09393998791421,0.9826200604438782,34.66889662259332,0.9817622900009155,0.5749566346791113,-0.0008577704429626465
904_0.82_1.3.png,32.41901765592738,0.9945583939552307,31.708307598844982,0.9938966631889343,-0.7107100570823945,-0.0006617307662963867
952_0.97_1.33.png,33.21063394943801,0.990393877029419,32.15903395891197,0.9892669320106506,-1.051599990526043,-0.0011269450187683105
9_0.85_1.67.png,35.71463653320213,0.9909101128578186,33.81031022305045,0.9902745485305786,-1.9043263101516814,-0.0006355643272399902
