index,filename,image_id,airlight,beta,height,width,input_psnr,input_ssim,baseline_psnr,baseline_ssim,lfv1_psnr,lfv1_ssim,residual_psnr,residual_ssim,lfv1_delta_baseline_psnr,lfv1_delta_baseline_ssim,residual_delta_baseline_psnr,residual_delta_baseline_ssim,residual_delta_lfv1_psnr,residual_delta_lfv1_ssim,baseline_np_psnr,baseline_mae,baseline_rmse,baseline_delta_e_mean,baseline_delta_e_p95,baseline_luma_mean,baseline_luma_bias,baseline_luma_abs_bias,baseline_luma_std,baseline_luma_std_delta,baseline_saturation_mean,baseline_saturation_bias,baseline_saturation_abs_bias,baseline_dark_channel_mean,baseline_dark_channel_abs_bias,baseline_edge_mean,baseline_edge_error,baseline_lap_var,baseline_lap_var_ratio_gt,baseline_highfreq_abs_mean,baseline_highfreq_abs_error,lfv1_np_psnr,lfv1_mae,lfv1_rmse,lfv1_delta_e_mean,lfv1_delta_e_p95,lfv1_luma_mean,lfv1_luma_bias,lfv1_luma_abs_bias,lfv1_luma_std,lfv1_luma_std_delta,lfv1_saturation_mean,lfv1_saturation_bias,lfv1_saturation_abs_bias,lfv1_dark_channel_mean,lfv1_dark_channel_abs_bias,lfv1_edge_mean,lfv1_edge_error,lfv1_lap_var,lfv1_lap_var_ratio_gt,lfv1_highfreq_abs_mean,lfv1_highfreq_abs_error,residual_np_psnr,residual_mae,residual_rmse,residual_delta_e_mean,residual_delta_e_p95,residual_luma_mean,residual_luma_bias,residual_luma_abs_bias,residual_luma_std,residual_luma_std_delta,residual_saturation_mean,residual_saturation_bias,residual_saturation_abs_bias,residual_dark_channel_mean,residual_dark_channel_abs_bias,residual_edge_mean,residual_edge_error,residual_lap_var,residual_lap_var_ratio_gt,residual_highfreq_abs_mean,residual_highfreq_abs_error,lfv1_from_baseline_residual_cosine,lfv1_from_baseline_luma_residual_cosine,lfv1_from_baseline_residual_norm_ratio,lfv1_from_baseline_residual_error_ratio,lfv1_from_baseline_lf_mse_delta,rescalib_from_baseline_residual_cosine,rescalib_from_baseline_luma_residual_cosine,rescalib_from_baseline_residual_norm_ratio,rescalib_from_baseline_residual_error_ratio,rescalib_from_baseline_lf_mse_delta,rescalib_from_lfv1_residual_cosine,rescalib_from_lfv1_luma_residual_cosine,rescalib_from_lfv1_residual_norm_ratio,rescalib_from_lfv1_residual_error_ratio,rescalib_from_lfv1_lf_mse_delta,residual_color_regression_vs_lfv1,residual_luma_abs_bias_regression_vs_lfv1,residual_dark_channel_abs_bias_regression_vs_lfv1,residual_edge_error_regression_vs_lfv1,airlight_bin,beta_bin,baseline_strength_bin,lfv1_relation,residual_relation,residual_vs_lfv1_relation,winner_by_psnr,pattern
1,1000_0.73_1.8.png,1000,0.73,1.8,480,640,21.34797847782968,0.9399944543838501,29.276544649578057,0.9898760318756104,28.7030222516761,0.9892829060554504,29.904107162371222,0.9895455241203308,-0.5735223979019572,-0.0005931258201599121,0.6275625127931654,-0.000330507755279541,1.2010849106951227,0.0002626180648803711,29.27654379356799,0.02703504078090191,0.034369468688964844,3.0982537269592285,6.79706335067749,0.5299660563468933,-0.008494317531585693,0.008494317531585693,0.24553778767585754,0.000857919454574585,0.26909971237182617,0.012198001146316528,0.012198001146316528,0.34842735528945923,0.014197885990142822,0.15946999192237854,0.014125673100352287,0.0774981677532196,1.0578482151031494,0.027308229357004166,0.0008215922862291336,28.7030226267326,0.029039008542895317,0.03671545162796974,3.2674522399902344,7.534543037414551,0.5368371605873108,-0.0016232132911682129,0.0016232132911682129,0.24577882885932922,0.0010989606380462646,0.2658849060535431,0.008983194828033447,0.008983194828033447,0.35615265369415283,0.006472587585449219,0.15903259813785553,0.014010663144290447,0.07778755575418472,1.061798334121704,0.027224257588386536,0.0007376205176115036,29.904106173282802,0.025370154529809952,0.03197383135557175,3.0426793098449707,6.604574203491211,0.5279969573020935,-0.010463416576385498,0.010463416576385498,0.24679338932037354,0.002113521099090576,0.27329957485198975,0.016397863626480103,0.016397863626480103,0.3448750078678131,0.01775023341178894,0.16175666451454163,0.015120523981750011,0.07947841286659241,1.0848785638809204,0.02767857164144516,0.0011919345706701279,-0.004324908833950758,-0.019664568826556206,0.377339014294711,1.0703497606017174,0.00016162334941327572,0.41675594449043274,0.4051564931869507,0.2617645481790945,0.9221370632033296,-0.00016607833094894886,0.5187870264053345,0.5215646028518677,0.4121487976879875,0.8615287237369332,-0.0003277016803622246,-0.22477293014526367,0.008840203285217285,0.011277645826339722,0.0011098608374595642,0.65<=A<0.75,beta>=1.7,baseline_middle_50,regress<=-0.30,gain>=0.30,gain>=0.30,residual,residual_beats_both
2,147_0.87_1.14.png,147,0.87,1.14,400,400,12.163499719173778,0.8190389275550842,21.662879101728343,0.9508435130119324,21.865434622263113,0.9519566297531128,22.651398100890667,0.9553689956665039,0.20255552053476933,0.00111311674118042,0.9885189991623236,0.004525482654571533,0.7859634786275542,0.0034123659133911133,21.662878211987426,0.0593511126935482,0.08257642388343811,8.642887115478516,14.945879936218262,0.5674228668212891,0.061568617820739746,0.061568617820739746,0.16808103024959564,0.004040747880935669,0.4965222179889679,-0.12452313303947449,0.12452313303947449,0.2732667326927185,0.11221471428871155,0.1949939727783203,0.01907053403556347,0.18232975900173187,0.9139243960380554,0.030885042622685432,0.0017147865146398544,21.86543493300366,0.05795258656144142,0.08067300915718079,8.285500526428223,14.76543140411377,0.5654465556144714,0.05959230661392212,0.05959230661392212,0.1655649095773697,0.0015246272087097168,0.4969034194946289,-0.12414193153381348,0.12414193153381348,0.2714013159275055,0.11034929752349854,0.19524182379245758,0.01891329698264599,0.18449507653713226,0.9247779846191406,0.030905911698937416,0.0016939174383878708,22.651398100890667,0.0521673783659935,0.0736936554312706,7.848843574523926,13.887064933776855,0.5570336580276489,0.05117940902709961,0.05117940902709961,0.16456358134746552,0.000523298978805542,0.5065731406211853,-0.11447221040725708,0.11447221040725708,0.2620168626308441,0.10096484422683716,0.19593583047389984,0.018542245030403137,0.18570765852928162,0.9308560490608215,0.031047774478793144,0.0015520546585321426,0.27357470989227295,0.3943402171134949,0.1058231877849989,0.9763695858838219,-0.00031212950125336647,0.6906688809394836,0.8083586096763611,0.17030854051265368,0.8909272143831564,-0.0013784319162368774,0.6108965873718262,0.6905081272125244,0.15720910678909653,0.9124897244486347,-0.001066302414983511,-0.4366569519042969,-0.00841289758682251,-0.009384453296661377,-0.00037105195224285126,0.85<=A<0.95,1.1<=beta<1.4,baseline_weakest_25,small_gain,gain>=0.30,gain>=0.30,residual,residual_beats_both
3,195_0.61_1.47.png,195,0.61,1.47,400,400,16.511716512256037,0.8435496091842651,26.80599894460704,0.985252857208252,28.96898891391533,0.9876977205276489,27.18988526226285,0.9864885807037354,2.1629899693082884,0.0024448633193969727,0.3838863176558114,0.0012357234954833984,-1.779103651652477,-0.0012091398239135742,26.805998459961394,0.039559923112392426,0.04567726328969002,4.397022247314453,7.530843257904053,0.4980856478214264,-0.03538694977760315,0.03538694977760315,0.2599475383758545,-0.019598543643951416,0.1850852221250534,-0.00852501392364502,0.00852501392364502,0.31949368119239807,0.015332311391830444,0.22800332307815552,0.030744366347789764,0.19661925733089447,0.7935006618499756,0.03579219430685043,0.003984253853559494,28.96898891391533,0.030195584520697594,0.03560824319720268,3.5517020225524902,6.436821937561035,0.5103936791419983,-0.02307891845703125,0.02307891845703125,0.26723527908325195,-0.012310802936553955,0.1819525957107544,-0.01165764033794403,0.01165764033794403,0.32977575063705444,0.005050241947174072,0.23098164796829224,0.028696084395051003,0.20157785713672638,0.8135122060775757,0.0362359993159771,0.003540448844432831,27.18988499754516,0.03676464036107063,0.043702445924282074,4.154527187347412,7.374664783477783,0.5019005537033081,-0.031572043895721436,0.031572043895721436,0.26352939009666443,-0.01601669192314148,0.18671338260173798,-0.006896853446960449,0.006896853446960449,0.31928855180740356,0.015537440776824951,0.23449844121932983,0.027189597487449646,0.20847414433956146,0.8413437008857727,0.03677663952112198,0.0029998086392879486,0.7120382785797119,0.715203583240509,0.4136185124674865,0.7629258589859049,-0.0008041416294872761,0.2797622084617615,0.2760191559791565,0.28412622529475456,0.9600792769573947,-0.00015055201947689056,-0.4915463626384735,-0.5187065601348877,0.41687673272621073,1.25841753251561,0.0006535896100103855,0.6028251647949219,0.008493125438690186,0.010487198829650879,-0.0015064869076013565,A<0.65,1.4<=beta<1.7,baseline_weakest_25,gain>=0.30,gain>=0.30,regress<=-0.30,lfv1,lost_lfv1_gain
4,241_0.85_0.72.png,241,0.85,0.72,400,400,17.25368585031258,0.9123193621635437,28.412608281094066,0.9847348928451538,29.524076173471386,0.9900428652763367,27.60250434061193,0.9852113127708435,1.1114678923773198,0.005307972431182861,-0.8101039404821364,0.00047641992568969727,-1.9215718328594562,-0.004831552505493164,28.412608281094066,0.030401194468140602,0.03796379268169403,3.2934582233428955,7.948261260986328,0.4298679232597351,-0.02348896861076355,0.02348896861076355,0.23896785080432892,-0.0016597658395767212,0.11648095399141312,0.01577625423669815,0.01577625423669815,0.28468388319015503,0.03043273091316223,0.1974381059408188,0.014504301361739635,0.14303991198539734,1.1198076009750366,0.03125324472784996,0.0017527341842651367,29.52407526725477,0.026988567784428596,0.033403828740119934,2.8683903217315674,6.81121301651001,0.4295792579650879,-0.023777633905410767,0.023777633905410767,0.23089347779750824,-0.0097341388463974,0.10993082076311111,0.009226121008396149,0.009226121008396149,0.2880418300628662,0.02707478404045105,0.19210931658744812,0.010664114728569984,0.13593848049640656,1.0642130374908447,0.03040839172899723,0.0009078811854124069,27.602504631713735,0.03402562811970711,0.04167491942644119,3.6411383152008057,8.210384368896484,0.4268128275871277,-0.02654406428337097,0.02654406428337097,0.23241420090198517,-0.008213415741920471,0.11210034042596817,0.011395640671253204,0.011395640671253204,0.2846628427505493,0.030453771352767944,0.19473998248577118,0.014587433077394962,0.13940562307834625,1.0913560390472412,0.03082476556301117,0.0013242550194263458,0.47605520486831665,0.47698184847831726,0.4202733630776927,0.881182780888239,-0.00031391752418130636,-0.12929575145244598,-0.14096371829509735,0.3459871377132986,1.0996256060073468,0.00029377720784395933,-0.32913294434547424,-0.34421205520629883,0.48669556255870033,1.2478972919771716,0.0006076947320252657,0.7727479934692383,0.002766430377960205,0.0033789873123168945,0.003923318348824978,0.85<=A<0.95,beta<0.8,baseline_middle_50,gain>=0.30,regress<=-0.30,regress<=-0.30,lfv1,lost_lfv1_gain
5,28_0.81_1.96.png,28,0.81,1.96,400,400,9.925085417056358,0.664765477180481,30.76222439383737,0.9837497472763062,30.620114772984948,0.9839679002761841,31.1741308628797,0.9849401712417603,-0.1421096208524233,0.0002181529998779297,0.41190646904232864,0.0011904239654541016,0.5540160898947519,0.0009722709655761719,30.762223791254385,0.023416362702846527,0.028966018930077553,2.8366951942443848,6.316789150238037,0.4279078543186188,0.0040549635887146,0.0040549635887146,0.2730880379676819,0.008707761764526367,0.14841151237487793,0.003620520234107971,0.003620520234107971,0.26349177956581116,0.002085477113723755,0.2530798316001892,0.024077335372567177,0.15694434940814972,1.0822656154632568,0.0392313189804554,0.0018731318414211273,30.620114189800542,0.021292125806212425,0.029443828389048576,2.6717827320098877,7.14816951751709,0.4170360267162323,-0.006816864013671875,0.006816864013671875,0.2706679403781891,0.006287664175033569,0.15103423595428467,0.0062432438135147095,0.0062432438135147095,0.2571260631084442,0.008451193571090698,0.24629321694374084,0.021940672770142555,0.14925551414489746,1.0292445421218872,0.038206953555345535,0.000848766416311264,31.1741308628797,0.020470961928367615,0.02762443758547306,2.605647325515747,6.810490131378174,0.41995224356651306,-0.0039006471633911133,0.0039006471633911133,0.26844850182533264,0.004068225622177124,0.14371973276138306,-0.0010712593793869019,0.0010712593793869019,0.26280850172042847,0.0027687549591064453,0.24284489452838898,0.01970597170293331,0.14457909762859344,0.9969966411590576,0.03763223811984062,0.0002740509808063507,0.29679539799690247,0.29759907722473145,0.6716757412368752,1.0258888279508294,3.8393831346184015e-05,0.33269670605659485,0.33038705587387085,0.5316923471407218,0.9638009611480866,-5.2039045840501785e-05,0.35312139987945557,0.35209184885025024,0.43865185596762474,0.9394789521913784,-9.04328771866858e-05,-0.06613540649414062,-0.0029162168502807617,-0.005682438611984253,-0.0022347010672092438,0.75<=A<0.85,beta>=1.7,baseline_middle_50,small_regress,gain>=0.30,gain>=0.30,residual,residual_beats_both
6,336_0.94_1.46.png,336,0.94,1.46,400,400,13.686081918905966,0.8548880815505981,25.024634397188766,0.972851574420929,25.04349733005856,0.9752268195152283,25.36506375258599,0.9752384424209595,0.018862932869794236,0.0023752450942993164,0.3404293553972231,0.0023868680000305176,0.32156642252742884,1.1622905731201172e-05,25.02463504034712,0.04119493067264557,0.05607486516237259,4.431776523590088,13.885021209716797,0.5221675038337708,-0.0377008318901062,0.0377008318901062,0.2877882122993469,0.016174376010894775,0.044345442205667496,0.005184147506952286,0.005184147506952286,0.41546180844306946,0.04110494256019592,0.129796102643013,0.012568899430334568,0.07666271924972534,1.0099689960479736,0.020420987159013748,0.0005424320697784424,25.043497007079644,0.045744530856609344,0.05595322698354721,4.806141376495361,12.948272705078125,0.5157609581947327,-0.04410737752914429,0.04410737752914429,0.2828756272792816,0.011261790990829468,0.04469629377126694,0.005534999072551727,0.005534999072551727,0.4121643900871277,0.044402360916137695,0.12613344192504883,0.011512606404721737,0.07339941710233688,0.9669777154922485,0.019818469882011414,6.008520722389221e-05,25.365065491591334,0.038291990756988525,0.053919609636068344,4.12851619720459,13.827306747436523,0.5240984559059143,-0.035769879817962646,0.035769879817962646,0.28554168343544006,0.013927847146987915,0.043161097913980484,0.003999803215265274,0.003999803215265274,0.4212794303894043,0.035287320613861084,0.1258392482995987,0.012029443867504597,0.07277738302946091,0.9587829113006592,0.01974966749548912,0.0001288875937461853,0.13388028740882874,0.13384313881397247,0.2509122598923553,0.9978840913451174,-1.309090293943882e-05,0.2849612534046173,0.27430832386016846,0.23511418436495382,0.9598343446852302,-0.00024376902729272842,0.2735108733177185,0.26449376344680786,0.27240774867868195,0.9618695728392692,-0.0002306781243532896,-0.6776251792907715,-0.00833749771118164,-0.009115040302276611,0.0005168374627828598,0.85<=A<0.95,1.4<=beta<1.7,baseline_weakest_25,small_gain,gain>=0.30,gain>=0.30,residual,residual_beats_both
7,384_0.97_0.82.png,384,0.97,0.82,400,400,17.15218772770776,0.9052150249481201,34.89451136721047,0.9941835999488831,31.656523514974374,0.9925374984741211,34.28112908398497,0.9944108128547668,-3.2379878522360954,-0.0016461014747619629,-0.6133822832254978,0.00022721290588378906,2.6246055690105976,0.001873314380645752,34.894510586993206,0.013026454485952854,0.018000081181526184,2.123464822769165,5.260648727416992,0.5028409957885742,-0.005412697792053223,0.005412697792053223,0.24676963686943054,0.001701071858406067,0.29597312211990356,0.01423788070678711,0.01423788070678711,0.2055899202823639,0.01598009467124939,0.38958045840263367,0.01725183054804802,0.3297542929649353,1.070768117904663,0.06139053776860237,0.002076469361782074,31.656523514974374,0.019148187711834908,0.026132071390748024,2.993863582611084,7.322669506072998,0.49456915259361267,-0.01368454098701477,0.01368454098701477,0.2429436296224594,-0.0021249353885650635,0.30645325779914856,0.024718016386032104,0.024718016386032104,0.1910688281059265,0.030501186847686768,0.39447540044784546,0.023572290316224098,0.3411921262741089,1.1079087257385254,0.062115635722875595,0.002801567316055298,34.28112840653484,0.014634853228926659,0.019317174330353737,2.3162529468536377,5.2484049797058105,0.5027735829353333,-0.0054801106452941895,0.0054801106452941895,0.2476731240749359,0.002604559063911438,0.2968851625919342,0.015149921178817749,0.015149921178817749,0.20413164794445038,0.017438367009162903,0.3912810981273651,0.019092150032520294,0.33506903052330017,1.0880259275436401,0.06162591651082039,0.0023118481040000916,-0.32813239097595215,-0.29123783111572266,0.8289625305171452,1.4937194338258224,0.00032787330565042794,0.14668700098991394,0.1727709174156189,0.5572553223596591,1.0710038218604276,3.9159844163805246e-05,0.702771782875061,0.697356641292572,0.6134192783594925,0.7170046781257274,-0.0002887134614866227,-0.6776106357574463,-0.008204430341720581,-0.013062819838523865,-0.004480140283703804,A>=0.95,0.8<=beta<1.1,baseline_middle_50,regress<=-0.30,regress<=-0.30,gain>=0.30,baseline,mitigates_lfv1_regression
8,431_0.86_1.86.png,431,0.86,1.86,400,400,15.619087543379234,0.9233854413032532,23.447172999776058,0.9778646230697632,23.02155682510799,0.9765890836715698,20.363237578330136,0.9634820222854614,-0.4256161746680682,-0.0012755393981933594,-3.083935421445922,-0.014382600784301758,-2.658319246777854,-0.013107061386108398,23.447172105232074,0.04042910784482956,0.06724212318658829,4.253125190734863,16.218576431274414,0.7247145771980286,-0.017943739891052246,0.017943739891052246,0.2125476598739624,0.02974580228328705,0.0555473268032074,0.0010282360017299652,0.0010282360017299652,0.6468120813369751,0.01606929302215576,0.06834577769041061,0.014181502163410187,0.017963122576475143,0.826285719871521,0.010327431373298168,0.0005652904510498047,23.021557230626005,0.04247191548347473,0.07061909139156342,4.435704231262207,16.814611434936523,0.7182254195213318,-0.024432897567749023,0.024432897567749023,0.2165372520685196,0.03373539447784424,0.05738723278045654,0.0028681419789791107,0.0028681419789791107,0.6396234035491943,0.023257970809936523,0.06977234035730362,0.014048985205590725,0.01938105933368206,0.8915094137191772,0.010489415377378464,0.0004033064469695091,20.363237578330136,0.05377274751663208,0.09590430557727814,5.657660007476807,23.559541702270508,0.7019324898719788,-0.04072582721710205,0.04072582721710205,0.23628194630146027,0.05348008871078491,0.06374505162239075,0.009225960820913315,0.009225960820913315,0.6208359599113464,0.042045414447784424,0.07186214625835419,0.014907917939126492,0.01988169737160206,0.9145382642745972,0.010786760598421097,0.00010596122592687607,-0.20299412310123444,-0.19882573187351227,0.17972813611451252,1.0513181174250465,0.00046848366037011147,-0.7405231595039368,-0.7445855140686035,0.5239263791528432,1.4319420834545238,0.004674877040088177,-0.7914021015167236,-0.7991480827331543,0.4257596083808655,1.3620445227004412,0.004206393379718065,1.2219557762145996,0.016292929649353027,0.0187874436378479,0.0008589327335357666,0.85<=A<0.95,beta>=1.7,baseline_weakest_25,regress<=-0.30,regress<=-0.30,regress<=-0.30,baseline,residual_worst
9,479_0.79_0.62.png,479,0.79,0.62,400,400,19.204680493116953,0.9163724780082703,30.913113915356305,0.9872231483459473,30.40363784541797,0.9844682216644287,27.679322651621497,0.981067419052124,-0.5094760699383372,-0.0027549266815185547,-3.2337912637348083,-0.006155729293823242,-2.724315193796471,-0.0034008026123046875,30.913112979526105,0.01996799185872078,0.028467172756791115,2.15531063079834,6.731606483459473,0.5260644555091858,-0.01760941743850708,0.01760941743850708,0.317922443151474,0.00193062424659729,0.08628926426172256,0.009509414434432983,0.009509414434432983,0.43478187918663025,0.02355414628982544,0.14559215307235718,0.014010579325258732,0.07921402156352997,1.193010687828064,0.022265106439590454,0.001526370644569397,30.403638677659796,0.02310321293771267,0.030186869204044342,2.408661365509033,7.007929801940918,0.5263983011245728,-0.017275571823120117,0.017275571823120117,0.30965161323547363,-0.006340205669403076,0.07968993484973907,0.0029100850224494934,0.0029100850224494934,0.4346243739128113,0.02371165156364441,0.14673686027526855,0.014832542277872562,0.08018076419830322,1.2075704336166382,0.022446703165769577,0.00170796737074852,27.67932294791814,0.03244839608669281,0.0413079708814621,3.400479316711426,9.503236770629883,0.5131902098655701,-0.030483663082122803,0.030483663082122803,0.31881773471832275,0.002825915813446045,0.09029852598905563,0.013518676161766052,0.013518676161766052,0.42060166597366333,0.03773435950279236,0.14816418290138245,0.016642792150378227,0.08209561556577682,1.2364091873168945,0.022674933075904846,0.001936197280883789,0.06827954947948456,0.06522864103317261,0.4403064093617888,1.0647731767706883,0.0001030845451168716,-0.6544020175933838,-0.6561883091926575,0.602334001653828,1.4666777662275796,0.0008872697362676263,-0.3876120150089264,-0.3846343755722046,0.6359244313975626,1.3774555916930713,0.0007841851911507547,0.9918179512023926,0.013208091259002686,0.01402270793914795,0.0018102498725056648,0.75<=A<0.85,beta<0.8,baseline_middle_50,regress<=-0.30,regress<=-0.30,regress<=-0.30,baseline,residual_worst
10,526_0.73_0.69.png,526,0.73,0.69,480,640,23.939987379284673,0.936245322227478,41.23033683837414,0.9960864782333374,41.532688224073844,0.9957898855209351,41.46287815719414,0.9963131546974182,0.3023513856997013,-0.00029659271240234375,0.2325413188199974,0.00022667646408081055,-0.06981006687970392,0.0005232691764831543,41.23033641889716,0.006235895212739706,0.008679269813001156,1.0745729207992554,2.531529188156128,0.4029703140258789,0.0024795830249786377,0.0024795830249786377,0.2910153269767761,-0.0005484223365783691,0.3314586579799652,-0.00417095422744751,0.00417095422744751,0.1758490800857544,0.0018236935138702393,0.29313236474990845,0.00858237687498331,0.17586810886859894,0.9806458950042725,0.05106637626886368,6.687268614768982e-05,41.532687324631674,0.005880132783204317,0.008382347412407398,1.0264941453933716,2.3259596824645996,0.40017324686050415,-0.00031748414039611816,0.00031748414039611816,0.2908407151699066,-0.000723034143447876,0.33408206701278687,-0.0015475451946258545,0.0015475451946258545,0.1730191707611084,0.0010062158107757568,0.29306167364120483,0.008453859947621822,0.17833206057548523,0.9943850040435791,0.051063887774944305,6.438419222831726e-05,41.46287815719414,0.00587434321641922,0.008449988439679146,1.0300809144973755,2.3487367630004883,0.400343656539917,-0.00014707446098327637,0.00014707446098327637,0.2913229465484619,-0.00024080276489257812,0.335556298494339,-7.331371307373047e-05,7.331371307373047e-05,0.17347407341003418,0.0005513131618499756,0.2933615744113922,0.008373705670237541,0.17751184105873108,0.9898114204406738,0.05109409987926483,9.459629654884338e-05,0.5102008581161499,0.5320751667022705,0.928906936329178,0.9565614608847959,-4.479319613892585e-06,0.45219719409942627,0.46365728974342346,0.8412149181023276,0.973063533983771,-2.8010763344354928e-06,0.43033909797668457,0.421066552400589,0.8993724371752313,1.0172514509247645,1.6782432794570923e-06,0.0035867691040039062,-0.0001704096794128418,-0.00045490264892578125,-8.015427738428116e-05,0.65<=A<0.75,beta<0.8,baseline_strongest_25,gain>=0.30,small_gain,small_regress,lfv1,mixed_or_small
