accuracy,balanced_accuracy,feature_count,feature_set,gain_vs_lfv1,intervene_precision,intervene_recall,lfv1_gain_preserve_recall,lfv1_mean_psnr,lfv1_regression_intervene_recall,n,negative_n,oracle_gain_vs_lfv1,oracle_mean_psnr,oracle_recovery,positive_n,preserve_precision,preserve_recall,selected_mean_psnr,split,split_family,task
0.36363636363633056,0.36666666666659886,311,hazy_wavelet_plus_metadata,0.43216568329768634,0.39999999999992,0.33333333333327775,0.4,29.162513304649064,0.3333333333333333,11,6,1.4529773787427054,30.61549068339177,0.2974345572202588,5,0.33333333333327775,0.39999999999992,29.59467898794675,random_2,random,extreme_preserve_vs_intervene
0.7272727272726611,0.7857142857141199,311,hazy_wavelet_plus_metadata,0.7670538194713075,0.99999999999975,0.5714285714284898,1.0,29.274923452157147,0.5714285714285714,11,7,1.3487152596074914,30.623638711764638,0.5687292510458952,4,0.5714285714284898,0.99999999999975,30.041977271628454,airlight_bin=0.65<=A<0.75,airlight_bin,extreme_preserve_vs_intervene
0.79999999999992,0.7916666666665035,311,hazy_wavelet_plus_metadata,0.8585418187373932,0.8333333333331945,0.8333333333331945,0.75,31.45384007036389,0.8333333333333334,10,6,1.3583332730984026,32.81217334346229,0.632055354705697,4,0.7499999999998125,0.7499999999998125,32.31238188910128,airlight_bin=A<0.65,airlight_bin,extreme_preserve_vs_intervene
0.4999999999999583,0.49999999999985,68,hazy_basic,0.44052155752389766,0.8333333333331945,0.49999999999995,0.4,29.715144443386787,0.5,12,10,1.2095249664174048,30.924669409804192,0.36421038817276485,2,0.16666666666663887,0.49999999999975,30.155666000910685,random_1,random,oracle_lfv1_vs_best_alt
0.5833333333332847,0.7727272727267479,68,hazy_basic,0.8130024504557873,0.9999999999998334,0.5454545454544959,0.5,29.543953952390893,0.5,12,11,1.2207250457760495,30.764678998166943,0.6659996477243347,1,0.16666666666663887,0.9999999999989999,30.35695640284668,random_2,random,oracle_lfv1_vs_best_alt
0.538461538461497,0.7499999999994791,68,hazy_basic,0.7730107918525952,0.9999999999998334,0.4999999999999583,0.75,29.296161820336717,0.5714285714285714,13,12,1.2308526077733077,30.527014428110025,0.6280287233175659,1,0.14285714285712245,0.9999999999989999,30.069172612189313,airlight_bin=0.65<=A<0.75,airlight_bin,oracle_lfv1_vs_best_alt
0.6363636363635785,0.6607142857141511,68,hazy_basic,0.6410924616522315,0.79999999999984,0.5714285714284898,0.75,30.964554745943836,0.5,11,7,1.3173370056804075,32.281891751624244,0.4866579006642413,4,0.4999999999999167,0.7499999999998125,31.605647207596068,airlight_bin=A<0.65,airlight_bin,oracle_lfv1_vs_best_alt
0.41666666666663194,0.649999999999735,309,hazy_wavelet,0.36882496990462244,0.9999999999996666,0.29999999999997,1.0,29.63131431584917,0.4,12,10,0.8079696449870788,30.43928396083625,0.45648369612953005,2,0.22222222222219754,0.9999999999995,30.000139285753793,random_1,random,oracle_lfv1_vs_best_alt
0.7499999999999375,0.7222222222220679,309,hazy_wavelet,0.7774596746946614,0.8749999999998906,0.7777777777776913,0.3333333333333333,29.277288766352225,0.6,12,9,1.1383353351467953,30.41562410149902,0.6829794794990882,3,0.499999999999875,0.6666666666664445,30.054748441046886,random_2,random,oracle_lfv1_vs_best_alt
0.615384615384568,0.7916666666661423,309,hazy_wavelet,0.9562599281613409,0.9999999999998571,0.5833333333332847,0.75,29.296161820336717,0.7142857142857143,13,12,1.2308526077733077,30.527014428110025,0.7769085608800067,1,0.16666666666663887,0.9999999999989999,30.252421748498058,airlight_bin=0.65<=A<0.75,airlight_bin,oracle_lfv1_vs_best_alt
0.5454545454544959,0.5357142857141823,309,hazy_wavelet,0.4373231187976465,0.6666666666665555,0.5714285714284898,0.5,30.964554745943836,0.5,11,7,1.3173370056804075,32.281891751624244,0.33197512626728054,4,0.39999999999992,0.499999999999875,31.401877864741483,airlight_bin=A<0.65,airlight_bin,oracle_lfv1_vs_best_alt
0.41666666666663194,0.22727272727270662,2,metadata_diagnostic,0.7402966617894933,0.8333333333331945,0.45454545454541323,0.4,29.93191768855404,0.3333333333333333,12,11,1.570793243552039,31.50271093210608,0.47128841738266397,1,0.0,0.0,30.672214350343534,random_2,random,oracle_lfv1_vs_best_alt
0.153846153846142,0.5416666666661631,2,metadata_diagnostic,0.09570672000277014,0.9999999999989999,0.08333333333332639,0.75,29.296161820336717,0.0,13,12,1.2308526077733077,30.527014428110025,0.07775644248406968,1,0.08333333333332639,0.9999999999989999,29.391868540339487,airlight_bin=0.65<=A<0.75,airlight_bin,oracle_lfv1_vs_best_alt
0.5454545454544959,0.5357142857141823,2,metadata_diagnostic,0.5953770829531102,0.6666666666665555,0.5714285714284898,0.5,30.964554745943836,0.5,11,7,1.3173370056804075,32.281891751624244,0.4519550277456486,4,0.39999999999992,0.499999999999875,31.559931828896946,airlight_bin=A<0.65,airlight_bin,oracle_lfv1_vs_best_alt
0.5833333333332847,0.7222222222220308,311,hazy_wavelet_plus_metadata,0.3549332863233019,0.99999999999975,0.44444444444439507,0.5,29.50243745961186,0.0,12,9,0.9504259660873444,30.452863425699203,0.37344653764469016,3,0.37499999999995315,0.9999999999996666,29.85737074593516,random_1,random,oracle_lfv1_vs_best_alt
0.692307692307639,0.8333333333328055,311,hazy_wavelet_plus_metadata,1.0852060779289054,0.999999999999875,0.6666666666666111,0.75,29.296161820336717,0.8571428571428571,13,12,1.2308526077733077,30.527014428110025,0.8816702106121641,1,0.19999999999996,0.9999999999989999,30.381367898265623,airlight_bin=0.65<=A<0.75,airlight_bin,oracle_lfv1_vs_best_alt
0.5454545454544959,0.5357142857141823,311,hazy_wavelet_plus_metadata,0.4373231187976465,0.6666666666665555,0.5714285714284898,0.5,30.964554745943836,0.5,11,7,1.3173370056804075,32.281891751624244,0.33197512626728054,4,0.39999999999992,0.499999999999875,31.401877864741483,airlight_bin=A<0.65,airlight_bin,oracle_lfv1_vs_best_alt
