active_feature_count,confidence_corr,feature_count,feature_set,head,intervention_count,intervention_precision,lf_mse_gain_mean,lf_mse_improved_count,lf_mse_improved_rate,lf_mse_regressed_count,lfv1_gain_case_count,lfv1_gain_preservation_recall,mean_residual_cosine,median_residual_cosine,n,residual_error_ratio_mean,residual_norm_ratio_mean,split,split_family,strong_cr_case_count,strong_cr_preservation_recall,train_lf_mse_improved_rate,train_mean_residual_cosine,train_n,valid_n,wrong_direction_count,wrong_direction_rate
2376,0.47166763035818354,2390,C_lfv1_features,ridge,447,0.4966442953020134,1.2180305020592641e-05,249,0.41638795986622074,349,247,0.4979757085020243,0.5549815893173218,0.5994570851325989,598,1.24781334400177,1.4592511653900146,beta_bin=beta<0.8,beta_bin,298,0.15771812080536912,0.9691923397169026,0.8663556575775146,2402,598,19,0.03177257525083612
2376,0.6417809284335331,2390,C_lfv1_features,ridge,574,0.7508710801393729,0.00011239240848226473,445,0.7259380097879282,168,234,0.8034188034188035,0.5840035676956177,0.6397933959960938,613,0.8569951057434082,0.851533055305481,beta_bin=beta>=1.7,beta_bin,34,0.2647058823529412,0.9631336405529954,0.8605008721351624,2387,613,21,0.03425774877650897
2376,-0.14978687900541923,2390,C_lfv1_features,ridge,592,0.606418918918919,-2.4807682166283485e-06,445,0.5933333333333334,305,263,0.6425855513307985,0.5534673929214478,0.6033828854560852,750,0.9805572628974915,1.0806262493133545,cr_strength_bin=midhigh_cr_q3,cr_strength_bin,0,0.0,0.9426666666666667,0.8529293537139893,2250,750,33,0.044
2376,-0.16459902972980142,2390,C_lfv1_features,ridge,664,0.7710843373493976,4.566342613543384e-05,559,0.7453333333333333,191,318,0.7704402515723271,0.6132119297981262,0.6786507368087769,750,0.8315136432647705,0.9060147404670715,cr_strength_bin=midlow_cr_q2,cr_strength_bin,0,0.0,0.9537777777777777,0.8452427387237549,2250,750,26,0.034666666666666665
2376,0.03206321915089301,2390,C_lfv1_features,ridge,453,0.2052980132450331,-8.747546235099435e-05,130,0.17333333333333334,620,193,0.21243523316062177,0.3757578432559967,0.41476792097091675,750,2.067885160446167,2.1797964572906494,cr_strength_bin=strong_cr_q4,cr_strength_bin,750,0.17333333333333334,0.9964444444444445,0.8958486914634705,2250,750,90,0.12
2376,0.25914702704422354,2390,C_lfv1_features,ridge,744,0.8360215053763441,0.00014720999752171338,626,0.8346666666666667,124,370,0.8891891891891892,0.573040783405304,0.6411443948745728,750,0.7941259741783142,0.5866300463676453,cr_strength_bin=weak_cr_q1,cr_strength_bin,0,0.0,0.9844444444444445,0.8815439343452454,2250,750,39,0.052
2376,0.44694040642861704,2390,C_lfv1_features,tiny_mlp,357,0.1092436974789916,-0.0003813988878391683,56,0.07466666666666667,694,281,0.09608540925266904,0.08260743319988251,0.07696618139743805,750,2.015913486480713,1.705265998840332,random_1,random,178,0.02247191011235955,0.48844444444444446,0.21971791982650757,2250,750,201,0.268
2376,0.3388638350584656,2390,C_lfv1_features,tiny_mlp,313,0.054313099041533544,-0.0004695912648458034,43,0.05733333333333333,707,292,0.0821917808219178,0.07582668215036392,0.06426607072353363,750,2.172166585922241,1.868471622467041,random_2,random,195,0.0,0.4582222222222222,0.2020033299922943,2250,750,217,0.28933333333333333
2376,0.4104129949520614,2390,C_lfv1_features,tiny_mlp,331,0.08157099697885196,-0.00041969504673033953,41,0.05466666666666667,709,301,0.06312292358803986,0.06895609200000763,0.06515458226203918,750,1.9933730363845825,1.6750051975250244,random_3,random,189,0.015873015873015872,0.5111111111111111,0.2079419195652008,2250,750,215,0.2866666666666667
2376,0.6881789369526742,2390,C_lfv1_features,tiny_mlp,248,0.10483870967741936,-0.0003438112617004663,37,0.06839186691312385,504,224,0.08035714285714286,0.08567549288272858,0.07549873739480972,541,2.0145676136016846,1.6901776790618896,airlight_bin=0.65<=A<0.75,airlight_bin,177,0.03954802259887006,0.5091500610004067,0.19379042088985443,2459,541,128,0.2365988909426987
2376,0.28310492725906555,2390,C_lfv1_features,tiny_mlp,281,0.09608540925266904,-0.0003323627752251923,39,0.06027820710973725,608,208,0.08653846153846154,0.08884671330451965,0.0856769010424614,647,1.8983960151672363,1.5853407382965088,airlight_bin=0.75<=A<0.85,airlight_bin,157,0.006369426751592357,0.48703782405439866,0.19446295499801636,2353,647,143,0.22102009273570325
2376,0.427457075573619,2390,C_lfv1_features,tiny_mlp,317,0.06309148264984227,-0.000521326728630811,32,0.0499219968798752,609,240,0.075,0.0823252722620964,0.0730656161904335,641,2.139842987060547,1.8357303142547607,airlight_bin=0.85<=A<0.95,airlight_bin,98,0.0,0.49682068673166596,0.2090514600276947,2359,641,172,0.26833073322932915
2376,0.17135169177053552,2390,C_lfv1_features,tiny_mlp,317,0.0031545741324921135,-0.0012055515544489026,2,0.0023612750885478157,845,338,0.005917159763313609,0.02402985841035843,0.01666620559990406,847,3.5183205604553223,3.322335958480835,airlight_bin=A<0.65,airlight_bin,293,0.0,0.4932652113330237,0.22513321042060852,2153,847,352,0.4155844155844156
2376,0.3006627843907323,2390,C_lfv1_features,tiny_mlp,176,0.0625,-0.0005521713756024837,13,0.040123456790123455,311,134,0.05223880597014925,0.07971451431512833,0.0674513652920723,324,1.9011445045471191,1.597497582435608,airlight_bin=A>=0.95,airlight_bin,25,0.0,0.5291479820627802,0.20843474566936493,2676,324,83,0.25617283950617287
2376,0.31131043650236234,2390,C_lfv1_features,tiny_mlp,241,0.06639004149377593,-0.00035247355117462575,29,0.048013245033112585,575,213,0.07981220657276995,0.07513367384672165,0.07402902841567993,604,2.0627784729003906,1.7628310918807983,beta_bin=0.8<=beta<1.1,beta_bin,205,0.00975609756097561,0.5045909849749582,0.21245689690113068,2396,604,163,0.26986754966887416
2376,0.2930727051212661,2390,C_lfv1_features,tiny_mlp,286,0.04195804195804196,-0.00027435942320153117,26,0.04377104377104377,568,230,0.05652173913043478,0.08242301642894745,0.07758001983165741,594,1.7938258647918701,1.462894082069397,beta_bin=1.1<=beta<1.4,beta_bin,146,0.0,0.4596841230257689,0.2021252065896988,2406,594,157,0.26430976430976433
2376,0.9693320412417858,2390,C_lfv1_features,tiny_mlp,279,0.06093189964157706,-0.0005006309365853667,40,0.0676818950930626,551,220,0.10909090909090909,0.07822392880916595,0.0713154599070549,591,1.8155345916748047,1.4716594219207764,beta_bin=1.4<=beta<1.7,beta_bin,67,0.014925373134328358,0.5143212951432129,0.2225477546453476,2409,591,171,0.2893401015228426
2376,0.30280645500925685,2390,C_lfv1_features,tiny_mlp,210,0.014285714285714285,-0.0007971461163833737,4,0.006688963210702341,594,247,0.008097165991902834,0.05722275376319885,0.055486034601926804,598,3.423434019088745,3.2564263343811035,beta_bin=beta<0.8,beta_bin,298,0.0,0.4870940882597835,0.21978604793548584,2402,598,171,0.28595317725752506
2376,0.30831239642044256,2390,C_lfv1_features,tiny_mlp,279,0.02867383512544803,-0.0007961982046253979,11,0.01794453507340946,602,234,0.029914529914529916,0.03912775591015816,0.03565821796655655,613,2.1760926246643066,1.8786463737487793,beta_bin=beta>=1.7,beta_bin,34,0.0,0.4935064935064935,0.19980092346668243,2387,613,204,0.33278955954323003
2376,0.1757435332291686,2390,C_lfv1_features,tiny_mlp,272,0.011029411764705883,-0.0005852517788298428,7,0.009333333333333334,743,263,0.011406844106463879,0.0656374990940094,0.06342289596796036,750,2.4370882511138916,2.2119879722595215,cr_strength_bin=midhigh_cr_q3,cr_strength_bin,0,0.0,0.42133333333333334,0.2169492393732071,2250,750,194,0.25866666666666666
2376,0.11080598954310523,2390,C_lfv1_features,tiny_mlp,342,0.02046783625730994,-0.0006765935686416924,15,0.02,735,318,0.0220125786163522,0.061658021062612534,0.05588291585445404,750,2.0436134338378906,1.753808617591858,cr_strength_bin=midlow_cr_q2,cr_strength_bin,0,0.0,0.4088888888888889,0.19701872766017914,2250,750,225,0.3
2376,0.09642098928399401,2390,C_lfv1_features,tiny_mlp,310,0.0032258064516129032,-0.0011208273936063051,1,0.0013333333333333333,749,193,0.0,0.029941413551568985,0.02741839364171028,750,5.867268085479736,5.741618633270264,cr_strength_bin=strong_cr_q4,cr_strength_bin,750,0.0013333333333333333,0.5648888888888889,0.26334792375564575,2250,750,288,0.384
2376,0.4989666159261761,2390,C_lfv1_features,tiny_mlp,292,0.0136986301369863,-0.0017002542736008763,5,0.006666666666666667,745,370,0.005405405405405406,0.043588787317276,0.04383735731244087,750,2.005188226699829,1.7149568796157837,cr_strength_bin=weak_cr_q1,cr_strength_bin,0,0.0,0.29155555555555557,0.14923575520515442,2250,750,232,0.30933333333333335
2384,0.6190469893641218,2398,D_feature_contrast,ridge,650,0.7707692307692308,8.968122710939497e-05,549,0.732,201,281,0.8540925266903915,0.6488810181617737,0.7305425405502319,750,0.8441044688224792,1.0078803300857544,random_1,random,178,0.449438202247191,0.9733333333333334,0.8791257739067078,2250,750,15,0.02
2384,0.4964496316701538,2398,D_feature_contrast,ridge,654,0.7507645259938838,9.492107346886769e-05,528,0.704,222,292,0.8116438356164384,0.6412259936332703,0.7167811393737793,750,0.8591098785400391,1.0217405557632446,random_2,random,195,0.38461538461538464,0.9768888888888889,0.8807646632194519,2250,750,19,0.025333333333333333
2384,0.565579857901013,2398,D_feature_contrast,ridge,621,0.789049919484702,8.913113560993224e-05,562,0.7493333333333333,188,301,0.8305647840531561,0.656257688999176,0.7092223167419434,750,0.8447630405426025,1.0098683834075928,random_3,random,189,0.5079365079365079,0.9662222222222222,0.8773927092552185,2250,750,16,0.021333333333333333
2384,0.6087451570536286,2398,D_feature_contrast,ridge,450,0.7777777777777778,8.167933992808685e-05,391,0.722735674676525,150,224,0.8392857142857143,0.6772183179855347,0.7347062230110168,541,0.8834104537963867,1.1095304489135742,airlight_bin=0.65<=A<0.75,airlight_bin,177,0.4519774011299435,0.9674664497763319,0.8719254732131958,2459,541,6,0.011090573012939002
2384,0.5129727354159899,2398,D_feature_contrast,ridge,547,0.8098720292504571,8.992494258563966e-05,490,0.7573415765069552,157,208,0.8461538461538461,0.6603153944015503,0.7061713933944702,647,0.8228733539581299,0.9952362179756165,airlight_bin=0.75<=A<0.85,airlight_bin,157,0.445859872611465,0.9651508712282193,0.8712942004203796,2353,647,8,0.012364760432766615
2384,0.5570366782010883,2398,D_feature_contrast,ridge,565,0.7539823008849558,9.5026392955333e-05,459,0.7160686427457098,182,240,0.8208333333333333,0.6162458062171936,0.6712236404418945,641,0.8873904347419739,0.9804346561431885,airlight_bin=0.85<=A<0.95,airlight_bin,98,0.41836734693877553,0.9737176769817719,0.8784633278846741,2359,641,14,0.0218408736349454
2384,0.013025004430738518,2398,D_feature_contrast,ridge,654,0.43883792048929665,-6.6592961047717836e-06,338,0.3990554899645809,509,338,0.47337278106508873,0.47559529542922974,0.509779691696167,847,1.2519344091415405,1.3168022632598877,airlight_bin=A<0.65,airlight_bin,293,0.10921501706484642,0.9823502090106828,0.9017699956893921,2153,847,55,0.06493506493506493
2384,0.6279102437097279,2398,D_feature_contrast,ridge,292,0.726027397260274,0.00011641642777249217,226,0.6975308641975309,98,134,0.8283582089552238,0.577929675579071,0.6122578978538513,324,0.9012694358825684,0.925384521484375,airlight_bin=A>=0.95,airlight_bin,25,0.04,0.9723467862481315,0.8751667737960815,2676,324,9,0.027777777777777776
2384,0.5974301544493968,2398,D_feature_contrast,ridge,494,0.7469635627530364,8.008347504073754e-05,420,0.695364238410596,184,213,0.8262910798122066,0.6637128591537476,0.7140885591506958,604,0.8675287365913391,1.0792189836502075,beta_bin=0.8<=beta<1.1,beta_bin,205,0.4292682926829268,0.9670283806343907,0.8739645481109619,2396,604,13,0.02152317880794702
2384,0.5815808716331363,2398,D_feature_contrast,ridge,495,0.8303030303030303,9.437434346182272e-05,472,0.7946127946127947,122,230,0.8391304347826087,0.6811737418174744,0.7504163980484009,594,0.7948081493377686,0.9818769693374634,beta_bin=1.1<=beta<1.4,beta_bin,146,0.541095890410959,0.9634247714048213,0.8687250018119812,2406,594,10,0.016835016835016835
2384,0.6611510575349117,2398,D_feature_contrast,ridge,528,0.8087121212121212,0.00011007248394889757,465,0.7868020304568528,126,220,0.9,0.6602833867073059,0.7199065089225769,591,0.7876269817352295,0.9015830159187317,beta_bin=1.4<=beta<1.7,beta_bin,67,0.4925373134328358,0.9676214196762142,0.8737621903419495,2409,591,7,0.011844331641285956
2384,0.4393433371235723,2398,D_feature_contrast,ridge,399,0.47869674185463656,3.3916498978214804e-06,236,0.39464882943143814,362,247,0.4898785425101215,0.5629816055297852,0.6062866449356079,598,1.2761551141738892,1.5125014781951904,beta_bin=beta<0.8,beta_bin,298,0.1476510067114094,0.9771024146544546,0.8883846402168274,2402,598,19,0.03177257525083612
2384,0.6163203533026028,2398,D_feature_contrast,ridge,526,0.7224334600760456,9.238233178621158e-05,414,0.6753670473083198,199,234,0.7692307692307693,0.573026180267334,0.6220876574516296,613,0.8978351354598999,0.9131608009338379,beta_bin=beta>=1.7,beta_bin,34,0.20588235294117646,0.9769585253456221,0.8839850425720215,2387,613,26,0.04241435562805873
2384,-0.14445364817964193,2398,D_feature_contrast,ridge,581,0.6316695352839932,-6.5655881371640135e-06,441,0.588,309,263,0.6387832699619772,0.5668989419937134,0.6286609768867493,750,0.9827900528907776,1.111291527748108,cr_strength_bin=midhigh_cr_q3,cr_strength_bin,0,0.0,0.9604444444444444,0.8743168115615845,2250,750,36,0.048
2384,-0.2293455120492011,2398,D_feature_contrast,ridge,689,0.7445573294629898,3.625745011959225e-05,554,0.7386666666666667,196,318,0.7672955974842768,0.6128624081611633,0.6771854758262634,750,0.8479112982749939,0.9474114775657654,cr_strength_bin=midlow_cr_q2,cr_strength_bin,0,0.0,0.9733333333333334,0.8724595308303833,2250,750,32,0.042666666666666665
2384,-0.16811180041354784,2398,D_feature_contrast,ridge,458,0.19868995633187772,-9.756704093888402e-05,129,0.172,621,193,0.19689119170984457,0.38811033964157104,0.4307939410209656,750,2.1196720600128174,2.2523787021636963,cr_strength_bin=strong_cr_q4,cr_strength_bin,750,0.172,0.9973333333333333,0.9135302901268005,2250,750,88,0.11733333333333333
2384,0.3071723468452142,2398,D_feature_contrast,ridge,745,0.8308724832214766,0.00013548256538342685,622,0.8293333333333334,128,370,0.8864864864864865,0.5584644079208374,0.6278098821640015,750,0.8012033700942993,0.6126207709312439,cr_strength_bin=weak_cr_q1,cr_strength_bin,0,0.0,0.9911111111111112,0.9037662744522095,2250,750,46,0.06133333333333333
2384,0.31158152115539695,2398,D_feature_contrast,tiny_mlp,309,0.03559870550161812,-0.0006600453052669764,21,0.028,729,281,0.05338078291814947,0.06356312334537506,0.05906696617603302,750,2.4226179122924805,2.168215751647949,random_1,random,178,0.0056179775280898875,0.4017777777777778,0.20539946854114532,2250,750,214,0.2853333333333333
2384,0.45478121145325656,2398,D_feature_contrast,tiny_mlp,340,0.05588235294117647,-0.0006517276633530855,34,0.04533333333333334,716,292,0.07191780821917808,0.07419933378696442,0.0659138411283493,750,2.516343355178833,2.2548916339874268,random_2,random,195,0.005128205128205128,0.48977777777777776,0.2242279201745987,2250,750,194,0.25866666666666666
2384,0.7165578891802101,2398,D_feature_contrast,tiny_mlp,346,0.049132947976878616,-0.0006160516059026122,26,0.034666666666666665,724,301,0.036544850498338874,0.06625403463840485,0.06457142531871796,750,2.2879624366760254,2.0096018314361572,random_3,random,189,0.005291005291005291,0.5022222222222222,0.21977271139621735,2250,750,222,0.296
2384,0.5420396215659945,2398,D_feature_contrast,tiny_mlp,264,0.045454545454545456,-0.000601834908593446,20,0.036968576709796676,521,224,0.04017857142857143,0.09732987731695175,0.08577559143304825,541,2.400609016418457,2.1567513942718506,airlight_bin=0.65<=A<0.75,airlight_bin,177,0.011299435028248588,0.5461569743798292,0.24128562211990356,2459,541,122,0.2255083179297597
2384,0.365321383556698,2398,D_feature_contrast,tiny_mlp,338,0.04437869822485207,-0.0005314895533956587,22,0.03400309119010819,625,208,0.04326923076923077,0.09132713079452515,0.08253950625658035,647,2.183851957321167,1.9298603534698486,airlight_bin=0.75<=A<0.85,airlight_bin,157,0.0,0.5108372290692733,0.23801465332508087,2353,647,150,0.23183925811437403
2384,0.10136920757727187,2398,D_feature_contrast,tiny_mlp,303,0.0297029702970297,-0.0007193392375484109,19,0.029641185647425898,622,240,0.04583333333333333,0.06443332880735397,0.06198298931121826,641,2.4566667079925537,2.1938283443450928,airlight_bin=0.85<=A<0.95,airlight_bin,98,0.0,0.5137770241627808,0.2218209058046341,2359,641,188,0.29329173166926675
2384,0.43139613289965484,2398,D_feature_contrast,tiny_mlp,503,0.007952286282306162,-0.0015795639483258128,5,0.0059031877213695395,842,338,0.008875739644970414,0.00522101204842329,0.0030156830325722694,847,3.9086225032806396,3.7149791717529297,airlight_bin=A<0.65,airlight_bin,293,0.0034129692832764505,0.48676265675801206,0.23293249309062958,2153,847,417,0.4923258559622196
2384,0.39745922493271146,2398,D_feature_contrast,tiny_mlp,125,0.072,-0.0008071339689195156,10,0.030864197530864196,314,134,0.05223880597014925,0.07172079384326935,0.06577884405851364,324,2.2168383598327637,1.9631390571594238,airlight_bin=A>=0.95,airlight_bin,25,0.0,0.5325112107623319,0.2494359314441681,2676,324,88,0.2716049382716049
2384,0.5258013514550267,2398,D_feature_contrast,tiny_mlp,251,0.0398406374501992,-0.000500168651342392,20,0.033112582781456956,584,213,0.04225352112676056,0.0713018923997879,0.06510484218597412,604,2.2884345054626465,2.0268399715423584,beta_bin=0.8<=beta<1.1,beta_bin,205,0.00975609756097561,0.5388146911519198,0.22761934995651245,2396,604,140,0.23178807947019867
2384,0.2683773955755907,2398,D_feature_contrast,tiny_mlp,243,0.04938271604938271,-0.00043949595419690013,17,0.02861952861952862,577,230,0.034782608695652174,0.08644669502973557,0.08214403688907623,594,2.098893880844116,1.8294661045074463,beta_bin=1.1<=beta<1.4,beta_bin,146,0.0,0.5120532003325021,0.24173660576343536,2406,594,132,0.2222222222222222
2384,0.24618028409692372,2398,D_feature_contrast,tiny_mlp,248,0.04435483870967742,-0.0005315729649737477,18,0.030456852791878174,573,220,0.05,0.07248047739267349,0.0674700066447258,591,1.9856904745101929,1.6890530586242676,beta_bin=1.4<=beta<1.7,beta_bin,67,0.0,0.4943960149439601,0.22805733978748322,2409,591,163,0.27580372250423013
2384,0.5646648771730507,2398,D_feature_contrast,tiny_mlp,230,0.008695652173913044,-0.001224934938363731,3,0.005016722408026756,595,247,0.012145748987854251,0.0675007626414299,0.059195101261138916,598,4.052151203155518,3.93143892288208,beta_bin=beta<0.8,beta_bin,298,0.0,0.517901748542881,0.2356419712305069,2402,598,145,0.24247491638795987
2384,0.149312291687081,2398,D_feature_contrast,tiny_mlp,345,0.011594202898550725,-0.0014552643988281488,5,0.008156606851549755,608,234,0.008547008547008548,0.04316160827875137,0.04194245487451553,613,2.5965662002563477,2.3582160472869873,beta_bin=beta>=1.7,beta_bin,34,0.0,0.44449099287808963,0.20001652836799622,2387,613,211,0.3442088091353997
2384,0.4572551989584388,2398,D_feature_contrast,tiny_mlp,270,0.003703703703703704,-0.0009610477136448026,5,0.006666666666666667,745,263,0.0038022813688212928,0.05507058650255203,0.04810745269060135,750,2.9833574295043945,2.795710325241089,cr_strength_bin=midhigh_cr_q3,cr_strength_bin,0,0.0,0.4408888888888889,0.23620420694351196,2250,750,215,0.2866666666666667
2384,0.2095153304226209,2398,D_feature_contrast,tiny_mlp,335,0.008955223880597015,-0.0009443766321055591,6,0.008,744,318,0.009433962264150943,0.06552375108003616,0.06207887828350067,750,2.3439133167266846,2.109203338623047,cr_strength_bin=midlow_cr_q2,cr_strength_bin,0,0.0,0.43377777777777776,0.22288481891155243,2250,750,213,0.284
2384,0.3643198521145792,2398,D_feature_contrast,tiny_mlp,317,0.00946372239747634,-0.0013644654536619782,4,0.005333333333333333,746,193,0.0,0.03526623174548149,0.0335431843996048,750,6.363061904907227,6.26011323928833,cr_strength_bin=strong_cr_q4,cr_strength_bin,750,0.005333333333333333,0.5724444444444444,0.26709938049316406,2250,750,272,0.3626666666666667
2384,0.2841041598783365,2398,D_feature_contrast,tiny_mlp,374,0.0,-0.0022915934678167105,1,0.0013333333333333333,749,370,0.0,0.03361281007528305,0.02901392988860607,750,2.2828924655914307,2.0329248905181885,cr_strength_bin=weak_cr_q1,cr_strength_bin,0,0.0,0.25244444444444447,0.16105695068836212,2250,750,265,0.35333333333333333
2376,0.09248929696649015,2390,B_cr_features_shuffled,ridge,583,0.3053173241852487,-4.4415170123102143e-05,203,0.27066666666666667,547,281,0.34519572953736655,0.20349805057048798,0.20501795411109924,750,1.37299644947052,1.0686511993408203,random_1,random,178,0.0056179775280898875,0.8048888888888889,0.6607306599617004,2250,750,183,0.244
2376,0.16153378804643398,2390,B_cr_features_shuffled,ridge,609,0.2857142857142857,-3.708121585077606e-05,189,0.252,561,292,0.3356164383561644,0.21066300570964813,0.20462873578071594,750,1.3544459342956543,1.0603222846984863,random_2,random,195,0.02564102564102564,0.8084444444444444,0.6616659164428711,2250,750,183,0.244
2376,0.08457364310643946,2390,B_cr_features_shuffled,ridge,592,0.27702702702702703,-4.8811871238285676e-05,184,0.24533333333333332,566,301,0.3023255813953488,0.20120397210121155,0.20126119256019592,750,1.3769220113754272,1.0847539901733398,random_3,random,189,0.015873015873015872,0.7995555555555556,0.663291871547699,2250,750,191,0.25466666666666665
2376,0.1799910896575101,2390,B_cr_features_shuffled,ridge,419,0.31742243436754175,-3.09174538415391e-05,144,0.266173752310536,397,224,0.29910714285714285,0.21930478513240814,0.22893540561199188,541,1.3854414224624634,1.110495686531067,airlight_bin=0.65<=A<0.75,airlight_bin,177,0.022598870056497175,0.7877185847905652,0.641592264175415,2459,541,128,0.2365988909426987
2376,0.193566219116727,2390,B_cr_features_shuffled,ridge,548,0.29014598540145986,-3.0939663702156395e-05,168,0.2596599690880989,479,208,0.3173076923076923,0.22480502724647522,0.22659847140312195,647,1.3338361978530884,1.0537464618682861,airlight_bin=0.75<=A<0.85,airlight_bin,157,0.012738853503184714,0.7955801104972375,0.6451521515846252,2353,647,155,0.23956723338485317
2376,0.11012010060862193,2390,B_cr_features_shuffled,ridge,553,0.31464737793851716,-3.2542455301154405e-05,188,0.29329173166926675,453,240,0.3625,0.20838090777397156,0.21913087368011475,641,1.3012166023254395,0.9670284390449524,airlight_bin=0.85<=A<0.95,airlight_bin,98,0.02040816326530612,0.7999152183128444,0.6522659659385681,2359,641,171,0.2667706708268331
2376,-0.04982483041441522,2390,B_cr_features_shuffled,ridge,535,0.19065420560747665,-8.354685269296169e-05,129,0.15230224321133412,718,338,0.20414201183431951,0.12916119396686554,0.1317255198955536,847,1.5677460432052612,1.2689694166183472,airlight_bin=A<0.65,airlight_bin,293,0.010238907849829351,0.8225731537389689,0.6840036511421204,2153,847,295,0.3482880755608028
2376,0.07330463488623483,2390,B_cr_features_shuffled,ridge,276,0.37681159420289856,-1.7484044292359613e-05,112,0.345679012345679,212,134,0.4701492537313433,0.2468583881855011,0.2631802260875702,324,1.159478783607483,0.813774585723877,airlight_bin=A>=0.95,airlight_bin,25,0.0,0.7795216741405082,0.6284609436988831,2676,324,69,0.21296296296296297
2376,0.13018121233359345,2390,B_cr_features_shuffled,ridge,422,0.3056872037914692,-3.894095789291896e-05,153,0.2533112582781457,451,213,0.39436619718309857,0.19959594309329987,0.20453783869743347,604,1.4333391189575195,1.1497926712036133,beta_bin=0.8<=beta<1.1,beta_bin,205,0.02926829268292683,0.8021702838063439,0.6512893438339233,2396,604,163,0.26986754966887416
2376,0.13258557879770422,2390,B_cr_features_shuffled,ridge,464,0.3168103448275862,-3.912978354492225e-05,164,0.2760942760942761,430,230,0.30869565217391304,0.21115311980247498,0.230872243642807,594,1.3276482820510864,1.0316194295883179,beta_bin=1.1<=beta<1.4,beta_bin,146,0.0273972602739726,0.7917705735660848,0.6442582607269287,2406,594,149,0.25084175084175087
2376,0.10099386324753043,2390,B_cr_features_shuffled,ridge,525,0.33714285714285713,-3.080076930928044e-05,184,0.311336717428088,407,220,0.39545454545454545,0.21308112144470215,0.21610373258590698,591,1.2700709104537964,0.9382748603820801,beta_bin=1.4<=beta<1.7,beta_bin,67,0.029850746268656716,0.7903694479036945,0.6465261578559875,2409,591,152,0.2571912013536379
2376,-0.015272580048266529,2390,B_cr_features_shuffled,ridge,395,0.23544303797468355,-5.9057314501842484e-05,112,0.18729096989966554,486,247,0.2874493927125506,0.20308566093444824,0.2047647386789322,598,1.5981366634368896,1.3891634941101074,beta_bin=beta<0.8,beta_bin,298,0.02348993288590604,0.8126561199000832,0.6537667512893677,2402,598,151,0.2525083612040134
2376,0.19049713101607105,2390,B_cr_features_shuffled,ridge,542,0.35608856088560886,-1.7038222722476348e-05,211,0.3442088091353997,402,234,0.3803418803418803,0.21665044128894806,0.2201836258172989,613,1.1854615211486816,0.805726170539856,beta_bin=beta>=1.7,beta_bin,34,0.0,0.7867616254713029,0.6476216912269592,2387,613,155,0.2528548123980424
2376,-0.15529273148424216,2390,B_cr_features_shuffled,ridge,570,0.1280701754385965,-8.580659050494432e-05,84,0.112,666,263,0.16730038022813687,0.14490477740764618,0.15359428524971008,750,1.4099563360214233,1.1405335664749146,cr_strength_bin=midhigh_cr_q3,cr_strength_bin,0,0.0,0.7657777777777778,0.6574166417121887,2250,750,241,0.32133333333333336
2376,-0.09996348114686265,2390,B_cr_features_shuffled,ridge,635,0.30551181102362207,-5.765735113527626e-05,217,0.28933333333333333,533,318,0.3490566037735849,0.21012060344219208,0.22899481654167175,750,1.1680248975753784,0.8431972861289978,cr_strength_bin=midlow_cr_q2,cr_strength_bin,0,0.0,0.7435555555555555,0.6346689462661743,2250,750,182,0.24266666666666667
2376,-0.14512626899855918,2390,B_cr_features_shuffled,ridge,523,0.011472275334608031,-0.00011940697731915861,9,0.012,741,193,0.010362694300518135,0.09221137315034866,0.09191025793552399,750,2.2887942790985107,2.1232235431671143,cr_strength_bin=strong_cr_q4,cr_strength_bin,750,0.012,0.9017777777777778,0.7046459317207336,2250,750,275,0.36666666666666664
2376,0.06688943345580865,2390,B_cr_features_shuffled,ridge,745,0.5785234899328859,1.9422521290834993e-05,433,0.5773333333333334,317,370,0.5864864864864865,0.2338697463274002,0.2507268190383911,750,0.9895352125167847,0.4030695855617523,cr_strength_bin=weak_cr_q1,cr_strength_bin,0,0.0,0.884,0.6927444934844971,2250,750,168,0.224
2376,0.19028929068211103,2390,B_cr_features_shuffled,tiny_mlp,347,0.023054755043227664,-0.0005482662236317992,14,0.018666666666666668,736,281,0.028469750889679714,0.03578749671578407,0.029257643967866898,750,2.4378299713134766,2.15914249420166,random_1,random,178,0.0056179775280898875,0.4862222222222222,0.19996319711208344,2250,750,289,0.38533333333333336
2376,0.24238398519638255,2390,B_cr_features_shuffled,tiny_mlp,314,0.006369426751592357,-0.0006097779260016978,7,0.009333333333333334,743,292,0.02054794520547945,0.03218989446759224,0.027720049023628235,750,2.5562264919281006,2.2813267707824707,random_2,random,195,0.0,0.4888888888888889,0.18778876960277557,2250,750,278,0.37066666666666664
2376,0.5836299474092479,2390,B_cr_features_shuffled,tiny_mlp,329,0.015197568389057751,-0.0005697050946764648,8,0.010666666666666666,742,301,0.013289036544850499,0.036912932991981506,0.028810542076826096,750,2.543269395828247,2.2705330848693848,random_3,random,189,0.0,0.48933333333333334,0.18844178318977356,2250,750,270,0.36
2376,0.654925686037814,2390,B_cr_features_shuffled,tiny_mlp,215,0.023255813953488372,-0.0004322842287365347,9,0.0166358595194085,532,224,0.022321428571428572,0.04879027605056763,0.045585907995700836,541,2.416520118713379,2.136404514312744,airlight_bin=0.65<=A<0.75,airlight_bin,177,0.0,0.5022366815778772,0.18473488092422485,2459,541,171,0.31608133086876156
