loss:0.27591 | L1:0.12045 | CR:0.15546 | step :82/50000 | lr :0.0001000 | time_used :0.4
loss:0.24084 | L1:0.08991 | CR:0.15093 | step :83/50000 | lr :0.0001000 | time_used :0.4
loss:0.28666 | L1:0.13097 | CR:0.15569 | step :84/50000 | lr :0.0001000 | time_used :0.4
loss:0.27486 | L1:0.12186 | CR:0.15300 | step :85/50000 | lr :0.0001000 | time_used :0.4
loss:0.26785 | L1:0.11367 | CR:0.15417 | step :86/50000 | lr :0.0001000 | time_used :0.4
loss:0.25196 | L1:0.09939 | CR:0.15258 | step :87/50000 | lr :0.0001000 | time_used :0.4
loss:0.26087 | L1:0.10897 | CR:0.15190 | step :88/50000 | lr :0.0001000 | time_used :0.4
loss:0.27846 | L1:0.12314 | CR:0.15532 | step :89/50000 | lr :0.0001000 | time_used :0.4
loss:0.26348 | L1:0.11130 | CR:0.15218 | step :90/50000 | lr :0.0001000 | time_used :0.4
loss:0.25885 | L1:0.10632 | CR:0.15253 | step :91/50000 | lr :0.0001000 | time_used :0.4
loss:0.25504 | L1:0.10466 | CR:0.15038 | step :92/50000 | lr :0.0001000 | time_used :0.4
loss:0.26023 | L1:0.10856 | CR:0.15168 | step :93/50000 | lr :0.0001000 | time_used :0.4
loss:0.24779 | L1:0.09415 | CR:0.15364 | step :94/50000 | lr :0.0001000 | time_used :0.4
loss:0.27131 | L1:0.11934 | CR:0.15197 | step :95/50000 | lr :0.0001000 | time_used :0.4
loss:0.25291 | L1:0.09965 | CR:0.15326 | step :96/50000 | lr :0.0001000 | time_used :0.5
loss:0.24121 | L1:0.09095 | CR:0.15026 | step :97/50000 | lr :0.0001000 | time_used :0.5
loss:0.26558 | L1:0.11275 | CR:0.15283 | step :98/50000 | lr :0.0001000 | time_used :0.5
loss:0.24757 | L1:0.09588 | CR:0.15169 | step :99/50000 | lr :0.0001000 | time_used :0.5
loss:0.26480 | L1:0.11254 | CR:0.15226 | step :100/50000 | lr :0.0001000 | time_used :0.5
loss:0.25177 | L1:0.10089 | CR:0.15088 | step :101/50000 | lr :0.0001000 | time_used :0.5
loss:0.26143 | L1:0.11054 | CR:0.15089 | step :102/50000 | lr :0.0001000 | time_used :0.5
loss:0.24250 | L1:0.09411 | CR:0.14840 | step :103/50000 | lr :0.0001000 | time_used :0.5
loss:0.23084 | L1:0.08185 | CR:0.14899 | step :104/50000 | lr :0.0001000 | time_used :0.5
loss:0.25598 | L1:0.10541 | CR:0.15057 | step :105/50000 | lr :0.0001000 | time_used :0.5
loss:0.23130 | L1:0.08271 | CR:0.14859 | step :106/50000 | lr :0.0001000 | time_used :0.5
loss:0.25193 | L1:0.10146 | CR:0.15047 | step :107/50000 | lr :0.0001000 | time_used :0.5
loss:0.27311 | L1:0.12428 | CR:0.14883 | step :108/50000 | lr :0.0001000 | time_used :0.5
