blend_mean_psnr,cr_mean_psnr,feature_count,feature_set,gain_vs_cr,gain_vs_lfv1,head,intervention_precision,intervention_rate,lfv1_mean_psnr,mean_oracle_c,mean_pred_c,n,oracle_gain_vs_lfv1,oracle_mean_psnr,oracle_recovery,pred_lfv1_delta_corr,pred_oracle_c_corr,preserve_recall,regression_improve_recall,split,split_family,std_pred_c,strong_cr_regression_improve_recall
37.41013905270934,36.65483276831489,306,hazy_wavelet,0.7553062843944502,0.7471433730946941,sklearn_ridge,0.4213938411669368,1.0,36.662995679614646,0.49827109702404093,0.5030181068283173,1296,1.0822831283985153,37.74527880801316,0.6903400353284382,0.06729573011398315,0.04899020865559578,0.6094674556213018,1.0,airlight_bin=A>=0.95,airlight_bin,0.062084958681518816,1.0
39.704316887459775,38.95624962221522,306,hazy_wavelet,0.7480672652445577,0.816601573967354,sklearn_ridge,0.4715370018975332,1.0,38.88771531349242,0.4915616838741526,0.5100457837792817,2416,1.2415437668605094,40.12925908035293,0.6577307991579192,0.11761106550693512,0.10904152691364288,0.5515463917525774,1.0,beta_bin=0.8<=beta<1.1,beta_bin,0.0577063312191355,1.0
38.90414721544994,38.223947516130536,306,hazy_wavelet,0.6801996993194024,0.7728235705467128,sklearn_ridge,0.45161290322580644,1.0,38.131323644903226,0.4904579738692114,0.4997631906334198,2376,1.164636132613289,39.295959777516515,0.6635751278057427,0.056768253445625305,0.045581087470054626,0.5561385099685204,1.0,beta_bin=1.1<=beta<1.4,beta_bin,0.05831816830147317,1.0
37.69449356150894,36.98532076749452,306,hazy_wavelet,0.709172794014421,0.7954330779629615,sklearn_ridge,0.47153284671532847,1.0,36.89906048354598,0.48511716874098826,0.4893432834174629,2364,1.1261907630751153,38.025251246621096,0.706304033066555,0.0416313037276268,0.07218794524669647,0.6315217391304347,1.0,beta_bin=1.4<=beta<1.7,beta_bin,0.05639187681782759,1.0
40.9668712117019,40.08567268727901,306,hazy_wavelet,0.8811985244228921,0.6383627709077828,sklearn_ridge,0.39282511210762333,1.0,40.32850844079412,0.5303310730493479,0.5016967641955933,2392,1.081434137481196,41.40994257827531,0.5902927869412596,0.07660149782896042,0.08490720391273499,0.5684684684684684,1.0,beta_bin=beta<0.8,beta_bin,0.0752574321926039,1.0
36.90435120131253,36.1733858435778,306,hazy_wavelet,0.7309653577347319,0.7983620293957188,sklearn_ridge,0.44726027397260276,1.0,36.10598917191681,0.4907347058970687,0.48677465260077457,2452,1.1229711492974062,37.22896032121422,0.7109372577332088,0.07574509084224701,0.05874747782945633,0.6096579476861167,1.0,beta_bin=beta>=1.7,beta_bin,0.0563146004129316,1.0
38.90532290207427,38.05009082709566,423,teacher_output_proxy,0.8552320749786091,0.813013262957142,sklearn_hgb,0.5180965147453083,1.0,38.092309639117126,0.5067356859517652,0.496416420434912,3000,1.1224366788312778,39.2147463179484,0.7243288448155105,0.3898315131664276,0.3998250961303711,0.5934765314240255,1.0,random_image_1,random_image,0.10194913024615879,1.0
38.932668172257785,38.1452776689634,423,teacher_output_proxy,0.7873905032943824,0.8172760852115459,sklearn_hgb,0.5180124223602485,1.0,38.11539208704624,0.49753409887043504,0.49194444478768856,3000,1.1564850336210029,39.27187712066724,0.7066897205335323,0.38368064165115356,0.40736356377601624,0.6106264869151468,1.0,random_image_2,random_image,0.1016508712924573,1.0
38.86300739349595,38.06113351985187,423,teacher_output_proxy,0.8018738736440767,0.8735483775341137,sklearn_hgb,0.551543007222587,1.0,37.989459015961835,0.48447748049668604,0.4947532199701915,3000,1.1822023714506713,39.171661387412506,0.7389161099900775,0.38369980454444885,0.40783655643463135,0.6301020408163265,1.0,random_image_3,random_image,0.09764627605077217,1.0
39.49121817931467,38.63839310400732,423,teacher_output_proxy,0.8528250753073507,0.8322192507424262,sklearn_hgb,0.4892086330935252,1.0,38.658998928572245,0.5112501454363895,0.49455987860564,2164,1.147693115515473,39.80669204408772,0.7251235016495846,0.37881365418434143,0.3781130909919739,0.6079484425349087,1.0,airlight_bin=0.65<=A<0.75,airlight_bin,0.09787880704860451,1.0
38.992987264072916,38.226301407272786,423,teacher_output_proxy,0.7666858568001302,0.8772536880869524,sklearn_hgb,0.5510688836104513,1.0,38.11573357598596,0.48104868762504055,0.4995356548715734,2588,1.196520142721404,39.31225371870737,0.7331708483327034,0.43384888768196106,0.43222033977508545,0.6507317073170732,1.0,airlight_bin=0.75<=A<0.85,airlight_bin,0.09047735188394175,1.0
38.19589721432058,37.45802076160389,423,teacher_output_proxy,0.7378764527166908,0.8167959325340703,sklearn_hgb,0.5254237288135594,1.0,37.37910128178651,0.4920932319523749,0.4932665882120708,2564,1.0888258972310751,38.467927179017586,0.7501621100402394,0.346233069896698,0.3601713180541992,0.6131889763779528,1.0,airlight_bin=0.85<=A<0.95,airlight_bin,0.09656731359443585,1.0
39.45435048749191,38.62561647485154,423,teacher_output_proxy,0.8287340126403677,0.752180612241979,sklearn_hgb,0.4854943753700414,1.0,38.70216987524993,0.505550731960906,0.4992144778887648,3388,1.1790983779287387,39.88126825317867,0.6379286294691184,0.24996142089366913,0.23760591447353363,0.5463215258855586,1.0,airlight_bin=A<0.65,airlight_bin,0.10227818850377345,1.0
37.46175685125257,36.65483276831489,423,teacher_output_proxy,0.8069240829376767,0.7987611716379206,sklearn_hgb,0.4783861671469741,1.0,36.662995679614646,0.49827109702404093,0.4939166224895068,1296,1.0822831283985153,37.74527880801316,0.7380334689492313,0.36224299669265747,0.35401105880737305,0.6094674556213018,1.0,airlight_bin=A>=0.95,airlight_bin,0.10262015578016197,1.0
