name,num_images,mean_psnr,mean_ssim,gain_vs_lfv1_psnr,gain_vs_baseline_psnr,median_delta_lfv1_psnr,p10_delta_lfv1_psnr,p90_delta_lfv1_psnr,three_way_accuracy,two_way_accuracy_on_pair_rows,residual_selection_count,lfv1_selection_count,baseline_selection_count,residual_precision_vs_lfv1,residual_recall_vs_lfv1,lost_lfv1_gain_selected_count,residual_worst_selected_count,residual_beats_both_selected_count,mitigates_lfv1_regression_selected_count,feature,threshold,op,feature_class,selected_fraction
rule,1000,32.48063640747582,0.9844875956773758,0.05236192753652231,0.2553209634125974,0.0,0.0,0.0,0.344,0.513,100,900,0,0.61,0.11984282907662082,12,13,32,16,lfv1_luma_bias,-0.026869928836822512,<=,gt_aware_diagnostic,0.1
rule,1000,32.480285646681246,0.9845619271397591,0.05201116674192814,0.25497020261800385,0.0,-0.3752526267675065,0.6671486459635647,0.357,0.523,350,650,0,0.5457142857142857,0.37524557956778,74,38,112,34,residual_dark_channel_abs_bias,0.004515986144542694,<=,gt_aware_diagnostic,0.35
rule,1000,32.48007527915801,0.9846065881848335,0.05180079921869726,0.2547598350947729,0.0,-1.5788085466250683,1.7440611162445976,0.411,0.537,900,100,0,0.5255555555555556,0.9292730844793713,165,165,271,110,lfv1_from_baseline_residual_cosine,0.6693839192390442,<=,gt_aware_diagnostic,0.9
rule,1000,32.47981568692734,0.9846440608501434,0.051541206988045894,0.25450024286412165,0.0,-1.2387982397947706,1.3741677085444692,0.376,0.535,700,300,0,0.5314285714285715,0.730844793713163,145,98,215,83,residual_dark_channel_mean,0.3080486714839935,<=,proxy_or_output_feature,0.7
rule,1000,32.47977373339859,0.9844495916366577,0.05149925345930076,0.2544582893353762,0.0,-1.068349406442083,1.2646667682383261,0.378,0.541,550,450,0,0.5454545454545454,0.5893909626719057,118,80,173,70,residual_lfv1_luma_mean_delta,-0.00014497637748718257,>=,proxy_or_output_feature,0.55
rule,1000,32.47975114605586,0.9847331858873367,0.051476666116558566,0.2544357019926341,0.0,-1.5213982821683127,1.7598424435964037,0.399,0.543,850,150,0,0.5305882352941177,0.8860510805500982,173,134,269,94,residual_rmse,0.044396533444523816,<=,gt_aware_diagnostic,0.85
rule,1000,32.47956528930197,0.9845082520246505,0.0512908093626717,0.2542498452387471,0.0,0.0,0.0,0.353,0.517,150,850,0,0.5866666666666667,0.17288801571709234,23,25,49,23,lfv1_dark_channel_abs_bias,0.033509345352649676,>=,gt_aware_diagnostic,0.15
rule,1000,32.479264196810945,0.9844842708706856,0.05098971687161688,0.25394875274769235,0.0,-1.0817237544881972,1.2765519473183176,0.399,0.553,500,500,0,0.562,0.5520628683693517,112,61,193,40,lfv1_from_baseline_residual_norm_ratio,0.5509828924511004,<=,gt_aware_diagnostic,0.5
rule,1000,32.47910527021898,0.9845635491609573,0.050830790279691895,0.25378982615576756,0.0,-1.3780409119789074,1.593113475563836,0.394,0.541,600,400,0,0.5416666666666666,0.6385068762278978,120,102,197,76,lfv1_rmse,0.020395468920469284,>=,gt_aware_diagnostic,0.6
rule,1000,32.47901524494992,0.984617205798626,0.05074076501063044,0.25369980088670596,0.0,-1.0965268494443354,1.2723803011075026,0.375,0.539,650,350,0,0.536923076923077,0.6856581532416502,128,95,197,78,residual_saturation_mean,0.21647230088710784,>=,proxy_or_output_feature,0.65
rule,1000,32.478802820679945,0.984514736533165,0.050528340740650594,0.253487376616726,0.0,0.0,0.0,0.349,0.515,150,850,0,0.58,0.17092337917485265,27,21,51,25,lfv1_rmse,0.04442869611084461,>=,gt_aware_diagnostic,0.15
rule,1000,32.47878176533507,0.9845441390275955,0.05050728539576998,0.25346632127184526,0.0,-0.11302037186167121,0.6091234113409594,0.341,0.523,250,750,0,0.564,0.2770137524557957,65,17,90,24,rescalib_from_baseline_residual_norm_ratio,0.4222538684153866,<=,gt_aware_diagnostic,0.25
rule,1000,32.47878083515771,0.9844210875630379,0.05050635521837589,0.2534653910944519,0.0,-0.9050622167784013,1.201167298640976,0.367,0.533,550,450,0,0.5381818181818182,0.581532416502947,113,77,176,61,residual_luma_std_delta,-0.0009414762258529664,>=,gt_aware_diagnostic,0.55
rule,1000,32.478750509754235,0.9846337985396385,0.050476029814927326,0.25343506569100277,0.0,-1.451453181318929,1.6608334296382317,0.381,0.518,749,251,0,0.5180240320427236,0.762278978388998,158,115,228,87,residual_luma_std,0.2349255234003067,>=,proxy_or_output_feature,0.749
rule,1000,32.478557431765495,0.9844914327859878,0.050282951826198616,0.25324198770227385,0.0,0.0,0.0,0.352,0.519,150,850,0,0.5933333333333334,0.17485265225933203,31,16,66,9,lfv1_from_baseline_residual_norm_ratio,0.3355019833852755,<=,gt_aware_diagnostic,0.15
rule,1000,32.47854828385564,0.9845731971859932,0.05027380391634766,0.25323283979242317,0.0,-1.2983370367626492,1.527885973043496,0.395,0.541,550,450,0,0.5454545454545454,0.5893909626719057,109,95,183,71,lfv1_mae,0.015660821087658407,>=,gt_aware_diagnostic,0.55
rule,1000,32.47853957002364,0.9846005795001984,0.05026509008434237,0.25322412596041793,0.0,-1.3106123211106235,1.42831991423383,0.374,0.527,750,250,0,0.524,0.7721021611001965,158,110,229,87,lfv1_dark_channel_mean,0.33439189195632935,<=,proxy_or_output_feature,0.75
rule,1000,32.47848954181685,0.9844447342753411,0.05021506187755586,0.25317409775363137,0.0,-0.06142861839455716,0.7873633849882923,0.372,0.531,250,750,0,0.58,0.28487229862475444,46,37,98,28,residual_lfv1_highfreq_abs_mean_delta,0.00040033645927906036,>=,proxy_or_output_feature,0.25
rule,1000,32.477840763458524,0.9844714522361755,0.049566283519207714,0.25252531939528367,0.0,-1.0960363626862406,1.209808199570054,0.385,0.535,550,450,0,0.54,0.5834970530451866,103,87,167,73,lfv1_luma_bias,-0.0005904346704483036,<=,gt_aware_diagnostic,0.55
rule,1000,32.477825005747135,0.984515582203865,0.04955052580784297,0.25250956168391847,0.0,0.0,0.20597038893972458,0.354,0.521,200,800,0,0.575,0.22593320235756384,40,23,67,23,baseline_luma_bias,-0.013832074403762818,<=,gt_aware_diagnostic,0.2
rule,1000,32.477804463007,0.984592961370945,0.049529983067696175,0.25248901894377185,0.0,-1.4498254456339867,1.6608334296382317,0.396,0.545,850,150,0,0.5317647058823529,0.888015717092338,171,134,261,99,residual_luma_bias,0.011219739913940426,<=,gt_aware_diagnostic,0.85
rule,1000,32.47773629716204,0.9845288097858429,0.049461817222716774,0.25242085309879264,0.0,-1.2273486099001072,1.4688743317239754,0.387,0.537,700,300,0,0.5328571428571428,0.7328094302554028,133,110,211,86,residual_luma_bias,0.003016626834869385,<=,gt_aware_diagnostic,0.7
rule,1000,32.477642905196554,0.9846794741153717,0.04936842525725857,0.2523274611333342,0.0,-1.338840264731569,1.4887831855280478,0.391,0.545,750,250,0,0.536,0.7897838899803536,149,110,232,87,residual_saturation_mean,0.16962921619415283,>=,proxy_or_output_feature,0.75
rule,1000,32.4772378065207,0.9845671507716179,0.048963326581411434,0.2519223624574872,0.0,-1.0158308153340718,1.3709159001448032,0.383,0.524,451,549,0,0.5365853658536586,0.47544204322200395,88,78,148,56,lfv1_delta_e_mean,2.369756436347961,>=,gt_aware_diagnostic,0.451
rule,1000,32.4772376345206,0.9844902916550636,0.04896315458129458,0.25192219045737024,0.0,0.0,0.09125838672445497,0.333,0.505,200,800,0,0.535,0.21021611001964635,40,21,57,20,residual_delta_e_mean,1.3760507345199584,<=,gt_aware_diagnostic,0.2
rule,1000,32.47692920830913,0.9846619880199432,0.04865472836981587,0.25161376424589144,0.0,-1.4829796194946268,1.6779212153817646,0.419,0.545,850,150,0,0.5317647058823529,0.888015717092338,145,164,255,110,lfv1_from_baseline_lf_mse_delta,-0.0002973449940327555,>=,gt_aware_diagnostic,0.85
rule,1000,32.47682639857681,0.9846192786693573,0.04855191863751821,0.25151095451359373,0.0,-1.0965268494443354,1.2682408215204275,0.375,0.541,650,350,0,0.5384615384615384,0.68762278978389,128,94,196,80,baseline_saturation_mean,0.21672353595495225,>=,proxy_or_output_feature,0.65
rule,1000,32.47681960533784,0.9844179626703262,0.04854512539851996,0.2515041612745957,0.0,-0.7983097089877471,1.084233325211015,0.347,0.518,449,551,0,0.5300668151447662,0.4675834970530452,97,60,145,49,residual_luma_std_delta,-0.00016713216900825467,>=,gt_aware_diagnostic,0.449
rule,1000,32.47673783204437,0.9845627027750016,0.04846335210505145,0.25142238798112704,0.0,-1.515413444384726,1.750326769951523,0.393,0.533,900,100,0,0.5233333333333333,0.925343811394892,182,143,276,105,residual_lap_var_ratio_gt,0.9318479895591736,>=,gt_aware_diagnostic,0.9
rule,1000,32.47664291743857,0.9846098397374153,0.04836843749927405,0.2513274733753496,0.0,-0.8936886126459498,1.123504984534689,0.365,0.541,550,450,0,0.5454545454545454,0.5893909626719057,114,70,165,71,baseline_saturation_mean,0.2588918745517731,>=,proxy_or_output_feature,0.55
rule,1000,32.476575038333685,0.9845097376704216,0.04830055839437547,0.2512595942704507,0.0,0.0,0.0,0.348,0.513,150,850,0,0.5733333333333334,0.16895874263261296,26,20,50,23,lfv1_luma_abs_bias,0.02671414911746979,>=,gt_aware_diagnostic,0.15
rule,1000,32.4764282791268,0.9845511763095856,0.048153799187501914,0.25111283506357746,0.0,-1.462305077917303,1.6797701319816931,0.394,0.539,700,300,0,0.5342857142857143,0.7347740667976425,141,117,228,84,lfv1_delta_e_p95,4.21471529006958,>=,gt_aware_diagnostic,0.7
rule,1000,32.476426113887,0.9846475927233695,0.04815163394770857,0.2511106698237842,0.0,-1.1836409668761363,1.3511255750983377,0.377,0.535,700,300,0,0.5314285714285715,0.730844793713163,139,102,212,82,residual_saturation_mean,0.18861220180988308,>=,proxy_or_output_feature,0.7
rule,1000,32.47642077125896,0.9844784151911735,0.04814629131966004,0.2511053271957355,0.0,0.0,0.0,0.335,0.509,150,850,0,0.56,0.1650294695481336,27,13,46,16,residual_delta_e_mean,1.255698800086975,<=,gt_aware_diagnostic,0.15
rule,1000,32.47641985753557,0.98460302901268,0.048145377596262494,0.2511044134723379,0.0,-1.5788085466250683,1.7336128516985685,0.407,0.533,900,100,0,0.5233333333333333,0.925343811394892,166,165,269,110,lfv1_from_baseline_luma_residual_cosine,0.6881833791732788,<=,gt_aware_diagnostic,0.9
rule,1000,32.47619665276367,0.9846046808362007,0.04792217282438192,0.25088120870045755,0.0,-1.3106123211106235,1.42831991423383,0.375,0.525,750,250,0,0.5226666666666666,0.7701375245579568,155,112,228,87,baseline_dark_channel_mean,0.3379623740911484,<=,proxy_or_output_feature,0.75
rule,1000,32.476127099234056,0.9845700890421868,0.04785261929478156,0.2508116551708571,0.0,0.0,0.0,0.351,0.523,150,850,0,0.6066666666666667,0.1787819253438114,23,22,46,29,lfv1_delta_e_p95,9.35281686782837,>=,gt_aware_diagnostic,0.15
rule,1000,32.47606317361583,0.9845744260549545,0.04778869367652904,0.25074772955260466,0.0,-1.3400959422990641,1.4362273420762506,0.374,0.523,750,250,0,0.5213333333333333,0.768172888015717,157,113,229,86,residual_dark_channel_mean,0.3360123783349991,<=,proxy_or_output_feature,0.75
rule,1000,32.475896915783245,0.9846951245665551,0.047622435843948145,0.25058147172002376,0.0,-1.6256754801909252,1.7654990399827664,0.394,0.533,900,100,0,0.5233333333333333,0.925343811394892,188,145,278,101,residual_luma_abs_bias,0.0349160671234131,<=,gt_aware_diagnostic,0.9
rule,1000,32.47576828088673,0.9846139337420463,0.047493800947443515,0.25045283682351904,0.0,-1.1029839592481192,1.2723803011075026,0.373,0.537,650,350,0,0.5353846153846153,0.6836935166994106,129,95,197,79,lfv1_saturation_mean,0.2116059809923172,>=,proxy_or_output_feature,0.65
rule,1000,32.47573274081536,0.9844396244287491,0.04745826087606897,0.2504172967521442,0.0,-1.0247861681376633,1.2075523387761118,0.377,0.54,501,499,0,0.5489021956087824,0.5402750491159135,110,75,161,66,residual_lfv1_luma_mean_delta,0.00042700767517089844,>=,proxy_or_output_feature,0.501
rule,1000,32.47544115300357,0.9845842025279998,0.04716667306425792,0.25012570894033337,0.0,-1.0047219455123158,1.2104119499101467,0.379,0.539,600,400,0,0.54,0.6365422396856582,117,88,194,62,image_id,400.6,>=,proxy_or_output_feature,0.6
rule,1000,32.47536456507334,0.984595569908619,0.04709008513404607,0.25004912101012144,0.0,0.0,0.0,0.344,0.513,50,950,0,0.72,0.07072691552062868,8,0,32,0,rescalib_from_baseline_lf_mse_delta,-0.0009500004583969712,<=,gt_aware_diagnostic,0.05
rule,1000,32.4753205365062,0.9844422067403793,0.04704605656693231,0.25000509244300784,0.0,0.0,0.0,0.333,0.505,150,850,0,0.5466666666666666,0.16110019646365423,25,26,45,23,residual_highfreq_abs_mean,0.04738609716296195,>=,proxy_or_output_feature,0.15
rule,1000,32.47526327242197,0.9846786184906959,0.04698879248267138,0.2499478283587469,0.0,-1.348433634583157,1.527885973043496,0.392,0.547,750,250,0,0.5373333333333333,0.7917485265225933,149,109,233,88,lfv1_saturation_mean,0.16408901661634445,>=,proxy_or_output_feature,0.75
rule,1000,32.475017644648005,0.9845327582359314,0.04674316470870538,0.24970220058478096,0.0,0.0,0.0,0.335,0.512,151,849,0,0.5695364238410596,0.16895874263261296,28,21,39,30,lfv1_saturation_bias,0.012273263931274408,>=,gt_aware_diagnostic,0.151
rule,1000,32.47437237552964,0.9844210300445556,0.04609789559034485,0.24905693146642047,0.0,-0.10868672772260535,0.758110476510857,0.367,0.525,250,750,0,0.568,0.27897838899803534,48,38,96,26,residual_lfv1_edge_mean_delta,0.0024964772164821625,>=,proxy_or_output_feature,0.25
rule,1000,32.4743621974518,0.9845158894062043,0.04608771751250314,0.24904675338857848,0.0,-1.018574940763899,1.2234424390977388,0.377,0.536,501,499,0,0.5449101796407185,0.5363457760314342,107,76,159,69,residual_lfv1_dark_channel_mean_delta,0.0001538936048746109,>=,proxy_or_output_feature,0.501
rule,1000,32.47435950074293,0.9844505087733268,0.04608502080363294,0.2490440566797083,0.0,-0.9763340011934866,1.1610241189849253,0.377,0.53,451,549,0,0.5432372505543237,0.481335952848723,96,72,149,59,residual_lfv1_luma_mean_delta,0.0009542584419250484,>=,proxy_or_output_feature,0.451
rule,1000,32.47404645341718,0.9844367439150811,0.04577197347785642,0.24873100935393225,0.0,-1.1919724782907517,1.4362273420762506,0.38,0.529,650,350,0,0.5292307692307693,0.6758349705304518,123,107,191,87,baseline_saturation_bias,-0.004585935175418853,>=,gt_aware_diagnostic,0.65
rule,1000,32.47394690770682,0.9844849543571472,0.04567242776751951,0.24863146364359498,0.0,0.0,0.0,0.348,0.517,150,850,0,0.5866666666666667,0.17288801571709234,29,15,52,17,baseline_luma_bias,-0.017702227830886843,<=,gt_aware_diagnostic,0.15
rule,1000,32.473926132592965,0.9846016179919242,0.04565165265365421,0.24861068852972992,0.0,-1.5788085466250683,1.7440611162445976,0.401,0.547,900,100,0,0.5311111111111111,0.9390962671905697,181,142,277,103,residual_luma_bias,0.017760610580444338,<=,gt_aware_diagnostic,0.9
rule,1000,32.47378129926989,0.984640324652195,0.04550681933057823,0.24846585520665376,0.0,-1.4239266119608385,1.5845645051019175,0.384,0.522,699,301,0,0.5221745350500715,0.7170923379174853,147,105,219,77,residual_luma_std,0.24407256245613096,>=,proxy_or_output_feature,0.699
rule,1000,32.47371322523013,0.9845313923954964,0.04543874529083158,0.24839778116690692,0.0,0.0,0.0,0.349,0.517,150,850,0,0.5866666666666667,0.17288801571709234,26,20,47,27,lfv1_delta_e_mean,3.9271229743957514,>=,gt_aware_diagnostic,0.15
rule,1000,32.47360023136433,0.9844657517671586,0.045325751425010934,0.24828478730108652,0.0,-1.2218697274714878,1.3709159001448032,0.399,0.551,550,450,0,0.5545454545454546,0.5992141453831041,128,67,209,45,lfv1_from_baseline_residual_norm_ratio,0.5761407364537445,<=,gt_aware_diagnostic,0.55
rule,1000,32.473574272962175,0.9846096339821816,0.04529979302287184,0.24825882889894732,0.0,-0.22366010993903981,0.29730040746163977,0.343,0.505,250,750,0,0.528,0.2593320235756385,48,36,73,25,residual_edge_error,0.010930016171187162,<=,gt_aware_diagnostic,0.25
rule,1000,32.47335286049632,0.9845034422278405,0.0450783805570168,0.2480374164330923,0.0,-1.348433634583157,1.4777195235135097,0.374,0.519,800,200,0,0.5175,0.8133595284872298,167,122,240,86,residual_lfv1_luma_std_delta_abs,0.00454680323600769,<=,proxy_or_output_feature,0.8
rule,1000,32.47309805367457,0.9843919589519501,0.0448235737352648,0.24778260961134074,0.0,-0.9937195620258172,1.1632257786140692,0.386,0.538,449,551,0,0.5523385300668151,0.48722986247544203,90,66,163,44,residual_lfv1_edge_mean_delta,0.0009588509798049926,>=,proxy_or_output_feature,0.449
rule,1000,32.47303824559244,0.9846163987517357,0.04476376565315776,0.24772280152923332,0.0,-1.532780608138253,1.7069589933536655,0.386,0.518,849,151,0,0.5159010600706714,0.8605108055009824,181,135,259,98,residual_luma_std,0.21739624589681628,>=,proxy_or_output_feature,0.849
rule,1000,32.47293952690682,0.9846308044195176,0.04466504696751573,0.24762408284359116,0.0,-0.4800962091230245,0.7347934457627527,0.357,0.519,350,650,0,0.54,0.3713163064833006,71,48,111,36,residual_edge_error,0.012223959714174271,<=,gt_aware_diagnostic,0.35
rule,1000,32.47287682426042,0.9845008663535119,0.04460234432111971,0.24756138019719517,0.0,0.0,0.0,0.34,0.518,101,899,0,0.6336633663366337,0.12573673870333987,17,14,28,24,lfv1_saturation_bias,0.017485347390174866,>=,gt_aware_diagnostic,0.101
rule,1000,32.472871128875894,0.9845256130099297,0.044596648936581496,0.24755568481265725,0.0,-1.089375053973295,1.2182268160038192,0.385,0.543,550,450,0,0.5472727272727272,0.5913555992141454,107,80,171,74,baseline_luma_bias,3.367662429806406e-07,<=,gt_aware_diagnostic,0.55
rule,1000,32.472810799430555,0.9844653527140618,0.044536319491244286,0.24749535536732026,0.0,-1.2983370367626492,1.5420685154258813,0.385,0.534,651,349,0,0.533026113671275,0.6817288801571709,135,99,215,66,residual_lfv1_edge_mean_delta,-0.00010117143392562866,>=,proxy_or_output_feature,0.651
rule,1000,32.472641617796214,0.9846466882228851,0.044367137856918995,0.24732617373299456,0.0,-1.1920034804748125,1.3511255750983377,0.375,0.531,700,300,0,0.5285714285714286,0.7269155206286837,138,105,210,83,lfv1_saturation_mean,0.18491038382053376,>=,proxy_or_output_feature,0.7
rule,1000,32.47252958398085,0.9846168205738067,0.04425510404156985,0.24721413991764535,0.0,-1.0272959344031818,1.2013581913641305,0.368,0.539,600,400,0,0.54,0.6365422396856582,119,87,179,77,residual_saturation_mean,0.23921545147895812,>=,proxy_or_output_feature,0.6
rule,1000,32.47249030813201,0.9844345811605454,0.044215828192686275,0.24717486406876193,0.0,-1.13145176915884,1.376699188645513,0.369,0.521,600,400,0,0.525,0.618860510805501,119,95,176,78,baseline_saturation_bias,-0.0030191421508789064,>=,gt_aware_diagnostic,0.6
rule,1000,32.47232434189765,0.9844427899122238,0.044049861958358374,0.24700889783443405,0.0,-1.1029839592481192,1.311558499268378,0.395,0.541,550,450,0,0.5454545454545454,0.5893909626719057,104,86,190,60,residual_lfv1_edge_mean_delta,0.00044326037168502803,>=,proxy_or_output_feature,0.55
