filename,selected_model,selected_psnr,selected_ssim,two_way_winner,three_way_winner,pattern,baseline_strength_bin,lfv1_psnr,residual_psnr,baseline_psnr,selected_delta_lfv1_psnr,selected_delta_baseline_psnr
1000_0.73_1.8.png,residual,29.904107162371222,0.9895455241203308,residual,residual,residual_beats_both,baseline_middle_50,28.7030222516761,29.904107162371222,29.276544649578057,1.2010849106951227,0.6275625127931654
100_0.5_1.76.png,lfv1,33.00497869268346,0.9853483438491821,lfv1,lfv1,lost_lfv1_gain,baseline_middle_50,33.00497869268346,29.721086545084738,30.763515921282988,0.0,2.241462771400471
101_0.83_1.44.png,lfv1,26.045102524427165,0.9665688276290894,lfv1,lfv1,lost_lfv1_gain,baseline_weakest_25,26.045102524427165,24.87746108570493,24.82007373244601,0.0,1.2250287919811562
102_0.67_1.36.png,lfv1,25.386512653192476,0.9676603674888611,lfv1,baseline,residual_worst,baseline_weakest_25,25.386512653192476,24.86364373094494,25.43641408109729,0.0,-0.049901427904814
103_0.94_0.98.png,lfv1,28.2317729962819,0.9758071899414062,lfv1,baseline,residual_worst,baseline_weakest_25,28.2317729962819,27.207209807809374,28.30194274778668,0.0,-0.07016975150477833
104_0.91_1.41.png,lfv1,26.786631166393924,0.9664916396141052,lfv1,lfv1,lost_lfv1_gain,baseline_weakest_25,26.786631166393924,25.264576215095573,25.36829672251354,0.0,1.4183344438803829
105_0.84_0.8.png,residual,26.024787870925135,0.979087769985199,residual,residual,mitigates_lfv1_regression,baseline_weakest_25,24.968379550928535,26.024787870925135,25.77411515456191,1.0564083199965992,0.2506727163632263
106_0.59_1.07.png,residual,28.05635926509309,0.978809654712677,residual,baseline,both_regress_baseline,baseline_weakest_25,27.983348074639423,28.05635926509309,28.469115431336824,0.07301119045366633,-0.4127561662437351
107_0.89_1.5.png,residual,27.54776384209771,0.9805694222450256,residual,baseline,mitigates_lfv1_regression,baseline_weakest_25,23.85805361085584,27.54776384209771,27.87759836047469,3.689710231241868,-0.3298345183769804
108_0.73_1.27.png,residual,27.29433627478447,0.9805951714515686,residual,residual,mitigates_lfv1_regression,baseline_weakest_25,25.237109903276092,27.29433627478447,27.24645269367477,2.057226371508378,0.04788358110970137
109_0.74_1.74.png,residual,28.483922764269018,0.9858643412590027,residual,residual,residual_beats_both,baseline_weakest_25,26.47204624508927,28.483922764269018,28.09817576841244,2.011876519179747,0.3857469958565787
10_0.6_1.67.png,lfv1,30.545667734677586,0.9904189109802246,lfv1,baseline,residual_worst,baseline_middle_50,30.545667734677586,29.360717655453712,31.13352711842708,0.0,-0.5878593837494925
110_0.68_1.22.png,residual,28.79382815115132,0.9914843440055847,residual,residual,residual_beats_both,baseline_weakest_25,27.657230172964113,28.79382815115132,28.092756760223715,1.1365979781872078,0.7010713909276056
111_0.98_0.89.png,residual,28.569480310995722,0.9852105379104614,residual,residual,residual_beats_both,baseline_weakest_25,27.92318602774418,28.569480310995722,26.925266074640408,0.6462942832515424,1.6442142363553138
112_0.54_0.98.png,residual,26.979075833243783,0.9920671582221985,residual,residual,residual_beats_both,baseline_weakest_25,26.071701501743338,26.979075833243783,26.023734152150286,0.9073743315004457,0.9553416810934969
113_0.71_1.48.png,residual,32.05795331867175,0.9853059649467468,lfv1,lfv1,both_improve_baseline,baseline_middle_50,32.089801992101904,32.05795331867175,30.889649086045377,-0.031848673430154406,1.1683042326263724
114_0.7_0.91.png,residual,34.35732628106797,0.9907395243644714,residual,residual,residual_beats_both,baseline_middle_50,33.4394330374563,34.35732628106797,33.730186319697374,0.9178932436116725,0.6271399613705952
115_0.52_0.82.png,residual,35.023676438151284,0.99349445104599,residual,baseline,mitigates_lfv1_regression,baseline_middle_50,33.891119574729956,35.023676438151284,35.22781957981877,1.1325568634213283,-0.20414314166748682
116_0.73_1.62.png,lfv1,31.84318806333208,0.9842654466629028,lfv1,lfv1,lost_lfv1_gain,baseline_middle_50,31.84318806333208,31.41403444007811,29.722424289296583,0.0,2.1207637740354954
117_0.69_1.13.png,lfv1,25.994225204383095,0.9863414168357849,lfv1,baseline,both_regress_baseline,baseline_weakest_25,25.994225204383095,25.93577115527292,28.04887948821717,0.0,-2.0546542838340756
118_0.68_1.96.png,lfv1,24.912778572753382,0.9787298440933228,lfv1,baseline,both_regress_baseline,baseline_weakest_25,24.912778572753382,24.834039775650435,26.58907851973174,0.0,-1.6762999469783573
119_0.81_0.75.png,lfv1,27.29521113000342,0.9898359775543213,lfv1,baseline,residual_worst,baseline_middle_50,27.29521113000342,26.830769905504507,29.36992676846396,0.0,-2.074715638460539
11_0.98_0.72.png,residual,37.55640141314592,0.9956089854240417,residual,residual,residual_beats_both,baseline_middle_50,34.937000464524324,37.55640141314592,34.57800439006828,2.619400948621596,2.9783970230776404
120_0.8_0.89.png,lfv1,27.009915115592218,0.9888376593589783,lfv1,baseline,both_regress_baseline,baseline_middle_50,27.009915115592218,26.838265545732046,29.292137870202374,0.0,-2.2822227546101566
121_0.86_1.21.png,lfv1,30.928746049543676,0.9794040322303772,lfv1,lfv1,lost_lfv1_gain,baseline_middle_50,30.928746049543676,29.466900372971633,30.099330486413713,0.0,0.8294155631299631
122_0.94_1.72.png,lfv1,31.09189437384556,0.9734697341918945,lfv1,lfv1,lost_lfv1_gain,baseline_middle_50,31.09189437384556,27.624343178721254,30.3920092558525,0.0,0.699885117993059
123_0.59_0.7.png,lfv1,34.53299007501449,0.9895341992378235,lfv1,lfv1,lost_lfv1_gain,baseline_middle_50,34.53299007501449,33.42397985804964,32.10929170140751,0.0,2.4236983736069817
124_1.0_0.82.png,lfv1,31.18307830666184,0.9797268509864807,lfv1,lfv1,lost_lfv1_gain,baseline_middle_50,31.18307830666184,30.063241098275665,29.440304872445765,0.0,1.7427734342160761
125_0.57_1.94.png,lfv1,29.647193550334215,0.9847531318664551,lfv1,baseline,residual_worst,baseline_middle_50,29.647193550334215,28.40868183708631,32.28083187504555,0.0,-2.6336383247113346
126_0.64_1.73.png,lfv1,30.72412407033131,0.9871337413787842,lfv1,baseline,residual_worst,baseline_middle_50,30.72412407033131,30.066511174114837,33.83230612921554,0.0,-3.1081820588842284
127_0.57_0.92.png,lfv1,32.1807747408825,0.9921483993530273,lfv1,baseline,residual_worst,baseline_strongest_25,32.1807747408825,30.13418425903073,36.19220857561447,0.0,-4.0114338347319745
128_0.65_0.67.png,lfv1,34.700168442278006,0.9939680695533752,lfv1,baseline,residual_worst,baseline_strongest_25,34.700168442278006,32.17186395046189,37.02456745363627,0.0,-2.324399011358267
129_0.76_1.71.png,residual,32.516827855049556,0.9737818837165833,residual,residual,residual_beats_both,baseline_middle_50,31.74452735650454,32.516827855049556,30.256021630710535,0.7723004985450146,2.260806224339021
12_0.75_1.95.png,lfv1,32.14306801289074,0.988341212272644,lfv1,baseline,residual_worst,baseline_middle_50,32.14306801289074,31.690338163965937,34.30935102516704,0.0,-2.1662830122763026
130_0.9_0.92.png,residual,32.79678521702108,0.9814594984054565,residual,residual,residual_beats_both,baseline_middle_50,31.639077069152798,32.79678521702108,30.260026853469203,1.1577081478682842,2.536758363551879
