split_family,feature_set,model_type,name,splits,mean_psnr_mean,mean_psnr_std,mean_ssim_mean,mean_ssim_std,gain_vs_lfv1_psnr_mean,gain_vs_lfv1_psnr_std,gain_vs_baseline_psnr_mean,gain_vs_baseline_psnr_std,residual_precision_mean,residual_precision_std,residual_recall_mean,residual_recall_std,two_way_accuracy_mean,two_way_accuracy_std,residual_selection_count_mean,residual_selection_count_std,lost_lfv1_gain_selected_count_mean,lost_lfv1_gain_selected_count_std,residual_worst_selected_count_mean,residual_worst_selected_count_std,oracle_recovery_mean,oracle_recovery_std
random_stratified,rich_output_reference,baseline,always_lfv1,2,29.48002378486281,0.3871052434271611,0.9778395866354307,0.002077840268611908,0.0,0.0,-0.12672637683756044,0.262231064684689,,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_stratified,metadata_diagnostic,baseline,always_lfv1,2,29.48002378486281,0.3871052434271611,0.9778395866354307,0.002077840268611908,0.0,0.0,-0.12672637683756044,0.262231064684689,,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_stratified,gt_diagnostic_leakage_check,baseline,always_lfv1,2,29.48002378486281,0.3871052434271611,0.9778395866354307,0.002077840268611908,0.0,0.0,-0.12672637683756044,0.262231064684689,,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_stratified,activation_only_proxy,baseline,always_residual,2,29.363788019371675,0.22066137598110558,0.9791824979086717,0.0015920661389827728,-0.11623576549112902,0.16644386744605533,-0.24296214232868946,0.09578719723863365,0.5,0.0,1.0,0.0,0.5,0.0,24.0,0.0,5.5,1.5,4.0,1.0,-0.1864920618103228,0.2643264794216323
random_stratified,activation_plus_strict_output_proxy,baseline,always_residual,2,29.363788019371675,0.22066137598110558,0.9791824979086717,0.0015920661389827728,-0.11623576549112902,0.16644386744605533,-0.24296214232868946,0.09578719723863365,0.5,0.0,1.0,0.0,0.5,0.0,24.0,0.0,5.5,1.5,4.0,1.0,-0.1864920618103228,0.2643264794216323
random_stratified,activation_plus_rich_output_proxy,baseline,always_residual,2,29.363788019371675,0.22066137598110558,0.9791824979086717,0.0015920661389827728,-0.11623576549112902,0.16644386744605533,-0.24296214232868946,0.09578719723863365,0.5,0.0,1.0,0.0,0.5,0.0,24.0,0.0,5.5,1.5,4.0,1.0,-0.1864920618103228,0.2643264794216323
random_stratified,rich_output_reference,baseline,always_residual,2,29.363788019371675,0.22066137598110558,0.9791824979086717,0.0015920661389827728,-0.11623576549112902,0.16644386744605533,-0.24296214232868946,0.09578719723863365,0.5,0.0,1.0,0.0,0.5,0.0,24.0,0.0,5.5,1.5,4.0,1.0,-0.1864920618103228,0.2643264794216323
random_stratified,metadata_diagnostic,baseline,always_residual,2,29.363788019371675,0.22066137598110558,0.9791824979086717,0.0015920661389827728,-0.11623576549112902,0.16644386744605533,-0.24296214232868946,0.09578719723863365,0.5,0.0,1.0,0.0,0.5,0.0,24.0,0.0,5.5,1.5,4.0,1.0,-0.1864920618103228,0.2643264794216323
random_stratified,gt_diagnostic_leakage_check,baseline,always_residual,2,29.363788019371675,0.22066137598110558,0.9791824979086717,0.0015920661389827728,-0.11623576549112902,0.16644386744605533,-0.24296214232868946,0.09578719723863365,0.5,0.0,1.0,0.0,0.5,0.0,24.0,0.0,5.5,1.5,4.0,1.0,-0.1864920618103228,0.2643264794216323
degradation_combo_group5,activation_only_proxy,oracle,two_way_oracle,2,30.220646514065795,0.6417059979851665,0.9804719269275666,0.0018981590867042653,0.6767948111614978,0.06743925451561739,0.4895785958234142,0.01654942523507258,1.0,0.0,1.0,0.0,1.0,0.0,19.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0
