name,feature_set,model_type,num_images,mean_psnr,mean_ssim,gain_vs_lfv1_psnr,gain_vs_baseline_psnr,residual_selection_count,lfv1_selection_count,residual_precision,residual_recall,two_way_accuracy,lost_lfv1_gain_selected_count,residual_worst_selected_count,split_family,split,oracle_recovery,prob_threshold
decision_stump,activation_only_proxy,stump,40,28.712114944146908,0.9766097128391266,-0.12259150625660195,-0.39379640134537547,21,19,0.42857142857142855,0.47368421052631576,0.45,6,5,degradation_combo_group5,0,-0.1647217077399788,
ridge_logistic,activation_only_proxy,logistic,40,29.188538175456017,0.9780034109950065,0.3538317250525055,0.08262682996373201,26,14,0.6538461538461539,0.8947368421052632,0.725,4,2,degradation_combo_group5,0,0.4754307030148965,0.49626693778315367
always_lfv1,activation_only_proxy,baseline,40,30.25299695540508,0.9800666481256485,0.0,-0.10322753558739359,0,40,,0.0,0.5,0,0,degradation_combo_group5,1,0.0,
always_residual,activation_only_proxy,baseline,40,30.115413010376507,0.9816877156496048,-0.13758394502857002,-0.24081148061596364,40,0,0.5,1.0,0.5,9,9,degradation_combo_group5,1,-0.22578598574842448,
two_way_oracle,activation_only_proxy,oracle,40,30.86235251205096,0.9823700860142708,0.6093555566458804,0.5061280210584868,20,20,1.0,1.0,1.0,0,0,degradation_combo_group5,1,1.0,
decision_stump,activation_only_proxy,stump,40,30.450865778659693,0.981407319009304,0.19786882325461033,0.09464128766721673,21,19,0.7142857142857143,0.75,0.725,4,1,degradation_combo_group5,1,0.324718173316994,
ridge_logistic,activation_only_proxy,logistic,40,30.167926442195032,0.9807403802871704,-0.08507051321005017,-0.18829804879744377,16,24,0.5625,0.45,0.55,7,0,degradation_combo_group5,1,-0.1396073479305086,0.4528795345828539
always_lfv1,activation_plus_strict_output_proxy,baseline,24,29.86712902828997,0.9799174269040426,0.0,0.13550468784712852,0,24,,0.0,0.5,0,0,random_stratified,0,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,24,29.58444939535278,0.9807745640476545,-0.28267963293718434,-0.14717494509005583,24,0,0.5,1.0,0.5,7,3,random_stratified,0,-0.4508185412319551,
two_way_oracle,activation_plus_strict_output_proxy,oracle,24,30.49416542338744,0.9815409804383913,0.627036395097468,0.7625410829445965,12,12,1.0,1.0,1.0,0,0,random_stratified,0,1.0,
decision_stump,activation_plus_strict_output_proxy,stump,24,29.940382580513546,0.9806452592213949,0.07325355222358028,0.20875824007070878,7,17,0.42857142857142855,0.25,0.4583333333333333,2,0,random_stratified,0,0.11682504045430023,
ridge_logistic,activation_plus_strict_output_proxy,logistic,24,30.302188656823404,0.9813261876503626,0.43505962853343555,0.570564316380564,10,14,0.9,0.75,0.8333333333333334,1,0,random_stratified,0,0.693834731021967,0.6345535193884165
always_lfv1,activation_plus_strict_output_proxy,baseline,24,29.092918541435647,0.9757617463668188,0.0,-0.3889574415222494,0,24,,0.0,0.5,0,0,random_stratified,1,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,24,29.14312664339057,0.977590431769689,0.05020810195492631,-0.3387493395673231,24,0,0.5,1.0,0.5,4,5,random_stratified,1,0.0778344176113095,
two_way_oracle,activation_plus_strict_output_proxy,oracle,24,29.73798152893889,0.9784565394123396,0.6450629875032426,0.2561055459809933,12,12,1.0,1.0,1.0,0,0,random_stratified,1,1.0,
decision_stump,activation_plus_strict_output_proxy,stump,24,29.255008691319954,0.9767783607045809,0.16209014988431214,-0.22686729163793729,10,14,0.5,0.4166666666666667,0.5,2,1,random_stratified,1,0.2512780193941872,
ridge_logistic,activation_plus_strict_output_proxy,logistic,24,29.50300624556677,0.9779121379057566,0.4100877041311272,0.021130262608877775,10,14,0.9,0.75,0.8333333333333334,1,0,random_stratified,1,0.6357328076106146,0.589295823206721
always_lfv1,activation_plus_strict_output_proxy,baseline,22,30.754266622580527,0.9849078980359164,0.0,0.007336790299709603,0,22,,0.0,0.5454545454545454,0,0,airlight_leave_one,A<0.65,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,22,30.121474909022673,0.9859601638533853,-0.6327917135578531,-0.6254549232581436,22,0,0.45454545454545453,1.0,0.45454545454545453,8,4,airlight_leave_one,A<0.65,-1.1287079879892934,
two_way_oracle,activation_plus_strict_output_proxy,oracle,22,31.31490030311744,0.98689711635763,0.5606336805369145,0.5679704708366241,10,12,1.0,1.0,1.0,0,0,airlight_leave_one,A<0.65,1.0,
decision_stump,activation_plus_strict_output_proxy,stump,22,30.43408723399059,0.9859827296300367,-0.32017938858993844,-0.3128425982902288,18,4,0.5555555555555556,1.0,0.6363636363636364,6,2,airlight_leave_one,A<0.65,-0.5711026641911794,
ridge_logistic,activation_plus_strict_output_proxy,logistic,22,30.796633206492615,0.9863745624368842,0.04236658391209163,0.04970337421180124,11,11,0.7272727272727273,0.8,0.7727272727272727,3,0,airlight_leave_one,A<0.65,0.07556910221932703,0.4140427837144734
always_lfv1,activation_plus_strict_output_proxy,baseline,40,28.83470645040351,0.9760576859116554,0.0,-0.2712048950887735,0,40,,0.0,0.525,0,0,degradation_combo_group5,0,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,40,28.71399328900555,0.9776677116751671,-0.12071316139795848,-0.391918056486732,40,0,0.475,1.0,0.475,11,7,degradation_combo_group5,0,-0.16219784469034196,
two_way_oracle,activation_plus_strict_output_proxy,oracle,40,29.57894051608063,0.9785737678408623,0.7442340656771151,0.4730291705883416,19,21,1.0,1.0,1.0,0,0,degradation_combo_group5,0,1.0,
decision_stump,activation_plus_strict_output_proxy,stump,40,28.712114944146908,0.9766097128391266,-0.12259150625660195,-0.39379640134537547,21,19,0.42857142857142855,0.47368421052631576,0.45,6,5,degradation_combo_group5,0,-0.1647217077399788,
ridge_logistic,activation_plus_strict_output_proxy,logistic,40,29.277557381165707,0.9782132029533386,0.44285093076219545,0.17164603567342196,26,14,0.6923076923076923,0.9473684210526315,0.775,4,1,degradation_combo_group5,0,0.595042542643198,0.5008397864712951
always_lfv1,activation_plus_strict_output_proxy,baseline,40,30.25299695540508,0.9800666481256485,0.0,-0.10322753558739359,0,40,,0.0,0.5,0,0,degradation_combo_group5,1,0.0,
always_residual,activation_plus_strict_output_proxy,baseline,40,30.115413010376507,0.9816877156496048,-0.13758394502857002,-0.24081148061596364,40,0,0.5,1.0,0.5,9,9,degradation_combo_group5,1,-0.22578598574842448,
two_way_oracle,activation_plus_strict_output_proxy,oracle,40,30.86235251205096,0.9823700860142708,0.6093555566458804,0.5061280210584868,20,20,1.0,1.0,1.0,0,0,degradation_combo_group5,1,1.0,
decision_stump,activation_plus_strict_output_proxy,stump,40,30.450865778659693,0.981407319009304,0.19786882325461033,0.09464128766721673,21,19,0.7142857142857143,0.75,0.725,4,1,degradation_combo_group5,1,0.324718173316994,
ridge_logistic,activation_plus_strict_output_proxy,logistic,40,30.167926442195032,0.9807403802871704,-0.08507051321005017,-0.18829804879744377,16,24,0.5625,0.45,0.55,7,0,degradation_combo_group5,1,-0.1396073479305086,0.4572387392168879
always_lfv1,activation_plus_rich_output_proxy,baseline,24,29.86712902828997,0.9799174269040426,0.0,0.13550468784712852,0,24,,0.0,0.5,0,0,random_stratified,0,0.0,
always_residual,activation_plus_rich_output_proxy,baseline,24,29.58444939535278,0.9807745640476545,-0.28267963293718434,-0.14717494509005583,24,0,0.5,1.0,0.5,7,3,random_stratified,0,-0.4508185412319551,
two_way_oracle,activation_plus_rich_output_proxy,oracle,24,30.49416542338744,0.9815409804383913,0.627036395097468,0.7625410829445965,12,12,1.0,1.0,1.0,0,0,random_stratified,0,1.0,
ridge_logistic,activation_plus_rich_output_proxy,logistic,24,30.302188656823404,0.9813261876503626,0.43505962853343555,0.570564316380564,10,14,0.9,0.75,0.8333333333333334,1,0,random_stratified,0,0.693834731021967,0.6647331590956759
always_lfv1,activation_plus_rich_output_proxy,baseline,24,29.092918541435647,0.9757617463668188,0.0,-0.3889574415222494,0,24,,0.0,0.5,0,0,random_stratified,1,0.0,
always_residual,activation_plus_rich_output_proxy,baseline,24,29.14312664339057,0.977590431769689,0.05020810195492631,-0.3387493395673231,24,0,0.5,1.0,0.5,4,5,random_stratified,1,0.0778344176113095,
two_way_oracle,activation_plus_rich_output_proxy,oracle,24,29.73798152893889,0.9784565394123396,0.6450629875032426,0.2561055459809933,12,12,1.0,1.0,1.0,0,0,random_stratified,1,1.0,
ridge_logistic,activation_plus_rich_output_proxy,logistic,24,29.50300624556677,0.9779121379057566,0.4100877041311272,0.021130262608877775,10,14,0.9,0.75,0.8333333333333334,1,0,random_stratified,1,0.6357328076106146,0.5951573009276143
always_lfv1,activation_plus_rich_output_proxy,baseline,22,30.754266622580527,0.9849078980359164,0.0,0.007336790299709603,0,22,,0.0,0.5454545454545454,0,0,airlight_leave_one,A<0.65,0.0,
always_residual,activation_plus_rich_output_proxy,baseline,22,30.121474909022673,0.9859601638533853,-0.6327917135578531,-0.6254549232581436,22,0,0.45454545454545453,1.0,0.45454545454545453,8,4,airlight_leave_one,A<0.65,-1.1287079879892934,
two_way_oracle,activation_plus_rich_output_proxy,oracle,22,31.31490030311744,0.98689711635763,0.5606336805369145,0.5679704708366241,10,12,1.0,1.0,1.0,0,0,airlight_leave_one,A<0.65,1.0,
ridge_logistic,activation_plus_rich_output_proxy,logistic,22,30.694743793747786,0.9860755557363684,-0.05952282883273454,-0.05218603853302494,11,11,0.6363636363636364,0.7,0.6818181818181818,4,0,airlight_leave_one,A<0.65,-0.10617062602398412,0.4045048584327201
always_lfv1,activation_plus_rich_output_proxy,baseline,40,28.83470645040351,0.9760576859116554,0.0,-0.2712048950887735,0,40,,0.0,0.525,0,0,degradation_combo_group5,0,0.0,
always_residual,activation_plus_rich_output_proxy,baseline,40,28.71399328900555,0.9776677116751671,-0.12071316139795848,-0.391918056486732,40,0,0.475,1.0,0.475,11,7,degradation_combo_group5,0,-0.16219784469034196,
two_way_oracle,activation_plus_rich_output_proxy,oracle,40,29.57894051608063,0.9785737678408623,0.7442340656771151,0.4730291705883416,19,21,1.0,1.0,1.0,0,0,degradation_combo_group5,0,1.0,
ridge_logistic,activation_plus_rich_output_proxy,logistic,40,29.30555331137536,0.9782238379120827,0.47084686097184986,0.19964196588307637,25,15,0.72,0.9473684210526315,0.8,3,1,degradation_combo_group5,0,0.6326596465904398,0.5011922333302341
always_lfv1,activation_plus_rich_output_proxy,baseline,40,30.25299695540508,0.9800666481256485,0.0,-0.10322753558739359,0,40,,0.0,0.5,0,0,degradation_combo_group5,1,0.0,
always_residual,activation_plus_rich_output_proxy,baseline,40,30.115413010376507,0.9816877156496048,-0.13758394502857002,-0.24081148061596364,40,0,0.5,1.0,0.5,9,9,degradation_combo_group5,1,-0.22578598574842448,
two_way_oracle,activation_plus_rich_output_proxy,oracle,40,30.86235251205096,0.9823700860142708,0.6093555566458804,0.5061280210584868,20,20,1.0,1.0,1.0,0,0,degradation_combo_group5,1,1.0,
ridge_logistic,activation_plus_rich_output_proxy,logistic,40,30.128541306351668,0.9805899605154991,-0.12445564905341824,-0.22768318464081183,14,26,0.5,0.35,0.5,7,0,degradation_combo_group5,1,-0.20424142800710382,0.46451053820857535
always_lfv1,rich_output_reference,baseline,24,29.86712902828997,0.9799174269040426,0.0,0.13550468784712852,0,24,,0.0,0.5,0,0,random_stratified,0,0.0,
always_residual,rich_output_reference,baseline,24,29.58444939535278,0.9807745640476545,-0.28267963293718434,-0.14717494509005583,24,0,0.5,1.0,0.5,7,3,random_stratified,0,-0.4508185412319551,
two_way_oracle,rich_output_reference,oracle,24,30.49416542338744,0.9815409804383913,0.627036395097468,0.7625410829445965,12,12,1.0,1.0,1.0,0,0,random_stratified,0,1.0,
decision_stump,rich_output_reference,stump,24,30.22815669840232,0.9811868071556091,0.3610276701123549,0.4965323579594834,12,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,2,random_stratified,0,0.575768285437779,
ridge_logistic,rich_output_reference,logistic,24,30.31532348030136,0.9812590007980665,0.4481944520113907,0.5836991398585192,12,12,0.75,0.75,0.75,2,0,random_stratified,0,0.7147821968798515,0.538068471632012
always_lfv1,rich_output_reference,baseline,24,29.092918541435647,0.9757617463668188,0.0,-0.3889574415222494,0,24,,0.0,0.5,0,0,random_stratified,1,0.0,
always_residual,rich_output_reference,baseline,24,29.14312664339057,0.977590431769689,0.05020810195492631,-0.3387493395673231,24,0,0.5,1.0,0.5,4,5,random_stratified,1,0.0778344176113095,
two_way_oracle,rich_output_reference,oracle,24,29.73798152893889,0.9784565394123396,0.6450629875032426,0.2561055459809933,12,12,1.0,1.0,1.0,0,0,random_stratified,1,1.0,
decision_stump,rich_output_reference,stump,24,29.30809830278719,0.9769962231318156,0.2151797613515473,-0.17377768017070214,12,12,0.5,0.5,0.5,2,2,random_stratified,1,0.33357945738665656,
ridge_logistic,rich_output_reference,logistic,24,29.280328315923384,0.9771507382392883,0.18740977448773735,-0.20154766703451207,13,11,0.6153846153846154,0.6666666666666666,0.625,3,1,random_stratified,1,0.29052941824040907,0.5364164774276217
always_lfv1,rich_output_reference,baseline,22,30.754266622580527,0.9849078980359164,0.0,0.007336790299709603,0,22,,0.0,0.5454545454545454,0,0,airlight_leave_one,A<0.65,0.0,
always_residual,rich_output_reference,baseline,22,30.121474909022673,0.9859601638533853,-0.6327917135578531,-0.6254549232581436,22,0,0.45454545454545453,1.0,0.45454545454545453,8,4,airlight_leave_one,A<0.65,-1.1287079879892934,
two_way_oracle,rich_output_reference,oracle,22,31.31490030311744,0.98689711635763,0.5606336805369145,0.5679704708366241,10,12,1.0,1.0,1.0,0,0,airlight_leave_one,A<0.65,1.0,
decision_stump,rich_output_reference,stump,22,30.728776318683575,0.9859717027707533,-0.025490303896950162,-0.01815351359724056,13,9,0.5384615384615384,0.7,0.5909090909090909,4,2,airlight_leave_one,A<0.65,-0.0454669506700673,
ridge_logistic,rich_output_reference,logistic,22,30.59021641690381,0.9850277169184252,-0.16405020567671452,-0.15671341537700492,11,11,0.45454545454545453,0.5,0.5,2,4,airlight_leave_one,A<0.65,-0.29261568002765176,0.4969644193963501
always_lfv1,rich_output_reference,baseline,40,28.83470645040351,0.9760576859116554,0.0,-0.2712048950887735,0,40,,0.0,0.525,0,0,degradation_combo_group5,0,0.0,
always_residual,rich_output_reference,baseline,40,28.71399328900555,0.9776677116751671,-0.12071316139795848,-0.391918056486732,40,0,0.475,1.0,0.475,11,7,degradation_combo_group5,0,-0.16219784469034196,
two_way_oracle,rich_output_reference,oracle,40,29.57894051608063,0.9785737678408623,0.7442340656771151,0.4730291705883416,19,21,1.0,1.0,1.0,0,0,degradation_combo_group5,0,1.0,
decision_stump,rich_output_reference,stump,40,29.311138782353556,0.9780190154910088,0.47643233195004575,0.20522743686127223,22,18,0.6363636363636364,0.7368421052631579,0.675,3,3,degradation_combo_group5,0,0.6401646389521025,
ridge_logistic,rich_output_reference,logistic,40,28.923296909656887,0.9766443133354187,0.08859045925337324,-0.18261443583540027,7,33,0.5714285714285714,0.21052631578947367,0.55,2,1,degradation_combo_group5,0,0.11903574875032404,0.573768317604561
always_lfv1,rich_output_reference,baseline,40,30.25299695540508,0.9800666481256485,0.0,-0.10322753558739359,0,40,,0.0,0.5,0,0,degradation_combo_group5,1,0.0,
always_residual,rich_output_reference,baseline,40,30.115413010376507,0.9816877156496048,-0.13758394502857002,-0.24081148061596364,40,0,0.5,1.0,0.5,9,9,degradation_combo_group5,1,-0.22578598574842448,
two_way_oracle,rich_output_reference,oracle,40,30.86235251205096,0.9823700860142708,0.6093555566458804,0.5061280210584868,20,20,1.0,1.0,1.0,0,0,degradation_combo_group5,1,1.0,
decision_stump,rich_output_reference,stump,40,30.492265041231782,0.9813408747315406,0.2392680858267017,0.1360405502393081,19,21,0.631578947368421,0.6,0.625,2,4,degradation_combo_group5,1,0.3926575924632939,
ridge_logistic,rich_output_reference,logistic,40,30.381518719949078,0.9816733747720718,0.12852176454399,0.025294228956596408,26,14,0.5769230769230769,0.75,0.6,6,4,degradation_combo_group5,1,0.21091424069622275,0.38749841482281766
always_lfv1,metadata_diagnostic,baseline,24,29.86712902828997,0.9799174269040426,0.0,0.13550468784712852,0,24,,0.0,0.5,0,0,random_stratified,0,0.0,
always_residual,metadata_diagnostic,baseline,24,29.58444939535278,0.9807745640476545,-0.28267963293718434,-0.14717494509005583,24,0,0.5,1.0,0.5,7,3,random_stratified,0,-0.4508185412319551,
two_way_oracle,metadata_diagnostic,oracle,24,30.49416542338744,0.9815409804383913,0.627036395097468,0.7625410829445965,12,12,1.0,1.0,1.0,0,0,random_stratified,0,1.0,
decision_stump,metadata_diagnostic,stump,24,29.829943899138204,0.9811366746822993,-0.03718512915176738,0.09831955869536113,19,5,0.5789473684210527,0.9166666666666666,0.625,5,2,random_stratified,0,-0.05930298375421611,
ridge_logistic,metadata_diagnostic,logistic,24,29.829943899138204,0.9811366746822993,-0.03718512915176738,0.09831955869536113,19,5,0.5789473684210527,0.9166666666666666,0.625,5,2,random_stratified,0,-0.05930298375421611,0.45884932020958713
always_lfv1,metadata_diagnostic,baseline,24,29.092918541435647,0.9757617463668188,0.0,-0.3889574415222494,0,24,,0.0,0.5,0,0,random_stratified,1,0.0,
always_residual,metadata_diagnostic,baseline,24,29.14312664339057,0.977590431769689,0.05020810195492631,-0.3387493395673231,24,0,0.5,1.0,0.5,4,5,random_stratified,1,0.0778344176113095,
two_way_oracle,metadata_diagnostic,oracle,24,29.73798152893889,0.9784565394123396,0.6450629875032426,0.2561055459809933,12,12,1.0,1.0,1.0,0,0,random_stratified,1,1.0,
decision_stump,metadata_diagnostic,stump,24,29.291582170162314,0.977797249952952,0.19866362872666907,-0.19029381279558036,21,3,0.5714285714285714,1.0,0.625,4,3,random_stratified,1,0.3079755505669443,
ridge_logistic,metadata_diagnostic,logistic,24,29.319595278851533,0.9774550919731458,0.2266767374158866,-0.16228070410636283,19,5,0.5789473684210527,0.9166666666666666,0.625,3,3,random_stratified,1,0.3514024859700187,0.451820333303515
always_lfv1,metadata_diagnostic,baseline,22,30.754266622580527,0.9849078980359164,0.0,0.007336790299709603,0,22,,0.0,0.5454545454545454,0,0,airlight_leave_one,A<0.65,0.0,
always_residual,metadata_diagnostic,baseline,22,30.121474909022673,0.9859601638533853,-0.6327917135578531,-0.6254549232581436,22,0,0.45454545454545453,1.0,0.45454545454545453,8,4,airlight_leave_one,A<0.65,-1.1287079879892934,
two_way_oracle,metadata_diagnostic,oracle,22,31.31490030311744,0.98689711635763,0.5606336805369145,0.5679704708366241,10,12,1.0,1.0,1.0,0,0,airlight_leave_one,A<0.65,1.0,
decision_stump,metadata_diagnostic,stump,22,30.489466326666275,0.9860666258768602,-0.2648002959142467,-0.2574635056145371,17,5,0.5882352941176471,1.0,0.6818181818181818,6,1,airlight_leave_one,A<0.65,-0.4723232033805916,
ridge_logistic,metadata_diagnostic,logistic,22,30.489466326666275,0.9860666258768602,-0.2648002959142467,-0.2574635056145371,17,5,0.5882352941176471,1.0,0.6818181818181818,6,1,airlight_leave_one,A<0.65,-0.4723232033805916,0.46584595254002087
always_lfv1,metadata_diagnostic,baseline,40,28.83470645040351,0.9760576859116554,0.0,-0.2712048950887735,0,40,,0.0,0.525,0,0,degradation_combo_group5,0,0.0,
always_residual,metadata_diagnostic,baseline,40,28.71399328900555,0.9776677116751671,-0.12071316139795848,-0.391918056486732,40,0,0.475,1.0,0.475,11,7,degradation_combo_group5,0,-0.16219784469034196,
two_way_oracle,metadata_diagnostic,oracle,40,29.57894051608063,0.9785737678408623,0.7442340656771151,0.4730291705883416,19,21,1.0,1.0,1.0,0,0,degradation_combo_group5,0,1.0,
decision_stump,metadata_diagnostic,stump,40,28.723877281626784,0.9769630908966065,-0.11082916877672541,-0.38203406386549893,30,10,0.4,0.631578947368421,0.375,9,6,degradation_combo_group5,0,-0.1489170865564873,
ridge_logistic,metadata_diagnostic,logistic,40,28.814757131365205,0.9766643583774567,-0.019949319038302882,-0.29115421412707637,15,25,0.4666666666666667,0.3684210526315789,0.5,5,2,degradation_combo_group5,0,-0.026805167834064,0.5011764426309543
always_lfv1,metadata_diagnostic,baseline,40,30.25299695540508,0.9800666481256485,0.0,-0.10322753558739359,0,40,,0.0,0.5,0,0,degradation_combo_group5,1,0.0,
always_residual,metadata_diagnostic,baseline,40,30.115413010376507,0.9816877156496048,-0.13758394502857002,-0.24081148061596364,40,0,0.5,1.0,0.5,9,9,degradation_combo_group5,1,-0.22578598574842448,
two_way_oracle,metadata_diagnostic,oracle,40,30.86235251205096,0.9823700860142708,0.6093555566458804,0.5061280210584868,20,20,1.0,1.0,1.0,0,0,degradation_combo_group5,1,1.0,
decision_stump,metadata_diagnostic,stump,40,30.320382762294333,0.9814283087849617,0.0673858068892538,-0.0358417286981398,24,16,0.625,0.75,0.65,5,4,degradation_combo_group5,1,0.11058536539843888,
ridge_logistic,metadata_diagnostic,logistic,40,30.040474766916123,0.9806465581059456,-0.2125221884889606,-0.31574972407635415,22,18,0.45454545454545453,0.5,0.45,7,5,degradation_combo_group5,1,-0.3487654886725933,0.4498131868986505
always_lfv1,gt_diagnostic_leakage_check,baseline,24,29.86712902828997,0.9799174269040426,0.0,0.13550468784712852,0,24,,0.0,0.5,0,0,random_stratified,0,0.0,
always_residual,gt_diagnostic_leakage_check,baseline,24,29.58444939535278,0.9807745640476545,-0.28267963293718434,-0.14717494509005583,24,0,0.5,1.0,0.5,7,3,random_stratified,0,-0.4508185412319551,
two_way_oracle,gt_diagnostic_leakage_check,oracle,24,30.49416542338744,0.9815409804383913,0.627036395097468,0.7625410829445965,12,12,1.0,1.0,1.0,0,0,random_stratified,0,1.0,
decision_stump,gt_diagnostic_leakage_check,stump,24,30.48955761211523,0.9815061464905739,0.6224285838252555,0.757933271672384,14,10,0.8571428571428571,1.0,0.9166666666666666,0,0,random_stratified,0,0.9926514452618076,
ridge_logistic,gt_diagnostic_leakage_check,logistic,24,30.49283839532785,0.9815260345737139,0.6257093670378783,0.7612140548850067,13,11,0.9230769230769231,1.0,0.9583333333333334,0,0,random_stratified,0,0.9978836506621224,0.34353207146668985
always_lfv1,gt_diagnostic_leakage_check,baseline,24,29.092918541435647,0.9757617463668188,0.0,-0.3889574415222494,0,24,,0.0,0.5,0,0,random_stratified,1,0.0,
always_residual,gt_diagnostic_leakage_check,baseline,24,29.14312664339057,0.977590431769689,0.05020810195492631,-0.3387493395673231,24,0,0.5,1.0,0.5,4,5,random_stratified,1,0.0778344176113095,
two_way_oracle,gt_diagnostic_leakage_check,oracle,24,29.73798152893889,0.9784565394123396,0.6450629875032426,0.2561055459809933,12,12,1.0,1.0,1.0,0,0,random_stratified,1,1.0,
decision_stump,gt_diagnostic_leakage_check,stump,24,29.733373717666677,0.978421705464522,0.6404551762310301,0.25149773470878073,14,10,0.8571428571428571,1.0,0.9166666666666666,0,0,random_stratified,1,0.9928568041238153,
ridge_logistic,gt_diagnostic_leakage_check,logistic,24,29.736654500879297,0.9784415935476621,0.6437359594436529,0.2547785179214035,13,11,0.9230769230769231,1.0,0.9583333333333334,0,0,random_stratified,1,0.9979427930523094,0.3681850687983229
always_lfv1,gt_diagnostic_leakage_check,baseline,22,30.754266622580527,0.9849078980359164,0.0,0.007336790299709603,0,22,,0.0,0.5454545454545454,0,0,airlight_leave_one,A<0.65,0.0,
always_residual,gt_diagnostic_leakage_check,baseline,22,30.121474909022673,0.9859601638533853,-0.6327917135578531,-0.6254549232581436,22,0,0.45454545454545453,1.0,0.45454545454545453,8,4,airlight_leave_one,A<0.65,-1.1287079879892934,
two_way_oracle,gt_diagnostic_leakage_check,oracle,22,31.31490030311744,0.98689711635763,0.5606336805369145,0.5679704708366241,10,12,1.0,1.0,1.0,0,0,airlight_leave_one,A<0.65,1.0,
decision_stump,gt_diagnostic_leakage_check,stump,22,31.31490030311744,0.98689711635763,0.5606336805369145,0.5679704708366241,10,12,1.0,1.0,1.0,0,0,airlight_leave_one,A<0.65,1.0,
