index,filename,height,width,psnr,l1,d_pos_vgg,d_pos_freq,d_pos_lowfreq,d_pos_combined,vgg_hazy_d_neg,vgg_hazy_ratio,vgg_hazy_gap,vgg_hazy_margin_0p0,vgg_hazy_margin_0p01,vgg_hazy_margin_0p02,vgg_hazy_margin_0p05,freq_hazy_d_neg,freq_hazy_ratio,freq_hazy_gap,freq_hazy_margin_0p0,freq_hazy_margin_0p01,freq_hazy_margin_0p02,freq_hazy_margin_0p05,lowfreq_hazy_d_neg,lowfreq_hazy_ratio,lowfreq_hazy_gap,lowfreq_hazy_margin_0p0,lowfreq_hazy_margin_0p01,lowfreq_hazy_margin_0p02,lowfreq_hazy_margin_0p05,combined_hazy_d_neg,combined_hazy_ratio,combined_hazy_gap,combined_hazy_margin_0p0,combined_hazy_margin_0p01,combined_hazy_margin_0p02,combined_hazy_margin_0p05,vgg_hazy_lowpass_d_neg,vgg_hazy_lowpass_ratio,vgg_hazy_lowpass_gap,vgg_hazy_lowpass_margin_0p0,vgg_hazy_lowpass_margin_0p01,vgg_hazy_lowpass_margin_0p02,vgg_hazy_lowpass_margin_0p05,freq_hazy_lowpass_d_neg,freq_hazy_lowpass_ratio,freq_hazy_lowpass_gap,freq_hazy_lowpass_margin_0p0,freq_hazy_lowpass_margin_0p01,freq_hazy_lowpass_margin_0p02,freq_hazy_lowpass_margin_0p05,lowfreq_hazy_lowpass_d_neg,lowfreq_hazy_lowpass_ratio,lowfreq_hazy_lowpass_gap,lowfreq_hazy_lowpass_margin_0p0,lowfreq_hazy_lowpass_margin_0p01,lowfreq_hazy_lowpass_margin_0p02,lowfreq_hazy_lowpass_margin_0p05,combined_hazy_lowpass_d_neg,combined_hazy_lowpass_ratio,combined_hazy_lowpass_gap,combined_hazy_lowpass_margin_0p0,combined_hazy_lowpass_margin_0p01,combined_hazy_lowpass_margin_0p02,combined_hazy_lowpass_margin_0p05,vgg_output_lowpass_d_neg,vgg_output_lowpass_ratio,vgg_output_lowpass_gap,vgg_output_lowpass_margin_0p0,vgg_output_lowpass_margin_0p01,vgg_output_lowpass_margin_0p02,vgg_output_lowpass_margin_0p05,freq_output_lowpass_d_neg,freq_output_lowpass_ratio,freq_output_lowpass_gap,freq_output_lowpass_margin_0p0,freq_output_lowpass_margin_0p01,freq_output_lowpass_margin_0p02,freq_output_lowpass_margin_0p05,lowfreq_output_lowpass_d_neg,lowfreq_output_lowpass_ratio,lowfreq_output_lowpass_gap,lowfreq_output_lowpass_margin_0p0,lowfreq_output_lowpass_margin_0p01,lowfreq_output_lowpass_margin_0p02,lowfreq_output_lowpass_margin_0p05,combined_output_lowpass_d_neg,combined_output_lowpass_ratio,combined_output_lowpass_gap,combined_output_lowpass_margin_0p0,combined_output_lowpass_margin_0p01,combined_output_lowpass_margin_0p02,combined_output_lowpass_margin_0p05,vgg_under_dehazed_mix_d_neg,vgg_under_dehazed_mix_ratio,vgg_under_dehazed_mix_gap,vgg_under_dehazed_mix_margin_0p0,vgg_under_dehazed_mix_margin_0p01,vgg_under_dehazed_mix_margin_0p02,vgg_under_dehazed_mix_margin_0p05,freq_under_dehazed_mix_d_neg,freq_under_dehazed_mix_ratio,freq_under_dehazed_mix_gap,freq_under_dehazed_mix_margin_0p0,freq_under_dehazed_mix_margin_0p01,freq_under_dehazed_mix_margin_0p02,freq_under_dehazed_mix_margin_0p05,lowfreq_under_dehazed_mix_d_neg,lowfreq_under_dehazed_mix_ratio,lowfreq_under_dehazed_mix_gap,lowfreq_under_dehazed_mix_margin_0p0,lowfreq_under_dehazed_mix_margin_0p01,lowfreq_under_dehazed_mix_margin_0p02,lowfreq_under_dehazed_mix_margin_0p05,combined_under_dehazed_mix_d_neg,combined_under_dehazed_mix_ratio,combined_under_dehazed_mix_gap,combined_under_dehazed_mix_margin_0p0,combined_under_dehazed_mix_margin_0p01,combined_under_dehazed_mix_margin_0p02,combined_under_dehazed_mix_margin_0p05
1,1000_0.74_1.6.png,256,256,38.8997162170468,0.008955929428339005,0.0334910973906517,0.002296087332069874,0.007946901023387909,0.03451539622619748,0.21167083084583282,0.15822253673119022,0.17817973345518112,0.0,0.0,0.0,0.0,0.013046701438724995,0.17598973832246126,0.01075061410665512,0.0,0.0,0.00924938589334488,0.03924938589334488,0.17022868990898132,0.04668367336199475,0.16228178888559341,0.0,0.0,0.0,0.0,0.22999836998060347,0.15006799712723315,0.195482973754406,0.0,0.0,0.0,0.0,0.6522852182388306,0.05134425239258848,0.6187941208481789,0.0,0.0,0.0,0.0,0.02819388546049595,0.08143916598141078,0.025897798128426075,0.0,0.0,0.0,0.024102201871573928,0.17095403373241425,0.046485598409282396,0.16300713270902634,0.0,0.0,0.0,0.0,0.6722000101581216,0.05134691340544504,0.6376846139319241,0.0,0.0,0.0,0.0,0.6405582427978516,0.05228423370453534,0.6070671454071999,0.0,0.0,0.0,0.0,0.02451288513839245,0.09366854951676877,0.022216797806322575,0.0,0.0,0.0,0.027783202193677428,0.012498117983341217,0.635847307211156,0.004551216959953308,0.0,0.005448783040046694,0.015448783040046692,0.045448783040046695,0.644259343110025,0.05357376041120978,0.6097439468838275,0.0,0.0,0.0,0.0,0.09718415141105652,0.3446147695713045,0.06369305402040482,0.0,0.0,0.0,0.0,0.006602928042411804,0.3477372220247579,0.00430684071034193,0.0,0.00569315928965807,0.01569315928965807,0.04569315928965807,0.08511438220739365,0.09336730037411446,0.07716748118400574,0.0,0.0,0.0,0.0,0.10635588243603707,0.3245273527929372,0.07184048620983959,0.0,0.0,0.0,0.0
2,1001_0.89_1.66.png,256,256,36.31064534668919,0.009830242022871971,0.03484354168176651,0.002414616057649255,0.009319968521595001,0.03601700013969093,0.22101736068725586,0.15765069312615632,0.18617381900548935,0.0,0.0,0.0,0.0,0.009049147367477417,0.26683324862128727,0.006634531309828162,0.0,0.003365468690171838,0.013365468690171838,0.04336546869017184,0.16222718358039856,0.05745010017063567,0.15290721505880356,0.0,0.0,0.0,0.0,0.23814499378204346,0.1512397890684057,0.2021279936423525,0.0,0.0,0.0,0.0,0.6029700636863708,0.057786519103251624,0.5681265220046043,0.0,0.0,0.0,0.0,0.020666711032390594,0.11683595350539007,0.01825209497474134,0.0,0.0,0.0017479050252586607,0.03174790502525866,0.16222718358039856,0.05745010017063567,0.15290721505880356,0.0,0.0,0.0,0.0,0.6212594531476499,0.057974167439170346,0.585242453007959,0.0,0.0,0.0,0.0,0.5822309255599976,0.05984488207974301,0.547387383878231,0.0,0.0,0.0,0.0,0.01916353404521942,0.12600049614787248,0.016748917987570167,0.0,0.0,0.003251082012429834,0.033251082012429836,0.009028812870383263,1.0322462468686553,-0.0002911556512117386,0.0002911556512117386,0.01029115565121174,0.02029115565121174,0.05029115565121174,0.5850501602515578,0.06156224195987238,0.5490331601118669,0.0,0.0,0.0,0.0,0.09475262463092804,0.3677316395210112,0.05990908294916153,0.0,0.0,0.0,0.0,0.004568069241940975,0.528584538437929,0.0021534531842917204,0.0,0.00784654681570828,0.01784654681570828,0.04784654681570828,0.08111359179019928,0.11490019325859978,0.07179362326860428,0.0,0.0,0.0,0.0,0.10332079073414206,0.34859389284416586,0.06730379059445113,0.0,0.0,0.0,0.0
3,1002_0.73_1.47.png,256,256,37.459664281135325,0.009173530153930187,0.028842348605394363,0.0023830633144825697,0.008619789965450764,0.029942633933387697,0.17405954003334045,0.16570391340130272,0.1452171914279461,0.0,0.0,0.0,0.0,0.007516935002058744,0.31702550887759523,0.005133871687576175,0.0,0.0048661283124238255,0.014866128312423826,0.04486612831242383,0.12446948885917664,0.06925222680620813,0.11584969889372587,0.0,0.0,0.0,0.0,0.187258182419464,0.15990026148663924,0.1573155484860763,0.0,0.0,0.0,0.0,0.6004475355148315,0.04803475144638081,0.5716051869094372,0.0,0.0,0.0,0.0,0.020490139722824097,0.1163028746358091,0.018107076408341527,0.0,0.0,0.0018929235916584734,0.031892923591658476,0.12448453903198242,0.06924385421708985,0.11586474906653166,0.0,0.0,0.0,0.0,0.6149450033903122,0.048691563117664934,0.5850023694569245,0.0,0.0,0.0,0.0,0.5839613676071167,0.04939084965444273,0.5551190190017223,0.0,0.0,0.0,0.0,0.019142599776387215,0.12448999077555897,0.016759536461904645,0.0,0.0,0.0032404635380953555,0.03324046353809536,0.009068355895578861,0.950533984259855,0.00044856593012809753,0.0,0.009551434069871904,0.019551434069871903,0.049551434069871905,0.5867824631743133,0.0510285076706658,0.5568398292409256,0.0,0.0,0.0,0.0,0.0770033448934555,0.3745596363340485,0.04816099628806114,0.0,0.0,0.0,0.0018390037119388608,0.0037863280158489943,0.6293847259561758,0.0014032647013664246,0.0,0.008596735298633576,0.018596735298633576,0.04859673529863358,0.06223477050662041,0.13850438445000715,0.05361498054116964,0.0,0.0,0.0,0.0,0.08360545474570244,0.35814206672329796,0.05366282081231474,0.0,0.0,0.0,0.0
4,1003_0.9_1.06.png,256,256,38.71874472798705,0.008340361528098583,0.028354573994874954,0.002074126387014985,0.00801818072795868,0.029363804706372322,0.14971405267715454,0.18939152066175072,0.12135947868227959,0.0,0.0,0.0,0.0,0.006755361333489418,0.3070336602715837,0.004681234946474433,0.0,0.005318765053525567,0.015318765053525567,0.04531876505352557,0.11943553388118744,0.06713395750878848,0.11141735315322876,0.0,0.0,0.0,0.0,0.16233314219862224,0.18088606245041264,0.13296933749224993,0.0,0.0,0.0,0.0,0.5977185368537903,0.04743800262535747,0.5693639628589153,0.0,0.0,0.0,0.0,0.02042311057448387,0.10155776045343168,0.018348984187468886,0.0,0.0,0.001651015812531114,0.031651015812531116,0.11943553388118744,0.06713395750878848,0.11141735315322876,0.0,0.0,0.0,0.0,0.6117044012993573,0.048003258050729004,0.582340596592985,0.0,0.0,0.0,0.0,0.5850041508674622,0.0484690125157912,0.5566495768725872,0.0,0.0,0.0,0.0,0.019272442907094955,0.10762129745567657,0.01719831652007997,0.0,0.0,0.00280168347992003,0.03280168347992003,0.00911187008023262,0.8799699576109852,0.001093689352273941,0.0,0.008906310647726061,0.01890631064772606,0.04890631064772606,0.5878425821661949,0.049951815499055544,0.5584787774598226,0.0,0.0,0.0,0.0,0.06739261746406555,0.4207370310646207,0.0390380434691906,0.0,0.0,0.0,0.010961956530809405,0.0034046005457639694,0.60921105634112,0.0013304741587489843,0.0,0.008669525841251016,0.018669525841251016,0.04866952584125102,0.05971778556704521,0.13426786189648715,0.05169960483908653,0.0,0.0,0.0,0.0,0.07370485607534648,0.3983970973687749,0.044341051368974156,0.0,0.0,0.0,0.0056589486310258535
5,1004_0.91_1.17.png,256,256,37.95175032809413,0.009061712771654129,0.029543573036789894,0.002148807281628251,0.008756626397371292,0.03063411640468985,0.16441047191619873,0.1796939750584058,0.13486689887940884,0.0,0.0,0.0,0.0,0.0072618406265974045,0.2959035364563938,0.005113033344969153,0.0,0.004886966655030847,0.014886966655030847,0.04488696665503085,0.1302575320005417,0.06722548470425518,0.1215009056031704,0.0,0.0,0.0,0.0,0.17816240917891263,0.17194488347133827,0.14752829277422277,0.0,0.0,0.0,0.0,0.5983858108520508,0.04937211412316278,0.5688422378152609,0.0,0.0,0.0,0.0,0.020477840676903725,0.10493324302104702,0.018329033395275474,0.0,0.0,0.0016709666047245268,0.03167096660472453,0.1302575170993805,0.06722549239469586,0.1215008907020092,0.0,0.0,0.0,0.0,0.6134593466296792,0.04993666829534143,0.5828252302249893,0.0,0.0,0.0,0.0,0.5838549137115479,0.05060088017924436,0.554311340674758,0.0,0.0,0.0,0.0,0.019232191145420074,0.11172965930319237,0.017083383863791823,0.0,0.0,0.002916616136208177,0.03291661613620818,0.009106532670557499,0.961575288685845,0.0003499062731862068,0.0,0.009650093726813795,0.019650093726813794,0.049650093726813796,0.5866887860931456,0.05221527427946012,0.5560546696884557,0.0,0.0,0.0,0.0,0.07308559119701385,0.4042324692267428,0.04354201816022396,0.0,0.0,0.0,0.006457981839776042,0.003660343587398529,0.5870491006732064,0.001511536305770278,0.0,0.008488463694229722,0.018488463694229722,0.048488463694229725,0.06512878835201263,0.1344509129439618,0.05637216195464134,0.0,0.0,0.0,0.0,0.07996450439095498,0.3830963851655049,0.04933038798626513,0.0,0.0,0.0,0.0006696120137348743
6,1005_0.74_1.81.png,256,256,33.05369994699092,0.017929552122950554,0.06945736706256866,0.004899045918136835,0.01606692373752594,0.07155396402813494,0.47720009088516235,0.1455518700304791,0.4077427238225937,0.0,0.0,0.0,0.0,0.04966440424323082,0.09864298195774185,0.044765358325093985,0.0,0.0,0.0,0.005234641674906018,0.3024437427520752,0.0531236753655038,0.28637681901454926,0.0,0.0,0.0,0.0,0.5124109055846929,0.13964176377173265,0.44085694155655797,0.0,0.0,0.0,0.0,0.7836201190948486,0.08863652742406979,0.71416275203228,0.0,0.0,0.0,0.0,0.07115563750267029,0.06884971312998012,0.06625659158453345,0.0,0.0,0.0,0.0,0.304354727268219,0.052790122084962414,0.28828780353069305,0.0,0.0,0.0,0.0,0.8211711555719375,0.08713647900471311,0.7496171915438026,0.0,0.0,0.0,0.0,0.7828843593597412,0.08871982859917399,0.7134269922971725,0.0,0.0,0.0,0.0,0.0652930811047554,0.07503161261391146,0.060394035186618567,0.0,0.0,0.0,0.0,0.025642137974500656,0.6265825996130817,0.009575214236974716,0.0,0.00042478576302528576,0.010424785763025288,0.04042478576302529,0.7919778812676669,0.0903484362595062,0.7204239172395319,0.0,0.0,0.0,0.0,0.22247406840324402,0.3122043141433949,0.15301670134067535,0.0,0.0,0.0,0.0,0.024675359949469566,0.19853991766563756,0.01977631403133273,0.0,0.0,0.00022368596866726917,0.03022368596866727,0.1512218862771988,0.10624733674860357,0.13515496253967285,0.0,0.0,0.0,0.0,0.24006379302591085,0.29806227813699965,0.16850982899777592,0.0,0.0,0.0,0.0
7,1006_0.89_1.55.png,256,256,34.92640370278872,0.013456456363201141,0.06731356680393219,0.0045794229954481125,0.011080156080424786,0.06887952471151948,0.4414031207561493,0.15249906970215668,0.3740895539522171,0.0,0.0,0.0,0.0,0.046030208468437195,0.09948731828392714,0.04145078547298908,0.0,0.0,0.0,0.00854921452701092,0.3684440553188324,0.030072830921666748,0.3573638992384076,0.0,0.0,0.0,0.0,0.48285054713487624,0.14265184888723062,0.41397102242335676,0.0,0.0,0.0,0.0,0.7863025069236755,0.0856077213987427,0.7189889401197433,0.0,0.0,0.0,0.0,0.07046551257371902,0.06498813644158036,0.06588608957827091,0.0,0.0,0.0,0.0,0.36937031149864197,0.02999741840511007,0.3582901554182172,0.0,0.0,0.0,0.0,0.8302860893309116,0.08295878344467797,0.7614065646193922,0.0,0.0,0.0,0.0,0.7842221856117249,0.08583481464895915,0.7169086188077927,0.0,0.0,0.0,0.0,0.06577182561159134,0.06962589614331906,0.06119240261614323,0.0,0.0,0.0,0.0,0.025804974138736725,0.4293804646751165,0.01472481805831194,0.0,0.0,0.005275181941688061,0.035275181941688064,0.7933798655867577,0.08681783699211988,0.7245003408752382,0.0,0.0,0.0,0.0,0.20716379582881927,0.3249291860352952,0.13985022902488708,0.0,0.0,0.0,0.0,0.022961651906371117,0.19943778521438255,0.018382228910923004,0.0,0.0,0.0016177710890769963,0.031617771089077,0.1842220276594162,0.0601456602109104,0.1731418715789914,0.0,0.0,0.0,0.0,0.227882163785398,0.3022593806586423,0.15900263907387852,0.0,0.0,0.0,0.0
8,1007_0.68_1.25.png,256,256,36.2863631062287,0.012373487465083599,0.04914295673370361,0.003686183365061879,0.010906274430453777,0.05060220251325517,0.373343825340271,0.13162921704308847,0.3242008686065674,0.0,0.0,0.0,0.0,0.04037422686815262,0.09130038487413634,0.03668804350309074,0.0,0.0,0.0,0.013311956496909264,0.21578702330589294,0.05054184333214028,0.20488074887543917,0.0,0.0,0.0,0.0,0.39895995035767556,0.12683529060883525,0.3483577478444204,0.0,0.0,0.0,0.0,0.7859820127487183,0.0625242757612216,0.7368390560150146,0.0,0.0,0.0,0.0,0.07078320533037186,0.052077082792256285,0.06709702196530998,0.0,0.0,0.0,0.0,0.21964478492736816,0.04965414470240576,0.2087385104969144,0.0,0.0,0.0,0.0,0.8150248117744923,0.06208670111798902,0.7644226092612371,0.0,0.0,0.0,0.0,0.7859411835670471,0.06252752386048756,0.7367982268333435,0.0,0.0,0.0,0.0,0.0658055767416954,0.0560162677301418,0.062119393376633525,0.0,0.0,0.0,0.0,0.02584385871887207,0.42200626187555446,0.014937584288418293,0.0,0.0,0.005062415711581707,0.03506241571158171,0.7951061271131039,0.06364207261307682,0.7445039245998487,0.0,0.0,0.0,0.0,0.17625939846038818,0.27881040316067895,0.12711644172668457,0.0,0.0,0.0,0.0,0.020006392151117325,0.18425018837562512,0.016320208786055446,0.0,0.0,0.0036797912139445547,0.03367979121394456,0.10789349675178528,0.10108369594051883,0.0969872223213315,0.0,0.0,0.0,0.0,0.18904938735067844,0.26766656346113754,0.13844718483742327,0.0,0.0,0.0,0.0
9,1008_0.52_1.98.png,256,256,33.019898269119096,0.016432516276836395,0.07363872975111008,0.00591260427609086,0.013180497102439404,0.0755480398889631,0.4857836961746216,0.15158748392569518,0.4121449664235115,0.0,0.0,0.0,0.0,0.0498492568731308,0.11860965360110054,0.04393665259703994,0.0,0.0,0.0,0.006063347402960065,0.19537681341171265,0.06746192753203115,0.18219631630927324,0.0,0.0,0.0,0.0,0.5103063032031059,0.1480444939329888,0.4347582633141428,0.0,0.0,0.0,0.0,0.773820161819458,0.09516258742385293,0.7001814320683479,0.0,0.0,0.0,0.0,0.07034841179847717,0.08404743311837666,0.06443580752238631,0.0,0.0,0.0,0.0,0.19844648241996765,0.06641839289628676,0.18526598531752825,0.0,0.0,0.0,0.0,0.8006996512413025,0.09435253134969866,0.7251516113523394,0.0,0.0,0.0,0.0,0.7751926779747009,0.09499409745917693,0.7015539482235909,0.0,0.0,0.0,0.0,0.06357460469007492,0.09300259710443702,0.05766200041398406,0.0,0.0,0.0,0.0,0.024822991341352463,0.5309791882612561,0.01164249423891306,0.0,0.0,0.008357505761086945,0.038357505761086944,0.7840324375778437,0.09635830777457996,0.7084843976888806,0.0,0.0,0.0,0.0,0.2218860685825348,0.3318762953563071,0.1482473388314247,0.0,0.0,0.0,0.0,0.024609485641121864,0.2402570277064534,0.018696881365031004,0.0,0.0,0.0013031186349689965,0.031303118634969,0.09768839925527573,0.1349238584487195,0.08450790215283632,0.0,0.0,0.0,0.0,0.23411585707217455,0.3226950861287532,0.15856781718321145,0.0,0.0,0.0,0.0
10,1009_0.84_0.56.png,256,256,39.10331850669713,0.008602972142398357,0.029608355835080147,0.0035606941673904657,0.0070481146685779095,0.030669236718676985,0.12703728675842285,0.23306821374973133,0.0974289309233427,0.0,0.0,0.0,0.0,0.021723361685872078,0.16391075100492727,0.018162667518481612,0.0,0.0,0.0018373324815183882,0.03183733248151839,0.148977130651474,0.04731004124362065,0.1419290159828961,0.0,0.0,0.0,0.0,0.14410733599215744,0.21282216050489236,0.11343809927348046,0.0,0.0,0.0,0.0,0.7202481031417847,0.041108550365964766,0.6906397473067045,0.0,0.0,0.0,0.0,0.09992210566997528,0.03563469551776502,0.09636141150258482,0.0,0.0,0.0,0.0,0.15037888288497925,0.04686904214655192,0.14333076821640134,0.0,0.0,0.0,0.0,0.7452782019972801,0.0411513931642871,0.7146089652786032,0.0,0.0,0.0,0.0,0.7179850339889526,0.041238123388452806,0.6883766781538725,0.0,0.0,0.0,0.0,0.09886299818754196,0.036016445712797565,0.0953023040201515,0.0,0.0,0.0,0.0,0.020826756954193115,0.3384161681973827,0.013778642285615206,0.0,0.0,0.006221357714384795,0.0362213577143848,0.7299540095031262,0.04201529945619491,0.6992847727844492,0.0,0.0,0.0,0.0,0.06376776099205017,0.4643153645557311,0.034159405156970024,0.0,0.0,0.0,0.01584059484302998,0.010889490135014057,0.3269841703698982,0.007328795967623591,0.0,0.002671204032376409,0.012671204032376409,0.04267120403237641,0.0744885504245758,0.09462009506432272,0.0674404357559979,0.0,0.0,0.0,0.0,0.07230556504800915,0.4241614384273046,0.04163632832933217,0.0,0.0,0.0,0.00836367167066783
