filename,airlight,beta,cr_psnr,lfv1_delta_cr,rescalib_delta_lfv1,crplus_delta_lfv1,lfcr_delta_lfv1,winner,oracle5_gain_vs_lfv1,case_score
382_0.53_1.12.png,0.53,1.12,31.989499920048804,-3.3870703432415823,2.8021968455112294,-0.011700243625195839,0.6779058556362969,cr,3.3870703432415823,6.774140686483165
191_0.86_1.88.png,0.86,1.88,34.656651650584216,-3.369119751110432,-2.355348489196629,-2.7823968657237756,-0.2979197301604408,cr,3.369119751110432,6.738239502220864
422_0.65_0.92.png,0.65,0.92,28.034646871579145,3.6299508083284593,2.9540371376649226,1.0632925268430178,-3.314027357904269,rescalib,2.9540371376649226,6.583987945993382
799_0.52_1.97.png,0.52,1.97,27.215001099890745,4.419321615825652,2.114944957154446,-0.6750333290948625,0.40537729416466206,rescalib,2.114944957154446,6.534266572980098
384_0.97_0.82.png,0.97,0.82,34.89451136721047,-3.2379878522360954,2.6246055690105976,1.2083991233385163,2.1180425653619963,cr,3.2379878522360954,6.475975704472191
67_0.68_1.12.png,0.68,1.12,26.174169945821024,6.450002175513884,-1.1785476822263234,-1.3815870009154665,-4.7948886035303,lfv1,0.0,6.450002175513884
556_0.61_0.91.png,0.61,0.91,40.99708906624614,-2.121056756409075,4.259453637350937,3.9196047859466105,2.8805198528403295,rescalib,4.259453637350937,6.380510393760012
951_0.57_0.85.png,0.57,0.85,39.31612560108042,-3.1862634163317978,-0.29465300098325997,-2.3199120971112634,-0.16409345562802002,cr,3.1862634163317978,6.3725268326635955
286_0.6_1.07.png,0.6,1.07,34.61134678968943,-2.4848817521063964,-0.5493600453613787,3.8106768402968925,1.8081827087845213,crplusv2,3.8106768402968925,6.295558592403289
86_0.65_0.51.png,0.65,0.51,33.060605002185845,-3.145770300110982,-1.1219439873180441,-1.2808045063135083,-1.1930190218793655,cr,3.145770300110982,6.291540600221964
948_0.89_0.6.png,0.89,0.6,35.17117163940529,-3.1452365889753864,2.0526496515840904,2.0118096041668565,1.724463171572303,cr,3.1452365889753864,6.290473177950773
720_0.96_1.96.png,0.96,1.96,31.167110377456126,-3.1300588736662043,-0.03321097195808065,-0.5499872100122687,0.9426708752452733,cr,3.1300588736662043,6.2601177473324086
23_0.58_0.76.png,0.58,0.76,33.50317331118352,-1.8686638654977017,-1.0027901413126976,4.361042625266357,0.7344842648090619,crplusv2,4.361042625266357,6.229706490764059
126_0.64_1.73.png,0.64,1.73,33.83230612921554,-3.1081820588842284,-0.6576128962164738,0.9853693743250069,0.4304148963430272,cr,3.1081820588842284,6.216364117768457
412_0.52_0.64.png,0.52,0.64,30.372706196856463,6.147213755211787,-8.979725403368448,-1.8759115536115516,-1.8594208969492598,lfv1,0.0,6.147213755211787
785_0.54_0.53.png,0.54,0.53,38.10353171429652,-2.0597681281557243,4.072806133816954,3.969357303591984,2.792069620130249,rescalib,4.072806133816954,6.132574261972678
954_0.75_1.19.png,0.75,1.19,33.60003873982529,-0.9837814524544513,3.615162387550882,2.9325667210393718,5.099772914984683,lfcr_v1_w005,5.099772914984683,6.083554367439135
287_0.77_1.14.png,0.77,1.14,36.23766930955419,-2.9731701765433485,-0.33668799332631494,2.757133607598604,-0.06848285782773189,cr,2.9731701765433485,5.946340353086697
52_0.57_1.57.png,0.57,1.57,30.06116650313515,-2.646075185587474,3.2042986176633192,2.1682171828607437,0.6447631392109798,rescalib,3.2042986176633192,5.850373803250793
511_0.79_0.83.png,0.79,0.83,34.99273206120906,-2.9149863655772705,2.7059989571891307,1.274236319488061,0.4554484356415287,cr,2.9149863655772705,5.829972731154541
333_0.76_0.55.png,0.76,0.55,30.304276414974822,-2.22969844223676,2.589884443302555,1.6120060722890486,3.4973887016000624,lfcr_v1_w005,3.4973887016000624,5.7270871438368225
85_0.81_1.32.png,0.81,1.32,32.50736577771963,-2.838529709892022,-1.1755637769551228,-2.6591256489031494,-0.9655051336942364,cr,2.838529709892022,5.677059419784044
579_0.52_0.61.png,0.52,0.61,38.33241493497182,-2.8272459152274294,0.047382883703640744,0.860648083208261,1.6235568431345015,cr,2.8272459152274294,5.654491830454859
65_0.89_0.51.png,0.89,0.51,29.03191044626118,5.614565149035457,-2.385456915090664,-1.136627017391767,-4.228313063113681,lfv1,0.0,5.614565149035457
51_0.6_1.79.png,0.6,1.79,29.801838396836608,-1.4071025053792034,4.110061689647967,1.548441903490268,0.6979672691990793,rescalib,4.110061689647967,5.517164195027171
294_0.89_1.44.png,0.89,1.44,29.178617952136975,-2.470912155968371,2.8651499068669786,0.979269528526455,1.4325549762856546,rescalib,2.8651499068669786,5.3360620628353495
411_0.76_1.73.png,0.76,1.73,24.199877986245898,5.327633653905984,-7.483090145625976,-3.7513289341644516,-2.5020199458081436,lfv1,0.0,5.327633653905984
966_0.54_1.62.png,0.54,1.62,39.51679098086811,-2.28578016750604,1.7210062024831956,3.02263873403988,1.4441432080691925,crplusv2,3.02263873403988,5.30841890154592
509_0.95_1.52.png,0.95,1.52,27.595496482033013,-2.5734660951676602,2.350592551942203,2.717728083010037,1.4543060258039375,crplusv2,2.717728083010037,5.291194178177697
955_0.87_0.65.png,0.87,0.65,33.3196680932907,-0.4948596320860048,3.3880875764413148,2.9435154146655833,4.774941838173234,lfcr_v1_w005,4.774941838173234,5.269801470259239
125_0.57_1.94.png,0.57,1.94,32.28083187504555,-2.6336383247113346,-1.238511713247906,0.6403065844982834,-0.07485790302547102,cr,2.6336383247113346,5.267276649422669
3_0.5_0.82.png,0.5,0.82,33.26801121749834,1.5883826518540758,-1.692593438006,-0.5333300138682731,3.629861625099288,lfcr_v1_w005,3.629861625099288,5.218244276953364
288_0.82_1.17.png,0.82,1.17,35.96092079819797,-2.4455641705429585,-0.53558325973124,2.7484374112751198,-0.9049151174858423,crplusv2,2.7484374112751198,5.194001581818078
168_0.8_1.19.png,0.8,1.19,28.848367118250977,-1.999870741212419,3.1931248274977904,1.6508683909010635,-0.8013132005807933,rescalib,3.1931248274977904,5.192995568710209
512_0.94_1.48.png,0.94,1.48,27.730955238259718,-2.4387772301963757,2.4922287184425578,2.690697550483069,1.3846715191135992,crplusv2,2.690697550483069,5.129474780679445
457_0.61_0.57.png,0.61,0.57,33.15048895371539,2.918617006445423,1.9663198748203286,2.2007571499915954,-2.4386466166968646,crplusv2,2.2007571499915954,5.1193741564370185
397_0.61_1.53.png,0.61,1.53,30.174170332276656,-2.5393892052703393,-0.8468755197482771,0.9169437218524124,1.4289030832097396,cr,2.5393892052703393,5.078778410540679
178_0.64_1.88.png,0.64,1.88,22.59654374400645,3.1768751856955824,0.9222798578967684,0.190487925121122,1.8507390565924986,lfcr_v1_w005,1.8507390565924986,5.027614242288081
217_0.86_1.31.png,0.86,1.31,29.72210842879597,3.842613353804097,1.130374834041426,-1.7987793255060254,-1.2222880111564436,rescalib,1.130374834041426,4.972988187845523
13_0.52_1.9.png,0.52,1.9,25.925987441654428,3.1414358636536512,-1.730844351872367,-1.796406300275354,1.8109029395619238,lfcr_v1_w005,1.8109029395619238,4.952338803215575
389_0.75_1.27.png,0.75,1.27,24.260371564336335,-2.4694268510056894,-0.7434450587891384,0.9523565652063652,0.4889719961183836,cr,2.4694268510056894,4.938853702011379
1_0.89_1.56.png,0.89,1.56,33.42630530769358,-2.467559741234787,1.4044560738808158,1.8902360741303994,1.8211926054837733,cr,2.467559741234787,4.935119482469574
211_0.94_0.77.png,0.94,0.77,34.212036348445736,-2.007644628682897,0.9750931485160095,2.8991809239718265,0.3594710804617449,crplusv2,2.8991809239718265,4.906825552654723
956_0.51_0.81.png,0.51,0.81,35.72339587149911,-2.4339406757116606,1.933268840290765,0.6282426446536462,1.7878001898924012,cr,2.4339406757116606,4.867881351423321
504_0.84_1.72.png,0.84,1.72,32.022804890210296,-2.4320424115943453,1.0720573472802322,1.9986257065846686,1.8019739117870728,cr,2.4320424115943453,4.864084823188691
4_0.85_1.44.png,0.85,1.44,33.56114857897809,-2.327133467456491,1.5265890008920167,2.527779052739021,2.1278432567547654,crplusv2,2.527779052739021,4.854912520195512
996_0.71_1.66.png,0.71,1.66,29.280309729789934,1.9549660695812534,-0.214739795684892,1.3327243807486227,2.895873023604345,lfcr_v1_w005,2.895873023604345,4.8508390931855985
254_0.7_0.56.png,0.7,0.56,39.54804684195017,-2.4180281051748693,1.3138535022490458,-0.5678408960891019,-0.2951402101420868,cr,2.4180281051748693,4.836056210349739
648_0.94_1.95.png,0.94,1.95,28.468268617982012,-1.6136801816317288,3.2145983123802324,2.970837688311363,0.6790607237222304,rescalib,3.2145983123802324,4.828278494011961
866_0.62_0.59.png,0.62,0.59,44.319858423354866,-2.006115853772279,0.2418261437981002,2.8181757189022107,1.5747412077369134,crplusv2,2.8181757189022107,4.82429157267449
90_0.89_0.67.png,0.89,0.67,25.273437215498156,4.798588676845203,-1.2767490653237772,-4.10072433268898,-4.757895473895932,lfv1,0.0,4.798588676845203
404_0.71_1.78.png,0.71,1.78,27.34154079449688,4.212691060061591,0.276445440426091,-0.512210217592397,0.5332013302002032,lfcr_v1_w005,0.5332013302002032,4.745892390261794
222_0.76_0.62.png,0.76,0.62,33.41299858010468,-2.2510055708487613,2.4536511855079794,-2.23156788553975,-1.012849463130621,rescalib,2.4536511855079794,4.704656756356741
614_0.73_0.93.png,0.73,0.93,34.003373158367324,1.9961881096578225,0.7277933906537299,-0.1184953178281134,2.6688040501787356,lfcr_v1_w005,2.6688040501787356,4.664992159836558
2_0.93_1.66.png,0.93,1.66,33.204703355908556,-2.3297507133497,1.159396545683233,1.438721990286279,1.8143619491328558,cr,2.3297507133497,4.6595014266994
128_0.65_0.67.png,0.65,0.67,37.02456745363627,-2.324399011358267,-2.5283044918161153,1.9204423666522459,-0.6022240471823395,cr,2.324399011358267,4.648798022716534
212_0.54_1.78.png,0.54,1.78,25.92166876854378,4.527268455510061,-3.252058050729925,0.09578414058650964,-3.758948996912782,crplusv2,0.09578414058650964,4.623052596096571
415_0.56_1.96.png,0.56,1.96,28.525802542838676,4.621829504890101,-4.764748634982709,-4.232904254539303,-5.602184767622742,lfv1,0.0,4.621829504890101
690_0.62_0.99.png,0.62,0.99,41.9024958141039,-2.305315794811399,0.001278332076559252,0.8353553521410362,0.7547138438741499,cr,2.305315794811399,4.610631589622798
837_0.58_1.79.png,0.58,1.79,34.901183446884936,-1.5371549787454626,-2.1468207744153247,-2.076011318285776,3.060129396085145,lfcr_v1_w005,3.060129396085145,4.597284374830608
120_0.8_0.89.png,0.8,0.89,29.292137870202374,-2.2822227546101566,-0.17164956986017188,1.307677695795313,2.063208029991767,cr,2.2822227546101566,4.564445509220313
615_0.52_0.98.png,0.52,0.98,33.259886096932064,2.0152008375006076,0.4195296213759647,0.0900635953695641,2.5284961769869696,lfcr_v1_w005,2.5284961769869696,4.543697014487577
356_0.67_0.95.png,0.67,0.95,32.29250395106819,-1.9912087712357156,2.305621159094745,0.2889153219596601,2.5171276520512755,lfcr_v1_w005,2.5171276520512755,4.508336423286991
770_0.95_0.52.png,0.95,0.52,41.43553428834394,-2.252789279977584,1.9588893312711022,1.400761780745782,1.4228230718629078,cr,2.252789279977584,4.505578559955168
391_0.87_1.8.png,0.87,1.8,24.704091946571083,-2.245239683133782,0.36050892055475714,0.13285323676742422,0.5207763174055913,cr,2.245239683133782,4.490479366267564
788_0.69_0.73.png,0.69,0.73,39.081267827425506,-2.240375381841993,1.8439918411333167,1.6992655294570724,1.1178059317214704,cr,2.240375381841993,4.480750763683986
413_0.65_1.48.png,0.65,1.48,29.00195540963955,4.467054995571715,-3.2141097361124302,-4.085666009441503,-2.988862305615129,lfv1,0.0,4.467054995571715
957_0.55_0.69.png,0.55,0.69,37.9072568232678,2.6092106930976797,1.850908710900086,1.0183637078145011,0.6948278590806964,rescalib,1.850908710900086,4.460119403997766
424_0.81_1.5.png,0.81,1.5,30.39610925788168,2.2701321947823025,2.1767307222395544,1.5652045174490183,-1.8654950191067385,rescalib,2.1767307222395544,4.446862917021857
503_0.9_0.94.png,0.9,0.94,34.25940854788086,-2.213498464835098,0.2872796432752054,1.8190095574214666,0.4733653082299085,cr,2.213498464835098,4.426996929670196
108_0.73_1.27.png,0.73,1.27,27.24645269367477,-2.0093427903986765,2.057226371508378,1.6600412141635985,2.3822387720137286,lfcr_v1_w005,2.3822387720137286,4.391581562412405
502_0.8_1.09.png,0.8,1.09,35.294577719108524,-2.1886039556491994,1.3886615519678003,2.0579915211887823,0.6491998684211921,cr,2.1886039556491994,4.377207911298399
119_0.81_0.75.png,0.81,0.75,29.36992676846396,-2.074715638460539,-0.4644412244989127,1.5625642344948467,2.290364758311373,lfcr_v1_w005,2.290364758311373,4.365080396771912
303_0.89_1.94.png,0.89,1.94,25.786815032280906,-1.7883106051312616,1.643124112779013,2.5735111575535363,2.3166384580545305,crplusv2,2.5735111575535363,4.361821762684798
230_0.95_0.66.png,0.95,0.66,34.04452129321193,-1.7080837127993647,1.0152488080606403,1.271541484850644,2.6381501463506964,lfcr_v1_w005,2.6381501463506964,4.346233859150061
12_0.75_1.95.png,0.75,1.95,34.30935102516704,-2.1662830122763026,-0.4527298489248004,-0.07728869748947886,1.2511469577477854,cr,2.1662830122763026,4.332566024552605
