control,target_margin,feature_group,estimator_group,feature_set,head,split_family,split_group,splits,intervention_rate_mean,intervention_rate_std,intervention_precision_mean,intervention_precision_std,intervention_recall_mean,intervention_recall_std,nochange_false_intervention_rate_mean,nochange_false_intervention_rate_std,strong_nochange_false_intervention_rate_mean,strong_nochange_false_intervention_rate_std,residual_low_false_intervention_rate_mean,residual_low_false_intervention_rate_std,official_preserve_rate_mean,official_preserve_rate_std,low_residual_preserve_rate_mean,low_residual_preserve_rate_std,simulated_mean_psnr_gain_mean,simulated_mean_psnr_gain_std,bootstrap_gain_p05_mean,bootstrap_gain_p05_std,oracle_recovery_mean,oracle_recovery_std,confidence_corr_mean,confidence_corr_std,labeled_n_mean,labeled_n_std,ignored_n_mean,ignored_n_std,strong_official_FI_relative_reduction,all_nochange_FI_relative_reduction,precision_delta,simulated_gain_delta,bootstrap_gain_p05_delta,passes_relative_depth_line,passes_strong_absolute_line
real,0.2,C2,depthanything,C2_depthanything,hgb,random,random,3,0.6146666666666666,0.027776888874666235,0.7447647990402201,0.048787153965461766,0.8494249364080536,0.008680093839543511,0.356576974224033,0.07526078212579766,0.2202051474497295,0.06404183758114645,0.6155110426296867,0.015318347137692626,0.6168978562421185,0.035847097058465845,0.38448895737031324,0.015318347137692626,0.6169928606632801,0.08026315777688389,0.4922333374301952,0.06847836245426026,0.8745783273934765,0.025707434695467445,0.46121748170511445,0.05723009706285522,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.0,-0.008684168400832231,-0.002087026718185947,-0.007824333654480209,-0.006830792841774347,0,0
real,0.2,C2,depthanything,C2_depthanything,logistic,random,random,3,0.612,0.019866219234335136,0.7566929853855573,0.05916661985916904,0.8444498120299442,0.0061191978168558085,0.3327221797810033,0.08740804551901579,0.25204052913031244,0.08287778460190977,0.614406779661017,0.03717310912081332,0.5396385035729298,0.01402767735187458,0.3855932203389831,0.037173109120813314,0.610100790858866,0.07182195181650496,0.48605369977571766,0.06285494013325003,0.8661016168160621,0.014362950199018365,0.4345830019783705,0.01850755676437198,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.0,0.00028054783340559467,-0.0010637080808985067,-0.001971137556322611,-0.0013027925183874967,0,0
real,0.2,C2,depthanything,C2_depthanything_shuffled_depth,decision_tree,random,random,3,0.07333333333333333,0.0613043409737208,0.6552631578947369,0.1824856588807394,0.09920587618165304,0.09434901045468194,0.039722151486857364,0.022314461575680525,0.05499265096788317,0.03554847852912318,0.05855161787365177,0.04147863402068817,0.9573560319461959,0.037839439070985366,0.9414483821263482,0.041478634020688174,0.09517791415524389,0.1130992095105361,0.053927424004630374,0.0786311782119023,0.1244757731019396,0.14691270503847373,0.27753209118194905,0.10941200295390596,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C2,depthanything,C2_depthanything_shuffled_depth,hgb,random,random,3,0.6133333333333333,0.033519480239937456,0.7451683240749043,0.040473372293457155,0.8460865770628434,0.019338316926759847,0.35350705938941235,0.05988977164933517,0.2202051474497295,0.06404183758114645,0.6156052045882555,0.02312967396164839,0.6262084909625892,0.046803120084537866,0.38439479541174454,0.023129673961648386,0.6203463050755191,0.08430735022788896,0.4943623511749005,0.06906953404457347,0.8787440825402099,0.029864856776852893,0.46704242836528786,0.061898888495712026,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.0,0.0,-0.0016835016835017313,-0.0044708892422411495,-0.0047017790970690365,0,0
real,0.2,C2,depthanything,C2_depthanything_shuffled_depth,logistic,random,random,3,0.6213333333333333,0.021746008573733475,0.7436832003189345,0.05431151763281935,0.8420790122527338,0.004492030730256779,0.3557083439436381,0.08386652558850495,0.28145229383619474,0.07670491608817437,0.6199623352165725,0.033140729050785585,0.523308112652375,0.03964277142412191,0.38003766478342754,0.033140729050785585,0.6079596491961816,0.06877880664704321,0.4833132771362603,0.06131852542963535,0.8635266647771574,0.011763992768751548,0.4366023130092338,0.019105826838575816,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,-0.11669458403126724,-0.06878522788135383,-0.014073493147521265,-0.004112279219007031,-0.004043215157844837,0,0
real,0.2,C2,midas,C2_midas,decision_tree,random,random,3,0.07333333333333333,0.0613043409737208,0.6552631578947369,0.1824856588807394,0.09920587618165304,0.09434901045468194,0.039722151486857364,0.022314461575680525,0.05499265096788317,0.03554847852912318,0.05855161787365177,0.04147863402068817,0.9573560319461959,0.037839439070985366,0.9414483821263482,0.041478634020688174,0.09517791415524389,0.1130992095105361,0.053927424004630374,0.0786311782119023,0.1244757731019396,0.14691270503847373,0.28037189241843496,0.10539616558761424,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C2,midas,C2_midas,hgb,random,random,3,0.6066666666666666,0.019136933459209783,0.7506426455802832,0.044468505695230205,0.8468206118071545,0.013194277725655285,0.3434060492884023,0.06320074975460686,0.21010413734871938,0.05130479806623494,0.6043057695600069,0.023024889984229736,0.6262084909625892,0.046803120084537866,0.39569423043999313,0.023024889984229736,0.6182437316534682,0.0818151553020201,0.49371792865416825,0.06748535737829676,0.8762122994607285,0.03081035670594463,0.4688302380667085,0.06305522410912108,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.04587090818717607,0.028573715383383894,0.0037908198218771227,-0.00657346266429204,-0.005346201617801305,0,0
real,0.2,C2,midas,C2_midas,logistic,random,random,3,0.6093333333333333,0.019136933459209783,0.7578365223134079,0.06045979815424854,0.8416008091809414,0.009626501111163574,0.32954757660640016,0.08853162252982577,0.25204052913031244,0.08287778460190977,0.614406779661017,0.03717310912081332,0.5396385035729298,0.01402767735187458,0.3855932203389831,0.037173109120813314,0.609472241369556,0.07269454512102243,0.48522984964212607,0.06398639900255168,0.8650532047691978,0.015449327552689698,0.43474187599983366,0.018118415994568763,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.0,0.009819174169195812,7.982884695212356e-05,-0.002599687045632626,-0.0021266426519790937,0,0
real,0.2,C2,midas,C2_midas_shuffled_depth,decision_tree,random,random,3,0.07333333333333333,0.0613043409737208,0.6552631578947369,0.1824856588807394,0.09920587618165304,0.09434901045468194,0.039722151486857364,0.022314461575680525,0.05499265096788317,0.03554847852912318,0.05855161787365177,0.04147863402068817,0.9573560319461959,0.037839439070985366,0.9414483821263482,0.041478634020688174,0.09517791415524389,0.1130992095105361,0.053927424004630374,0.0786311782119023,0.1244757731019396,0.14691270503847373,0.27753209118194905,0.10941200295390596,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C2,midas,C2_midas_shuffled_depth,hgb,random,random,3,0.612,0.021416504538945367,0.7491382074300249,0.0366787164028113,0.859503101000532,0.02205414931808333,0.34995331465919705,0.04523691483998135,0.21010413734871938,0.05130479806623494,0.6104605375791817,0.008662257305248134,0.6226986128625472,0.016972350273696774,0.3895394624208183,0.008662257305248134,0.629130554646191,0.08204551521542663,0.5033606658714337,0.06863281597253372,0.891737856666971,0.025718719138659547,0.4617075607831846,0.061190731665813555,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.04587090818717607,0.010052825356170917,0.0022863816716188756,0.004313360328430771,0.004296535599464135,0,0
real,0.2,C2,midas,C2_midas_shuffled_depth,logistic,random,random,3,0.6213333333333333,0.025368396787253954,0.7476815050344463,0.0688992368525986,0.8471820524671027,0.009805151788602445,0.351950881362646,0.10609606028169619,0.2989961534853176,0.0977279569580751,0.6305683958226331,0.037481888905657054,0.5178436317780579,0.03285983897026035,0.36943160417736687,0.037481888905657054,0.6094205848781846,0.07357303453882147,0.4860903271345343,0.06524415873643778,0.864825335026071,0.016304370937514804,0.428776030980085,0.01882898562083286,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,-0.18630187976921644,-0.05749530294915264,-0.010075188432009496,-0.002651343537004025,-0.0012661651595708423,0,0
real,0.2,C3,both,C3_both,decision_tree,random,random,3,0.07333333333333333,0.0613043409737208,0.6552631578947369,0.1824856588807394,0.09920587618165304,0.09434901045468194,0.039722151486857364,0.022314461575680525,0.05499265096788317,0.03554847852912318,0.05855161787365177,0.04147863402068817,0.9573560319461959,0.037839439070985366,0.9414483821263482,0.041478634020688174,0.09517791415524389,0.1130992095105361,0.053927424004630374,0.0786311782119023,0.1244757731019396,0.14691270503847373,0.2866625138275127,0.09650050648367499,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C3,both,C3_both,hgb,random,random,3,0.6133333333333333,0.03034615113797614,0.7476583199133285,0.049247777301266844,0.8529968205769527,0.008159250600673006,0.3526327702798291,0.07754551248883366,0.2000031272477093,0.03963747303634758,0.6356189008731382,0.044425013274978525,0.6021857923497267,0.05034093968868071,0.36438109912686184,0.044425013274978525,0.6251895710098505,0.07280596949636793,0.4989215971857382,0.06130033323286216,0.8875600179667972,0.011981878345474147,0.46466405515190007,0.0614311100942125,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.09174181637435201,0.002473187129822406,0.0008064941549225102,0.00037237669209022606,-0.00014253308623135563,0,0
real,0.2,C3,both,C3_both,logistic,random,random,3,0.616,0.025922962793631463,0.754165413123887,0.05652404685345174,0.8476602555388951,0.008421571268652684,0.3393571570042158,0.08847064579577765,0.2621415392313225,0.07519411354360811,0.6256120527306969,0.029325365965833097,0.5290458175704077,0.01513427665831436,0.3743879472693032,0.029325365965833097,0.606549081505987,0.065292920695149,0.48390064884458345,0.057511904464362065,0.861979741820068,0.003764933529968439,0.43330296360973436,0.011679236426776712,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,-0.040076927849121965,-0.019655351237385894,-0.0035912803425688367,-0.005522846909201684,-0.0034558434495217116,0,0
real,0.2,C3,both,C3_both_shuffled_depth,decision_tree,random,random,3,0.07333333333333333,0.0613043409737208,0.6552631578947369,0.1824856588807394,0.09920587618165304,0.09434901045468194,0.039722151486857364,0.022314461575680525,0.05499265096788317,0.03554847852912318,0.05855161787365177,0.04147863402068817,0.9573560319461959,0.037839439070985366,0.9414483821263482,0.041478634020688174,0.09517791415524389,0.1130992095105361,0.053927424004630374,0.0786311782119023,0.1244757731019396,0.14691270503847373,0.2866625138275127,0.09650050648367499,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C3,both,C3_both_shuffled_depth,hgb,random,random,3,0.592,0.025922962793631463,0.7587269756387404,0.05571927402749355,0.8366145313784168,0.007485881912372188,0.326279602750191,0.0840567008691379,0.18990211714669922,0.03030177970086987,0.5936055469953776,0.019732556595160083,0.6326817990752417,0.026123821768311222,0.40639445300462246,0.019732556595160086,0.6155313450954356,0.07107067824812065,0.4892825384799573,0.0583809038547357,0.8739854640444565,0.01097298601198684,0.4544442381730094,0.05701110235736459,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.13761272456152795,0.07702097006563144,0.011875149880334335,-0.009285849222324671,-0.009781591792012267,0,0
real,0.2,C3,both,C3_both_shuffled_depth,logistic,random,random,3,0.624,0.016329931618554536,0.7417319822555161,0.04827500619331013,0.8444498120299442,0.0061191978168558085,0.35936677701383585,0.07186008922495123,0.2894893204490728,0.09350908873551486,0.6362181133367574,0.032353031855216076,0.5120428751576293,0.01412536393602492,0.36378188666324257,0.032353031855216076,0.607174572648882,0.07147291129633923,0.4839179876690874,0.06313446547796611,0.861928893425612,0.013661364122369936,0.4306579242947584,0.019840563539476025,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,-0.1485824182641602,-0.07977760208115482,-0.016024711210939735,-0.004897355766306677,-0.0034385046250177687,0,0
real,0.2,C3,depthanything,C3_depthanything,decision_tree,random,random,3,0.07333333333333333,0.0613043409737208,0.6552631578947369,0.1824856588807394,0.09920587618165304,0.09434901045468194,0.039722151486857364,0.022314461575680525,0.05499265096788317,0.03554847852912318,0.05855161787365177,0.04147863402068817,0.9573560319461959,0.037839439070985366,0.9414483821263482,0.041478634020688174,0.09517791415524389,0.1130992095105361,0.053927424004630374,0.0786311782119023,0.1244757731019396,0.14691270503847373,0.280371892418435,0.10539616558761426,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C3,depthanything,C3_depthanything,hgb,random,random,3,0.632,0.011775681155103806,0.739036910269787,0.0446484588538776,0.8656904631947451,0.01595927037188195,0.3724499900970489,0.06259777498407763,0.21990805891734685,0.03985264654896522,0.6367231638418079,0.023189091011252203,0.5941572089113073,0.015953728217190738,0.3632768361581921,0.023189091011252203,0.6266953489648063,0.07654775624877008,0.5010526713359259,0.06389841180320975,0.889190435996824,0.02162995381648063,0.47004722610072003,0.05624214064140026,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.001349144358446303,-0.05358572114614998,-0.007814915488619012,0.0018781546470459931,0.0019885410639563506,0,0
real,0.2,C3,depthanything,C3_depthanything,logistic,random,random,3,0.624,0.023551362310207612,0.7458547657538497,0.054579999950211365,0.8503924959760535,0.010586589401501307,0.3559941148176442,0.08841728937740921,0.2621415392313225,0.07519411354360811,0.6312617702448211,0.027373773725961007,0.5290458175704077,0.01513427665831436,0.3687382297551789,0.027373773725961007,0.6064256904243959,0.0662417018529428,0.483516781181255,0.05735809340784816,0.8616375865733014,0.004304834992428703,0.43211266977266183,0.012236087152024351,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,-0.040076927849121965,-0.06964387428056472,-0.01190192771260612,-0.0056462379907927795,-0.0038397111128501416,0,0
real,0.2,C3,depthanything,C3_depthanything_shuffled_depth,decision_tree,random,random,3,0.07333333333333333,0.0613043409737208,0.6552631578947369,0.1824856588807394,0.09920587618165304,0.09434901045468194,0.039722151486857364,0.022314461575680525,0.05499265096788317,0.03554847852912318,0.05855161787365177,0.04147863402068817,0.9573560319461959,0.037839439070985366,0.9414483821263482,0.041478634020688174,0.09517791415524389,0.1130992095105361,0.053927424004630374,0.0786311782119023,0.1244757731019396,0.14691270503847373,0.280371892418435,0.10539616558761426,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C3,depthanything,C3_depthanything_shuffled_depth,hgb,random,random,3,0.6013333333333334,0.04956701412117628,0.7614313207670906,0.05301157060061771,0.8465536267102207,0.03086503690069757,0.32714257420139775,0.08873847879389933,0.21010413734871938,0.05130479806623494,0.6301575072761514,0.04849705396799871,0.617906683480454,0.06290862286286754,0.3698424927238486,0.04849705396799871,0.6220658735440274,0.0725693826020263,0.4942973473517347,0.06078230866856392,0.8833046868312727,0.01757720478701662,0.46677006617567773,0.06038587493242402,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.04587090818717607,0.07457979830318552,0.014579495008684606,-0.002751320773732857,-0.004766782920234858,0,0
real,0.2,C3,depthanything,C3_depthanything_shuffled_depth,logistic,random,random,3,0.628,0.024657656011875927,0.7368697587936962,0.051886056878528715,0.8420790122527338,0.004492030730256779,0.3693630987748635,0.08551011042996115,0.3090971635863277,0.08595104787301647,0.6306625577812018,0.03640996239521124,0.5059688944934847,0.02649098765445239,0.3693374422187981,0.03640996239521124,0.6085612630796486,0.0703796559199889,0.48438744375708603,0.06301072321493878,0.8641139997923979,0.012601333752151743,0.43808251241370594,0.018169336632241715,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,-0.22637880761833865,-0.10981322315454789,-0.020886934672759594,-0.0035106653355400086,-0.0029690485370191255,0,0
real,0.2,C3,midas,C3_midas,decision_tree,random,random,3,0.07333333333333333,0.0613043409737208,0.6552631578947369,0.1824856588807394,0.09920587618165304,0.09434901045468194,0.039722151486857364,0.022314461575680525,0.05499265096788317,0.03554847852912318,0.05855161787365177,0.04147863402068817,0.9573560319461959,0.037839439070985366,0.9414483821263482,0.041478634020688174,0.09517791415524389,0.1130992095105361,0.053927424004630374,0.0786311782119023,0.1244757731019396,0.14691270503847373,0.280371892418435,0.10539616558761426,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C3,midas,C3_midas,hgb,random,random,3,0.5906666666666667,0.043492017147466894,0.7549826965405805,0.05270897643944849,0.8253241289698349,0.021509650822676883,0.3305095775684011,0.08717097169059694,0.21040122588110202,0.07568244421603973,0.6043999315185756,0.028744654729062756,0.619461958806221,0.06240155204616207,0.3956000684814244,0.028744654729062756,0.6108875558731689,0.07829116425001291,0.486274737077133,0.06511153447796919,0.8661642242937967,0.0226306532657464,0.46532642524758044,0.05879930197777531,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.04452176382872977,0.06505522650872422,0.008130870782174449,-0.013929638444591386,-0.012789393194836574,0,0
real,0.2,C3,midas,C3_midas,logistic,random,random,3,0.6066666666666666,0.018571184369578844,0.7569596909201447,0.058012027503416067,0.8388685687437829,0.006947325644738289,0.3294542059247942,0.08299756764539183,0.25204052913031244,0.08287778460190977,0.614406779661017,0.03717310912081332,0.5396385035729298,0.01402767735187458,0.3855932203389831,0.037173109120813314,0.6090985708783335,0.07189327788201302,0.48525885983489925,0.06262677326118536,0.8646676391318117,0.015194847029713245,0.4353264765455443,0.017431548826767455,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.0,0.010099722002601407,-0.0007970025463110986,-0.0029733575368551257,-0.0020976324592059115,0,0
real,0.2,C3,midas,C3_midas_shuffled_depth,decision_tree,random,random,3,0.07333333333333333,0.0613043409737208,0.6552631578947369,0.1824856588807394,0.09920587618165304,0.09434901045468194,0.039722151486857364,0.022314461575680525,0.05499265096788317,0.03554847852912318,0.05855161787365177,0.04147863402068817,0.9573560319461959,0.037839439070985366,0.9414483821263482,0.041478634020688174,0.09517791415524389,0.1130992095105361,0.053927424004630374,0.0786311782119023,0.1244757731019396,0.14691270503847373,0.280371892418435,0.10539616558761426,226.33333333333334,5.734883511361751,23.666666666666668,5.734883511361751,0.0,0.0,0.0,0.0,0.0,0,0
