eval_n,labeled_n,ignored_n,intervention_rate,intervention_precision,intervention_recall,nochange_count,nochange_false_intervention_rate,strong_official_count,strong_official_intervention_rate,official_preserve_rate,strong_nochange_count,strong_nochange_false_intervention_rate,residual_low_count,residual_low_false_intervention_rate,low_residual_preserve_rate,simulated_mean_psnr_gain,bootstrap_gain_p05,official_psnr,sim_psnr,oracle_recovery,confidence_corr,feature_set,head,target_margin,threshold,feature_count,active_feature_count,train_labeled_n,split_family,split,train_n,valid_n,control
250,208,42,0.008,1.0,0.02127659574468085,114,0.0,210,0.0,1.0,101,0.0,162,0.006172839506172839,0.9938271604938271,0.018155703946650958,0.0,41.507470099469764,41.52562580341641,0.0577437364286344,0.35323946767642733,C0_deployable,decision_tree,0.2,0.9,11308,11280,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.132,0.75,0.1951219512195122,94,0.0851063829787234,152,0.006578947368421052,0.993421052631579,68,0.014705882352941176,250,0.132,0.868,0.10199377657947939,0.0664852551690655,38.83344644305326,38.935440219632746,0.23742524698461015,0.22512316696220439,C0_deployable,decision_tree,0.2,0.7,11308,11280,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.588,0.7985611510791367,0.8283582089552238,99,0.2828282828282828,61,0.3770491803278688,0.6229508196721312,33,0.24242424242424243,59,0.5932203389830508,0.4067796610169492,0.6847095714445247,0.5496935162851253,33.84071671144422,34.525426282888745,0.8914748805419578,0.5276353553227616,C0_deployable,hgb,0.2,0.49999999999999994,11308,11280,671,random,random_1,750,250,real
250,219,31,0.632,0.6805555555555556,0.8376068376068376,102,0.45098039215686275,52,0.40384615384615385,0.5961538461538461,19,0.21052631578947367,66,0.6363636363636364,0.36363636363636365,0.5176500203152552,0.40959815138323175,34.29031846921945,34.8079684895347,0.8621437458843454,0.3733400124319144,C0_deployable,hgb,0.2,0.44999999999999996,11308,11280,685,random,random_2,750,250,real
250,227,23,0.58,0.7555555555555555,0.8360655737704918,105,0.3142857142857143,65,0.3230769230769231,0.676923076923077,34,0.14705882352941177,60,0.6,0.4,0.6557689941203888,0.5248451265398714,34.13535826605321,34.791127260173596,0.883968329016444,0.485735644247395,C0_deployable,hgb,0.2,0.475,11308,11280,677,random,random_3,750,250,real
250,210,40,0.136,0.6551724137931034,0.2235294117647059,125,0.08,250,0.136,0.864,125,0.08,152,0.13815789473684212,0.8618421052631579,0.025857658763634845,0.00990906016162978,41.996655378489706,42.02251303725334,0.12697464277852683,0.21226250579398642,C0_deployable,hgb,0.2,0.525,11308,11280,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.24,0.75,0.3829787234042553,114,0.10526315789473684,210,0.19523809523809524,0.8047619047619048,101,0.09900990099009901,162,0.16666666666666666,0.8333333333333334,0.15069526958373483,0.0933884941526532,41.507470099469764,41.6581653690535,0.4792823210520751,0.4663149464979401,C0_deployable,hgb,0.2,0.42499999999999993,11308,11280,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.464,0.7431192660550459,0.6585365853658537,94,0.2978723404255319,152,0.25,0.75,68,0.17647058823529413,250,0.464,0.536,0.27509892138676567,0.21313811622081888,38.83344644305326,39.10854536444003,0.640386419112103,0.41748823259581835,C0_deployable,hgb,0.2,0.475,11308,11280,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.6,0.8248175182481752,0.8432835820895522,99,0.24242424242424243,61,0.4426229508196721,0.5573770491803278,33,0.18181818181818182,59,0.5932203389830508,0.4067796610169492,0.6803027103101411,0.5494761827694968,33.84071671144422,34.52101942175436,0.8857372566395323,0.4519216399310474,C1_basic,logistic,0.2,0.125,11337,11309,671,random,random_1,750,250,real
250,219,31,0.648,0.678082191780822,0.8461538461538461,102,0.46078431372549017,52,0.4807692307692308,0.5192307692307692,19,0.3684210526315789,66,0.6666666666666666,0.33333333333333337,0.5156912783716365,0.4014190159218044,34.29031846921945,34.806009747591084,0.8588814701184452,0.40977662748639526,C1_basic,logistic,0.2,0.15,11337,11309,685,random,random_2,750,250,real
250,227,23,0.592,0.7703703703703704,0.8524590163934426,105,0.29523809523809524,65,0.47692307692307695,0.523076923076923,34,0.20588235294117646,60,0.5833333333333334,0.41666666666666663,0.6402217965637883,0.5111742781910141,34.13535826605321,34.775580062616996,0.8630109028980727,0.44107822210164604,C1_basic,logistic,0.2,0.15,11337,11309,677,random,random_3,750,250,real
250,210,40,0.336,0.5735294117647058,0.4588235294117647,125,0.232,250,0.336,0.6639999999999999,125,0.232,152,0.34210526315789475,0.6578947368421053,0.06250834680970954,0.030996852539310144,41.996655378489706,42.05916372529941,0.30694871022125847,0.15754023692924127,C1_basic,logistic,0.2,0.1,11337,11309,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.424,0.6136363636363636,0.574468085106383,114,0.2982456140350877,210,0.38571428571428573,0.6142857142857143,101,0.3069306930693069,162,0.42592592592592593,0.5740740740740741,0.1914069567558713,0.1325493619342783,41.507470099469764,41.69887705622563,0.6087647658275919,0.3553092147926472,C1_basic,logistic,0.2,0.125,11337,11309,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.548,0.675,0.6585365853658537,94,0.4148936170212766,152,0.48026315789473684,0.5197368421052632,68,0.39705882352941174,250,0.548,0.45199999999999996,0.2678678595087853,0.20638342513980443,38.83344644305326,39.10131430256205,0.6235536601936936,0.22861913803939968,C1_basic,logistic,0.2,0.15,11337,11309,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.16,0.8157894736842105,0.23134328358208955,99,0.0707070707070707,61,0.01639344262295082,0.9836065573770492,33,0.030303030303030304,59,0.0847457627118644,0.9152542372881356,0.25418922598337224,0.16490015579950099,33.84071671144422,34.09490593742759,0.3309480680845703,0.3534317079515536,C1_basic,decision_tree,0.2,0.7,11337,11309,671,random,random_1,750,250,real
250,219,31,0.028,0.4,0.017094017094017096,102,0.029411764705882353,52,0.09615384615384616,0.9038461538461539,19,0.10526315789473684,66,0.09090909090909091,0.9090909090909091,0.0007156937664913698,-0.007730074606958241,34.29031846921945,34.29103416298593,0.0011919847011174966,0.12302360721600668,C1_basic,decision_tree,0.2,0.775,11337,11309,685,random,random_2,750,250,real
250,227,23,0.032,0.75,0.04918032786885246,105,0.01904761904761905,65,0.015384615384615385,0.9846153846153847,34,0.029411764705882353,60,0.0,1.0,0.03062882271586801,0.004612190821348375,34.13535826605321,34.16598708876908,0.04128726652013105,0.3563552065262747,C1_basic,decision_tree,0.2,0.875,11337,11309,677,random,random_3,750,250,real
250,210,40,0.0,0.0,0.0,125,0.0,250,0.0,1.0,125,0.0,152,0.0,1.0,0.0,0.0,41.996655378489706,41.996655378489706,0.0,-0.14713067684956657,C1_basic,decision_tree,0.2,0.95,11337,11309,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.008,1.0,0.02127659574468085,114,0.0,210,0.0,1.0,101,0.0,162,0.006172839506172839,0.9938271604938271,0.018155703946650958,0.0,41.507470099469764,41.52562580341641,0.0577437364286344,0.35323946767642744,C1_basic,decision_tree,0.2,0.9,11337,11309,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.132,0.75,0.1951219512195122,94,0.0851063829787234,152,0.006578947368421052,0.993421052631579,68,0.014705882352941176,250,0.132,0.868,0.10199377657947939,0.0664852551690655,38.83344644305326,38.935440219632746,0.23742524698461015,0.2251231669622045,C1_basic,decision_tree,0.2,0.7,11337,11309,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.648,0.7748344370860927,0.8731343283582089,99,0.3434343434343434,61,0.4098360655737705,0.5901639344262295,33,0.30303030303030304,59,0.6271186440677966,0.3728813559322034,0.6951612799359622,0.5576337333249595,33.84071671144422,34.53587799138018,0.905082745785037,0.5196913468950717,C1_basic,hgb,0.2,0.44999999999999996,11337,11309,671,random,random_1,750,250,real
250,219,31,0.624,0.6879432624113475,0.8290598290598291,102,0.43137254901960786,52,0.40384615384615385,0.5961538461538461,19,0.21052631578947367,66,0.6363636363636364,0.36363636363636365,0.5025420913055682,0.3982793952213858,34.29031846921945,34.79286056052502,0.8369815590828577,0.380151665525388,C1_basic,hgb,0.2,0.44999999999999996,11337,11309,685,random,random_2,750,250,real
250,227,23,0.58,0.7777777777777778,0.860655737704918,105,0.2857142857142857,65,0.3076923076923077,0.6923076923076923,34,0.14705882352941177,60,0.5833333333333334,0.41666666666666663,0.6767482117117506,0.5412792622695634,34.13535826605321,34.81210647776496,0.9122480495957672,0.5050439468069693,C1_basic,hgb,0.2,0.475,11337,11309,677,random,random_3,750,250,real
250,210,40,0.176,0.6388888888888888,0.27058823529411763,125,0.104,250,0.176,0.8240000000000001,125,0.104,152,0.18421052631578946,0.8157894736842105,0.031467579696845174,0.014100312756383654,41.996655378489706,42.02812295818655,0.1545222917370604,0.21528989919742206,C1_basic,hgb,0.2,0.49999999999999994,11337,11309,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.172,0.7714285714285715,0.2872340425531915,114,0.07017543859649122,210,0.12857142857142856,0.8714285714285714,101,0.0594059405940594,162,0.12345679012345678,0.8765432098765432,0.13335193790477118,0.07699280382167396,41.507470099469764,41.64082203737454,0.4241223131445218,0.458978828643829,C1_basic,hgb,0.2,0.49999999999999994,11337,11309,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.456,0.75,0.6585365853658537,94,0.2872340425531915,152,0.23026315789473684,0.7697368421052632,68,0.14705882352941177,250,0.456,0.544,0.27908561686433153,0.21817544850294315,38.83344644305326,39.11253205991759,0.6496668104277036,0.4205076769872386,C1_basic,hgb,0.2,0.44999999999999996,11337,11309,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.6,0.8248175182481752,0.8432835820895522,99,0.24242424242424243,61,0.4426229508196721,0.5573770491803278,33,0.18181818181818182,59,0.5932203389830508,0.4067796610169492,0.6803027103101411,0.5494761827694968,33.84071671144422,34.52101942175436,0.8857372566395323,0.45244022757102914,C2_depthanything,logistic,0.2,0.125,11355,11327,671,random,random_1,750,250,real
250,219,31,0.64,0.6805555555555556,0.8376068376068376,102,0.45098039215686275,52,0.46153846153846156,0.5384615384615384,19,0.3684210526315789,66,0.6666666666666666,0.33333333333333337,0.5114281627335707,0.4004044685414499,34.29031846921945,34.801746631953016,0.8517812704833678,0.4090823010010258,C2_depthanything,logistic,0.2,0.15,11355,11327,685,random,random_2,750,250,real
250,227,23,0.596,0.7647058823529411,0.8524590163934426,105,0.3047619047619048,65,0.47692307692307695,0.523076923076923,34,0.20588235294117646,60,0.5833333333333334,0.41666666666666663,0.6385714995328865,0.5082804480162062,34.13535826605321,34.7739297655861,0.860786323325286,0.44222647736305665,C2_depthanything,logistic,0.2,0.15,11355,11327,677,random,random_3,750,250,real
250,210,40,0.34,0.5571428571428572,0.4588235294117647,125,0.248,250,0.34,0.6599999999999999,125,0.248,152,0.35526315789473684,0.6447368421052632,0.05792326891821219,0.025209990279070928,41.996655378489706,42.05457864740791,0.28443357717281076,0.15657422550912914,C2_depthanything,logistic,0.2,0.1,11355,11327,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.432,0.5760869565217391,0.5638297872340425,114,0.34210526315789475,210,0.3952380952380952,0.6047619047619048,101,0.3564356435643564,162,0.43209876543209874,0.5679012345679013,0.18086509123113273,0.12042971771690625,41.507470099469764,41.6883351907009,0.5752366412164336,0.3471711249785371,C2_depthanything,logistic,0.2,0.125,11355,11327,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.544,0.680672268907563,0.6585365853658537,94,0.40425531914893614,152,0.47368421052631576,0.5263157894736843,68,0.38235294117647056,250,0.544,0.45599999999999996,0.26793453671118056,0.20651112283715517,38.83344644305326,39.10138097976444,0.6237088740878924,0.23253008465323358,C2_depthanything,logistic,0.2,0.15,11355,11327,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.16,0.8157894736842105,0.23134328358208955,99,0.0707070707070707,61,0.01639344262295082,0.9836065573770492,33,0.030303030303030304,59,0.0847457627118644,0.9152542372881356,0.25418922598337224,0.16490015579950099,33.84071671144422,34.09490593742759,0.3309480680845703,0.3534317079515537,C2_depthanything,decision_tree,0.2,0.7,11355,11327,671,random,random_1,750,250,real
250,219,31,0.028,0.4,0.017094017094017096,102,0.029411764705882353,52,0.09615384615384616,0.9038461538461539,19,0.10526315789473684,66,0.09090909090909091,0.9090909090909091,0.0007156937664913698,-0.007730074606958241,34.29031846921945,34.29103416298593,0.0011919847011174966,0.1313287627774768,C2_depthanything,decision_tree,0.2,0.775,11355,11327,685,random,random_2,750,250,real
250,227,23,0.032,0.75,0.04918032786885246,105,0.01904761904761905,65,0.015384615384615385,0.9846153846153847,34,0.029411764705882353,60,0.0,1.0,0.03062882271586801,0.004612190821348375,34.13535826605321,34.16598708876908,0.04128726652013105,0.3563552065262744,C2_depthanything,decision_tree,0.2,0.875,11355,11327,677,random,random_3,750,250,real
250,210,40,0.0,0.0,0.0,125,0.0,250,0.0,1.0,125,0.0,152,0.0,1.0,0.0,0.0,41.996655378489706,41.996655378489706,0.0,-0.1471306768495666,C2_depthanything,decision_tree,0.2,0.95,11355,11327,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.008,1.0,0.02127659574468085,114,0.0,210,0.0,1.0,101,0.0,162,0.006172839506172839,0.9938271604938271,0.018155703946650958,0.0,41.507470099469764,41.52562580341641,0.0577437364286344,0.3532394676764274,C2_depthanything,decision_tree,0.2,0.9,11355,11327,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.132,0.75,0.1951219512195122,94,0.0851063829787234,152,0.006578947368421052,0.993421052631579,68,0.014705882352941176,250,0.132,0.868,0.10199377657947939,0.0664852551690655,38.83344644305326,38.935440219632746,0.23742524698461015,0.22512316696220455,C2_depthanything,decision_tree,0.2,0.7,11355,11327,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.628,0.782312925170068,0.8582089552238806,99,0.32323232323232326,61,0.4262295081967213,0.5737704918032787,33,0.30303030303030304,59,0.6101694915254238,0.38983050847457623,0.6804117465938787,0.5502249429735316,33.84071671144422,34.521128458038106,0.8858792191767504,0.5076337109971069,C2_depthanything,hgb,0.2,0.475,11355,11327,671,random,random_1,750,250,real
250,219,31,0.64,0.6758620689655173,0.8376068376068376,102,0.46078431372549017,52,0.38461538461538464,0.6153846153846154,19,0.21052631578947367,66,0.6363636363636364,0.36363636363636365,0.5037555364243531,0.3960686471323433,34.29031846921945,34.79407400564379,0.8390025463891022,0.3805891941364369,C2_depthanything,hgb,0.2,0.44999999999999996,11355,11327,685,random,random_2,750,250,real
250,227,23,0.576,0.7761194029850746,0.8524590163934426,105,0.2857142857142857,65,0.3384615384615385,0.6615384615384615,34,0.14705882352941177,60,0.6,0.4,0.6668112989716084,0.5304064221847107,34.13535826605321,34.80216956502481,0.8988532166145771,0.4954295399817997,C2_depthanything,hgb,0.2,0.44999999999999996,11355,11327,677,random,random_3,750,250,real
250,210,40,0.16,0.6176470588235294,0.24705882352941178,125,0.104,250,0.16,0.84,125,0.104,152,0.1513157894736842,0.8486842105263158,0.027364531001432567,0.01079703963143306,41.996655378489706,42.02401990949113,0.13437417441657018,0.22150975764096076,C2_depthanything,hgb,0.2,0.49999999999999994,11355,11327,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.196,0.8048780487804879,0.35106382978723405,114,0.07017543859649122,210,0.14285714285714285,0.8571428571428572,101,0.0594059405940594,162,0.12962962962962962,0.8703703703703703,0.1514053751042044,0.09716802410917766,41.507470099469764,41.658875474573975,0.48154079288720747,0.46225274095853414,C2_depthanything,hgb,0.2,0.475,11355,11327,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.448,0.7619047619047619,0.6504065040650406,94,0.26595744680851063,152,0.23026315789473684,0.7697368421052632,68,0.16176470588235295,250,0.448,0.552,0.2814928062152759,0.2213859117593718,38.83344644305326,39.114939249268545,0.6552703633635175,0.4460602133617627,C2_depthanything,hgb,0.2,0.475,11355,11327,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.616,0.8,0.835820895522388,99,0.2828282828282828,61,0.45901639344262296,0.540983606557377,33,0.21212121212121213,59,0.6271186440677966,0.3728813559322034,0.665307607065836,0.5371534797135672,33.84071671144422,34.50602431851006,0.8662140041089311,0.4438613049130413,C3_depthanything,logistic,0.2,0.125,11415,11387,671,random,random_1,750,250,real
250,219,31,0.656,0.6711409395973155,0.8547008547008547,102,0.4803921568627451,52,0.46153846153846156,0.5384615384615384,19,0.3684210526315789,66,0.6666666666666666,0.33333333333333337,0.51388453784063,0.4039987663849407,34.29031846921945,34.804203007060075,0.8558723520113999,0.41523562879226206,C3_depthanything,logistic,0.2,0.125,11415,11387,685,random,random_2,750,250,real
250,227,23,0.6,0.7664233576642335,0.860655737704918,105,0.3047619047619048,65,0.49230769230769234,0.5076923076923077,34,0.20588235294117646,60,0.6,0.4,0.6400849263667217,0.5093980974452571,34.13535826605321,34.77544319241992,0.8628264035995729,0.437241075612682,C3_depthanything,logistic,0.2,0.15,11415,11387,677,random,random_3,750,250,real
250,210,40,0.32,0.5692307692307692,0.43529411764705883,125,0.224,250,0.32,0.6799999999999999,125,0.224,152,0.3223684210526316,0.6776315789473684,0.058744375039953015,0.02932335344197935,41.996655378489706,42.05539975352965,0.2884656381356513,0.15258051764370725,C3_depthanything,logistic,0.2,0.1,11415,11387,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.432,0.5824175824175825,0.5638297872340425,114,0.3333333333333333,210,0.4,0.6,101,0.3465346534653465,162,0.4382716049382716,0.5617283950617284,0.18311447720948898,0.12194421138905849,41.507470099469764,41.69058457667925,0.582390753854651,0.3488054108494597,C3_depthanything,logistic,0.2,0.125,11415,11387,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.544,0.6833333333333333,0.6666666666666666,94,0.40425531914893614,152,0.47368421052631576,0.5263157894736843,68,0.38235294117647056,250,0.544,0.45599999999999996,0.2727856562558888,0.21005209426506108,38.83344644305326,39.106232099309146,0.6350015067825616,0.2350686964100359,C3_depthanything,logistic,0.2,0.15,11415,11387,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.16,0.8157894736842105,0.23134328358208955,99,0.0707070707070707,61,0.01639344262295082,0.9836065573770492,33,0.030303030303030304,59,0.0847457627118644,0.9152542372881356,0.25418922598337224,0.16490015579950099,33.84071671144422,34.09490593742759,0.3309480680845703,0.3534317079515537,C3_depthanything,decision_tree,0.2,0.7,11415,11387,671,random,random_1,750,250,real
250,219,31,0.028,0.4,0.017094017094017096,102,0.029411764705882353,52,0.09615384615384616,0.9038461538461539,19,0.10526315789473684,66,0.09090909090909091,0.9090909090909091,0.0007156937664913698,-0.007730074606958241,34.29031846921945,34.29103416298593,0.0011919847011174966,0.1313287627774768,C3_depthanything,decision_tree,0.2,0.775,11415,11387,685,random,random_2,750,250,real
250,227,23,0.032,0.75,0.04918032786885246,105,0.01904761904761905,65,0.015384615384615385,0.9846153846153847,34,0.029411764705882353,60,0.0,1.0,0.03062882271586801,0.004612190821348375,34.13535826605321,34.16598708876908,0.04128726652013105,0.3563552065262745,C3_depthanything,decision_tree,0.2,0.875,11415,11387,677,random,random_3,750,250,real
250,210,40,0.0,0.0,0.0,125,0.0,250,0.0,1.0,125,0.0,152,0.0,1.0,0.0,0.0,41.996655378489706,41.996655378489706,0.0,-0.1471306768495666,C3_depthanything,decision_tree,0.2,0.95,11415,11387,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.008,1.0,0.02127659574468085,114,0.0,210,0.0,1.0,101,0.0,162,0.006172839506172839,0.9938271604938271,0.018155703946650958,0.0,41.507470099469764,41.52562580341641,0.0577437364286344,0.3532394676764274,C3_depthanything,decision_tree,0.2,0.9,11415,11387,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.132,0.75,0.1951219512195122,94,0.0851063829787234,152,0.006578947368421052,0.993421052631579,68,0.014705882352941176,250,0.132,0.868,0.10199377657947939,0.0664852551690655,38.83344644305326,38.935440219632746,0.23742524698461015,0.22512316696220458,C3_depthanything,decision_tree,0.2,0.7,11415,11387,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.636,0.7837837837837838,0.8656716417910447,99,0.32323232323232326,61,0.4098360655737705,0.5901639344262295,33,0.2727272727272727,59,0.6101694915254238,0.38983050847457623,0.6818179850447063,0.546793140089007,33.84071671144422,34.522534696488925,0.8877101067636147,0.5160842594567258,C3_depthanything,hgb,0.2,0.44999999999999996,11415,11387,671,random,random_1,750,250,real
250,219,31,0.644,0.678082191780822,0.8461538461538461,102,0.46078431372549017,52,0.4230769230769231,0.5769230769230769,19,0.21052631578947367,66,0.6666666666666666,0.33333333333333337,0.518446611064113,0.4106889729414141,34.29031846921945,34.80876508028356,0.8634704641403186,0.39085744233958936,C3_depthanything,hgb,0.2,0.44999999999999996,11415,11387,685,random,random_2,750,250,real
250,227,23,0.616,0.7552447552447552,0.8852459016393442,105,0.3333333333333333,65,0.38461538461538464,0.6153846153846154,34,0.17647058823529413,60,0.6333333333333333,0.3666666666666667,0.6798214507855995,0.5456759009773564,34.13535826605321,34.815179716838806,0.9163907370865386,0.5031999765058451,C3_depthanything,hgb,0.2,0.42499999999999993,11415,11387,677,random,random_3,750,250,real
250,210,40,0.192,0.5897435897435898,0.27058823529411763,125,0.128,250,0.192,0.808,125,0.128,152,0.20394736842105263,0.7960526315789473,0.03259910442485651,0.014831214341872505,41.996655378489706,42.02925448291455,0.16007867058201472,0.212970713786622,C3_depthanything,hgb,0.2,0.475,11415,11387,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.256,0.660377358490566,0.3723404255319149,114,0.15789473684210525,210,0.21428571428571427,0.7857142857142857,101,0.1485148514851485,162,0.19753086419753085,0.8024691358024691,0.15122443112079698,0.09486589696949087,41.507470099469764,41.65869453059056,0.48096530533150994,0.4326214603437279,C3_depthanything,hgb,0.2,0.44999999999999996,11415,11387,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.444,0.7523809523809524,0.6422764227642277,94,0.2765957446808511,152,0.2236842105263158,0.7763157894736842,68,0.14705882352941177,250,0.444,0.556,0.277549859440624,0.21901566332738603,38.83344644305326,39.11099630249389,0.6460918120517186,0.4378450976133233,C3_depthanything,hgb,0.2,0.475,11415,11387,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.6,0.8248175182481752,0.8432835820895522,99,0.24242424242424243,61,0.4426229508196721,0.5573770491803278,33,0.18181818181818182,59,0.5932203389830508,0.4067796610169492,0.6803027103101411,0.5494761827694968,33.84071671144422,34.52101942175436,0.8857372566395323,0.4512913017708068,C2_midas,logistic,0.2,0.125,11355,11327,671,random,random_1,750,250,real
250,219,31,0.636,0.6783216783216783,0.8290598290598291,102,0.45098039215686275,52,0.46153846153846156,0.5384615384615384,19,0.3684210526315789,66,0.6666666666666666,0.33333333333333337,0.509527720232114,0.3979188638088247,34.29031846921945,34.79984618945156,0.8486160921722652,0.40952600385009796,C2_midas,logistic,0.2,0.15,11355,11327,685,random,random_2,750,250,real
250,227,23,0.592,0.7703703703703704,0.8524590163934426,105,0.29523809523809524,65,0.47692307692307695,0.523076923076923,34,0.20588235294117646,60,0.5833333333333334,0.41666666666666663,0.638586293566413,0.5082945023480565,34.13535826605321,34.773944559619615,0.860806265495796,0.4434083223785964,C2_midas,logistic,0.2,0.15,11355,11327,677,random,random_3,750,250,real
250,210,40,0.34,0.5735294117647058,0.4588235294117647,125,0.232,250,0.34,0.6599999999999999,125,0.232,152,0.34868421052631576,0.6513157894736843,0.06309115006819808,0.031056143935057894,41.996655378489706,42.0597465285579,0.30981057935771783,0.15138691089015566,C2_midas,logistic,0.2,0.1,11355,11327,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.436,0.5978260869565217,0.5851063829787234,114,0.32456140350877194,210,0.4,0.6,101,0.33663366336633666,162,0.4382716049382716,0.5617283950617284,0.1887852518388377,0.128160108721364,41.507470099469764,41.6962553513086,0.6004265026477295,0.350074428255174,C2_midas,logistic,0.2,0.125,11355,11327,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.552,0.6890756302521008,0.6666666666666666,94,0.39361702127659576,152,0.48026315789473684,0.5197368421052632,68,0.36764705882352944,250,0.552,0.44799999999999995,0.2754873158155629,0.21233863147141624,38.83344644305326,39.10893375886882,0.6412905394052935,0.22855511780075083,C2_midas,logistic,0.2,0.15,11355,11327,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.16,0.8157894736842105,0.23134328358208955,99,0.0707070707070707,61,0.01639344262295082,0.9836065573770492,33,0.030303030303030304,59,0.0847457627118644,0.9152542372881356,0.25418922598337224,0.16490015579950099,33.84071671144422,34.09490593742759,0.3309480680845703,0.3534317079515537,C2_midas,decision_tree,0.2,0.7,11355,11327,671,random,random_1,750,250,real
250,219,31,0.028,0.4,0.017094017094017096,102,0.029411764705882353,52,0.09615384615384616,0.9038461538461539,19,0.10526315789473684,66,0.09090909090909091,0.9090909090909091,0.0007156937664913698,-0.007730074606958241,34.29031846921945,34.29103416298593,0.0011919847011174966,0.1313287627774768,C2_midas,decision_tree,0.2,0.775,11355,11327,685,random,random_2,750,250,real
250,227,23,0.032,0.75,0.04918032786885246,105,0.01904761904761905,65,0.015384615384615385,0.9846153846153847,34,0.029411764705882353,60,0.0,1.0,0.03062882271586801,0.004612190821348375,34.13535826605321,34.16598708876908,0.04128726652013105,0.3563552065262744,C2_midas,decision_tree,0.2,0.875,11355,11327,677,random,random_3,750,250,real
250,210,40,0.0,0.0,0.0,125,0.0,250,0.0,1.0,125,0.0,152,0.0,1.0,0.0,0.0,41.996655378489706,41.996655378489706,0.0,-0.1471306768495666,C2_midas,decision_tree,0.2,0.95,11355,11327,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.008,1.0,0.02127659574468085,114,0.0,210,0.0,1.0,101,0.0,162,0.006172839506172839,0.9938271604938271,0.018155703946650958,0.0,41.507470099469764,41.52562580341641,0.0577437364286344,0.3532394676764274,C2_midas,decision_tree,0.2,0.9,11355,11327,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.132,0.75,0.1951219512195122,94,0.0851063829787234,152,0.006578947368421052,0.993421052631579,68,0.014705882352941176,250,0.132,0.868,0.10199377657947939,0.0664852551690655,38.83344644305326,38.935440219632746,0.23742524698461015,0.22512316696220455,C2_midas,decision_tree,0.2,0.7,11355,11327,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.616,0.7862068965517242,0.8507462686567164,99,0.31313131313131315,61,0.4098360655737705,0.5901639344262295,33,0.2727272727272727,59,0.5932203389830508,0.4067796610169492,0.675440891943086,0.5415951284715558,33.84071671144422,34.516157603387306,0.8794072897035606,0.5212951018677684,C2_midas,hgb,0.2,0.475,11355,11327,671,random,random_1,750,250,real
250,219,31,0.624,0.6879432624113475,0.8290598290598291,102,0.43137254901960786,52,0.40384615384615385,0.5961538461538461,19,0.21052631578947367,66,0.6363636363636364,0.36363636363636365,0.5025420913055682,0.3982793952213858,34.29031846921945,34.79286056052502,0.8369815590828577,0.380151665525388,C2_midas,hgb,0.2,0.44999999999999996,11355,11327,685,random,random_2,750,250,real
250,227,23,0.58,0.7777777777777778,0.860655737704918,105,0.2857142857142857,65,0.3076923076923077,0.6923076923076923,34,0.14705882352941177,60,0.5833333333333334,0.41666666666666663,0.6767482117117506,0.5412792622695634,34.13535826605321,34.81210647776496,0.9122480495957672,0.5050439468069693,C2_midas,hgb,0.2,0.475,11355,11327,677,random,random_3,750,250,real
