control,target_margin,feature_group,estimator_group,feature_set,head,split_family,split_group,splits,intervention_rate_mean,intervention_rate_std,intervention_precision_mean,intervention_precision_std,intervention_recall_mean,intervention_recall_std,nochange_false_intervention_rate_mean,nochange_false_intervention_rate_std,strong_nochange_false_intervention_rate_mean,strong_nochange_false_intervention_rate_std,residual_low_false_intervention_rate_mean,residual_low_false_intervention_rate_std,official_preserve_rate_mean,official_preserve_rate_std,low_residual_preserve_rate_mean,low_residual_preserve_rate_std,simulated_mean_psnr_gain_mean,simulated_mean_psnr_gain_std,bootstrap_gain_p05_mean,bootstrap_gain_p05_std,oracle_recovery_mean,oracle_recovery_std,confidence_corr_mean,confidence_corr_std,labeled_n_mean,labeled_n_std,ignored_n_mean,ignored_n_std,strong_official_FI_relative_reduction,all_nochange_FI_relative_reduction,precision_delta,simulated_gain_delta,bootstrap_gain_p05_delta,passes_relative_depth_line,passes_strong_absolute_line
real,0.2,C2,midas,C2_midas,decision_tree,official_strength_heldout,test_strong_official,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1471306768495666,0.0,210.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C2,midas,C2_midas,decision_tree,residual_low_energy_heldout,test_residual_low,1,0.132,0.0,0.75,0.0,0.1951219512195122,0.0,0.0851063829787234,0.0,0.014705882352941176,0.0,0.132,0.0,0.993421052631579,0.0,0.868,0.0,0.10199377657947939,0.0,0.0664852551690655,0.0,0.23742524698461015,0.0,0.22512316696220455,0.0,217.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C2,midas,C2_midas,hgb,cr_strength_heldout,test_strong_cr,1,0.232,0.0,0.7291666666666666,0.0,0.3723404255319149,0.0,0.11403508771929824,0.0,0.10891089108910891,0.0,0.16049382716049382,0.0,0.8095238095238095,0.0,0.8395061728395061,0.0,0.14890282903554958,0.0,0.0905892610860672,0.0,0.47358151127446807,0.0,0.4521876961122789,0.0,208.0,0.0,42.0,0.0,-0.8333333333333334,-0.625,-0.042261904761904834,0.0155508911307784,0.013596457264393236,0,0
real,0.2,C2,midas,C2_midas,hgb,official_strength_heldout,test_strong_official,1,0.16,0.0,0.6,0.0,0.24705882352941178,0.0,0.112,0.0,0.112,0.0,0.1513157894736842,0.0,0.84,0.0,0.8486842105263158,0.0,0.030422143056649645,0.0,0.012607505213237525,0.0,0.1493886504762709,0.0,0.20930878686009827,0.0,210.0,0.0,40.0,0.0,-0.076923076923077,-0.076923076923077,-0.03888888888888886,-0.0010454366401955288,-0.0014928075431461293,0,0
real,0.2,C2,midas,C2_midas,hgb,residual_low_energy_heldout,test_residual_low,1,0.46,0.0,0.75,0.0,0.6585365853658537,0.0,0.2872340425531915,0.0,0.14705882352941177,0.0,0.46,0.0,0.7697368421052632,0.0,0.54,0.0,0.27942965638901845,0.0,0.21851948802763008,0.0,0.6504676795773777,0.0,0.42169410023024245,0.0,217.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0003440395246869232,0.0003440395246869232,0,0
real,0.2,C2,midas,C2_midas,logistic,cr_strength_heldout,test_strong_cr,1,0.436,0.0,0.5978260869565217,0.0,0.5851063829787234,0.0,0.32456140350877194,0.0,0.33663366336633666,0.0,0.4382716049382716,0.0,0.6,0.0,0.5617283950617284,0.0,0.1887852518388377,0.0,0.128160108721364,0.0,0.6004265026477295,0.0,0.350074428255174,0.0,208.0,0.0,42.0,0.0,-0.09677419354838718,-0.08823529411764715,-0.015810276679841917,-0.0026217049170335904,-0.004389253212914307,0,0
real,0.2,C2,midas,C2_midas,logistic,official_strength_heldout,test_strong_official,1,0.34,0.0,0.5735294117647058,0.0,0.4588235294117647,0.0,0.232,0.0,0.232,0.0,0.34868421052631576,0.0,0.6599999999999999,0.0,0.6513157894736843,0.0,0.06309115006819808,0.0,0.031056143935057894,0.0,0.30981057935771783,0.0,0.15138691089015566,0.0,210.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0005828032584885429,5.929139574775005e-05,0,0
real,0.2,C2,midas,C2_midas,logistic,residual_low_energy_heldout,test_residual_low,1,0.552,0.0,0.6890756302521008,0.0,0.6666666666666666,0.0,0.39361702127659576,0.0,0.36764705882352944,0.0,0.552,0.0,0.5197368421052632,0.0,0.44799999999999995,0.0,0.2754873158155629,0.0,0.21233863147141624,0.0,0.6412905394052935,0.0,0.22855511780075083,0.0,217.0,0.0,33.0,0.0,0.07407407407407396,0.051282051282051225,0.01407563025210079,0.007619456306777628,0.005955206331611812,0,0
real,0.2,C2,midas,C2_midas_shuffled_depth,decision_tree,cr_strength_heldout,test_strong_cr,1,0.008,0.0,1.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,1.0,0.0,0.9938271604938271,0.0,0.018155703946650958,0.0,0.0,0.0,0.0577437364286344,0.0,0.3532394676764274,0.0,208.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C2,midas,C2_midas_shuffled_depth,decision_tree,official_strength_heldout,test_strong_official,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1471306768495666,0.0,210.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C2,midas,C2_midas_shuffled_depth,decision_tree,residual_low_energy_heldout,test_residual_low,1,0.132,0.0,0.75,0.0,0.1951219512195122,0.0,0.0851063829787234,0.0,0.014705882352941176,0.0,0.132,0.0,0.993421052631579,0.0,0.868,0.0,0.10199377657947939,0.0,0.0664852551690655,0.0,0.23742524698461015,0.0,0.22512316696220455,0.0,217.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C2,midas,C2_midas_shuffled_depth,hgb,cr_strength_heldout,test_strong_cr,1,0.172,0.0,0.7714285714285715,0.0,0.2872340425531915,0.0,0.07017543859649122,0.0,0.0594059405940594,0.0,0.12345679012345678,0.0,0.8714285714285714,0.0,0.8765432098765432,0.0,0.13335193790477118,0.0,0.07699280382167396,0.0,0.4241223131445218,0.0,0.458978828643829,0.0,208.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C2,midas,C2_midas_shuffled_depth,hgb,official_strength_heldout,test_strong_official,1,0.176,0.0,0.6388888888888888,0.0,0.27058823529411763,0.0,0.104,0.0,0.104,0.0,0.18421052631578946,0.0,0.8240000000000001,0.0,0.8157894736842105,0.0,0.031467579696845174,0.0,0.014100312756383654,0.0,0.1545222917370604,0.0,0.21528989919742206,0.0,210.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C2,midas,C2_midas_shuffled_depth,hgb,residual_low_energy_heldout,test_residual_low,1,0.456,0.0,0.75,0.0,0.6585365853658537,0.0,0.2872340425531915,0.0,0.14705882352941177,0.0,0.456,0.0,0.7697368421052632,0.0,0.544,0.0,0.27908561686433153,0.0,0.21817544850294315,0.0,0.6496668104277036,0.0,0.4205076769872386,0.0,217.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C2,midas,C2_midas_shuffled_depth,logistic,cr_strength_heldout,test_strong_cr,1,0.452,0.0,0.5789473684210527,0.0,0.5851063829787234,0.0,0.3508771929824561,0.0,0.36633663366336633,0.0,0.4506172839506173,0.0,0.5809523809523809,0.0,0.5493827160493827,0.0,0.18375792138596178,0.0,0.12232504817133977,0.0,0.5844372110474958,0.0,0.35082976366304996,0.0,208.0,0.0,42.0,0.0,-0.1935483870967742,-0.17647058823529413,-0.03468899521531099,-0.007649035369909518,-0.01022431376293853,0,0
real,0.2,C2,midas,C2_midas_shuffled_depth,logistic,official_strength_heldout,test_strong_official,1,0.34,0.0,0.5588235294117647,0.0,0.4470588235294118,0.0,0.24,0.0,0.24,0.0,0.35526315789473684,0.0,0.6599999999999999,0.0,0.6447368421052632,0.0,0.06165548733910006,0.0,0.03008625975970249,0.0,0.30276072369042767,0.0,0.16507576750221437,0.0,210.0,0.0,40.0,0.0,-0.034482758620689564,-0.034482758620689564,-0.014705882352941124,-0.0008528594706094794,-0.0009105927796076545,0,0
real,0.2,C2,midas,C2_midas_shuffled_depth,logistic,residual_low_energy_heldout,test_residual_low,1,0.556,0.0,0.680327868852459,0.0,0.6747967479674797,0.0,0.4148936170212766,0.0,0.39705882352941174,0.0,0.556,0.0,0.5197368421052632,0.0,0.44399999999999995,0.0,0.27335176094737934,0.0,0.20905598588164845,0.0,0.6363193082279425,0.0,0.21115587782688702,0.0,217.0,0.0,33.0,0.0,0.0,0.0,0.00532786885245895,0.005483901438594063,0.002672560741844021,0,0
real,0.2,C3,both,C3_both,decision_tree,cr_strength_heldout,test_strong_cr,1,0.008,0.0,1.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,1.0,0.0,0.9938271604938271,0.0,0.018155703946650958,0.0,0.0,0.0,0.0577437364286344,0.0,0.35323946767642744,0.0,208.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C3,both,C3_both,decision_tree,official_strength_heldout,test_strong_official,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1471306768495666,0.0,210.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C3,both,C3_both,decision_tree,residual_low_energy_heldout,test_residual_low,1,0.132,0.0,0.75,0.0,0.1951219512195122,0.0,0.0851063829787234,0.0,0.014705882352941176,0.0,0.132,0.0,0.993421052631579,0.0,0.868,0.0,0.10199377657947939,0.0,0.0664852551690655,0.0,0.23742524698461015,0.0,0.22512316696220455,0.0,217.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C3,both,C3_both,hgb,cr_strength_heldout,test_strong_cr,1,0.22,0.0,0.7111111111111111,0.0,0.3404255319148936,0.0,0.11403508771929824,0.0,0.09900990099009901,0.0,0.16049382716049382,0.0,0.8238095238095238,0.0,0.8395061728395061,0.0,0.13647838379586857,0.0,0.07883623140866579,0.0,0.4340658916487977,0.0,0.4386124679333533,0.0,208.0,0.0,42.0,0.0,-0.6666666666666669,-0.625,-0.060317460317460325,0.003126445891097396,0.0018434275869918249,0,1
real,0.2,C3,both,C3_both,hgb,official_strength_heldout,test_strong_official,1,0.176,0.0,0.5833333333333334,0.0,0.24705882352941178,0.0,0.12,0.0,0.12,0.0,0.18421052631578946,0.0,0.8240000000000001,0.0,0.8157894736842105,0.0,0.02540893834203834,0.0,0.008829699406985766,0.0,0.1247711905727233,0.0,0.21130155860191085,0.0,210.0,0.0,40.0,0.0,-0.15384615384615385,-0.15384615384615385,-0.05555555555555547,-0.006058641354806833,-0.005270613349397888,0,0
real,0.2,C3,both,C3_both,hgb,residual_low_energy_heldout,test_residual_low,1,0.452,0.0,0.7663551401869159,0.0,0.6666666666666666,0.0,0.26595744680851063,0.0,0.1323529411764706,0.0,0.452,0.0,0.7697368421052632,0.0,0.548,0.0,0.28290484217216944,0.0,0.22214089490480096,0.0,0.6585573578945549,0.0,0.4426920615915913,0.0,217.0,0.0,33.0,0.0,0.10000000000000002,0.07407407407407418,0.016355140186915862,0.0038192253078379035,0.003965446401857808,0,0
real,0.2,C3,both,C3_both,logistic,cr_strength_heldout,test_strong_cr,1,0.436,0.0,0.5869565217391305,0.0,0.574468085106383,0.0,0.3333333333333333,0.0,0.3465346534653465,0.0,0.4444444444444444,0.0,0.5952380952380952,0.0,0.5555555555555556,0.0,0.18518770844437737,0.0,0.12425097661831681,0.0,0.5889846109881878,0.0,0.34603298844788,0.0,208.0,0.0,42.0,0.0,-0.12903225806451607,-0.11764705882352941,-0.02667984189723316,-0.0062192483114939245,-0.008298385315961485,0,0
real,0.2,C3,both,C3_both,logistic,official_strength_heldout,test_strong_official,1,0.324,0.0,0.5454545454545454,0.0,0.4235294117647059,0.0,0.24,0.0,0.24,0.0,0.32894736842105265,0.0,0.6759999999999999,0.0,0.6710526315789473,0.0,0.05471761665776373,0.0,0.023940859729259557,0.0,0.2686921461962732,0.0,0.14182537501326858,0.0,210.0,0.0,40.0,0.0,-0.034482758620689564,-0.034482758620689564,-0.02807486631016043,-0.007790730151945813,-0.007055992810050586,0,0
real,0.2,C3,both,C3_both,logistic,residual_low_energy_heldout,test_residual_low,1,0.54,0.0,0.6923076923076923,0.0,0.6585365853658537,0.0,0.3829787234042553,0.0,0.35294117647058826,0.0,0.54,0.0,0.5263157894736843,0.0,0.45999999999999996,0.0,0.2742485691705649,0.0,0.21223848850149765,0.0,0.6384069347579959,0.0,0.22949544761978047,0.0,217.0,0.0,33.0,0.0,0.11111111111111101,0.0769230769230769,0.017307692307692246,0.0063807096617796155,0.005855063361693225,0,0
real,0.2,C3,both,C3_both_shuffled_depth,decision_tree,cr_strength_heldout,test_strong_cr,1,0.008,0.0,1.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,1.0,0.0,0.9938271604938271,0.0,0.018155703946650958,0.0,0.0,0.0,0.0577437364286344,0.0,0.35323946767642744,0.0,208.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C3,both,C3_both_shuffled_depth,decision_tree,official_strength_heldout,test_strong_official,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1471306768495666,0.0,210.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C3,both,C3_both_shuffled_depth,decision_tree,residual_low_energy_heldout,test_residual_low,1,0.132,0.0,0.75,0.0,0.1951219512195122,0.0,0.0851063829787234,0.0,0.014705882352941176,0.0,0.132,0.0,0.993421052631579,0.0,0.868,0.0,0.10199377657947939,0.0,0.0664852551690655,0.0,0.23742524698461015,0.0,0.2251231669622045,0.0,217.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C3,both,C3_both_shuffled_depth,hgb,cr_strength_heldout,test_strong_cr,1,0.288,0.0,0.6428571428571429,0.0,0.3829787234042553,0.0,0.17543859649122806,0.0,0.16831683168316833,0.0,0.20987654320987653,0.0,0.7523809523809524,0.0,0.7901234567901234,0.0,0.1489035848262349,0.0,0.09069343200759443,0.0,0.4735839150467622,0.0,0.4336792621079562,0.0,208.0,0.0,42.0,0.0,-1.8333333333333337,-1.5,-0.12857142857142856,0.015551646921463713,0.013700628185920466,0,0
real,0.2,C3,both,C3_both_shuffled_depth,hgb,official_strength_heldout,test_strong_official,1,0.228,0.0,0.6086956521739131,0.0,0.32941176470588235,0.0,0.144,0.0,0.144,0.0,0.2565789473684211,0.0,0.772,0.0,0.743421052631579,0.0,0.04279863305466975,0.0,0.02371911002913128,0.0,0.21016369630372636,0.0,0.22111929138578035,0.0,210.0,0.0,40.0,0.0,-0.3846153846153846,-0.3846153846153846,-0.030193236714975757,0.011331053357824576,0.009618797272747625,0,0
real,0.2,C3,both,C3_both_shuffled_depth,hgb,residual_low_energy_heldout,test_residual_low,1,0.452,0.0,0.7333333333333333,0.0,0.6260162601626016,0.0,0.2978723404255319,0.0,0.17647058823529413,0.0,0.452,0.0,0.756578947368421,0.0,0.548,0.0,0.2697719287211469,0.0,0.20721113886264012,0.0,0.6279860296791835,0.0,0.4118099406222844,0.0,217.0,0.0,33.0,0.0,-0.20000000000000004,-0.037037037037036896,-0.01666666666666672,-0.009313688143184617,-0.010964309640303038,0,0
real,0.2,C3,both,C3_both_shuffled_depth,logistic,cr_strength_heldout,test_strong_cr,1,0.476,0.0,0.59,0.0,0.6276595744680851,0.0,0.35964912280701755,0.0,0.36633663366336633,0.0,0.4691358024691358,0.0,0.5619047619047619,0.0,0.5308641975308642,0.0,0.1885193579835004,0.0,0.12381004785505967,0.0,0.5995808342701382,0.0,0.3400212241932431,0.0,208.0,0.0,42.0,0.0,-0.1935483870967742,-0.20588235294117657,-0.023636363636363678,-0.0028875987723709085,-0.00873931407921863,0,0
real,0.2,C3,both,C3_both_shuffled_depth,logistic,official_strength_heldout,test_strong_official,1,0.368,0.0,0.5194805194805194,0.0,0.47058823529411764,0.0,0.296,0.0,0.296,0.0,0.375,0.0,0.632,0.0,0.625,0.0,0.05714460414899517,0.0,0.025154037340329918,0.0,0.28060992547180674,0.0,0.15547059633929824,0.0,210.0,0.0,40.0,0.0,-0.2758620689655171,-0.2758620689655171,-0.05404889228418641,-0.00536374266071437,-0.005842815198980226,0,0
real,0.2,C3,both,C3_both_shuffled_depth,logistic,residual_low_energy_heldout,test_residual_low,1,0.56,0.0,0.6829268292682927,0.0,0.6829268292682927,0.0,0.4148936170212766,0.0,0.38235294117647056,0.0,0.56,0.0,0.5263157894736843,0.0,0.43999999999999995,0.0,0.27926637393250614,0.0,0.21614597457905463,0.0,0.6500875840571821,0.0,0.21486111105812533,0.0,217.0,0.0,33.0,0.0,0.03703703703703705,0.0,0.00792682926829269,0.011398514423720862,0.009762549439250201,0,0
real,0.2,C3,depthanything,C3_depthanything,decision_tree,cr_strength_heldout,test_strong_cr,1,0.008,0.0,1.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,1.0,0.0,0.9938271604938271,0.0,0.018155703946650958,0.0,0.0,0.0,0.0577437364286344,0.0,0.3532394676764274,0.0,208.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C3,depthanything,C3_depthanything,decision_tree,official_strength_heldout,test_strong_official,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1471306768495666,0.0,210.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C3,depthanything,C3_depthanything,decision_tree,residual_low_energy_heldout,test_residual_low,1,0.132,0.0,0.75,0.0,0.1951219512195122,0.0,0.0851063829787234,0.0,0.014705882352941176,0.0,0.132,0.0,0.993421052631579,0.0,0.868,0.0,0.10199377657947939,0.0,0.0664852551690655,0.0,0.23742524698461015,0.0,0.22512316696220458,0.0,217.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C3,depthanything,C3_depthanything,hgb,cr_strength_heldout,test_strong_cr,1,0.256,0.0,0.660377358490566,0.0,0.3723404255319149,0.0,0.15789473684210525,0.0,0.1485148514851485,0.0,0.19753086419753085,0.0,0.7857142857142857,0.0,0.8024691358024691,0.0,0.15122443112079698,0.0,0.09486589696949087,0.0,0.48096530533150994,0.0,0.4326214603437279,0.0,208.0,0.0,42.0,0.0,-1.5,-1.25,-0.11105121293800546,0.017872493216025798,0.017873093147816904,0,0
real,0.2,C3,depthanything,C3_depthanything,hgb,official_strength_heldout,test_strong_official,1,0.192,0.0,0.5897435897435898,0.0,0.27058823529411763,0.0,0.128,0.0,0.128,0.0,0.20394736842105263,0.0,0.808,0.0,0.7960526315789473,0.0,0.03259910442485651,0.0,0.014831214341872505,0.0,0.16007867058201472,0.0,0.212970713786622,0.0,210.0,0.0,40.0,0.0,-0.23076923076923084,-0.23076923076923084,-0.04914529914529908,0.0011315247280113336,0.0007309015854888509,0,0
real,0.2,C3,depthanything,C3_depthanything,hgb,residual_low_energy_heldout,test_residual_low,1,0.444,0.0,0.7523809523809524,0.0,0.6422764227642277,0.0,0.2765957446808511,0.0,0.14705882352941177,0.0,0.444,0.0,0.7763157894736842,0.0,0.556,0.0,0.277549859440624,0.0,0.21901566332738603,0.0,0.6460918120517186,0.0,0.4378450976133233,0.0,217.0,0.0,33.0,0.0,0.0,0.03703703703703709,0.0023809523809523725,-0.00153575742370754,0.0008402148244428809,0,0
real,0.2,C3,depthanything,C3_depthanything,logistic,cr_strength_heldout,test_strong_cr,1,0.432,0.0,0.5824175824175825,0.0,0.5638297872340425,0.0,0.3333333333333333,0.0,0.3465346534653465,0.0,0.4382716049382716,0.0,0.6,0.0,0.5617283950617284,0.0,0.18311447720948898,0.0,0.12194421138905849,0.0,0.582390753854651,0.0,0.3488054108494597,0.0,208.0,0.0,42.0,0.0,-0.12903225806451607,-0.11764705882352941,-0.03121878121878119,-0.00829247954638232,-0.010605150545219807,0,0
real,0.2,C3,depthanything,C3_depthanything,logistic,official_strength_heldout,test_strong_official,1,0.32,0.0,0.5692307692307692,0.0,0.43529411764705883,0.0,0.224,0.0,0.224,0.0,0.3223684210526316,0.0,0.6799999999999999,0.0,0.6776315789473684,0.0,0.058744375039953015,0.0,0.02932335344197935,0.0,0.2884656381356513,0.0,0.15258051764370725,0.0,210.0,0.0,40.0,0.0,0.03448275862068968,0.03448275862068968,-0.004298642533936636,-0.0037639717697565273,-0.0016734990973307946,0,0
real,0.2,C3,depthanything,C3_depthanything,logistic,residual_low_energy_heldout,test_residual_low,1,0.544,0.0,0.6833333333333333,0.0,0.6666666666666666,0.0,0.40425531914893614,0.0,0.38235294117647056,0.0,0.544,0.0,0.5263157894736843,0.0,0.45599999999999996,0.0,0.2727856562558888,0.0,0.21005209426506108,0.0,0.6350015067825616,0.0,0.2350686964100359,0.0,217.0,0.0,33.0,0.0,0.03703703703703705,0.02564102564102568,0.008333333333333304,0.00491779674710352,0.0036686691252566517,0,0
real,0.2,C3,depthanything,C3_depthanything_shuffled_depth,decision_tree,cr_strength_heldout,test_strong_cr,1,0.008,0.0,1.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,1.0,0.0,0.9938271604938271,0.0,0.018155703946650958,0.0,0.0,0.0,0.0577437364286344,0.0,0.3532394676764274,0.0,208.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C3,depthanything,C3_depthanything_shuffled_depth,decision_tree,official_strength_heldout,test_strong_official,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1471306768495666,0.0,210.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C3,depthanything,C3_depthanything_shuffled_depth,decision_tree,residual_low_energy_heldout,test_residual_low,1,0.132,0.0,0.75,0.0,0.1951219512195122,0.0,0.0851063829787234,0.0,0.014705882352941176,0.0,0.132,0.0,0.993421052631579,0.0,0.868,0.0,0.10199377657947939,0.0,0.0664852551690655,0.0,0.23742524698461015,0.0,0.22512316696220447,0.0,217.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C3,depthanything,C3_depthanything_shuffled_depth,hgb,cr_strength_heldout,test_strong_cr,1,0.288,0.0,0.6428571428571429,0.0,0.3829787234042553,0.0,0.17543859649122806,0.0,0.16831683168316833,0.0,0.20987654320987653,0.0,0.7523809523809524,0.0,0.7901234567901234,0.0,0.1489035848262349,0.0,0.09069343200759443,0.0,0.4735839150467622,0.0,0.4336792621079562,0.0,208.0,0.0,42.0,0.0,-1.8333333333333337,-1.5,-0.12857142857142856,0.015551646921463713,0.013700628185920466,0,0
real,0.2,C3,depthanything,C3_depthanything_shuffled_depth,hgb,official_strength_heldout,test_strong_official,1,0.224,0.0,0.6222222222222222,0.0,0.32941176470588235,0.0,0.136,0.0,0.136,0.0,0.25,0.0,0.776,0.0,0.75,0.0,0.04298566729196551,0.0,0.023900948260993482,0.0,0.2110821323340364,0.0,0.22318476159919626,0.0,210.0,0.0,40.0,0.0,-0.3076923076923078,-0.3076923076923078,-0.016666666666666607,0.011518087595120338,0.009800635504609828,0,0
real,0.2,C3,depthanything,C3_depthanything_shuffled_depth,hgb,residual_low_energy_heldout,test_residual_low,1,0.46,0.0,0.7314814814814815,0.0,0.6422764227642277,0.0,0.30851063829787234,0.0,0.16176470588235295,0.0,0.46,0.0,0.7697368421052632,0.0,0.54,0.0,0.2701352669129587,0.0,0.20892606374880449,0.0,0.6288318230483763,0.0,0.42464042685824976,0.0,217.0,0.0,33.0,0.0,-0.10000000000000002,-0.07407407407407399,-0.01851851851851849,-0.008950349951372838,-0.009249384754138668,0,0
real,0.2,C3,depthanything,C3_depthanything_shuffled_depth,logistic,cr_strength_heldout,test_strong_cr,1,0.42,0.0,0.5632183908045977,0.0,0.5212765957446809,0.0,0.3333333333333333,0.0,0.3465346534653465,0.0,0.42592592592592593,0.0,0.6142857142857143,0.0,0.5740740740740741,0.0,0.1748607892455156,0.0,0.11155649878025213,0.0,0.5561401174840471,0.0,0.3452417035632009,0.0,208.0,0.0,42.0,0.0,-0.12903225806451607,-0.11764705882352941,-0.05041797283176597,-0.016546167510355703,-0.020992863154026167,0,0
real,0.2,C3,depthanything,C3_depthanything_shuffled_depth,logistic,official_strength_heldout,test_strong_official,1,0.34,0.0,0.5142857142857142,0.0,0.4235294117647059,0.0,0.272,0.0,0.272,0.0,0.3355263157894737,0.0,0.6599999999999999,0.0,0.6644736842105263,0.0,0.055284390679209164,0.0,0.02503727408827684,0.0,0.27147530338645137,0.0,0.13683777564912514,0.0,210.0,0.0,40.0,0.0,-0.1724137931034483,-0.1724137931034483,-0.05924369747899161,-0.007223956130500378,-0.0059595784510333046,0,0
real,0.2,C3,depthanything,C3_depthanything_shuffled_depth,logistic,residual_low_energy_heldout,test_residual_low,1,0.556,0.0,0.6859504132231405,0.0,0.6747967479674797,0.0,0.40425531914893614,0.0,0.36764705882352944,0.0,0.556,0.0,0.5263157894736843,0.0,0.44399999999999995,0.0,0.27742804799164106,0.0,0.21099726086111292,0.0,0.6458082544236923,0.0,0.23165234094153542,0.0,217.0,0.0,33.0,0.0,0.07407407407407396,0.02564102564102568,0.010950413223140498,0.00956018848285578,0.004613835721308496,0,0
real,0.2,C3,midas,C3_midas,decision_tree,cr_strength_heldout,test_strong_cr,1,0.008,0.0,1.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,1.0,0.0,0.9938271604938271,0.0,0.018155703946650958,0.0,0.0,0.0,0.0577437364286344,0.0,0.3532394676764274,0.0,208.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C3,midas,C3_midas,decision_tree,official_strength_heldout,test_strong_official,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1471306768495666,0.0,210.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C3,midas,C3_midas,decision_tree,residual_low_energy_heldout,test_residual_low,1,0.132,0.0,0.75,0.0,0.1951219512195122,0.0,0.0851063829787234,0.0,0.014705882352941176,0.0,0.132,0.0,0.993421052631579,0.0,0.868,0.0,0.10199377657947939,0.0,0.0664852551690655,0.0,0.23742524698461015,0.0,0.22512316696220458,0.0,217.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
