accuracy,balanced_accuracy,feature_count,feature_set,gain_vs_lfv1,intervene_precision,intervene_recall,lfv1_gain_preserve_recall,lfv1_mean_psnr,lfv1_regression_intervene_recall,n,negative_n,oracle_gain_vs_lfv1,oracle_mean_psnr,oracle_recovery,positive_n,preserve_precision,preserve_recall,selected_mean_psnr,split,split_family,task
0.5189873417721487,0.5241817293600323,68,hazy_basic,0.6379630619744745,0.45882352941175936,0.5652173913043397,0.48314606741573035,32.762004226745375,0.5652173913043478,158,69,1.176267323861147,33.93827155060652,0.5423623091728771,89,0.5890410958904029,0.4831460674157249,33.39996728871985,beta_bin=0.8<=beta<1.1,beta_bin,extreme_preserve_vs_intervene
0.6274509803921527,0.6265432098765351,68,hazy_basic,0.5608232273886884,0.602739726027389,0.6111111111111027,0.6419753086419753,32.440104493161066,0.6111111111111112,153,72,1.1226086503515518,33.56271314351262,0.4995714465700612,81,0.6499999999999919,0.6419753086419674,33.000927720549754,beta_bin=1.1<=beta<1.4,beta_bin,extreme_preserve_vs_intervene
0.5433526011560662,0.5433155080213841,68,hazy_basic,0.47200063901934897,0.5348837209302264,0.5411764705882289,0.5454545454545454,31.34158771949023,0.5411764705882353,173,85,1.0458040220790998,32.38739174156933,0.45132800128320566,88,0.5517241379310281,0.5454545454545393,31.81358835850958,beta_bin=1.4<=beta<1.7,beta_bin,extreme_preserve_vs_intervene
0.5128205128205096,0.4889912954429022,68,hazy_basic,0.3733148609107175,0.3898305084745696,0.3650793650793593,0.6129032258064516,35.55579202873546,0.36507936507936506,156,63,1.2168351818411125,36.77262721057657,0.3067916398879697,93,0.5876288659793755,0.6129032258064451,35.92910688964618,beta_bin=beta<0.8,beta_bin,extreme_preserve_vs_intervene
0.4451219512195095,0.5064832384566657,68,hazy_basic,0.5851303075394867,0.3821138211382083,0.75806451612902,0.2549019607843137,30.424042585923022,0.7580645161290323,164,62,1.0336309926085399,31.457673578531562,0.5660920693392202,102,0.6341463414633991,0.25490196078431127,31.00917289346251,beta_bin=beta>=1.7,beta_bin,extreme_preserve_vs_intervene
0.6058091286307029,0.6023671096345464,309,hazy_wavelet,0.5588620111395599,0.5794392523364432,0.5535714285714236,0.6511627906976745,32.671969800708155,0.5535714285714286,241,112,1.105244821412903,33.77721462212106,0.5056454464311593,129,0.6268656716417864,0.6511627906976694,33.230831811847715,random_1,random,extreme_preserve_vs_intervene
0.6058091286307029,0.5992790194664692,309,hazy_wavelet,0.45184165213251504,0.4999999999999954,0.5684210526315729,0.6301369863013698,32.76598933583899,0.5684210526315789,241,95,1.0238581600474177,33.789847495886406,0.4413127421000851,146,0.6917293233082655,0.6301369863013656,33.2178309879715,random_2,random,extreme_preserve_vs_intervene
0.6058091286307029,0.605175983436848,309,hazy_wavelet,0.6137688308167952,0.5862068965517191,0.5913043478260819,0.6190476190476191,32.34185229811832,0.591304347826087,241,115,1.1526537784374753,33.494506076555794,0.5324832506498881,126,0.623999999999995,0.6190476190476142,32.955621128935114,random_3,random,extreme_preserve_vs_intervene
0.6099585062240639,0.6082959011791078,309,hazy_wavelet,0.6113156192854419,0.5438596491228023,0.5961538461538405,0.6204379562043796,32.4294465278877,0.5961538461538461,241,104,1.087412898669477,33.516859426557176,0.5621743314180524,137,0.6692913385826719,0.620437956204375,33.04076214717314,random_4,random,extreme_preserve_vs_intervene
0.6265560165975078,0.6300420168067173,309,hazy_wavelet,0.6105358834528971,0.5609756097560931,0.6571428571428509,0.6029411764705882,32.0776203412333,0.6571428571428571,241,105,1.1081721321591687,33.18579247339247,0.5509395749401987,136,0.6949152542372823,0.6029411764705839,32.688156224686196,random_5,random,extreme_preserve_vs_intervene
0.5769230769230732,0.5798796791443774,309,hazy_wavelet,0.4934493151442112,0.5124999999999936,0.6029411764705794,0.5568181818181818,33.0844638286563,0.6029411764705882,156,68,1.170458913218333,34.25492274187463,0.4215861911692268,88,0.6447368421052547,0.5568181818181756,33.57791314380051,airlight_bin=0.65<=A<0.75,airlight_bin,extreme_preserve_vs_intervene
0.6158192090395446,0.6164445014098879,309,hazy_wavelet,0.5740698506438306,0.5842696629213417,0.626506024096378,0.6063829787234043,32.37023836469898,0.6265060240963856,177,83,1.0141159646406734,33.38435432933965,0.5660790981105123,94,0.6477272727272654,0.6063829787233979,32.94430821534281,airlight_bin=0.75<=A<0.85,airlight_bin,extreme_preserve_vs_intervene
0.5434782608695613,0.5441919191919113,309,hazy_wavelet,0.5279196510985358,0.5211267605633729,0.5606060606060521,0.5277777777777778,31.577017812477358,0.5606060606060606,138,66,1.0764382620427781,32.653456074520136,0.49043188979199026,72,0.5671641791044691,0.5277777777777705,32.104937463575894,airlight_bin=0.85<=A<0.95,airlight_bin,extreme_preserve_vs_intervene
0.5550847457627095,0.5683592269799114,309,hazy_wavelet,0.6915325450043426,0.44531249999999656,0.6263736263736195,0.5103448275862069,33.35482671987921,0.6263736263736264,236,91,1.1988424450433541,34.55366916492257,0.5768335512835113,145,0.6851851851851789,0.5103448275862034,34.046359264883556,airlight_bin=A<0.65,airlight_bin,extreme_preserve_vs_intervene
0.6082474226804061,0.6078811369508916,309,hazy_wavelet,0.5613083181515393,0.5531914893616904,0.6046511627906835,0.6111111111111112,30.701007829792356,0.6046511627906976,97,43,1.0753589098242387,31.776366739616595,0.5219730017792478,54,0.6599999999999868,0.6111111111110997,31.262316147943896,airlight_bin=A>=0.95,airlight_bin,extreme_preserve_vs_intervene
0.6075949367088569,0.6044618140367941,309,hazy_wavelet,0.5542144119698023,0.5479452054794446,0.5797101449275279,0.6292134831460674,32.762004226745375,0.5797101449275363,158,69,1.176267323861147,33.93827155060652,0.4711636553416267,89,0.658823529411757,0.6292134831460604,33.31621863871518,beta_bin=0.8<=beta<1.1,beta_bin,extreme_preserve_vs_intervene
0.6209150326797346,0.6188271604938191,309,hazy_wavelet,0.5455488009397982,0.5999999999999914,0.5833333333333253,0.654320987654321,32.440104493161066,0.5833333333333334,153,72,1.1226086503515518,33.56271314351262,0.48596525669784413,81,0.6385542168674623,0.6543209876543129,32.985653294100864,beta_bin=1.1<=beta<1.4,beta_bin,extreme_preserve_vs_intervene
0.5606936416184939,0.5607620320855551,309,hazy_wavelet,0.4763533791381178,0.5517241379310281,0.5647058823529346,0.5568181818181818,31.34158771949023,0.5647058823529412,173,85,1.0458040220790998,32.38739174156933,0.4554901005167803,88,0.5697674418604586,0.5568181818181756,31.81794109862835,beta_bin=1.4<=beta<1.7,beta_bin,extreme_preserve_vs_intervene
0.5833333333333296,0.568612391193029,309,hazy_wavelet,0.5235628113056947,0.48437499999999245,0.49206349206348426,0.6451612903225806,35.55579202873546,0.49206349206349204,156,63,1.2168351818411125,36.77262721057657,0.4302660040722165,93,0.6521739130434712,0.6451612903225737,36.079354840041155,beta_bin=beta<0.8,beta_bin,extreme_preserve_vs_intervene
0.5182926829268262,0.5494939911448375,309,hazy_wavelet,0.6324265341273332,0.41584158415841177,0.6774193548386988,0.4215686274509804,30.424042585923022,0.6774193548387096,164,62,1.0336309926085399,31.457673578531562,0.6118494304535971,102,0.6825396825396717,0.4215686274509763,31.056469120050355,beta_bin=beta>=1.7,beta_bin,extreme_preserve_vs_intervene
0.5435684647302882,0.5406976744186002,2,metadata_diagnostic,0.42673674187376065,0.5090909090909045,0.49999999999999556,0.5813953488372093,32.76909665499168,0.5,241,112,1.1310033812462308,33.90010003623791,0.377308104422438,129,0.5725190839694613,0.5813953488372048,33.19583339686544,random_1,random,extreme_preserve_vs_intervene
0.5601659751037321,0.5562517404622622,2,metadata_diagnostic,0.4069926660349097,0.5090909090909045,0.5185185185185137,0.5939849624060151,32.51737548884088,0.5185185185185185,241,108,1.0356273691192897,33.553002857960166,0.39299141580299124,133,0.6030534351144993,0.5939849624060106,32.924368154875786,random_2,random,extreme_preserve_vs_intervene
0.5352697095435662,0.5392213410237876,2,metadata_diagnostic,0.48448080012737904,0.43089430894308595,0.5578947368420994,0.5205479452054794,32.11177585142313,0.5578947368421052,241,95,1.0738313306504779,33.18560718207361,0.45117029676667336,146,0.6440677966101641,0.5205479452054759,32.59625665155051,random_3,random,extreme_preserve_vs_intervene
0.5601659751037321,0.5600069013112445,2,metadata_diagnostic,0.5202285374219642,0.5378151260504157,0.55652173913043,0.5634920634920635,32.01279014116662,0.5565217391304348,241,115,1.1744939293796577,33.187284070546276,0.4429384643105773,126,0.5819672131147493,0.563492063492059,32.53301867858858,random_4,random,extreme_preserve_vs_intervene
0.5477178423236492,0.5466030320044872,2,metadata_diagnostic,0.4996744544428964,0.47863247863247455,0.5384615384615333,0.5547445255474452,32.39389134433813,0.5384615384615384,241,104,1.0801754255893599,33.47406676992749,0.4625863934738229,137,0.6129032258064467,0.5547445255474412,32.893565798781026,random_5,random,extreme_preserve_vs_intervene
0.5128205128205096,0.46457219251336357,2,metadata_diagnostic,0.21063306614976796,0.299999999999985,0.08823529411764577,0.8409090909090909,33.0844638286563,0.08823529411764706,156,68,1.170458913218333,34.25492274187463,0.17995767623352474,88,0.5441176470588196,0.8409090909090814,33.295096894806065,airlight_bin=0.65<=A<0.75,airlight_bin,extreme_preserve_vs_intervene
0.48022598870056227,0.5099333504229624,2,metadata_diagnostic,0.8916647861617975,0.47398843930635565,0.9879518072289039,0.031914893617021274,32.37023836469898,0.9879518072289156,177,83,1.0141159646406734,33.38435432933965,0.8792532779787735,94,0.7499999999998125,0.03191489361702094,33.261903150860775,airlight_bin=0.75<=A<0.85,airlight_bin,extreme_preserve_vs_intervene
0.47826086956521396,0.49999999999999245,2,metadata_diagnostic,0.9367999627962789,0.47826086956521396,0.9999999999999849,0.0,31.577017812477358,1.0,138,66,1.0764382620427781,32.653456074520136,0.870277465813622,72,0.0,0.0,32.51381777527364,airlight_bin=0.85<=A<0.95,airlight_bin,extreme_preserve_vs_intervene
0.6144067796610143,0.49999999999999656,2,metadata_diagnostic,0.0,0.0,0.0,1.0,33.35482671987921,0.0,236,91,1.1988424450433541,34.55366916492257,0.0,145,0.6144067796610143,0.9999999999999931,33.35482671987921,airlight_bin=A<0.65,airlight_bin,extreme_preserve_vs_intervene
0.4432989690721604,0.49999999999998834,2,metadata_diagnostic,0.9460494518761386,0.4432989690721604,0.9999999999999767,0.0,30.701007829792356,1.0,97,43,1.0753589098242387,31.776366739616595,0.8797522791994026,54,0.0,0.0,31.647057281668495,airlight_bin=A>=0.95,airlight_bin,extreme_preserve_vs_intervene
0.5063291139240474,0.5064321771698356,2,metadata_diagnostic,0.4007855812191039,0.4430379746835387,0.5072463768115869,0.5056179775280899,32.762004226745375,0.5072463768115942,158,69,1.176267323861147,33.93827155060652,0.34072661298043,89,0.5696202531645498,0.5056179775280842,33.16278980796448,beta_bin=0.8<=beta<1.1,beta_bin,extreme_preserve_vs_intervene
0.5359477124182972,0.5331790123456721,2,metadata_diagnostic,0.44303376913395454,0.5072463768115869,0.4861111111111044,0.5802469135802469,32.440104493161066,0.4861111111111111,153,72,1.1226086503515518,33.56271314351262,0.39464667317040636,81,0.5595238095238029,0.5802469135802398,32.88313826229502,beta_bin=1.1<=beta<1.4,beta_bin,extreme_preserve_vs_intervene
0.5838150289017308,0.5810828877005281,2,metadata_diagnostic,0.32784120635070835,0.6101694915254133,0.42352941176470094,0.7386363636363636,31.34158771949023,0.4235294117647059,173,85,1.0458040220790998,32.38739174156933,0.31348244932031677,88,0.5701754385964862,0.7386363636363553,31.66942892584094,beta_bin=1.4<=beta<1.7,beta_bin,extreme_preserve_vs_intervene
0.45512820512820223,0.5302099334357319,2,metadata_diagnostic,0.9683976277094857,0.42028985507246075,0.920634920634906,0.13978494623655913,35.55579202873546,0.9206349206349206,156,63,1.2168351818411125,36.77262721057657,0.7958330283017225,93,0.7222222222221821,0.13978494623655766,36.524189656444946,beta_bin=beta<0.8,beta_bin,extreme_preserve_vs_intervene
0.4207317073170706,0.5279886148007508,2,metadata_diagnostic,0.7377555809742695,0.3921568627450955,0.9677419354838553,0.08823529411764706,30.424042585923022,0.967741935483871,164,62,1.0336309926085399,31.457673578531562,0.7137514124955819,102,0.8181818181817438,0.0882352941176462,31.16179816689729,beta_bin=beta>=1.7,beta_bin,extreme_preserve_vs_intervene
0.5601659751037321,0.5603197674418559,311,hazy_wavelet_plus_metadata,0.6247424221643954,0.5249999999999957,0.562499999999995,0.5581395348837209,32.343269530243155,0.5625,241,112,1.2198192981981748,33.56308882844133,0.5121598117743387,129,0.5950413223140447,0.5581395348837166,32.96801195240755,random_1,random,extreme_preserve_vs_intervene
0.6058091286307029,0.602077001013166,311,hazy_wavelet_plus_metadata,0.48013391915485926,0.49549549549549105,0.5851063829787172,0.6190476190476191,32.27164902574302,0.5851063829787234,241,94,1.0297113769341095,33.301360402677126,0.4662800954806935,147,0.6999999999999946,0.6190476190476148,32.751782944897876,random_2,random,extreme_preserve_vs_intervene
0.589211618257259,0.5882703081232443,311,hazy_wavelet_plus_metadata,0.4881099907018296,0.5258620689655127,0.5809523809523754,0.5955882352941176,32.729280628892354,0.580952380952381,241,105,1.0065454576065918,33.735826086498946,0.48493586356446744,136,0.6479999999999948,0.5955882352941133,33.217390619594184,random_3,random,extreme_preserve_vs_intervene
0.589211618257259,0.5919933045055048,311,hazy_wavelet_plus_metadata,0.5669500263195957,0.5322580645161248,0.6168224299065364,0.5671641791044776,32.34212481058648,0.616822429906542,241,107,1.142775152523484,33.48489996310997,0.496116865218111,134,0.649572649572644,0.5671641791044734,32.90907483690608,random_4,random,extreme_preserve_vs_intervene
0.6182572614107859,0.6192898671096294,311,hazy_wavelet_plus_metadata,0.6050421062831504,0.5819672131147493,0.6339285714285658,0.6046511627906976,32.031498436585366,0.6339285714285714,241,112,1.1570518507208405,33.18855028730621,0.5229170204478629,129,0.6554621848739441,0.604651162790693,32.63654054286852,random_5,random,extreme_preserve_vs_intervene
0.589743589743586,0.5862299465240566,311,hazy_wavelet_plus_metadata,0.46204495807415213,0.5277777777777705,0.5588235294117565,0.6136363636363636,33.0844638286563,0.5588235294117647,156,68,1.170458913218333,34.25492274187463,0.3947553842819677,88,0.6428571428571352,0.6136363636363567,33.54650878673045,airlight_bin=0.65<=A<0.75,airlight_bin,extreme_preserve_vs_intervene
0.6158192090395446,0.6185593437580037,311,hazy_wavelet_plus_metadata,0.6063038113376962,0.5789473684210465,0.6626506024096306,0.574468085106383,32.37023836469898,0.6626506024096386,177,83,1.0141159646406734,33.38435432933965,0.5978643789045632,94,0.6585365853658457,0.5744680851063769,32.97654217603667,airlight_bin=0.75<=A<0.85,airlight_bin,extreme_preserve_vs_intervene
0.5507246376811554,0.553030303030295,311,hazy_wavelet_plus_metadata,0.5368315061669549,0.5263157894736773,0.606060606060597,0.5,31.577017812477358,0.6060606060606061,138,66,1.0764382620427781,32.653456074520136,0.49871091087722985,72,0.5806451612903132,0.4999999999999931,32.11384931864431,airlight_bin=0.85<=A<0.95,airlight_bin,extreme_preserve_vs_intervene
0.5974576271186416,0.5885183781735455,311,hazy_wavelet_plus_metadata,0.5611286330690746,0.4807692307692262,0.5494505494505434,0.6275862068965518,33.35482671987921,0.5494505494505495,236,91,1.1988424450433541,34.55366916492257,0.4680586972780349,145,0.6893939393939342,0.6275862068965474,33.91595535294829,airlight_bin=A<0.65,airlight_bin,extreme_preserve_vs_intervene
0.6185567010309215,0.6337209302325446,311,hazy_wavelet_plus_metadata,0.6867000402394972,0.5499999999999908,0.7674418604650984,0.5,30.701007829792356,0.7674418604651163,97,43,1.0753589098242387,31.776366739616595,0.6385775334777258,54,0.72972972972971,0.49999999999999073,31.387707870031853,airlight_bin=A>=0.95,airlight_bin,extreme_preserve_vs_intervene
0.6012658227848063,0.6037290343592171,311,hazy_wavelet_plus_metadata,0.6037436492323849,0.5374999999999933,0.6231884057970924,0.5842696629213483,32.762004226745375,0.6231884057971014,158,69,1.176267323861147,33.93827155060652,0.513270782061732,89,0.6666666666666582,0.5842696629213417,33.36574787597776,beta_bin=0.8<=beta<1.1,beta_bin,extreme_preserve_vs_intervene
0.5882352941176432,0.5879629629629552,311,hazy_wavelet_plus_metadata,0.5049689932813664,0.5599999999999926,0.5833333333333253,0.5925925925925926,32.440104493161066,0.5833333333333334,153,72,1.1226086503515518,33.56271314351262,0.4498174792460243,81,0.6153846153846075,0.5925925925925853,32.94507348644243,beta_bin=1.1<=beta<1.4,beta_bin,extreme_preserve_vs_intervene
0.5549132947976847,0.5540775401069455,311,hazy_wavelet_plus_metadata,0.4289209736605457,0.5512820512820442,0.5058823529411706,0.6022727272727273,31.34158771949023,0.5058823529411764,173,85,1.0458040220790998,32.38739174156933,0.410135134886385,88,0.5578947368420994,0.6022727272727204,31.770508693150777,beta_bin=1.4<=beta<1.7,beta_bin,extreme_preserve_vs_intervene
0.5641025641025605,0.5678443420378829,311,hazy_wavelet_plus_metadata,0.544865139368234,0.46835443037974095,0.587301587301578,0.5483870967741935,35.55579202873546,0.5873015873015873,156,63,1.2168351818411125,36.77262721057657,0.4477723421370731,93,0.6623376623376538,0.5483870967741877,36.100657168103695,beta_bin=beta<0.8,beta_bin,extreme_preserve_vs_intervene
0.5487804878048748,0.5740037950664059,311,hazy_wavelet_plus_metadata,0.6165073057863601,0.43749999999999545,0.6774193548386988,0.47058823529411764,30.424042585923022,0.6774193548387096,164,62,1.0336309926085399,31.457673578531562,0.5964481620562719,102,0.7058823529411662,0.47058823529411303,31.040549891709382,beta_bin=beta>=1.7,beta_bin,extreme_preserve_vs_intervene
0.576763485477176,0.5817408285674383,108,activation_only,0.4672525875450546,0.5193798449612363,0.6261682242990596,0.5373134328358209,32.53200727484601,0.6261682242990654,241,107,1.0275830327688595,33.55959030761487,0.45471029848125355,134,0.6428571428571371,0.5373134328358169,32.999259862391064,random_1,random,extreme_preserve_vs_intervene
0.576763485477176,0.5781405605349218,108,activation_only,0.4751741994991363,0.4873949579831892,0.58585858585858,0.5704225352112676,32.382234862431666,0.5858585858585859,241,99,1.1199829793389355,33.5022178417706,0.42426912574973347,142,0.6639344262295028,0.5704225352112636,32.8574090619308,random_2,random,extreme_preserve_vs_intervene
0.5560165975103711,0.550780141843967,108,activation_only,0.4830551246044408,0.4684684684684643,0.5199999999999948,0.5815602836879432,32.28669897214777,0.52,241,100,1.0674273325559298,33.3541263047037,0.4525414610166708,141,0.630769230769226,0.5815602836879391,32.76975409675221,random_3,random,extreme_preserve_vs_intervene
0.5311203319502052,0.5323307178145842,108,activation_only,0.4490839360964216,0.4166666666666632,0.5376344086021448,0.527027027027027,32.78529207268488,0.5376344086021505,241,93,1.079819592207052,33.865111664891934,0.41588793103681276,148,0.6446280991735485,0.5270270270270235,33.234376008781304,random_4,random,extreme_preserve_vs_intervene
0.5352697095435662,0.5301815111861501,108,activation_only,0.4316192918976469,0.4594594594594553,0.4951456310679564,0.5652173913043478,32.615967463971394,0.49514563106796117,241,103,1.1120700724643697,33.728037536435764,0.3881223877743438,138,0.5999999999999954,0.5652173913043438,33.04758675586904,random_5,random,extreme_preserve_vs_intervene
0.5833333333333296,0.5688502673796719,108,activation_only,0.3816514225713945,0.5254237288135504,0.4558823529411698,0.6818181818181818,33.0844638286563,0.45588235294117646,156,68,1.170458913218333,34.25492274187463,0.32606990152406706,88,0.6185567010309215,0.6818181818181741,33.46611525122769,airlight_bin=0.65<=A<0.75,airlight_bin,extreme_preserve_vs_intervene
0.5480225988700534,0.5533196616252181,108,activation_only,0.5236865674722466,0.5145631067961115,0.6385542168674623,0.46808510638297873,32.37023836469898,0.6385542168674698,177,83,1.0141159646406734,33.38435432933965,0.5163971239297918,94,0.5945945945945866,0.4680851063829738,32.893924932171224,airlight_bin=0.75<=A<0.85,airlight_bin,extreme_preserve_vs_intervene
0.4999999999999964,0.5063131313131239,108,activation_only,0.6236179792330105,0.4831460674157249,0.6515151515151417,0.3611111111111111,31.577017812477358,0.6515151515151515,138,66,1.0764382620427781,32.653456074520136,0.579334645768703,72,0.5306122448979483,0.3611111111111061,32.20063579171037,airlight_bin=0.85<=A<0.95,airlight_bin,extreme_preserve_vs_intervene
0.5296610169491504,0.5415308829101884,108,activation_only,0.5221288352479192,0.4218749999999967,0.593406593406587,0.4896551724137931,33.35482671987921,0.5934065934065934,236,91,1.1988424450433541,34.55366916492257,0.43552748520561574,145,0.6574074074074013,0.48965517241378975,33.87695555512713,airlight_bin=A<0.65,airlight_bin,extreme_preserve_vs_intervene
0.5051546391752526,0.5342377260981794,108,activation_only,0.7519918604339146,0.4657534246575279,0.7906976744185862,0.2777777777777778,30.701007829792356,0.7906976744186046,97,43,1.0753589098242387,31.776366739616595,0.6992938390738066,54,0.624999999999974,0.2777777777777726,31.45299969022627,airlight_bin=A>=0.95,airlight_bin,extreme_preserve_vs_intervene
0.5253164556961992,0.5216577104706007,108,activation_only,0.4293809169204792,0.45945945945945327,0.4927536231883987,0.550561797752809,32.762004226745375,0.4927536231884058,158,69,1.176267323861147,33.93827155060652,0.3650368485206689,89,0.5833333333333264,0.5505617977528028,33.191385143665855,beta_bin=0.8<=beta<1.1,beta_bin,extreme_preserve_vs_intervene
0.5882352941176432,0.5864197530864121,108,activation_only,0.524081761481419,0.563380281690133,0.5555555555555479,0.6172839506172839,32.440104493161066,0.5555555555555556,153,72,1.1226086503515518,33.56271314351262,0.46684279630023584,81,0.6097560975609682,0.6172839506172764,32.964186254642485,beta_bin=1.1<=beta<1.4,beta_bin,extreme_preserve_vs_intervene
0.5953757225433491,0.5940508021390306,108,activation_only,0.45478305355754145,0.602739726027389,0.5176470588235234,0.6704545454545454,31.34158771949023,0.5176470588235295,173,85,1.0458040220790998,32.38739174156933,0.4348645099422928,88,0.5899999999999941,0.6704545454545379,31.796370773047773,beta_bin=1.4<=beta<1.7,beta_bin,extreme_preserve_vs_intervene
0.46794871794871495,0.4846390168970747,108,activation_only,0.5898182104666461,0.3913043478260827,0.5714285714285623,0.3978494623655914,35.55579202873546,0.5714285714285714,156,63,1.2168351818411125,36.77262721057657,0.4847149550473603,93,0.578124999999991,0.39784946236558716,36.14561023920211,beta_bin=beta<0.8,beta_bin,extreme_preserve_vs_intervene
0.49999999999999695,0.5632511068943625,108,activation_only,0.5656865909657327,0.4180327868852425,0.822580645161277,0.30392156862745096,30.424042585923022,0.8225806451612904,164,62,1.0336309926085399,31.457673578531562,0.5472809880996129,102,0.7380952380952205,0.303921568627448,30.989729176888755,beta_bin=beta>=1.7,beta_bin,extreme_preserve_vs_intervene
0.59336099585062,0.5919584321383686,417,hazy_wavelet_plus_activation,0.48670128014322245,0.539130434782604,0.5794392523364432,0.6044776119402985,32.134558753239574,0.5794392523364486,241,107,1.0991399422422035,33.23369869548178,0.4428019230653447,134,0.6428571428571378,0.604477611940294,32.6212600333828,random_1,random,extreme_preserve_vs_intervene
0.5103734439834003,0.5194315136126348,417,hazy_wavelet_plus_activation,0.4858175033381684,0.4402985074626833,0.578431372549014,0.460431654676259,32.31189011817583,0.5784313725490197,241,102,1.0771760130417007,33.38906613121753,0.4510103246412617,139,0.5981308411214897,0.4604316546762557,32.797707621514,random_2,random,extreme_preserve_vs_intervene
0.4854771784232345,0.4873698820263665,417,hazy_wavelet_plus_activation,0.5187810667388746,0.4444444444444409,0.5090909090909045,0.46564885496183206,32.79665849355003,0.509090909090909,241,110,1.0684212784857365,33.86507977203576,0.48555853125056864,131,0.530434782608691,0.4656488549618285,33.3154395602889,random_3,random,extreme_preserve_vs_intervene
0.5394190871369272,0.5400654413812264,417,hazy_wavelet_plus_activation,0.5287480281344301,0.48760330578511996,0.5462962962962913,0.5338345864661654,32.90002541879085,0.5462962962962963,241,108,1.161160315081652,34.0611857338725,0.4553617801662413,133,0.5916666666666618,0.5338345864661614,33.42877344692528,random_4,random,extreme_preserve_vs_intervene
0.5394190871369272,0.5411917827493974,417,hazy_wavelet_plus_activation,0.4911207747873547,0.46721311475409455,0.5533980582524218,0.5289855072463768,32.45910325964471,0.5533980582524272,241,103,1.0550689340723949,33.51417219371711,0.46548690699406975,138,0.6134453781512553,0.5289855072463729,32.95022403443207,random_5,random,extreme_preserve_vs_intervene
